record_type,path_id,path_group,stage,state_id,global_hour,origin_site,destination_site,flow_kg,ex_post_origin_target_kg,ex_post_destination_target_kg,proxy_origin_target_kg,proxy_destination_target_kg,ex_post_aligned_kg,information_proxy_aligned_kg,ex_post_non_aligned_kg,conservative_expost_nonaligned_but_information_aligned_kg,strict_flow_row_reversal,alignment_scope,group,path_count_with_HTT,flow_row_count,total_HTT_kg,ex_post_aligned_HTT_kg,ex_post_alignment_fraction,information_proxy_aligned_HTT_kg,information_proxy_alignment_fraction,strict_reversal_path_count,strict_reversal_flow_row_count,proxy_limit
FLOW,290,other,4,157,25,2,4,0.926902953856,0,0,19.0578084512,26.0774124244,0,0,0.926902953856,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,292,other,4,148,25,2,1,4.41927287792,0,0,25.2985016707,61.588969745,0,0.975353796985,4.41927287792,0.975353796985,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,292,other,4,148,25,2,4,15.3003150907,0,0,25.2985016707,35.7925943886,0,4.04048060299,15.3003150907,4.04048060299,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,292,other,4,148,32,3,1,18.5235918893,0,0,13.8100835105,61.588969745,0,0,18.5235918893,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,292,other,5,157,33,2,3,7.42596784325,0,0,19.0578084512,10.4529729741,0,0,7.42596784325,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,293,other,4,133,25,2,4,8.19510918641,0,0,27.2650128823,40.4594292369,0,5.26084839062,8.19510918641,5.26084839062,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,293,other,4,133,25,3,1,3.6123848431,0,0,15.1733220937,65.9443336107,0,3.6123848431,3.6123848431,3.6123848431,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,294,other,5,86,33,2,3,6.04188130441,0,0,0.695844108908,0.670291948209,0,0,6.04188130441,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,294,other,5,86,33,2,4,3.46747056542,0,0,0.695844108908,1.68498672003,0,0,3.46747056542,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,295,positive_target_adequate,3,221,17,2,1,2.92247744894,132.558988567,168.56298044,37.7043319517,100.998207276,0,0,2.92247744894,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,295,positive_target_adequate,3,221,17,3,1,10.94795952,40.9131822127,168.56298044,21.0605005573,100.998207276,7.16394045652,0,3.78401906346,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,295,positive_target_adequate,3,221,17,4,1,6.41244183888,81.8263755451,168.56298044,51.6091081546,100.998207276,0,0,6.41244183888,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,295,positive_target_adequate,4,214,25,1,4,1.00794703344,168.56298044,81.8263755451,105.367403039,54.3445013045,1.00794703344,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,295,positive_target_adequate,4,214,25,3,2,7.35237945073,40.9131822127,132.558988567,22.9469140891,48.6567954331,0.910701465295,0,6.44167798543,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,295,positive_target_adequate,4,214,32,1,2,12.0682474591,168.56298044,132.558988567,105.367403039,48.6567954331,5.56691135942,0,6.50133609965,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,297,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,302,positive_target_adequate,4,134,25,2,1,13.4390592936,47.7705448833,70.8777395635,26.2895658146,69.0187773381,1.32703404914,1.62422029319,12.1120252444,0.297186244048,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,302,positive_target_adequate,4,134,25,2,4,1.29797787804,47.7705448833,39.2766549653,26.2895658146,45.731166968,1.29797787804,1.29797787804,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,302,positive_target_adequate,4,134,28,3,1,5.2332086751,22.9113388566,70.8777395635,15.9892019405,69.0187773381,0,0,5.2332086751,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,306,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,308,positive_target_adequate,3,125,17,3,1,12.6686946583,22.9113388566,70.8777395635,16.4290419124,70.9719684947,0,0,12.6686946583,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,308,positive_target_adequate,3,125,18,2,1,14.3368773866,47.7705448833,70.8777395635,29.4975087587,70.9719684947,0,0,14.3368773866,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,308,positive_target_adequate,3,125,24,2,4,10.6465837198,47.7705448833,39.2766549653,29.4975087587,43.3769892772,0,0,10.6465837198,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,308,positive_target_adequate,4,150,25,3,2,3.34246137919,22.9113388566,47.7705448833,11.9573494913,20.9437051943,0,0,3.34246137919,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,311,other,3,69,17,2,3,0.460146059435,0,0,1.89832022962,1.31193566991,0,0,0.460146059435,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,311,other,4,86,32,2,3,4.48363224114,0,0,0.695844108908,0.670291948209,0,0,4.48363224114,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,313,pure_location,5,133,33,2,1,2.60154984702,82.4559747849,184.298449791,27.2650128823,65.9443336107,0,0,2.60154984702,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,313,pure_location,5,133,33,2,4,2.47313741842,82.4559747849,85.6444457484,27.2650128823,40.4594292369,0,0,2.47313741842,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,313,pure_location,5,133,33,3,1,1.09361977584,34.3670602262,184.298449791,15.1733220937,65.9443336107,0,0,1.09361977584,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,313,pure_location,6,182,41,3,1,6.98580700001,34.3670602262,184.298449791,38.1563038041,175.071745569,6.98580700001,3.79299586598,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,313,pure_location,6,182,48,2,4,16.8074549427,82.4559747849,85.6444457484,82.8533665286,106.015467993,1.54598056907,12.1757363185,15.2614743736,10.6297557494,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,313,pure_location,6,182,48,3,4,13.073136345,34.3670602262,85.6444457484,38.1563038041,106.015467993,1.54598056907,7.73512321874,11.527155776,6.18914264967,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,326,pure_quantity,4,125,25,2,4,10.2396318373,132.558988567,81.8263755451,29.4975087587,43.3769892772,0,10.2396318373,10.2396318373,10.2396318373,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,326,pure_quantity,4,125,25,3,4,3.9858073414,40.9131822127,81.8263755451,16.4290419124,43.3769892772,0,3.9858073414,3.9858073414,3.9858073414,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,326,pure_quantity,5,134,33,4,1,5.63902990291,81.8263755451,168.56298044,45.731166968,69.0187773381,0,0,5.63902990291,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,326,pure_quantity,5,134,34,3,1,9.62182338367,40.9131822127,168.56298044,15.9892019405,69.0187773381,0,0,9.62182338367,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,326,pure_quantity,5,134,40,2,1,24.4488193999,132.558988567,168.56298044,26.2895658146,69.0187773381,0,0,24.4488193999,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,328,other,3,86,17,2,3,4.26924290461,0,0,0.695844108908,0.670291948209,0,0,4.26924290461,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,328,other,3,86,24,2,1,6.03778135057,0,0,0.695844108908,2.44291292523,0,0,6.03778135057,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,328,other,3,86,24,2,4,9.77429149069,0,0,0.695844108908,1.68498672003,0,0,9.77429149069,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,329,other,5,70,33,2,3,4.11500286283,0,0,1.41225587555,1.06259642812,0,0,4.11500286283,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,333,other,4,133,25,3,1,1.32738514856,0,0,15.1733220937,65.9443336107,0,1.32738514856,1.32738514856,1.32738514856,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,333,other,4,133,32,2,4,7.33508721657,0,0,27.2650128823,40.4594292369,0,0,7.33508721657,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,339,other,3,62,17,2,1,3.12346590858,0,0,1.51904357652,4.09954674291,0,0,3.12346590858,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,339,other,3,62,17,2,3,1.96343484323,0,0,1.51904357652,1.22007911644,0,0,1.96343484323,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,339,other,3,62,17,2,4,6.90063881012,0,0,1.51904357652,2.47210419783,0,0,6.90063881012,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,340,other,3,94,17,2,3,4.26922864853,0,0,0.886396808726,0.655987744471,0,0,4.26922864853,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,342,other,4,86,32,2,3,5.89373750838,0,0,0.695844108908,0.670291948209,0,0,5.89373750838,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,350,other,5,62,35,2,3,4.01889665179,0,0,1.51904357652,1.22007911644,0,0,4.01889665179,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,351,other,5,86,33,2,4,1.93882701983,0,0,0.695844108908,1.68498672003,0,0,1.93882701983,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,351,other,5,86,36,2,3,3.70188130441,0,0,0.695844108908,0.670291948209,0,0,3.70188130441,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,353,other,5,69,33,2,3,1.54718231729,0,0,1.89832022962,1.31193566991,0,0,1.54718231729,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,354,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,358,other,6,70,42,2,3,7.68110592252,0,0,1.41225587555,1.06259642812,0,0,7.68110592252,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,365,other,5,69,33,2,3,1.48411940164,0,0,1.89832022962,1.31193566991,0,0,1.48411940164,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,365,other,6,94,41,2,3,5.15854790639,0,0,0.886396808726,0.655987744471,0,0,5.15854790639,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,367,other,5,86,33,2,4,0.413121558422,0,0,0.695844108908,1.68498672003,0,0,0.413121558422,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,367,other,5,86,36,2,3,3.70188130441,0,0,0.695844108908,0.670291948209,0,0,3.70188130441,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,369,other,3,133,17,2,4,8.93164990255,0,0,27.2650128823,40.4594292369,0,1.64143677929,8.93164990255,1.64143677929,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,369,other,3,133,17,3,1,11.601811883,0,0,15.1733220937,65.9443336107,0,0,11.601811883,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,369,other,3,133,23,2,1,18.649800437,0,0,27.2650128823,65.9443336107,0,0,18.649800437,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,369,other,4,118,25,3,2,4.36850476202,0,0,20.8076959053,35.2737188203,0,0,4.36850476202,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,369,other,4,118,32,3,1,2.11157447515,0,0,20.8076959053,83.412038587,0,0,2.11157447515,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,370,positive_target_adequate,4,142,25,2,1,4.92209779059,8.72797805506,19.6383312997,18.2961025799,57.6605400587,0,0,4.92209779059,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,370,positive_target_adequate,4,142,25,2,4,9.77904220833,8.72797805506,21.6467417313,18.2961025799,36.2873427795,0,1.61022899396,9.77904220833,1.61022899396,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,370,positive_target_adequate,4,142,25,3,1,8.07836903457,8.18263681091,19.6383312997,13.2136444654,57.6605400587,0,0,8.07836903457,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,373,other,4,116,25,2,4,12.597740125,0,0,32.0689619442,46.6097665861,0,0,12.597740125,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,373,other,4,116,25,3,4,9.65005833961,0,0,17.4308266843,46.6097665861,0,0,9.65005833961,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,373,other,6,70,47,2,3,4.93136955349,0,0,1.41225587555,1.06259642812,0,0,4.93136955349,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,374,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,382,other,3,94,17,2,3,4.26922864853,0,0,0.886396808726,0.655987744471,0,0,4.26922864853,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,383,other,4,132,25,3,4,33.7166736354,0,0,16.3153753845,43.2157300951,0,0,33.7166736354,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,384,other,5,94,40,2,3,9.19471855219,0,0,0.886396808726,0.655987744471,0,0,9.19471855219,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,388,positive_target_adequate,4,126,28,3,1,8.64787109714,21.0048007503,84.2807927532,19.0189053016,78.3554166453,5.18623570837,0,3.46163538877,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,388,positive_target_adequate,4,126,32,2,1,27.8654286017,19.6383954592,84.2807927532,33.174885262,78.3554166453,0,0,27.8654286017,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,390,positive_target_adequate,3,211,23,3,1,0.932635475523,0,3.27305014181,27.4807653887,128.573260328,0,0,0.932635475523,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,390,positive_target_adequate,4,221,25,2,1,6.09175528739,0,3.27305014181,37.7043319517,100.998207276,0,0,6.09175528739,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,390,positive_target_adequate,4,221,27,3,1,32.595677036,0,3.27305014181,21.0605005573,100.998207276,0,0,32.595677036,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,390,positive_target_adequate,5,222,33,3,2,11.5025353968,0,0,19.3518908719,33.3513433439,0,0,11.5025353968,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,394,other,4,86,32,2,3,6.44132847649,0,0,0.695844108908,0.670291948209,0,0,6.44132847649,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,398,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,401,positive_target_adequate,4,125,28,3,4,30.42025622,22.9113790089,39.1228723369,16.4290419124,43.3769892772,0,0,30.42025622,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,2,124,9,3,1,38.3129099656,31.912611987,157.106485851,17.1124359028,75.6395928269,6.40029797867,0,31.912611987,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,2,124,14,2,1,49.5214496123,49.9139415109,157.106485851,31.5879774875,75.6395928269,9.17907977461,0,40.3423698376,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,2,124,16,3,1,8.41241787245,31.912611987,157.106485851,17.1124359028,75.6395928269,0,0,8.41241787245,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,3,205,19,1,3,13.9596740922,157.106485851,31.912611987,119.647648287,25.5289582934,13.9596740922,13.9596740922,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,3,205,20,1,2,24.71928178,157.106485851,49.9139415109,119.647648287,49.429376576,2.33160101067,1.84703607572,22.3876807694,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,4,198,25,2,4,29.8314131272,49.9139415109,135.831739057,52.4474618184,87.3789361494,29.8314131272,2.60007544914,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,4,198,29,3,4,0.845264372746,31.912611987,135.831739057,29.4010943613,87.3789361494,0.845264372746,0,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,403,positive_target_adequate,4,198,30,1,4,21.2619799436,157.106485851,135.831739057,146.996039797,87.3789361494,7.00200050921,0,14.2599794343,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,408,other,6,70,41,2,3,2.30127106156,0,0,1.41225587555,1.06259642812,0,0,2.30127106156,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,411,other,3,140,17,2,4,12.9394552337,0,0,27.8092748743,39.6540974862,0,3.76110502861,12.9394552337,3.76110502861,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,411,other,3,140,17,3,1,28.3950072825,0,0,15.1154469446,67.0732817604,0,0,28.3950072825,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,411,other,3,140,24,3,1,0.569466994174,0,0,15.1154469446,67.0732817604,0,0,0.569466994174,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,411,other,4,165,25,2,3,7.26875232272,0,0,16.1049722799,8.92533264066,0,3.83796371935,7.26875232272,3.83796371935,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,412,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,413,positive_target_adequate,4,125,25,2,4,6.54628269084,13.0921787815,54.550939968,29.4975087587,43.3769892772,6.54628269084,5.253408431,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,413,positive_target_adequate,4,125,25,3,4,6.18759436755,11.4556774055,54.550939968,16.4290419124,43.3769892772,6.18759436755,5.253408431,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,414,other,5,94,33,2,3,4.11500286283,0,0,0.886396808726,0.655987744471,0,0,4.11500286283,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,416,other,5,70,33,2,3,4.01889665179,0,0,1.41225587555,1.06259642812,0,0,4.01889665179,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,421,other,6,62,41,2,3,8.54923215996,0,0,1.51904357652,1.22007911644,0,0,8.54923215996,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,421,other,6,62,48,2,4,0.340522280206,0,0,1.51904357652,2.47210419783,0,0,0.340522280206,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,426,positive_target_adequate,3,124,24,2,3,3.47707757168,19.6384176651,22.9113581487,31.5879774875,17.1124359028,0,0,3.47707757168,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
