policy,arm,penalty,path_id,state_sequence,termination_type,termination_stage,termination_state,operating_stage_count,reached_stage7,physical_dissipation_a1,lf8_absorbing,reported_objective,actual_operating_cost,holding_cost,production_cost,electricity_cost,production_om_cost,ordinary_shortage_total,ordinary_shortage_any,ordinary_shortage_cost,total_H2_production,total_HTT,HTT_cost,terminal_inventory_total,inventory_site1,inventory_site2,inventory_site3,inventory_site4,terminal_state_id,terminal_a,terminal_loc,target_site1,target_site2,target_site3,target_site4,target_total,gap_site1,gap_site2,gap_site3,gap_site4,terminal_site_gap,terminal_total_quantity_shortfall,terminal_spatial_component,terminal_gap_any,terminal_gap_class,surplus_site1,surplus_site2,surplus_site3,surplus_site4,terminal_penalty_cost,final_a,final_loc,final_lf,D_site_kg,S_site_kg,Q_total_kg,K_req_kg,K_req_formula_minus_equiv_kg,positive_target,sitewise_failure,failure_type,tail_group
Base,Arm-A,1000,49,81-100-54-31-24-32-16-40,PHYSICAL_DISSIPATION_A1,3,54,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,7,6,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,50,81-90-99-108-110-111-96-80,STAGE7_TERMINAL_CHECK,6,111,5,1,0,0,77908.1337808,77908.1337808,44.9895942173,77863.1441866,77736.0792482,127.064938408,0,0,0,206.480524913,0,0,130.615000117,54.5709504553,24.5008024546,19.6429194459,31.9003277609,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,54.5709504553,24.5008024546,19.6429194459,31.9003277609,0,2,7,7,0,130.615000117,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,51,81-74-27-21-7-16-40-48,PHYSICAL_DISSIPATION_A1,3,27,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,4,3,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,52,81-66-67-12-6-23-16-24,PHYSICAL_DISSIPATION_A1,4,12,3,0,1,0,50087.2897426,50087.2897426,29.4840182805,50057.8057244,49971.2857243,86.52,0,0,0,140.595,0,0,163.233409272,61.5445570449,45.5081379386,20.9821334423,35.1985808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,35.1985808462,0,1,2,4,0,163.233409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,53,81-98-107-93-86-103-96-80,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,77579.8991178,77579.8991178,43.1493725153,77524.4615255,77407.4861013,116.97542411,0,0,0,190.085064178,1.55378501749,12.2882197955,114.219539382,53.4824378844,19.6383954592,15.0483782776,26.0503277609,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,53.4824378844,19.6383954592,15.0483782776,26.0503277609,0,2,6,7,0,114.219539382,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,54,81-74-59-86-63-80-96-88,STAGE7_TERMINAL_CHECK,5,63,4,1,0,0,58369.6840711,58369.6840711,37.3163679068,58285.7566591,58175.6831136,110.073545472,0,0,0,178.869511392,5.89373750838,46.6110440662,162.496992527,70.3548673538,26.9684376973,22.9113790089,42.2623084666,63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,26.9684376973,22.9113790089,42.2623084666,0,2,1,7,0,162.496992527,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,55,81-99-84-133-207-192-184-200,STAGE7_TERMINAL_CHECK,5,207,4,1,0,0,132272.523759,64364.9129871,41.7396659836,59760.3285677,59605.2885677,155.04,21.2454729278,1,4249.09458555,251.94,11.8074940295,313.750167898,256.812954062,106.106941888,55.8670660193,32.1252566575,62.7136894975,207,4,5,169.268163717,50.7550168597,29.4574724764,67.4600784407,316.940731494,63.1612218291,0,0,4.74638894321,67.9076107723,60.1277774317,7.77983334068,1,MIXED_QUANTITY_AND_SPATIAL,0,5.11204915957,2.66778418111,0,67907.6107723,4,5,7,67.9076107723,7.77983334068,60.1277774317,7.77983334068,-3.5527136788e-14,True,True,MIXED,difficult4
Base,Arm-A,1000,56,81-74-91-53-54-7-32-56,PHYSICAL_DISSIPATION_A1,4,53,3,0,1,0,49983.1972426,49983.1972426,29.1915182805,49954.0057243,49869.2857243,84.72,0,0,0,137.67,0,0,160.308409272,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,1,7,5,0,160.308409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,57,81-100-94-167-152-136-152-168,STAGE7_TERMINAL_CHECK,4,167,3,1,0,0,49901.2641267,49901.2641267,28.8795182805,49838.1657244,49757.2857243,80.88,0,0,0,131.43,4.26922864853,34.218884101,154.068409272,61.5445570449,37.3389092901,22.9113620908,32.2735808462,167,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,37.3389092901,22.9113620908,32.2735808462,0,3,7,7,0,154.068409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,58,81-90-52-53-55-56-56-56,PHYSICAL_DISSIPATION_A1,3,52,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,7,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,59,81-75-60-86-71-80-64-80,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,58369.6840711,58369.6840711,37.3163679068,58285.7566591,58175.6831136,110.073545472,0,0,0,178.869511392,5.89373750838,46.6110440662,162.496992527,70.3548673538,26.9684376973,22.9113790089,42.2623084666,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,26.9684376973,22.9113790089,42.2623084666,0,2,2,7,0,162.496992527,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,60,81-98-91-100-110-95-16-24,STAGE7_TERMINAL_CHECK,6,95,5,1,0,0,78335.0396147,78335.0396147,47.2191160974,78287.8204986,78148.5004986,139.32,0,0,0,226.395,0,0,150.529475204,65.1824378844,33.8037901125,19.6429194459,31.9003277609,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,65.1824378844,33.8037901125,19.6429194459,31.9003277609,0,2,5,7,0,150.529475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,61,81-66-132-205-222-263-248-240,STAGE7_TERMINAL_CHECK,6,263,5,1,0,0,144194.63528,97973.2141336,74.4823990641,88035.6112833,87745.3264006,290.284882679,39.0109281376,1,7802.18562751,471.712934353,70.9679895033,2060.93482372,434.858337694,225.011252938,95.6884769606,25.3501789962,88.8084287989,263,5,5,222.566581025,72.5527245908,44.1862627463,116.193766196,455.499334558,0,0,18.8360837501,27.3853373967,46.2214211468,20.640996864,25.5804242828,1,MIXED_QUANTITY_AND_SPATIAL,2.44467191302,23.1357523698,0,0,46221.4211468,5,5,7,46.2214211468,25.5804242828,20.640996864,25.5804242828,-7.1054273576e-15,True,True,MIXED,difficult4
Base,Arm-A,1000,62,81-67-100-110-111-96-80-72,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,57322.99746,57322.99746,33.9888923372,57289.0085677,57212.0885677,76.92,0,0,0,124.995,0,0,108.622481134,40.8553559616,28.9621752057,17.0176415006,21.7873084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,28.9621752057,17.0176415006,21.7873084666,0,2,7,7,0,108.622481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,63,81-90-83-53-47-56-40-48,PHYSICAL_DISSIPATION_A1,4,53,3,0,1,0,49983.1972426,49983.1972426,29.1915182805,49954.0057243,49869.2857243,84.72,0,0,0,137.67,0,0,160.308409272,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,1,7,5,0,160.308409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,64,81-100-109-112-104-80-64-80,LF8_ABSORBING,4,112,3,0,0,1,49450.3677426,49450.3677426,28.0020182805,49422.3657243,49352.2857243,70.08,0,0,0,113.88,0,0,136.518409272,49.8445570449,41.6081379386,18.6421334423,26.4235808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,49.8445570449,41.6081379386,18.6421334423,26.4235808462,0,2,7,8,0,136.518409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,65,81-68-77-71-88-112-80-96,STAGE7_TERMINAL_CHECK,4,71,3,1,0,0,49873.2682206,49873.2682206,29.1647417217,49844.1034788,49763.4482577,80.6552211763,0,0,0,131.064734411,0,0,153.703143683,58.8392914563,41.6081379386,20.9821334423,32.2735808462,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,58.8392914563,41.6081379386,20.9821334423,32.2735808462,0,2,2,7,0,153.703143683,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,66,81-66-84-101-86-103-88-96,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,77607.3404142,77607.3404142,43.3173852729,77548.4392647,77433.129916,115.309348772,0,0,0,187.377691754,1.9704904107,15.5837641623,111.512166958,48.3858064195,19.6383954592,16.9719373044,26.516027775,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,48.3858064195,19.6383954592,16.9719373044,26.516027775,0,2,6,7,0,111.512166958,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,67,81-42-52-53-55-56-32-16,PHYSICAL_DISSIPATION_A1,2,42,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,6,2,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,68,81-98-107-108-103-112-40-48,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,58641.7285233,58641.7285233,38.0706090453,58603.6579143,58478.901401,124.75651333,0,0,0,202.729334162,0,0,186.356815296,75.9553559616,39.4215093676,28.7176415006,42.2623084666,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,75.9553559616,39.4215093676,28.7176415006,42.2623084666,0,2,6,7,0,186.356815296,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,69,81-66-83-61-30-47-32-24,PHYSICAL_DISSIPATION_A1,5,30,4,0,1,0,59127.8265671,59127.8265671,39.6531574683,59088.1734096,58952.9393772,135.234032382,0,0,0,219.755302621,0,0,203.382783755,87.6553559616,41.2374778263,26.3776415006,48.1123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,87.6553559616,41.2374778263,26.3776415006,48.1123084666,0,1,4,6,0,203.382783755,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,70,81-107-93-7-32-56-48-56,PHYSICAL_DISSIPATION_A1,4,7,3,0,1,0,49667.9269648,49667.9269648,28.5577682805,49628.7057244,49551.7857243,76.92,0,0,0,124.995,1.38627250897,10.6634721909,147.633409272,55.6945570449,40.2218654297,22.3684059513,29.3485808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,40.2218654297,22.3684059513,29.3485808462,0,1,1,7,0,147.633409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,71,81-68-5-14-15-16-16-32,PHYSICAL_DISSIPATION_A1,3,5,2,0,1,0,29170.3721133,29170.3721133,21.4795845375,29148.8925287,29075.0773076,73.8152211763,0,0,0,119.949734411,0,0,188.084209615,70.6771722959,50.3037901125,28.6029194459,38.5003277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.6771722959,50.3037901125,28.6029194459,38.5003277609,0,1,1,5,0,188.084209615,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,72,81-66-60-69-62-111-96-104,STAGE7_TERMINAL_CHECK,6,111,5,1,0,0,78793.3952982,78793.3952982,47.4040621593,78695.8988586,78552.9616277,142.937230922,0,0,0,232.273000249,6.60102865899,50.0923774808,156.407475452,70.3548673538,24.0183969051,22.9113388566,39.1228723369,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,24.0183969051,22.9113388566,39.1228723369,0,2,7,7,0,156.407475452,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,73,81-66-116-133-118-87-104-56,STAGE7_TERMINAL_CHECK,6,87,5,1,0,0,89674.2387017,89674.2387017,70.4643062503,87928.5712833,87639.7264006,288.844882679,0,0,0,469.372934353,56.7626173638,1675.2031121,393.507409557,193.216733887,81.9903706879,23.1216558595,95.1786491224,87,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,193.216733887,81.9903706879,23.1216558595,95.1786491224,0,2,4,7,0,393.507409557,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,74,81-58-68-77-88-80-64-80,LF8_ABSORBING,5,88,4,0,0,1,59086.3019055,59086.3019055,39.5908879238,59046.7110175,58912.2433795,134.467637989,0,0,0,218.509911732,0,0,202.137392866,84.8556580378,42.7917848611,26.3776415006,48.1123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,84.8556580378,42.7917848611,26.3776415006,48.1123084666,0,2,4,8,0,202.137392866,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,75,81-99-84-94-79-96-112-96,STAGE7_TERMINAL_CHECK,5,79,4,1,0,0,58291.9042404,58291.9042404,37.1692700996,58254.7349703,58142.8718594,111.863110921,0,0,0,181.777555247,0,0,165.405036381,70.3548673538,32.8621752057,22.9113388566,39.2766549653,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,32.8621752057,22.9113388566,39.2766549653,0,2,3,7,0,165.405036381,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,76,81-90-52-54-47-56-48-56,PHYSICAL_DISSIPATION_A1,3,52,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,7,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,77,81-162-156-221-262-271-256-240,STAGE7_TERMINAL_CHECK,6,271,5,1,0,0,105843.527732,105843.527732,96.050153907,92651.7325555,92291.7175352,360.015020366,52.2475319066,1,10449.5063813,585.024408095,75.1324877481,2646.2386417,561.406415205,239.935511226,123.140036289,57.7108635086,140.620004182,271,5,6,181.110531726,39.2766550497,30.3656051663,81.8263641708,332.579156112,0,0,0,0,0,0,0,0,NO_GAP,58.8249795,83.8633812395,27.3452583424,58.7936400111,0,5,6,7,0,228.827259093,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,78,81-91-76-61-78-63-80-16,STAGE7_TERMINAL_CHECK,6,63,5,1,0,0,78426.9783332,78426.9783332,46.4620155079,78278.681905,78142.7609461,135.920958924,0,0,0,220.871558252,6.94516829692,101.834412701,145.006033455,65.1088203323,19.6536693255,20.989526884,39.2540169134,63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,65.1088203323,19.6536693255,20.989526884,39.2540169134,0,2,1,7,0,145.006033455,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,79,81-90-107-108-109-96-112-56,LF8_ABSORBING,6,96,5,0,0,1,77796.0836447,77796.0836447,44.4137995136,77751.6698452,77626.9133319,124.75651333,0,0,0,202.729334162,0,0,126.863809366,53.4824378844,24.7631242745,19.6429194459,28.9753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,53.4824378844,24.7631242745,19.6429194459,28.9753277609,0,2,5,8,0,126.863809366,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,80,81-98-83-92-111-32-40-24,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,59222.8868836,59222.8868836,39.8060575305,59183.0808261,59042.3649468,140.715879302,0,0,0,228.663303866,0,0,212.290785,87.6553559616,48.4621752057,30.9859453663,45.1873084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,87.6553559616,48.4621752057,30.9859453663,45.1873084666,0,2,7,7,0,212.290785,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,81,81-68-94-111-80-48-56-32,STAGE7_TERMINAL_CHECK,4,111,3,1,0,0,50092.3015251,50092.3015251,29.443251531,50028.6393895,49944.5563553,84.0830342149,0,0,0,136.634930599,4.26922864853,34.218884101,159.273339871,63.824487644,37.3389092901,22.9113620908,35.1985808462,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,63.824487644,37.3389092901,22.9113620908,35.1985808462,0,2,7,7,0,159.273339871,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,82,81-91-53-55-32-48-56-48,PHYSICAL_DISSIPATION_A1,3,53,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,7,5,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,83,81-68-61-71-96-80-64-88,STAGE7_TERMINAL_CHECK,4,71,3,1,0,0,50140.7452859,50140.7452859,29.6034917217,50097.0034788,50010.9482577,86.0552211763,0,0,0,139.839734411,1.9233560133,14.1383152886,162.478143683,64.6892914563,39.6847819253,22.9054894556,35.1985808462,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,64.6892914563,39.6847819253,22.9054894556,35.1985808462,0,2,2,7,0,162.478143683,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,84,81-58-83-68-61-86-103-112,STAGE7_TERMINAL_CHECK,7,103,6,1,0,0,99815.2615272,99815.2615272,56.4630151291,99706.8850371,99544.6234692,162.261567945,0,0,0,263.675047911,6.64266730803,51.913474957,142.313457183,63.824487644,22.3654706306,21.0048007503,35.1186981576,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,63.824487644,22.3654706306,21.0048007503,35.1186981576,0,2,6,7,0,142.313457183,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,85,81-106-108-94-71-80-80-104,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,58181.2851844,58181.2851844,36.5083309682,58144.7768535,58035.408378,109.368475458,0,0,0,177.723772619,0,0,161.351253753,70.3548673538,28.9621752057,22.9113388566,39.1228723369,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,28.9621752057,22.9113388566,39.1228723369,0,2,2,7,0,161.351253753,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,86,81-106-101-79-104-96-112-168,STAGE7_TERMINAL_CHECK,4,79,3,1,0,0,49613.7064926,49613.7064926,28.4407682805,49585.2657243,49509.7857243,75.48,0,0,0,122.655,0,0,145.293409272,55.6945570449,41.6081379386,18.6421334423,29.3485808462,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,41.6081379386,18.6421334423,29.3485808462,0,2,3,7,0,145.293409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,87,81-106-108-109-112-96-112-112,LF8_ABSORBING,5,112,4,0,0,1,58093.5305143,58093.5305143,36.2633255282,58057.2671888,57950.9141649,106.353023889,0,0,0,172.82366382,0,0,156.451144954,70.1053559616,28.9621752057,20.9713053203,36.4123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.1053559616,28.9621752057,20.9713053203,36.4123084666,0,2,7,8,0,156.451144954,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,88,81-98-107-92-31-40-24-40,PHYSICAL_DISSIPATION_A1,5,31,4,0,1,0,59037.07571,59037.07571,39.1271423372,58997.9485677,58860.1885677,137.76,0,0,0,223.86,0,0,207.487481134,81.8053559616,52.3621752057,31.0576415006,42.2623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,81.8053559616,52.3621752057,31.0576415006,42.2623084666,0,1,4,7,0,207.487481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,89,81-66-60-69-78-71-80-64,STAGE7_TERMINAL_CHECK,6,71,5,1,0,0,78432.1963161,78432.1963161,46.7688130228,78238.8801842,78103.7614041,135.118780012,0,0,0,219.568017519,10.9963039712,146.54731888,143.702492723,63.8052796,19.6231215929,21.0200746167,39.2540169134,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,63.8052796,19.6231215929,21.0200746167,39.2540169134,0,2,2,7,0,143.702492723,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,90,81-74-68-69-79-88-104-80,STAGE7_TERMINAL_CHECK,5,79,4,1,0,0,58986.4299306,58986.4299306,39.1503957828,58947.2795348,58814.6333385,132.646196253,0,0,0,215.550068912,0,0,199.177550046,85.4960383476,44.9451190472,23.549084185,45.1873084666,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,85.4960383476,44.9451190472,23.549084185,45.1873084666,0,2,3,7,0,199.177550046,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,91,81-163-212-190-207-224-208-184,STAGE7_TERMINAL_CHECK,5,207,4,1,0,0,82598.3363133,82598.3363133,72.0875202633,68783.7993524,68495.3144697,288.484882679,56.6988089771,1,11339.7617954,468.787934353,73.9074878817,2402.68764518,509.114224464,186.296307195,135.208137939,48.2098650942,139.399914237,207,4,5,169.268163717,50.7550168597,29.4574724764,67.4600784407,316.940731494,0,0,0,0,0,0,0,0,NO_GAP,17.0281434775,84.4531210789,18.7523926178,71.9398357963,0,4,5,7,0,192.17349297,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,92,81-99-165-95-80-72-96-72,STAGE7_TERMINAL_CHECK,4,95,3,1,0,0,54910.4336058,54910.4336058,33.7354149982,53899.356509,53758.7116264,140.644882679,0,0,0,228.547934353,29.7016124647,977.341681734,251.186343625,126.34616951,72.076283182,2.940310087,49.8235808462,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,126.34616951,72.076283182,2.940310087,49.8235808462,0,2,5,7,0,251.186343625,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,93,81-122-123-132-117-70-15-8,PHYSICAL_DISSIPATION_A1,7,15,6,0,1,0,111666.20024,111666.20024,110.777632072,110553.08656,110231.420085,321.666474312,0,0,0,522.708020756,43.8585820292,1002.33604879,401.346430028,177.974708108,96.8662295448,22.9113790089,103.594113366,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,177.974708108,96.8662295448,22.9113790089,103.594113366,0,1,2,7,0,401.346430028,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,94,81-98-84-61-78-103-168-128,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,78425.1848502,78425.1848502,45.9685327292,78208.5183642,78073.3995842,135.118780012,0,0,0,219.568017519,10.0359836365,170.697953255,143.702492723,63.8052796,19.6231215929,21.0200746167,39.2540169134,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,63.8052796,19.6231215929,21.0200746167,39.2540169134,0,2,6,7,0,143.702492723,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,95,81-58-27-46-39-24-16-32,PHYSICAL_DISSIPATION_A1,3,27,2,0,1,0,29058.6171221,29058.6171221,21.3223478169,29037.2947743,28965.4147742,71.88,0,0,0,116.805,0,0,184.939475204,67.5324378844,50.3037901125,28.6029194459,38.5003277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,38.5003277609,0,1,4,3,0,184.939475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,96,81-12-14-39-24-40-56-48,PHYSICAL_DISSIPATION_A1,2,12,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,2,4,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,97,81-90-100-85-72-80-88-96,LF8_ABSORBING,5,72,4,0,0,1,58617.4949396,58617.4949396,37.6916882237,58579.8032514,58457.3103789,122.492872449,0,0,0,199.050917729,0,0,182.678398864,81.8053559616,29.893092935,28.7176415006,42.2623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,81.8053559616,29.893092935,28.7176415006,42.2623084666,0,2,2,8,0,182.678398864,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,98,81-66-93-46-31-16-40-16,PHYSICAL_DISSIPATION_A1,4,46,3,0,1,0,49767.2807984,49767.2807984,28.8502682805,49732.5057243,49653.7857243,78.72,0,0,0,127.92,0.770236481796,5.92480572969,150.558409272,55.6945570449,40.8379014568,21.7523699241,32.2735808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,40.8379014568,21.7523699241,32.2735808462,0,1,6,6,0,150.558409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,99,81-74-67-76-61-103-112-104,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,78817.7835326,78817.7835326,48.7594968513,78758.0601791,78608.2778713,149.782307808,0,0,0,243.396250189,1.49150723549,10.9638566156,167.530725393,71.3023231841,35.0036477661,23.4744266814,37.7503277609,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,71.3023231841,35.0036477661,23.4744266814,37.7503277609,0,2,6,7,0,167.530725393,0,0,0,False,False,NO_GAP,not_stage7_tail
