interval_type,section,group,metric,denominator,N,mean,std,SE,CI_low,CI_high,events,probability
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS2,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,1,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS2,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,1,36.8147946731,0,0,36.8147946731,36.8147946731,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,205.045882597,82.9654868389,19.0335880491,167.740050021,242.351715173,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,230.078821655,84.2098829393,19.3190720937,192.213440351,267.944202958,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,48.8362865581,30.9488191498,7.10014605768,34.9200002851,62.7525728312,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,2.39452978588,10.437513354,2.39452978588,-2.29874859445,7.08780816621,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,36.171998567,15.5242348549,3.56150373201,29.1914512522,43.1525458817,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,253.440896182,86.758645998,12.9332153392,228.091794117,278.789998247,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,245.137680912,87.9590668917,13.1121635205,219.437840412,270.837521413,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,54.0926507691,47.7378935082,7.11634499914,40.1446145708,68.0406869674,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,8.06930359579,13.2746743154,1.9788716099,4.1907152404,11.9478919512,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,17.819214101,16.4176098841,2.44739278192,13.0223242484,22.6161039536,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,343.271090517,94.3249208904,14.5546512783,314.743974012,371.798207023,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,276.612161256,96.2538046378,14.8522845022,247.501683632,305.72263888,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,74.8326778374,55.1396847667,8.50823807535,58.1565312097,91.5088244651,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,9.20659553501,18.2930630387,2.82268090794,3.67414095544,14.7390501146,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,22.5333665172,17.2059490349,2.65493557536,17.3296927895,27.7370402449,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,7,360.924142157,74.2456939762,28.0622345969,305.922162347,415.926121967,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,7,249.483471661,71.5538156745,27.0448002332,196.475663204,302.491280118,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,7,53.9021809846,25.7809690141,9.74429036707,34.8033718651,73.0009901041,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,7,9.92092023255,14.8510776262,5.61317972859,-1.08091203548,20.9227525006,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc2_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,7,19.2982823598,10.0240113226,3.78872015697,11.8723908522,26.7241738675,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,16,215.026965016,77.5803975062,19.3950993766,177.012570238,253.041359794,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,16,244.732235598,80.5002599673,20.1250649918,205.287108214,284.177362982,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,16,50.3462919714,23.5201256051,5.88003140127,38.8214304249,61.8711535179,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,16,7.06686130986,15.9753104502,3.99382761254,-0.761040810729,14.8947634304,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,16,24.9730803552,6.53906272268,1.63476568067,21.7689396211,28.1772210893,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,60,249.404930224,82.650161975,10.6700900297,228.491553766,270.318306682,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,60,239.380311756,84.9940175626,10.9726804849,217.873858006,260.886765507,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,60,51.0799959675,50.3266782932,6.49714622999,38.3455893567,63.8144025782,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,60,6.34790039815,12.9346024565,1.66984999679,3.07499440443,9.62080639186,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,60,11.8828383978,13.2505884495,1.71064361308,8.52997691618,15.2356998794,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,340.002650834,95.6315866664,17.7583398264,305.196304774,374.808996894,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,272.672914296,99.7175577275,18.5170856044,236.379426512,308.966402081,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,78.6283391209,71.0814166779,13.1994877081,52.757343213,104.499335029,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,8.53578825855,18.7972260791,3.49055725356,1.69429604158,15.3772804755,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,29,18.4604875252,10.1168876661,1.87865887645,14.7783161273,22.142658923,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,378.608283865,86.9969498728,30.7580665988,318.322473331,438.894094398,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,271.122154089,91.3254976574,32.2884393444,207.836812974,334.407495204,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,64.5686516784,43.4915068691,15.3765697156,34.4305750359,94.7067283209,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,13.875460952,18.4395109368,6.5193516126,1.09753179133,26.6533901127,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc3_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,14.1981876328,10.9308676564,3.86464532204,6.6234828016,21.772892464,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS2,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,111.4425,2.06828733497,1.4625,108.576,114.309,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS2,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,179.576975204,2.06828733497,1.4625,176.710475204,182.443475204,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS2,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS2,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS2,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,2,6.95088365427,2.06828733497,1.4625,4.08438365427,9.81738365427,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,162.799002438,60.7534092387,13.9377879656,135.480938026,190.117066851,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,185.43741171,60.7534092387,13.9377879656,158.119347298,212.755476123,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,35.0161125194,32.0732636492,7.35811131771,20.5942143367,49.4380107021,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,19,45.7464789133,15.6992620389,3.60165772189,38.6872297784,52.8057280482,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,49,278.885603066,97.0148388659,13.8592626951,251.721448183,306.049757948,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,49,265.545619838,97.342398515,13.9060569307,238.289748254,292.801491422,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,49,67.9319870157,50.5764048577,7.22520069396,53.7705936556,82.0933803759,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,49,3.03253563783,8.38424856511,1.19774979502,0.684946039603,5.38012523607,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,49,26.508830313,19.0665124939,2.72378749912,21.1702068147,31.8474538113,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,35,346.654672465,96.4504708751,16.3031051661,314.700586339,378.608758591,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,35,278.395683043,99.7410336754,16.8593117963,245.351431923,311.439934164,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,35,90.1875527256,62.2005060806,10.5138044721,69.5804959604,110.794609491,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,35,7.60653537455,17.0199187532,2.87689134987,1.9678283288,13.2452424203,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,35,35.5117281932,19.6044148394,3.3137509226,29.0167763849,42.0066800014,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,327.582042194,83.5153687507,26.4098784881,275.818680358,379.345404031,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,215.371987278,88.4795642599,27.9796949441,160.531785188,270.212189369,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,41.201183832,29.8524169861,9.44016313372,22.6984640899,59.7039035741,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,9.15153581193,14.6671696528,4.6381662931,0.0607298774403,18.2423417464,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc4_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,10,40.4298076943,14.6261080594,4.62518147714,31.3644519991,49.4951633895,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,211.136654792,85.3288866107,18.6202896124,174.640887152,247.632422432,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,234.159221096,85.4523083622,18.6472224466,197.6106651,270.707777091,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,43.6932416631,39.3812299014,8.59368890398,26.8496114113,60.5368719149,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,0.384157031334,1.76042867484,0.384157031334,-0.36879075008,1.13710481275,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,21,5.5329970993,5.51280374636,1.20299240281,3.17513198978,7.89086220881,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,54,247.299571602,94.3195880654,12.835270195,222.142442019,272.456701184,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,54,233.782540845,95.6017826297,13.0097547746,208.283421487,259.281660204,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,54,55.8278640961,49.4729666147,6.73241801488,42.6323247869,69.0234034052,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,54,2.85548810914,8.45638866631,1.15076873884,0.599981381012,5.11099483726,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,54,4.21140104955,5.94521528729,0.809041325825,2.62568005093,5.79712204816,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,316.700098998,90.2400483775,13.9243417654,289.408389137,343.991808858,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,246.181663686,94.3566144447,14.5595416999,217.644961954,274.718365418,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,61.6040991805,44.5331128659,6.87160849945,48.1357465216,75.0724518394,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,5.34708948489,11.0413359506,1.70371512524,2.00780783943,8.68637113036,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,42,3.194621729,4.26002881171,0.657336716582,1.9062417645,4.4830016935,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,338.393517107,101.646181941,35.937352266,267.956306666,408.830727548,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,221.54688667,102.344442784,36.1842247545,150.625806151,292.467967189,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,43.0885826444,33.8669322921,11.9737687409,19.6199959123,66.5571693765,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS6,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,4.51496029079,12.7702361536,4.51496029079,-4.33436187916,13.3642824608,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc5_afterS6,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,8,2.37145738799,3.40172440253,1.20269119638,0.0141826430884,4.7287321329,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS3,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,210.770680926,80.6474735739,19.5598854108,172.43330552,249.108056331,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS3,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,236.382381851,81.8440942133,19.8501085456,197.476169102,275.2885946,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS3,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,45.6801806489,26.0255848771,6.3121314951,33.3084029185,58.0519583793,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS3,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,2.97329165336,8.56039175017,2.07619996368,-1.09606027546,7.04264358218,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS3,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,17,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS4,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,262.379331172,102.877229473,15.336031896,232.320708656,292.437953688,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS4,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,249.560428354,105.276449726,15.6936865344,218.800802747,280.320053962,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS4,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,60.1736294261,55.3641817679,8.25320493011,43.9973477631,76.3499110892,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS4,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,3.55361604758,9.79229517735,1.45974917815,0.692507658404,6.41472443676,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS4,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,45,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS5,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,30,319.178001548,98.7482597359,18.0288831239,283.841390625,354.51461247,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS5,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,30,247.562871249,100.867075156,18.4157241242,211.468051965,283.657690532,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS5,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,30,72.8560715139,64.7006951519,11.8126767403,49.7032251029,96.008917925,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS5,ordinary_shortage_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,30,4.25039449742,13.0166009477,2.37649532037,-0.407536330493,8.90832532534,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS5,terminal_gap_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,30,0,0,0,0,0,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS6,cumulative_production_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,328.518282821,8.82011554931,5.09229608667,318.537382491,338.499183151,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS6,ending_inventory_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,210.769352967,9.3058477452,5.37273370073,200.238794914,221.29991102,,
NORMAL_MEAN_95,N_SAME_TERMINAL_ARRIVAL,a3_loc6_afterS6,htt_kg,STAGE7_PATHS_WITH_SAME_TERMINAL_STATE_AND_ARRIVAL,3,40.1016538017,20.6099910895,11.8991839035,16.7792533507,63.4240542526,,
