initial_state_id,feature_name,sample_count,mean,std,q50,q90,q95,q99,q995,maximum,CVaR95,CVaR99,CVaR995
1,audit_tail99_threshold_loss_T50,1,788.697307533074,0,788.697307533074,788.697307533074,788.697307533074,788.697307533074,788.697307533074,788.697307533074,788.697307533074,788.697307533074,788.697307533074
1,audit_tail995_threshold_loss_T50,1,1774.64111956885,0,1774.64111956885,1774.64111956885,1774.64111956885,1774.64111956885,1774.64111956885,1774.64111956885,1774.64111956885,1774.64111956885,1774.64111956885
1,audit_tail95_boundary_tie_count,1,14724,0,14724,14724,14724,14724,14724,14724,14724,14724,14724
1,audit_tail99_boundary_tie_count,1,2,0,2,2,2,2,2,2,2,2,2
1,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
2,total_D,15000,3.15366082062752,28.4962582626861,0,0,0,121.921283037395,226.694487630576,532.689632599624,3.15366082062752,258.888927170229,344.434443444344
2,unreachable_D,15000,0.0476411277491385,1.38444745053693,0,0,0,0,0,91.6455281891825,0.0476411277491385,0.0476411277491385,0.0476411277491385
2,unreachable_D_ratio,15000,0.000172927326823917,0.0050295431246381,0,0,0,0,0,0.262023217247098,0.000172927326823917,0.000172927326823917,0.000172927326823917
2,reachable_D_1,15000,3.01888370655247,27.3454908039135,0,0,0,121.10574693833,224.204238605679,532.689632599624,3.01888370655247,248.663048122994,329.171673148176
2,reachable_D_2,15000,3.00884633917937,27.3218820738438,0,0,0,121.10574693833,224.204238605679,532.689632599624,3.00884633917937,248.552127940067,328.741008072099
2,reachable_D_3,15000,2.79693423887843,26.2390275766881,0,0,0,112.102119302839,202.656629299294,532.689632599624,2.79693423887843,236.555865098852,308.823872529641
2,reachable_D_4,15000,2.91800089099819,26.8040711162099,0,0,0,112.102119302839,218.207729863895,532.689632599624,2.91800089099819,239.457239702719,326.312631263126
2,demand_weighted_C_1,15000,0.448175474127624,3.3226528139366,0,0,0,23.7644335418022,28.2540337637704,45.9093267653838,0.448175474127624,28.196299033236,30.8414866959176
2,demand_weighted_C_2,15000,0.359988371432612,2.75105871833224,0,0,0,20.0895974928589,22.153825303317,43.5450290869933,0.359988371432612,23.8677766164935,26.5806699433665
2,demand_weighted_C_3,15000,0.371154684540043,2.91669224706862,0,0,0,21.3622210194276,24.204262794041,42.872828825595,0.371154684540043,25.5623912923494,28.6822983050351
2,demand_weighted_C_4,15000,0.385007873124155,2.97302267913948,0,0,0,20.1590201409724,25.0808800162542,39.794787498396,0.385007873124155,26.1472673819321,30.042180982559
2,loss_T0,15000,6307.32164125503,56992.5165253753,0,0,0,243842.566074789,453388.975261151,1065379.26519925,6307.32164125503,517777.854340458,688868.886888689
2,loss_T25,15000,1725.42068332721,24752.366570841,0,0,0,945.843095534404,92015.0042740893,690541.435686087,1725.42068332721,172205.394365493,320154.121199495
2,loss_T50,15000,266.83704878267,5410.65983736546,0,0,0,703.921395710436,1813.10888609615,316613.942453839,266.83704878267,26432.5029108913,51639.3848899059
2,loss_T75,15000,114.977079008322,2846.65049699782,0,0,0,675.515758911898,1724.82337154512,185754.906289425,114.977079008322,10848.4316955262,21341.7837706063
2,loss_T100,15000,114.811138302595,2845.20987762409,0,0,0,675.515758911898,1708.59318333117,185754.906289425,114.811138302595,10832.4758584372,21313.7143757349
2,audit_unique_D_count,1,178,0,178,178,178,178,178,178,178,178,178
2,audit_unique_A_count,1,35,0,35,35,35,35,35,35,35,35,35
2,audit_unique_Ctilde_count,1,225,0,225,225,225,225,225,225,225,225,225
2,audit_unique_joint_D_A_Ctilde_count,1,264,0,264,264,264,264,264,264,264,264,264
2,audit_zero_demand_share,1,0.980333333333333,0,0.980333333333333,0.980333333333333,0.980333333333333,0.980333333333333,0.980333333333333,0.980333333333333,0.980333333333333,0.980333333333333,0.980333333333333
2,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
2,audit_full_capacity_positive_loss_share,1,0.0193333333333333,0,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333
2,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
2,audit_tail99_threshold_loss_T50,1,703.921395710436,0,703.921395710436,703.921395710436,703.921395710436,703.921395710436,703.921395710436,703.921395710436,703.921395710436,703.921395710436,703.921395710436
2,audit_tail995_threshold_loss_T50,1,1813.10888609615,0,1813.10888609615,1813.10888609615,1813.10888609615,1813.10888609615,1813.10888609615,1813.10888609615,1813.10888609615,1813.10888609615,1813.10888609615
2,audit_tail95_boundary_tie_count,1,14710,0,14710,14710,14710,14710,14710,14710,14710,14710,14710
2,audit_tail99_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
2,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
3,total_D,15000,2.7717680858995,27.3953963797644,0,0,0,93.8275645746393,220.133376974058,607.969887897881,2.7717680858995,244.102841656715,343.787105983326
3,unreachable_D,15000,0.0563692732909655,2.31791254149077,0,0,0,0,0,217.658129449309,0.0563692732909655,0.0563692732909655,0.0563692732909655
3,unreachable_D_ratio,15000,0.000163786667760525,0.00531039169749242,0,0,0,0,0,0.358008075370121,0.000163786667760525,0.000163786667760525,0.000163786667760525
3,reachable_D_1,15000,2.65922955931957,26.1677148634689,0,0,0,93.8275645746393,208.972260862443,532.689632599624,2.65922955931957,235.298665327099,328.381929102001
3,reachable_D_2,15000,2.56787496931511,25.6937576038742,0,0,0,87.2814554182691,202.656629299294,532.689632599624,2.56787496931511,228.64726664054,322.604030738002
3,reachable_D_3,15000,2.46659211375683,25.0861836664464,0,0,0,80.7353462618989,197.205629653874,532.689632599624,2.46659211375683,221.159077630251,318.271827182718
3,reachable_D_4,15000,2.55270981643619,25.5205523507542,0,0,0,80.800807353464,198.314376892231,532.689632599624,2.55270981643619,228.379201556519,322.155851948831
3,demand_weighted_C_1,15000,0.394371294148096,3.12618313013608,0,0,0,23.3269323500194,27.4792927559983,42.811127836514,0.394371294148096,27.5319039081383,29.7465413386562
3,demand_weighted_C_2,15000,0.315063597361957,2.61518005948917,0,0,0,19.0904438299412,22.1024164118787,56.9099794878129,0.315063597361957,23.5522407700452,25.9381927780391
3,demand_weighted_C_3,15000,0.340389730591739,2.83761270228451,0,0,0,21.3109508993688,25.6599509253801,39.1151396830875,0.340389730591739,25.8351551797072,28.4408480520078
3,demand_weighted_C_4,15000,0.299017761081649,2.59874752522994,0,0,0,16.152545027247,23.7018926517197,39.7981776076671,0.299017761081649,24.4333584203233,28.4691280837874
3,loss_T0,15000,5543.536171799,54790.792759528,0,0,0,187655.129149279,440266.753948116,1215939.77579576,5543.536171799,488205.683313429,687574.211966651
3,loss_T25,15000,1675.26806605395,25238.2020895283,0,0,0,835.509029074265,72041.4571565927,887582.636426277,1675.26806605395,167368.785068787,320977.819559058
3,loss_T50,15000,312.079193809317,8067.50799435779,0,0,0,416.33499496536,1721.70116477892,639903.610743839,312.079193809317,30903.6095658792,61241.7331693603
3,loss_T75,15000,136.662310036647,5098.87847758249,0,0,0,331.861175804432,1623.57195104155,440254.899947272,136.662310036647,13570.6932237487,26236.3324348778
3,loss_T100,15000,131.574813980841,4792.90205305084,0,0,0,331.861175804432,1623.57195104155,439779.536601431,131.574813980841,13061.9436181681,25219.9524441334
3,audit_unique_D_count,1,164,0,164,164,164,164,164,164,164,164,164
3,audit_unique_A_count,1,32,0,32,32,32,32,32,32,32,32,32
3,audit_unique_Ctilde_count,1,174,0,174,174,174,174,174,174,174,174,174
3,audit_unique_joint_D_A_Ctilde_count,1,219,0,219,219,219,219,219,219,219,219,219
3,audit_zero_demand_share,1,0.983,0,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983
3,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
3,audit_full_capacity_positive_loss_share,1,0.0167333333333333,0,0.0167333333333333,0.0167333333333333,0.0167333333333333,0.0167333333333333,0.0167333333333333,0.0167333333333333,0.0167333333333333,0.0167333333333333,0.0167333333333333
3,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
3,audit_tail99_threshold_loss_T50,1,416.33499496536,0,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536
3,audit_tail995_threshold_loss_T50,1,1721.70116477892,0,1721.70116477892,1721.70116477892,1721.70116477892,1721.70116477892,1721.70116477892,1721.70116477892,1721.70116477892,1721.70116477892,1721.70116477892
3,audit_tail95_boundary_tie_count,1,14749,0,14749,14749,14749,14749,14749,14749,14749,14749,14749
3,audit_tail99_boundary_tie_count,1,2,0,2,2,2,2,2,2,2,2,2
3,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
4,total_D,15000,2.79378846975607,27.4946657198797,0,0,0,94.383983852931,214.434170689788,607.969887897881,2.79378846975607,246.128249188555,344.296247806599
4,unreachable_D,15000,0.0594604915036958,1.41710295685781,0,0,0,0,0,65.4610915637018,0.0594604915036958,0.0594604915036958,0.0594604915036958
4,unreachable_D_ratio,15000,0.000194353675360565,0.00428046431162176,0,0,0,0,0,0.161507402422611,0.000194353675360565,0.000194353675360565,0.000194353675360565
4,reachable_D_1,15000,2.66062969933357,26.1688897581596,0,0,0,91.6455281891825,206.206529743883,607.969887897881,2.66062969933357,232.805941641726,327.523661457055
4,reachable_D_2,15000,2.53672639991272,25.2684560381991,0,0,0,87.2814554182691,192.291956468374,607.969887897881,2.53672639991272,221.950424707542,314.931014632564
4,reachable_D_3,15000,2.42864286428643,24.7048350140147,0,0,0,67.6431279491585,185.762212584892,607.969887897881,2.42864286428643,214.392205708984,310.671067106711
4,reachable_D_4,15000,2.5902226586295,25.7257221691074,0,0,0,87.2923656001966,198.04298611679,607.969887897881,2.5902226586295,228.153724463355,322.952295229523
4,demand_weighted_C_1,15000,0.433481763088423,3.31598664668728,0,0,0,24.7179312168289,29.1092589511783,38.2515953546839,0.433481763088423,28.4721375180845,30.2148817913749
4,demand_weighted_C_2,15000,0.308483101554033,2.53884655388238,0,0,0,17.3603346303222,22.1024821906809,43.6129387850446,0.308483101554033,23.2524970778413,26.0794101385232
4,demand_weighted_C_3,15000,0.324129510768379,2.73677251274979,0,0,0,18.9783563806756,24.5611395496444,41.1063106966446,0.324129510768379,25.3975077609146,28.4936109916021
4,demand_weighted_C_4,15000,0.360792975389063,2.92011181665827,0,0,0,20.2576583728568,25.6565953676452,43.4843725877941,0.360792975389063,26.3140500799296,29.7514585171012
4,loss_T0,15000,5587.57693951213,54989.3314397583,0,0,0,188767.967705862,428868.341379577,1215939.77579576,5587.57693951213,492256.49837711,688592.495613198
4,loss_T25,15000,1670.72565624854,25960.9404738632,0,0,0,712.90175837002,55574.3807064928,841104.899977015,1670.72565624854,166926.407361955,324270.428044702
4,loss_T50,15000,360.606738071276,8759.36221428998,0,0,0,418.8011448958,1804.04766983138,482262.091138816,360.606738071276,35948.7461752545,70891.2999556459
4,loss_T75,15000,165.484915830649,3782.52938835657,0,0,0,400.349647842994,1648.43450244478,259203.472906329,165.484915830649,16229.9017645484,31924.2759749833
4,loss_T100,15000,138.48247066146,2954.44420186543,0,0,0,400.349647842994,1648.37144365389,133679.91542477,138.48247066146,13565.1867807468,26526.6429227751
4,audit_unique_D_count,1,175,0,175,175,175,175,175,175,175,175,175
4,audit_unique_A_count,1,45,0,45,45,45,45,45,45,45,45,45
4,audit_unique_Ctilde_count,1,203,0,203,203,203,203,203,203,203,203,203
4,audit_unique_joint_D_A_Ctilde_count,1,240,0,240,240,240,240,240,240,240,240,240
4,audit_zero_demand_share,1,0.981933333333333,0,0.981933333333333,0.981933333333333,0.981933333333333,0.981933333333333,0.981933333333333,0.981933333333333,0.981933333333333,0.981933333333333,0.981933333333333
4,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
4,audit_full_capacity_positive_loss_share,1,0.0176,0,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176
4,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
4,audit_tail99_threshold_loss_T50,1,418.8011448958,0,418.8011448958,418.8011448958,418.8011448958,418.8011448958,418.8011448958,418.8011448958,418.8011448958,418.8011448958,418.8011448958
4,audit_tail995_threshold_loss_T50,1,1804.04766983138,0,1804.04766983138,1804.04766983138,1804.04766983138,1804.04766983138,1804.04766983138,1804.04766983138,1804.04766983138,1804.04766983138,1804.04766983138
4,audit_tail95_boundary_tie_count,1,14736,0,14736,14736,14736,14736,14736,14736,14736,14736,14736
4,audit_tail99_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
4,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
5,total_D,15000,1.75353899026266,19.335532503912,0,0,0,45.8227640945913,129.831164934675,423.587813326787,1.75353899026266,163.990511031838,241.315997628471
5,unreachable_D,15000,0.0310758348562129,1.38648075355685,0,0,0,0,0,148.378474211057,0.0310758348562129,0.0310758348562129,0.0310758348562129
5,unreachable_D_ratio,15000,0.000191181080562404,0.00948923141430059,0,0,0,0,0,1,0.000191181080562404,0.000191181080562404,0.000191181080562404
5,reachable_D_1,15000,1.64707379828892,18.0917348488231,0,0,0,44.1944194419444,118.659138641135,415.677931429507,1.64707379828892,154.215421542154,226.68812335779
5,reachable_D_2,15000,1.61534335251707,17.787820887517,0,0,0,43.6407277091345,120.835719935629,415.677931429507,1.61534335251707,151.115051300434,223.211412050296
5,reachable_D_3,15000,1.4660011455691,16.6516029829897,0,0,0,33.8433843384343,112.102119302839,415.677931429507,1.4660011455691,139.004809571866,203.33678937514
5,reachable_D_4,15000,1.59617779959814,17.6484104930072,0,0,0,42.5606196983337,117.291274582003,415.677931429507,1.59617779959814,150.009546409186,220.738437480112
5,demand_weighted_C_1,15000,0.348530808121684,3.01261823232148,0,0,0,22.874332274601,28.5141559300644,40.1555270182001,0.348530808121684,27.9706984711603,30.3170654609725
5,demand_weighted_C_2,15000,0.223731640022924,2.11349341560186,0,0,0,10.6496880987044,20.3920181043693,36.9242058167748,0.223731640022924,20.3245482919552,24.3275773874527
5,demand_weighted_C_3,15000,0.234134850086668,2.25508088951541,0,0,0,8.05453776417843,21.929313673439,36.9954599966496,0.234134850086668,21.7335657644911,26.1402482786027
5,demand_weighted_C_4,15000,0.279898556815933,2.57159169824875,0,0,0,14.8991833200938,24.3195417860344,41.6118877390975,0.279898556815933,24.3961723102501,28.802028086344
5,loss_T0,15000,3507.07798052532,38671.0650078261,0,0,0,91645.5281891825,259662.329869351,847175.626653574,3507.07798052532,327981.022063675,482631.995256942
5,loss_T25,15000,713.074228243287,15105.1992718571,0,0,0,190.679067943914,1065.59895635647,533983.788850651,713.074228243287,70340.5989863531,141946.110543327
5,loss_T50,15000,144.793107744588,5091.00917477648,0,0,0,147.969342388784,869.597408737236,371120.939045066,144.793107744588,14260.8340043116,28440.2219015898
5,loss_T75,15000,76.0516875237919,2863.52777722162,0,0,0,147.969342388784,818.483838541125,298161.425398609,76.0516875237919,7477.14121936468,14715.2104916834
5,loss_T100,15000,72.9070390178392,2818.20909879005,0,0,0,147.969342388784,818.483838541125,298161.425398609,72.9070390178392,7166.81406417198,14086.2807904928
5,audit_unique_D_count,1,145,0,145,145,145,145,145,145,145,145,145
5,audit_unique_A_count,1,31,0,31,31,31,31,31,31,31,31,31
5,audit_unique_Ctilde_count,1,149,0,149,149,149,149,149,149,149,149,149
5,audit_unique_joint_D_A_Ctilde_count,1,187,0,187,187,187,187,187,187,187,187,187
5,audit_zero_demand_share,1,0.985733333333333,0,0.985733333333333,0.985733333333333,0.985733333333333,0.985733333333333,0.985733333333333,0.985733333333333,0.985733333333333,0.985733333333333,0.985733333333333
5,audit_fully_unreachable_demand_share,1,6.66666666666667e-05,0,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05
5,audit_full_capacity_positive_loss_share,1,0.0141333333333333,0,0.0141333333333333,0.0141333333333333,0.0141333333333333,0.0141333333333333,0.0141333333333333,0.0141333333333333,0.0141333333333333,0.0141333333333333,0.0141333333333333
5,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
5,audit_tail99_threshold_loss_T50,1,147.969342388784,0,147.969342388784,147.969342388784,147.969342388784,147.969342388784,147.969342388784,147.969342388784,147.969342388784,147.969342388784,147.969342388784
5,audit_tail995_threshold_loss_T50,1,869.597408737236,0,869.597408737236,869.597408737236,869.597408737236,869.597408737236,869.597408737236,869.597408737236,869.597408737236,869.597408737236,869.597408737236
5,audit_tail95_boundary_tie_count,1,14788,0,14788,14788,14788,14788,14788,14788,14788,14788,14788
5,audit_tail99_boundary_tie_count,1,3,0,3,3,3,3,3,3,3,3,3
5,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
6,total_D,15000,1.54488176090336,18.5854905923708,0,0,0,22.9277473201869,123.837383738373,576.875869405122,1.54488176090336,152.960750620517,237.325550736892
6,unreachable_D,15000,0.0252025202520252,0.804462964699027,0,0,0,0,0,45.8227640945913,0.0252025202520252,0.0252025202520252,0.0252025202520252
6,unreachable_D_ratio,15000,0.000118108278709202,0.00373930534674582,0,0,0,0,0,0.23728813559322,0.000118108278709202,0.000118108278709202,0.000118108278709202
6,reachable_D_1,15000,1.47776595841402,17.8894825047947,0,0,0,22.9113820472956,119.199192646537,576.875869405122,1.47776595841402,144.712437750952,227.662766276628
6,reachable_D_2,15000,1.45632745092691,17.7130670693592,0,0,0,22.9113820472956,118.650956004691,576.875869405122,1.45632745092691,143.432765913557,225.553464437353
6,reachable_D_3,15000,1.32233223322332,16.8621071706067,0,0,0,9.81916373455527,97.9311567520369,576.875869405122,1.32233223322332,129.85808150193,214.017765412905
6,reachable_D_4,15000,1.48160270572512,17.9479612124402,0,0,0,22.9113820472956,120.292938384746,576.875869405122,1.48160270572512,145.936327527997,229.062906290629
6,demand_weighted_C_1,15000,0.27187532394663,2.65027192307643,0,0,0,17.0245077628041,26.2258161233022,45.9615026872177,0.27187532394663,25.8890697927563,29.475278406925
6,demand_weighted_C_2,15000,0.183461815256003,1.93427463261857,0,0,0,4.49991968530885,18.8295426519841,40.4021491814381,0.183461815256003,17.9331938306617,23.6803362805818
6,demand_weighted_C_3,15000,0.183591130289317,1.99595679115712,0,0,0,0.963290573665362,19.6264726887869,35.8080889761039,0.183591130289317,18.3115086454733,24.8721659459115
6,demand_weighted_C_4,15000,0.216448896411758,2.20805884847465,0,0,0,7.27564102564102,21.1902605893653,41.885452303038,0.216448896411758,21.1787702712084,26.2004090188897
6,loss_T0,15000,3089.76352180673,37170.9811847414,0,0,0,45855.4946403738,247674.767476745,1153751.73881024,3089.76352180673,305921.501241033,474651.101473784
6,loss_T25,15000,650.971726318768,14405.1761774134,0,0,0,54.5996907383057,1121.35183699804,778913.865632021,650.971726318768,65094.5697529306,129779.016578642
6,loss_T50,15000,114.065105519873,4497.58323605579,0,0,0,54.5996907383057,783.025513238812,404980.798611521,114.065105519873,11403.907673041,22517.2026200939
6,loss_T75,15000,62.0295664657541,1702.76972712771,0,0,0,54.5996907383057,783.025513238812,96426.1828623315,62.0295664657541,6200.35376762914,12127.1012042143
6,loss_T100,15000,60.0915893139623,1681.99482731798,0,0,0,54.5996907383057,783.025513238812,96296.8352463428,60.0915893139623,6006.55605244996,11739.5057738559
6,audit_unique_D_count,1,120,0,120,120,120,120,120,120,120,120,120
6,audit_unique_A_count,1,23,0,23,23,23,23,23,23,23,23,23
6,audit_unique_Ctilde_count,1,134,0,134,134,134,134,134,134,134,134,134
6,audit_unique_joint_D_A_Ctilde_count,1,159,0,159,159,159,159,159,159,159,159,159
6,audit_zero_demand_share,1,0.988866666666667,0,0.988866666666667,0.988866666666667,0.988866666666667,0.988866666666667,0.988866666666667,0.988866666666667,0.988866666666667,0.988866666666667,0.988866666666667
6,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
6,audit_full_capacity_positive_loss_share,1,0.0108666666666667,0,0.0108666666666667,0.0108666666666667,0.0108666666666667,0.0108666666666667,0.0108666666666667,0.0108666666666667,0.0108666666666667,0.0108666666666667,0.0108666666666667
6,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
6,audit_tail99_threshold_loss_T50,1,54.5996907383057,0,54.5996907383057,54.5996907383057,54.5996907383057,54.5996907383057,54.5996907383057,54.5996907383057,54.5996907383057,54.5996907383057,54.5996907383057
6,audit_tail995_threshold_loss_T50,1,783.025513238812,0,783.025513238812,783.025513238812,783.025513238812,783.025513238812,783.025513238812,783.025513238812,783.025513238812,783.025513238812,783.025513238812
6,audit_tail95_boundary_tie_count,1,14837,0,14837,14837,14837,14837,14837,14837,14837,14837,14837
6,audit_tail99_boundary_tie_count,1,3,0,3,3,3,3,3,3,3,3,3
6,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
7,total_D,15000,1.03757648492122,14.6843550166399,0,0,0,0,61.6425278891525,405.313258598587,1.03757648492122,1.03757648492122,181.776550860828
7,unreachable_D,15000,0.03365791124567,1.51667799464048,0,0,0,0,0,142.377874151051,0.03365791124567,0.03365791124567,0.03365791124567
7,unreachable_D_ratio,15000,0.000176266227265608,0.00825791555917178,0,0,0,0,0,0.823529411764706,0.000176266227265608,0.000176266227265608,0.000176266227265608
7,reachable_D_1,15000,0.937893789378938,13.2031907114469,0,0,0,0,60.5515096964242,405.313258598587,0.937893789378938,0.937893789378938,161.272325579665
7,reachable_D_2,15000,0.914455081871823,13.1014507620694,0,0,0,0,55.6569293292942,405.313258598587,0.914455081871823,0.914455081871823,162.318049986817
7,reachable_D_3,15000,0.876287628762876,12.7871156655518,0,0,0,0,50.736437280091,405.313258598587,0.876287628762876,0.876287628762876,156.288356108338
7,reachable_D_4,15000,0.89952631626799,12.9332379955306,0,0,0,0,51.5710661975256,405.313258598587,0.89952631626799,0.89952631626799,158.69223285965
7,demand_weighted_C_1,15000,0.214032084627637,2.36823198447007,0,0,0,0,25.1082323255422,35.0808613132659,0.214032084627637,0.214032084627637,29.0144307039858
7,demand_weighted_C_2,15000,0.136560599365625,1.66158677350975,0,0,0,0,14.8743562811174,33.1327965976505,0.136560599365625,0.136560599365625,21.8945381428702
7,demand_weighted_C_3,15000,0.145067858668019,1.7933008643591,0,0,0,0,17.5227240144693,32.4555036324147,0.145067858668019,0.145067858668019,23.8856206983131
7,demand_weighted_C_4,15000,0.172274102434352,2.00283317674607,0,0,0,0,18.8155759119967,40.4758869822818,0.172274102434352,0.172274102434352,25.6625213984394
7,loss_T0,15000,2075.15296984244,29368.7100332794,0,0,0,0,123285.055778305,810626.517197174,2075.15296984244,2075.15296984244,363553.101721655
7,loss_T25,15000,413.160313499002,11023.8354391137,0,0,0,0,273.531461349527,436218.563460806,413.160313499002,413.160313499002,82564.7964111686
7,loss_T50,15000,97.9460218614033,3859.06368902962,0,0,0,0,248.627083900055,285800.238847429,97.9460218614033,97.9460218614033,19524.4281472974
7,loss_T75,15000,78.5012272814854,3219.20240409653,0,0,0,0,248.627083900055,285800.238847429,78.5012272814854,78.5012272814854,15635.4692313138
7,loss_T100,15000,73.8717195787639,3077.869503255,0,0,0,0,248.627083900055,285800.238847429,73.8717195787639,73.8717195787639,14709.5676907695
7,audit_unique_D_count,1,99,0,99,99,99,99,99,99,99,99,99
7,audit_unique_A_count,1,22,0,22,22,22,22,22,22,22,22,22
7,audit_unique_Ctilde_count,1,100,0,100,100,100,100,100,100,100,100,100
7,audit_unique_joint_D_A_Ctilde_count,1,116,0,116,116,116,116,116,116,116,116,116
7,audit_zero_demand_share,1,0.9912,0,0.9912,0.9912,0.9912,0.9912,0.9912,0.9912,0.9912,0.9912,0.9912
7,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
7,audit_full_capacity_positive_loss_share,1,0.00853333333333333,0,0.00853333333333333,0.00853333333333333,0.00853333333333333,0.00853333333333333,0.00853333333333333,0.00853333333333333,0.00853333333333333,0.00853333333333333,0.00853333333333333
7,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
7,audit_tail99_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
7,audit_tail995_threshold_loss_T50,1,248.627083900055,0,248.627083900055,248.627083900055,248.627083900055,248.627083900055,248.627083900055,248.627083900055,248.627083900055,248.627083900055,248.627083900055
7,audit_tail95_boundary_tie_count,1,14872,0,14872,14872,14872,14872,14872,14872,14872,14872,14872
7,audit_tail99_boundary_tie_count,1,14872,0,14872,14872,14872,14872,14872,14872,14872,14872,14872
7,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
8,total_D,15000,40.857158443117,99.7113581683421,0,176.199438125631,291.356408368109,407.522570438863,493.437525570735,607.969887897881,396.150160470592,504.20860267845,571.097109710971
8,unreachable_D,15000,0.900635518097265,9.06279157578594,0,0,0,29.4574912036658,45.8309467310354,320.213839565775,0.900635518097265,69.2417224865172,100.053641727809
8,unreachable_D_ratio,15000,0.0027514531786551,0.0248527206150595,0,0,0,0.110380509727328,0.155558265582655,1,0.0027514531786551,0.2012918897388,0.274222413275429
8,reachable_D_1,15000,38.863759103183,94.6247962875283,0,162.588986171344,270.02700270027,405.313258598587,454.954586367728,607.969887897881,374.070037949009,452.431013852374,540.757425024799
8,reachable_D_2,15000,38.3315967960432,94.0044680542389,0,159.315931593159,265.14469628781,405.313258598587,454.411804816845,607.969887897881,373.112947658402,451.837561683918,540.123103219413
8,reachable_D_3,15000,36.0610788351562,90.9488068739835,0,137.468292283774,243.842566074789,405.313258598587,424.966587567845,607.969887897881,356.696131011,450.930522691124,535.173517351735
8,reachable_D_4,15000,37.976834047041,93.3309095317104,0,154.651828819246,256.962059842347,405.313258598587,446.267354008122,607.969887897881,371.392411968469,452.755653682826,541.836001781996
8,demand_weighted_C_1,15000,5.21389064459066,9.98609245392685,0,24.5033517809775,27.9916071720241,30.0676831195942,31.4321967453894,48.8956137797602,30.0486786732226,32.6347175130855,35.6127760716235
8,demand_weighted_C_2,15000,4.45857813413799,8.81341987723452,0,21.0450174032247,22.9113064571187,32.6798626067737,34.2343497862609,57.8739375460209,28.231795264773,34.4593693527959,35.7075258477866
8,demand_weighted_C_3,15000,4.70786923742547,9.50372358372057,0,22.4127534144382,26.7590876220523,32.4555036324147,34.0099908119019,51.0029651727191,29.9041708242463,34.2098596973161,35.420628678489
8,demand_weighted_C_4,15000,4.58324617453889,9.38469716612535,0,21.1126242022118,27.1450476765152,35.3825989426938,37.2628883630775,49.4851186808595,31.4278697269745,38.3165028115763,38.6907478900661
8,loss_T0,15000,81714.3168862339,199422.716336684,0,352398.876251261,582712.816736217,815045.140877725,986875.05114147,1215939.77579576,792300.320941184,1008417.2053569,1142194.21942194
8,loss_T25,15000,25315.1693326676,99254.7640551352,0,1875.95828878459,221769.922587056,466385.016981493,631149.914252404,901753.855169695,425132.440316925,646820.6487542,774531.034707106
8,loss_T50,15000,5593.1222935152,38065.2477117472,0,1003.27215398032,2387.44318727068,156716.969790368,312862.896632451,735349.473602332,109292.906001503,336125.028607961,446282.931242811
8,loss_T75,15000,2362.05330493413,20575.5765464786,0,964.678828371923,2135.14039769101,73089.5288255482,105562.572256861,640427.67913155,44848.3787116715,161914.127670273,230859.219045563
8,loss_T100,15000,2081.09688474041,18629.8716838126,0,955.295553079996,2089.97675669023,61091.6883859022,97842.5990803981,640427.67913155,39237.4433408694,144229.972368443,207030.065200506
