distribution_scope,state_i,state_j,repeat_count,sample_count_per_state,median_energy_distance,minimum_energy_distance,maximum_energy_distance,IQR_energy_distance,seed_rule
tail95,20,29,10,750,12.662754349487,12.662754349487,12.662754349487,0,20260300 + repeat*100 + state
bulk,20,30,10,1000,4.57111215302361,4.3003834739762,4.85727832076858,0.287389801550262,20260300 + repeat*100 + state
tail95,20,30,10,750,13.4570121722863,13.4570121722863,13.4570121722863,0,20260300 + repeat*100 + state
bulk,20,31,10,1000,4.47450693202989,4.25259818073585,4.60504370886645,0.118617248535359,20260300 + repeat*100 + state
tail95,20,31,10,750,12.8155306081324,12.8155306081324,12.8155306081324,0,20260300 + repeat*100 + state
bulk,20,32,10,1000,3.77585993606471,3.42699181873901,3.92240367246078,0.205747834835916,20260300 + repeat*100 + state
tail95,20,32,10,750,11.4160228334296,11.4160228334296,11.4160228334296,0,20260300 + repeat*100 + state
bulk,20,33,10,1000,2.94678139902912,2.67270461427488,3.15404438753039,0.148108038420113,20260300 + repeat*100 + state
tail95,20,33,10,750,9.08548927111336,9.08548927111336,9.08548927111336,0,20260300 + repeat*100 + state
bulk,20,34,10,1000,1.89321358637906,1.75509928662939,2.11320869322823,0.196920882477935,20260300 + repeat*100 + state
tail95,20,34,10,750,6.67847020291356,6.67847020291356,6.67847020291356,0,20260300 + repeat*100 + state
bulk,20,35,10,1000,1.17859720418978,0.970156714885905,1.30351759655567,0.0761784484664461,20260300 + repeat*100 + state
tail95,20,35,10,750,4.59814551132132,4.59814551132132,4.59814551132132,0,20260300 + repeat*100 + state
bulk,21,1,10,1000,0.750992654037915,0.666091916020392,0.8511728704274,0.0912184305286234,20260300 + repeat*100 + state
tail95,21,1,10,750,4.67153244329368,4.67153244329368,4.67153244329368,0,20260300 + repeat*100 + state
bulk,21,2,10,1000,0.752622439504436,0.66136204764543,0.822623231298587,0.116551447660851,20260300 + repeat*100 + state
tail95,21,2,10,750,4.57115661808265,4.57115661808265,4.57115661808265,0,20260300 + repeat*100 + state
bulk,21,3,10,1000,0.736267880687331,0.649998626253371,0.832774728677289,0.12361108033157,20260300 + repeat*100 + state
tail95,21,3,10,750,4.95396471805767,4.95396471805767,4.95396471805767,0,20260300 + repeat*100 + state
bulk,21,4,10,1000,0.735479668360273,0.682900588424957,0.8357475394776,0.101771415183243,20260300 + repeat*100 + state
tail95,21,4,10,750,4.88094386508766,4.88094386508766,4.88094386508766,0,20260300 + repeat*100 + state
bulk,21,5,10,1000,0.74834742555667,0.693926695250564,0.855248326109639,0.122406874805038,20260300 + repeat*100 + state
tail95,21,5,10,750,5.6915027833215,5.6915027833215,5.6915027833215,0,20260300 + repeat*100 + state
bulk,21,6,10,1000,0.75832835385198,0.716137114857194,0.883946872627162,0.110089043202992,20260300 + repeat*100 + state
tail95,21,6,10,750,6.13288348145946,6.13288348145946,6.13288348145946,0,20260300 + repeat*100 + state
bulk,21,7,10,1000,0.782781186695183,0.697127185381484,0.899243692321703,0.128325309066614,20260300 + repeat*100 + state
tail95,21,7,10,750,6.63932471924521,6.63932471924521,6.63932471924521,0,20260300 + repeat*100 + state
bulk,21,8,10,1000,0.106838672726176,0.0611686961153945,0.163355490343399,0.0642708756245888,20260300 + repeat*100 + state
tail95,21,8,10,750,0.487756390401442,0.487756390401442,0.487756390401442,0,20260300 + repeat*100 + state
bulk,21,9,10,1000,0.0940783776470375,0.0646443651137392,0.170764194972732,0.0432545448642795,20260300 + repeat*100 + state
tail95,21,9,10,750,0.380791605607169,0.380791605607169,0.380791605607169,0,20260300 + repeat*100 + state
bulk,21,10,10,1000,0.107366271915433,0.0678038848070135,0.157480919393438,0.0568973567587351,20260300 + repeat*100 + state
tail95,21,10,10,750,0.407443526708553,0.407443526708553,0.407443526708553,0,20260300 + repeat*100 + state
bulk,21,11,10,1000,0.137079006384352,0.0821771242511864,0.218158048611955,0.0588803946822812,20260300 + repeat*100 + state
tail95,21,11,10,750,0.550240479357709,0.550240479357709,0.550240479357709,0,20260300 + repeat*100 + state
bulk,21,12,10,1000,0.199710121882529,0.16233888989867,0.285050562347825,0.0747771561503935,20260300 + repeat*100 + state
tail95,21,12,10,750,0.742182602579813,0.742182602579813,0.742182602579813,0,20260300 + repeat*100 + state
bulk,21,13,10,1000,0.346878018827684,0.258983049642075,0.405563114946528,0.0695577484011072,20260300 + repeat*100 + state
tail95,21,13,10,750,1.26047502324378,1.26047502324378,1.26047502324378,0,20260300 + repeat*100 + state
bulk,21,14,10,1000,0.454496799039466,0.354648902074975,0.54617699931639,0.0646702361791297,20260300 + repeat*100 + state
tail95,21,14,10,750,1.89229205025069,1.89229205025069,1.89229205025069,0,20260300 + repeat*100 + state
bulk,21,15,10,1000,0.953396897170867,0.791640478881345,1.0571295349445,0.0751203695035689,20260300 + repeat*100 + state
tail95,21,15,10,750,1.8390201656314,1.8390201656314,1.8390201656314,0,20260300 + repeat*100 + state
bulk,21,16,10,1000,1.06566016377122,0.882709054792834,1.22468704207425,0.166853053518029,20260300 + repeat*100 + state
tail95,21,16,10,750,1.80915698541774,1.80915698541774,1.80915698541774,0,20260300 + repeat*100 + state
bulk,21,17,10,1000,0.923634573590976,0.72575328785965,0.980446254935178,0.0288889701098916,20260300 + repeat*100 + state
tail95,21,17,10,750,1.68479236074534,1.68479236074534,1.68479236074534,0,20260300 + repeat*100 + state
bulk,21,18,10,1000,0.653374875949735,0.469755234544386,0.738824111757161,0.0762333902643691,20260300 + repeat*100 + state
tail95,21,18,10,750,1.38312335642587,1.38312335642587,1.38312335642587,0,20260300 + repeat*100 + state
bulk,21,19,10,1000,0.350096768638024,0.25168629712239,0.49424139183475,0.0806563443729748,20260300 + repeat*100 + state
tail95,21,19,10,750,0.789454609668359,0.789454609668359,0.789454609668359,0,20260300 + repeat*100 + state
bulk,21,20,10,1000,0.0872016868493519,0.055956424679263,0.118331959291087,0.0391359994695772,20260300 + repeat*100 + state
tail95,21,20,10,750,0.189299840663053,0.189299840663053,0.189299840663053,0,20260300 + repeat*100 + state
bulk,21,21,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,21,21,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,21,22,10,1000,3.64249867788823,3.52160878703026,3.91238195401006,0.199713117019811,20260300 + repeat*100 + state
tail95,21,22,10,750,6.03687116769347,6.03687116769347,6.03687116769347,0,20260300 + repeat*100 + state
bulk,21,23,10,1000,3.8508820488842,3.74637941951412,4.13322816980429,0.172416738913718,20260300 + repeat*100 + state
tail95,21,23,10,750,5.89204394720151,5.89204394720151,5.89204394720151,0,20260300 + repeat*100 + state
bulk,21,24,10,1000,3.48408944906472,3.19325393485157,3.81948499590543,0.170300262021227,20260300 + repeat*100 + state
tail95,21,24,10,750,5.85719980176745,5.85719980176745,5.85719980176745,0,20260300 + repeat*100 + state
bulk,21,25,10,1000,3.0279235935618,2.90765113854442,3.18993315484638,0.103030010157418,20260300 + repeat*100 + state
tail95,21,25,10,750,4.93042065571682,4.93042065571682,4.93042065571682,0,20260300 + repeat*100 + state
bulk,21,26,10,1000,2.2573423174021,1.9829475221685,2.38359362137647,0.181252519989634,20260300 + repeat*100 + state
tail95,21,26,10,750,4.26709522046192,4.26709522046192,4.26709522046192,0,20260300 + repeat*100 + state
bulk,21,27,10,1000,1.39971174612512,1.24319391509322,1.48404275362985,0.137032918553253,20260300 + repeat*100 + state
tail95,21,27,10,750,3.12803633733911,3.12803633733911,3.12803633733911,0,20260300 + repeat*100 + state
bulk,21,28,10,1000,0.640916408794382,0.605945917743089,0.764953016615286,0.0810707109685449,20260300 + repeat*100 + state
tail95,21,28,10,750,1.88571330277675,1.88571330277675,1.88571330277675,0,20260300 + repeat*100 + state
bulk,21,29,10,1000,5.43660357507701,5.23231561103837,5.62569369600361,0.195970766140809,20260300 + repeat*100 + state
tail95,21,29,10,750,14.4329164148931,14.4329164148931,14.4329164148931,0,20260300 + repeat*100 + state
bulk,21,30,10,1000,5.59864160044361,5.43176483868917,5.67570102505811,0.151918453007634,20260300 + repeat*100 + state
tail95,21,30,10,750,15.240824403846,15.240824403846,15.240824403846,0,20260300 + repeat*100 + state
bulk,21,31,10,1000,5.4305780282269,5.28883132645579,5.5908176285896,0.123946502050551,20260300 + repeat*100 + state
tail95,21,31,10,750,14.5929256622334,14.5929256622334,14.5929256622334,0,20260300 + repeat*100 + state
bulk,21,32,10,1000,4.61366003834045,4.44386437347707,4.95983251557457,0.308469455886327,20260300 + repeat*100 + state
tail95,21,32,10,750,13.1688186052045,13.1688186052045,13.1688186052045,0,20260300 + repeat*100 + state
bulk,21,33,10,1000,3.80153996705849,3.68058110417902,3.95658654141955,0.0980781926433369,20260300 + repeat*100 + state
tail95,21,33,10,750,10.7743594918686,10.7743594918686,10.7743594918686,0,20260300 + repeat*100 + state
bulk,21,34,10,1000,2.68401405648436,2.58906987926568,2.85079479512829,0.0985477430003785,20260300 + repeat*100 + state
tail95,21,34,10,750,8.26740710755408,8.26740710755408,8.26740710755408,0,20260300 + repeat*100 + state
bulk,21,35,10,1000,1.83614434396569,1.57653743358018,1.98909046539749,0.151159479709247,20260300 + repeat*100 + state
tail95,21,35,10,750,6.03523571324703,6.03523571324703,6.03523571324703,0,20260300 + repeat*100 + state
bulk,22,1,10,1000,6.95853279837053,6.58587788523183,7.30861310838133,0.303343945235195,20260300 + repeat*100 + state
tail95,22,1,10,750,12.054567782096,12.054567782096,12.054567782096,0,20260300 + repeat*100 + state
bulk,22,2,10,1000,6.91386829005888,6.57423925343047,7.35785209251603,0.198553948831436,20260300 + repeat*100 + state
tail95,22,2,10,750,12.022169780593,12.022169780593,12.022169780593,0,20260300 + repeat*100 + state
bulk,22,3,10,1000,6.96444306565444,6.55207105290096,7.19509240559413,0.257200387936868,20260300 + repeat*100 + state
tail95,22,3,10,750,12.2560408093326,12.2560408093326,12.2560408093326,0,20260300 + repeat*100 + state
bulk,22,4,10,1000,6.94574392844186,6.63317184493885,7.29530724702174,0.183524623613947,20260300 + repeat*100 + state
tail95,22,4,10,750,12.189967100572,12.189967100572,12.189967100572,0,20260300 + repeat*100 + state
bulk,22,5,10,1000,7.05111637321207,6.65394351969409,7.28106425551892,0.243676791385771,20260300 + repeat*100 + state
tail95,22,5,10,750,12.8249546130416,12.8249546130416,12.8249546130416,0,20260300 + repeat*100 + state
bulk,22,6,10,1000,7.03121342718261,6.72739995592937,7.338909248463,0.195615214970414,20260300 + repeat*100 + state
tail95,22,6,10,750,13.1855038466472,13.1855038466472,13.1855038466472,0,20260300 + repeat*100 + state
bulk,22,7,10,1000,7.06951523638508,6.68410571903172,7.37344687158815,0.175743992513393,20260300 + repeat*100 + state
tail95,22,7,10,750,13.5411348310509,13.5411348310509,13.5411348310509,0,20260300 + repeat*100 + state
bulk,22,8,10,1000,4.67362920940259,4.27113690998425,5.02943614029116,0.161876881870183,20260300 + repeat*100 + state
tail95,22,8,10,750,8.72271923207197,8.72271923207197,8.72271923207197,0,20260300 + repeat*100 + state
bulk,22,9,10,1000,4.63543754252572,4.30643520985047,4.90468779929683,0.205817292697552,20260300 + repeat*100 + state
tail95,22,9,10,750,8.28473065529352,8.28473065529352,8.28473065529352,0,20260300 + repeat*100 + state
bulk,22,10,10,1000,4.74886632073461,4.35825166162416,5.12752882672988,0.251162163296549,20260300 + repeat*100 + state
tail95,22,10,10,750,8.43023996072233,8.43023996072233,8.43023996072233,0,20260300 + repeat*100 + state
bulk,22,11,10,1000,5.00229607599053,4.49966713762974,5.17805728610191,0.200316113737536,20260300 + repeat*100 + state
tail95,22,11,10,750,8.86475113250483,8.86475113250483,8.86475113250483,0,20260300 + repeat*100 + state
bulk,22,12,10,1000,5.28594636114925,5.04345472793108,5.720494778311,0.226996244105433,20260300 + repeat*100 + state
tail95,22,12,10,750,9.26840984489403,9.26840984489403,9.26840984489403,0,20260300 + repeat*100 + state
bulk,22,13,10,1000,5.73633703012992,5.37750195577427,6.19548562670069,0.184461028604449,20260300 + repeat*100 + state
tail95,22,13,10,750,10.124511852919,10.124511852919,10.124511852919,0,20260300 + repeat*100 + state
bulk,22,14,10,1000,6.16316282628665,5.73562905148463,6.53734295773162,0.237156848316116,20260300 + repeat*100 + state
tail95,22,14,10,750,10.7088986914401,10.7088986914401,10.7088986914401,0,20260300 + repeat*100 + state
bulk,22,15,10,1000,1.14361546752673,1.06036573688739,1.41948029943908,0.100119849461596,20260300 + repeat*100 + state
tail95,22,15,10,750,4.25663299134784,4.25663299134784,4.25663299134784,0,20260300 + repeat*100 + state
bulk,22,16,10,1000,1.06363693189844,0.911016269879514,1.32991306900912,0.15017122845766,20260300 + repeat*100 + state
tail95,22,16,10,750,3.95683407023584,3.95683407023584,3.95683407023584,0,20260300 + repeat*100 + state
bulk,22,17,10,1000,1.20670837571285,1.09539771233746,1.32909688276164,0.141526949621508,20260300 + repeat*100 + state
tail95,22,17,10,750,3.47620052692447,3.47620052692447,3.47620052692447,0,20260300 + repeat*100 + state
bulk,22,18,10,1000,1.53586721921396,1.40710205017767,1.69643544709886,0.139544380986673,20260300 + repeat*100 + state
tail95,22,18,10,750,3.24957096237815,3.24957096237815,3.24957096237815,0,20260300 + repeat*100 + state
bulk,22,19,10,1000,2.02448920765037,1.71597731455814,2.37876849013186,0.174956824446608,20260300 + repeat*100 + state
tail95,22,19,10,750,3.54942047588263,3.54942047588263,3.54942047588263,0,20260300 + repeat*100 + state
bulk,22,20,10,1000,2.82817814549235,2.5235857872688,3.06389665576492,0.299821395255189,20260300 + repeat*100 + state
tail95,22,20,10,750,4.58261382289363,4.58261382289363,4.58261382289363,0,20260300 + repeat*100 + state
bulk,22,21,10,1000,3.64249867788823,3.52160878703026,3.91238195401006,0.199713117019811,20260300 + repeat*100 + state
tail95,22,21,10,750,6.03687116769347,6.03687116769347,6.03687116769347,0,20260300 + repeat*100 + state
bulk,22,22,10,1000,0,0,0,0,20260300 + repeat*100 + state
tail95,22,22,10,750,0,0,0,0,20260300 + repeat*100 + state
bulk,22,23,10,1000,0.0124015446170325,0.008231868824911,0.0305669059940943,0.0148737202853246,20260300 + repeat*100 + state
tail95,22,23,10,750,0.0140401537208845,0.0140401537208845,0.0140401537208845,0,20260300 + repeat*100 + state
bulk,22,24,10,1000,0.0181302933766343,0.00850385107503282,0.0315622398595723,0.0172922068577657,20260300 + repeat*100 + state
tail95,22,24,10,750,0.0104125940232471,0.0104125940232471,0.0104125940232471,0,20260300 + repeat*100 + state
bulk,22,25,10,1000,0.0616561226192576,0.0412349399030827,0.08680217431393,0.0192657407395584,20260300 + repeat*100 + state
tail95,22,25,10,750,0.119938000412321,0.119938000412321,0.119938000412321,0,20260300 + repeat*100 + state
bulk,22,26,10,1000,0.241203225738981,0.205564145100472,0.347132847019815,0.0501542171593161,20260300 + repeat*100 + state
tail95,22,26,10,750,0.318179171694384,0.318179171694384,0.318179171694384,0,20260300 + repeat*100 + state
bulk,22,27,10,1000,0.701322135995801,0.613840249880207,0.793553426601119,0.0800781110815358,20260300 + repeat*100 + state
tail95,22,27,10,750,0.82476887247114,0.82476887247114,0.82476887247114,0,20260300 + repeat*100 + state
bulk,22,28,10,1000,1.39790598268028,1.26473807964906,1.5637768665077,0.132454305438045,20260300 + repeat*100 + state
tail95,22,28,10,750,2.09885745527279,2.09885745527279,2.09885745527279,0,20260300 + repeat*100 + state
bulk,22,29,10,1000,0.354380727711956,0.260995070640527,0.416214345727238,0.0511465312987487,20260300 + repeat*100 + state
tail95,22,29,10,750,3.73949390132111,3.73949390132111,3.73949390132111,0,20260300 + repeat*100 + state
bulk,22,30,10,1000,0.426511835772615,0.403092586965515,0.496115890998445,0.0268465475873445,20260300 + repeat*100 + state
tail95,22,30,10,750,4.27958090243002,4.27958090243002,4.27958090243002,0,20260300 + repeat*100 + state
bulk,22,31,10,1000,0.420809591098728,0.343726943145898,0.484471473252917,0.0607899964655056,20260300 + repeat*100 + state
tail95,22,31,10,750,3.83309718772471,3.83309718772471,3.83309718772471,0,20260300 + repeat*100 + state
bulk,22,32,10,1000,0.210417987943237,0.158627156837308,0.296673185328411,0.0541486939377052,20260300 + repeat*100 + state
tail95,22,32,10,750,2.87276686271829,2.87276686271829,2.87276686271829,0,20260300 + repeat*100 + state
bulk,22,33,10,1000,0.0710649139016244,0.0415049089701451,0.118867469482474,0.0330859345336576,20260300 + repeat*100 + state
tail95,22,33,10,750,1.52696504590107,1.52696504590107,1.52696504590107,0,20260300 + repeat*100 + state
bulk,22,34,10,1000,0.134553968287006,0.105141690870878,0.174066986983354,0.0287478074325671,20260300 + repeat*100 + state
tail95,22,34,10,750,0.473927208788601,0.473927208788601,0.473927208788601,0,20260300 + repeat*100 + state
bulk,22,35,10,1000,0.460713615404029,0.372980722908672,0.564019554998286,0.0472554343021447,20260300 + repeat*100 + state
tail95,22,35,10,750,0.0821671694915853,0.0821671694915853,0.0821671694915853,0,20260300 + repeat*100 + state
bulk,23,1,10,1000,7.15307231415265,7.06979280233296,7.34755148271282,0.180875119974949,20260300 + repeat*100 + state
tail95,23,1,10,750,11.9025919540995,11.9025919540995,11.9025919540995,0,20260300 + repeat*100 + state
bulk,23,2,10,1000,7.13509626566428,7.01341974137213,7.39234648071664,0.151112375260582,20260300 + repeat*100 + state
tail95,23,2,10,750,11.8699302633339,11.8699302633339,11.8699302633339,0,20260300 + repeat*100 + state
bulk,23,3,10,1000,7.17633522896775,7.05560856997723,7.25048147151072,0.0732750428371407,20260300 + repeat*100 + state
tail95,23,3,10,750,12.1037745177289,12.1037745177289,12.1037745177289,0,20260300 + repeat*100 + state
