transition_group,stage,global_hour,site,mean_H2_production_kg_BASE,mean_H2_production_kg_CANDIDATE,mean_HTT_in_kg_BASE,mean_HTT_in_kg_CANDIDATE,mean_HTT_out_kg_BASE,mean_HTT_out_kg_CANDIDATE,mean_P_EL_kW_BASE,mean_P_EL_kW_CANDIDATE,mean_electrolyzer_capacity_binding_BASE,mean_electrolyzer_capacity_binding_CANDIDATE,mean_end_inventory_kg_BASE,mean_end_inventory_kg_CANDIDATE,mean_ordinary_shortage_kg_BASE,mean_ordinary_shortage_kg_CANDIDATE,mean_storage_capacity_binding_BASE,mean_storage_capacity_binding_CANDIDATE,delta_H2_production_kg,delta_P_EL_kW,delta_end_inventory_kg,delta_HTT_in_kg,delta_HTT_out_kg,delta_ordinary_shortage_kg,delta_electrolyzer_capacity_binding,delta_storage_capacity_binding
LOST_POSITIVE_TARGET,3,21,1,3.600000000000003,3.589769109031036,0.0,0.0,0.0,0.0,184.6153846153846,184.09072354005303,0.6153846153846154,0.5961538461538461,94.19707111603564,81.0792607635429,0.0,0.01342703505025779,0.0,0.0,-0.01023089096896701,-0.5246610753315792,-13.11781035249274,0.0,0.0,0.01342703505025779,-0.019230769230769273,0.0
LOST_POSITIVE_TARGET,3,21,2,2.228075325356046,2.0823952219011774,0.18239788260666728,0.0,0.0,0.0,114.26027309518174,106.78949855903466,0.5673076923076923,0.5288461538461539,51.64225734096874,46.2386372015731,0.01194457716196846,0.01194457716196846,0.0,0.0,-0.1456801034548687,-7.47077453614709,-5.403620139395642,-0.18239788260666728,0.0,0.0,-0.038461538461538436,0.0
LOST_POSITIVE_TARGET,3,21,3,0.29916848460049433,0.3073580457418457,0.0,0.0,0.18239788260666728,0.0,15.341973569256137,15.761951063684418,0.009615384615384616,0.019230769230769232,24.495358018992306,14.998291772249145,0.009530028706103855,0.01906005741220771,0.0,0.0,0.008189561141351387,0.4199774944282808,-9.497066246743161,0.0,-0.18239788260666728,0.009530028706103855,0.009615384615384616,0.0
LOST_POSITIVE_TARGET,3,21,4,2.1093750000000027,2.0812500000000025,0.0,0.0,0.0,0.0,108.17307692307692,106.73076923076923,0.7211538461538461,0.7115384615384616,51.823231987154564,47.44463005005881,0.006769043575926942,0.020307130727780825,0.0,0.0,-0.028125000000000178,-1.4423076923076934,-4.378601937095752,0.0,0.0,0.013538087151853883,-0.009615384615384581,0.0
LOST_POSITIVE_TARGET,3,22,1,4.275000000000006,4.275000000000006,0.09214609260384338,0.7189008876118096,0.0,0.0,219.23076923076923,219.23076923076923,0.7307692307692307,0.7307692307692307,97.64222746852172,85.15303858792034,0.008951356700171866,0.010818033583547298,0.0,0.0,0.0,0.0,-12.48918888060139,0.6267547950079662,0.0,0.001866676883375433,0.0,0.0
LOST_POSITIVE_TARGET,3,22,2,2.6071511820266147,2.5971596866296847,0.07506994330490183,0.0,0.38959165914885835,0.23615185371723246,133.70006061674937,133.18767623741965,0.6634615384615384,0.6538461538461539,53.630300089521306,48.295058316855375,0.00597228858098423,0.00597228858098423,0.0,0.0,-0.009991495396930006,-0.5123843793297169,-5.335241772665931,-0.07506994330490183,-0.1534398054316259,0.0,-0.009615384615384581,0.0
LOST_POSITIVE_TARGET,3,22,3,0.646930045407125,0.6580900952458093,0.06444317268207087,0.0,0.16721603590874518,0.7189008876118096,33.17589976446789,33.748210012605604,0.009615384615384616,0.019230769230769232,24.45055942713551,14.35424322306959,0.0057180172236623176,0.011436034447324635,0.0,0.0,0.01116004983868435,0.5723102481377111,-10.09631620406592,-0.06444317268207087,0.5516848517030644,0.0057180172236623176,0.009615384615384616,0.0
LOST_POSITIVE_TARGET,3,22,4,2.137500000000003,2.1093750000000027,0.3251484864667875,0.23615185371723246,0.0,0.0,109.61538461538461,108.17307692307692,0.7307692307692307,0.7211538461538461,53.82107281474105,49.33437463633028,0.0045126957172846255,0.013538087151853876,0.0,0.0,-0.028125000000000178,-1.4423076923076934,-4.486698178410769,-0.08899663274955505,0.0,0.00902539143456925,-0.009615384615384581,0.0
LOST_POSITIVE_TARGET,3,23,1,4.387500000000006,4.275000000000006,0.0,0.0,0.03685093400205625,0.0,225.0,219.23076923076923,0.75,0.7307692307692307,101.5318816644608,88.97151939621155,0.004475678350085933,0.008951356700171866,0.0,0.0,-0.11250000000000071,-5.769230769230774,-12.56036226824925,0.0,-0.03685093400205625,0.004475678350085933,-0.019230769230769273,0.0
LOST_POSITIVE_TARGET,3,23,2,2.8500000000000005,2.835873287216131,0.0,0.1530021594618269,0.0,0.12067521463151346,146.15384615384616,145.42939934441694,0.7307692307692307,0.7211538461538461,56.17571337189111,50.858671831271586,0.00597228858098423,0.00597228858098423,0.0,0.0,-0.014126712783869344,-0.7244468094292245,-5.3170415406195275,0.1530021594618269,0.12067521463151346,0.0,-0.009615384615384581,0.0
LOST_POSITIVE_TARGET,3,23,3,0.9370798248795527,0.952032342884159,0.1497694937460918,0.12067521463151346,0.0,0.0,48.05537563484886,48.82217142995685,0.0,0.009615384615384616,25.14477156306973,15.038125609376234,0.003812011482441548,0.007624022964883096,0.0,0.0,0.014952518004606397,0.7667957951079956,-10.106645953693498,-0.029094279114578347,0.0,0.003812011482441548,0.009615384615384616,0.0
LOST_POSITIVE_TARGET,3,23,4,2.457131328375435,2.111202340762768,0.0,0.0,0.11291855974403557,0.1530021594618269,126.00673478848366,108.26678670578282,0.8269230769230769,0.7211538461538461,55.90705910621668,51.039362446828015,0.00250705317626924,0.00752115952880772,0.0,0.0,-0.345928987612667,-17.739948082700835,-4.867696659388663,0.0,0.04008359971779134,0.00501410635253848,-0.10576923076923073,0.0
LOST_POSITIVE_TARGET,3,24,1,5.850000000000012,5.287500000000009,1.5565887039422306,0.23876349322711019,0.0,0.0,300.0,271.15384615384613,1.0,0.9038461538461539,108.47747549834419,94.04126369772997,0.004475678350085933,0.008951356700171866,0.0,0.0,-0.5625000000000027,-28.846153846153868,-14.436211800614217,-1.3178252107151205,0.0,0.004475678350085933,-0.09615384615384615,0.0
LOST_POSITIVE_TARGET,3,24,2,3.183169816149932,3.1499999999999986,0.013606822236654713,0.0,1.1533346033044756,0.17247766763906058,163.23947775127866,161.53846153846155,0.8076923076923077,0.8076923076923077,57.6099819717128,53.2270207283721,0.01194457716196846,0.01194457716196846,0.0,0.0,-0.03316981614993342,-1.701016212817109,-4.382961243340695,-0.013606822236654713,-0.980856935665415,0.0,0.0,0.0
LOST_POSITIVE_TARGET,3,24,3,2.2050000000000027,1.9643190066845686,0.0,0.015315020723100866,0.40325410063775496,0.12204058488690153,113.07692307692308,100.73430803510595,0.9423076923076923,0.8365384615384616,26.750198871086234,16.701306466292465,0.0019060057412207691,0.0038120114824415382,0.0,0.0,-0.24068099331543413,-12.342615041817126,-10.048892404793769,0.015315020723100866,-0.2812135157508534,0.0019060057412207691,-0.10576923076923073,0.0
LOST_POSITIVE_TARGET,3,24,4,2.925000000000006,2.7562500000000054,0.0,0.05575475929885164,0.013606822236654713,0.015315020723100866,150.0,141.34615384615384,1.0,0.9423076923076923,58.56022580682434,53.58283981460056,0.00250705317626924,0.00752115952880772,0.0,0.0,-0.16875000000000062,-8.65384615384616,-4.97738599222378,0.05575475929885164,0.0017081984864461535,0.00501410635253848,-0.05769230769230771,0.0
LOST_POSITIVE_TARGET,4,25,1,5.6671875000000105,5.138596178648506,3.1675007269519226,1.7336915996015148,0.7572698964020069,0.5454032813745907,290.625,263.517752751205,0.96875,0.875,112.30668531289666,97.3616472090257,0.058183818551117115,0.058183818551117115,0.0,0.0,-0.5285913213515041,-27.107247248794977,-14.945038103870957,-1.4338091273504079,-0.21186661502741622,0.0,-0.09375,0.0
LOST_POSITIVE_TARGET,4,25,2,3.371874999999999,3.511706140604637,4.348461707005304,1.4381140563403,6.63400306774659,3.381024495860215,172.91666666666666,180.08749438998152,0.8645833333333334,0.8958333333333334,59.183704846209274,53.8387328725502,0.016174948240165625,0.009704968944099375,0.0,0.0,0.1398311406046382,7.170827723314858,-5.344971973659071,-2.9103476506650043,-3.2529785718863753,-0.00646997929606625,0.03125,0.0
LOST_POSITIVE_TARGET,4,25,3,2.1206250000000026,2.1937500000000028,1.071374021219311,0.2397878903062646,6.60069410904561,3.4668513725956944,108.75,112.5,0.90625,0.9375,22.550493006132157,15.360071826013078,0.010324197764945834,0.006194518658967499,0.0,0.0,0.0731250000000001,3.75,-7.190421180119079,-0.8315861309130465,-3.1338427364499153,-0.004129679105978335,0.03125,0.0
LOST_POSITIVE_TARGET,4,25,4,2.864062500000005,2.6507812500000045,5.404630618017664,4.124414029554388,0.0,0.14272842597196542,146.875,135.9375,0.9791666666666666,0.90625,64.83602390660228,58.19295198546748,0.03259169129150006,0.027159742742916715,0.0,0.0,-0.21328125000000053,-10.9375,-6.643071921134798,-1.2802165884632757,0.14272842597196542,-0.005431948548583344,-0.07291666666666663,0.0
LOST_POSITIVE_TARGET,4,26,1,5.667571614791499,5.278454483728355,0.0,0.08880860093247035,0.3463759003572102,0.0,290.6446981944354,270.6899735245306,0.9479166666666666,0.8958333333333334,117.19150238819743,102.29253165455304,0.029091909275558558,0.029091909275558558,0.0,0.0,-0.38911713106314405,-19.954724669904806,-14.89897073364439,0.08880860093247035,-0.3463759003572102,0.0,-0.05208333333333326,0.0
LOST_POSITIVE_TARGET,4,26,2,3.415542537878235,3.537798718176211,0.22983486077323592,0.6786904754978109,0.0,0.12049659529324262,175.15602758349937,181.42557529108785,0.8645833333333334,0.8854166666666666,62.534698186889784,57.6338714336639,0.016174948240165625,0.009704968944099375,0.0,0.0,0.1222561802979758,6.269547707588487,-4.900826753225886,0.448855614724575,0.12049659529324262,-0.00646997929606625,0.02083333333333326,0.0
LOST_POSITIVE_TARGET,4,26,3,2.136383696163445,2.2134403064179704,0.0,0.019089608280065,0.0,0.5690445934506112,109.55813826479192,113.50975930348552,0.90625,0.9166666666666666,24.30694622454556,16.6394969904045,0.016518716423913376,0.012389037317935031,0.0,0.0,0.07705661025452537,3.9516210386936024,-7.66744923414106,0.019089608280065,0.5690445934506112,-0.004129679105978345,0.01041666666666663,0.0
LOST_POSITIVE_TARGET,4,26,4,2.864062500000005,2.700045227183107,0.11654103958397426,0.1044619675470989,0.0,0.20150946351359167,146.875,138.46385780426166,0.9791666666666666,0.90625,67.57218976149998,60.54879605772351,0.016295845645750064,0.013579871371458385,0.0,0.0,-0.16401727281689826,-8.411142195738336,-7.0233937037764775,-0.01207907203687536,0.20150946351359167,-0.002715974274291679,-0.07291666666666663,0.0
LOST_POSITIVE_TARGET,4,27,1,5.72812500000001,5.28070189106129,0.0670769223427725,0.0,0.12600929187075052,0.0,293.75,270.80522518262984,0.9791666666666666,0.8645833333333334,122.42431637953622,107.13685490648106,0.029091909275558558,0.029091909275558558,0.0,0.0,-0.44742310893871995,-22.94477481737016,-15.28746147305516,-0.0670769223427725,-0.12600929187075052,0.0,-0.11458333333333326,0.0
LOST_POSITIVE_TARGET,4,27,2,3.371874999999999,3.437223468505891,0.0,0.0,0.0670769223427725,0.20523528803985888,172.91666666666666,176.26787017978938,0.8645833333333334,0.8645833333333334,65.54511220657598,60.56500557686285,0.016174948240165625,0.009704968944099375,0.0,0.0,0.06534846850589204,3.3512035131227265,-4.980106629713127,0.0,0.1381583656970864,-0.00646997929606625,0.0,0.0
LOST_POSITIVE_TARGET,4,27,3,2.1068285866564245,2.2421033575111715,0.0,0.0,0.16255279624950522,0.0,108.04249162340624,114.97965935954711,0.8958333333333334,0.9479166666666666,26.06332161563046,18.689570269487678,0.010324197764945834,0.006194518658967499,0.0,0.0,0.13527477085474704,6.937167736140879,-7.373751346142782,0.0,-0.16255279624950522,-0.004129679105978335,0.05208333333333326,0.0
LOST_POSITIVE_TARGET,4,27,4,2.8781009957339325,2.6812500000000044,0.28856208812025574,0.20523528803985888,0.0,0.0,147.5949228581501,137.5,0.9791666666666666,0.9166666666666666,70.49441516066788,63.188127686802865,0.016295845645750064,0.013579871371458385,0.0,0.0,-0.19685099573392817,-10.094922858150113,-7.306287473865019,-0.08332680008039686,0.0,-0.002715974274291679,-0.0625,0.0
LOST_POSITIVE_TARGET,4,28,1,5.850000000000011,5.3650464022344595,0.05101456853592823,0.007907310512737043,0.4557997197898698,0.0,300.0,275.1305847299719,1.0,0.90625,127.4331525891488,112.07342998009476,0.029091909275558558,0.029091909275558558,0.0,0.0,-0.4849535977655517,-24.869415270028128,-15.359722609054046,-0.04310725802319119,-0.4557997197898698,0.0,-0.09375,0.0
LOST_POSITIVE_TARGET,4,28,2,3.4124999999999983,3.7243304427589545,0.19392248023909478,0.0,0.16531764065541668,0.0,175.0,190.9913047568696,0.875,0.9479166666666666,68.39097895092154,63.68762794508765,0.025879917184264998,0.01940993788819875,0.0,0.0,0.3118304427589562,15.991304756869596,-4.703351005833888,-0.19392248023909478,-0.16531764065541668,-0.006469979296066249,0.07291666666666663,0.0
LOST_POSITIVE_TARGET,4,28,3,2.2157406816043235,2.2566019511151487,0.0,0.0,0.244937048775023,0.007907310512737043,113.62772726176003,115.72317698026387,0.9166666666666666,0.9479166666666666,27.84622484913775,20.746234831662104,0.010324197764945834,0.006194518658967499,0.0,0.0,0.04086126951082525,2.0954497185038434,-7.099990017475648,0.0,-0.23702973826228596,-0.004129679105978335,0.03125,0.0
LOST_POSITIVE_TARGET,4,28,4,2.8736964155304077,2.6687989346529437,0.6211173604452864,0.0,0.0,0.0,147.36904695027707,136.8614838283559,0.9791666666666666,0.90625,73.74479125195737,65.60977296249528,0.016295845645750064,0.013579871371458385,0.0,0.0,-0.20489748087746396,-10.50756312192118,-8.135018289462081,-0.6211173604452864,0.0,-0.002715974274291679,-0.07291666666666663,0.0
LOST_POSITIVE_TARGET,4,29,1,5.423437500000009,4.909081787806828,0.13793758156531458,0.08557418739599916,0.06881341258048104,0.0,278.125,251.74778399009338,0.9270833333333334,0.8333333333333334,132.05295697986685,116.19532867703083,0.058183818551117115,0.058183818551117115,0.0,0.0,-0.514355712193181,-26.37721600990662,-15.85762830283602,-0.052363394169315416,-0.06881341258048104,0.0,-0.09375,0.0
LOST_POSITIVE_TARGET,4,29,2,3.2499999999999996,3.263938363818451,0.0,0.0,0.13793758156531458,0.0,166.66666666666666,167.38145455479236,0.8333333333333334,0.8229166666666666,70.31256517888009,65.74815015983775,0.051759834368529996,0.0388198757763975,0.0,0.0,0.013938363818451371,0.7147878881256986,-4.564415019042343,0.0,-0.13793758156531458,-0.012939958592132497,-0.01041666666666674,0.0
LOST_POSITIVE_TARGET,4,29,3,2.068800083508534,1.9402767003767016,0.0,0.0,0.0,0.01813569188754323,106.09231197479649,99.50136925008717,0.8645833333333334,0.8229166666666666,29.72712453332426,22.476345761723262,0.010324197764945834,0.006194518658967499,0.0,0.0,-0.1285233831318322,-6.590942724709322,-7.250778771600999,0.0,0.01813569188754323,-0.004129679105978335,-0.04166666666666674,0.0
LOST_POSITIVE_TARGET,4,29,4,2.7117187500000046,2.559375000000004,0.06881341258048104,0.01813569188754323,0.0,0.08557418739599916,139.0625,131.25,0.9270833333333334,0.875,76.03644804516533,67.60740214906572,0.03259169129150006,0.027159742742916715,0.0,0.0,-0.15234375000000044,-7.8125,-8.429045896099609,-0.050677720692937814,0.08557418739599916,-0.005431948548583344,-0.05208333333333337,0.0
LOST_POSITIVE_TARGET,4,30,1,5.30785992004363,4.753125000000007,0.10857867535020332,0.0,0.8118473440203302,0.0,272.19794461762166,243.75,0.8854166666666666,0.8125,134.9120336747068,119.20293912049726,0.11636763710223437,0.11636763710223437,0.0,0.0,-0.5547349200436233,-28.44794461762166,-15.709094554209543,-0.10857867535020332,-0.8118473440203302,0.0,-0.07291666666666663,0.0
LOST_POSITIVE_TARGET,4,30,2,3.193869916112322,3.171866330329282,0.7535622884549084,0.0,0.07942195542937791,0.0,163.7882008262729,162.65981181175803,0.8125,0.8020833333333334,71.27581352325599,65.98368108644037,0.12629399585921333,0.09472049689441002,0.0,0.0,-0.02200358578304007,-1.1283890145148803,-5.292132436815621,-0.7535622884549084,-0.07942195542937791,-0.03157349896480331,-0.01041666666666663,0.0
LOST_POSITIVE_TARGET,4,30,3,1.876875000000002,1.876875000000002,0.039806682918477394,0.0,0.9008957440680395,0.0,96.25,96.25,0.8020833333333334,0.8020833333333334,30.36366333646944,23.96916060486726,0.017202058468641115,0.012389037317935031,0.0,0.0,0.0,0.0,-6.394502731602181,-0.039806682918477394,-0.9008957440680395,-0.004813021150706084,0.0,0.0
LOST_POSITIVE_TARGET,4,30,4,2.7117187500000046,2.4375000000000036,0.9090134364871053,0.0,0.018796039692946562,0.0,139.0625,125.0,0.9270833333333334,0.8333333333333334,78.6606334532145,69.05628751322354,0.065183382583,0.054319485485833326,0.0,0.0,-0.27421875000000107,-14.0625,-9.604345939990964,-0.9090134364871053,-0.018796039692946562,-0.010863897097166668,-0.09375,0.0
LOST_POSITIVE_TARGET,4,31,1,4.9471400062626065,4.716707696787819,0.05377373471437866,0.0,0.48326524034427293,0.0,253.69948750064614,241.88244598911862,0.8333333333333334,0.8020833333333334,135.38008840418175,119.8700530461273,0.26997291807718377,0.26997291807718377,0.0,0.0,-0.23043230947478754,-11.81704151152752,-15.510035358054452,-0.05377373471437866,-0.48326524034427293,0.0,-0.03125,0.0
LOST_POSITIVE_TARGET,4,31,2,3.1687499999999997,3.1281250000000003,0.2339001650565948,0.0,0.055762253454998335,0.19129500598025137,162.5,160.41666666666666,0.8125,0.8020833333333334,70.95406569917948,65.25009182580173,0.12018414009830643,0.11840062111801249,0.0,0.0,-0.04062499999999947,-2.083333333333343,-5.703973873377748,-0.2339001650565948,0.13553275252525304,-0.001783518980293941,-0.01041666666666663,0.0
LOST_POSITIVE_TARGET,4,31,3,1.7306250000000019,1.779375000000002,0.055762253454998335,0.0,0.17971478215237688,0.08823473777810155,88.75,91.25,0.7395833333333334,0.7604166666666666,31.210474852272046,24.892180553377216,0.03303743284782671,0.02477807463587003,0.0,0.0,0.04875000000000007,2.5,-6.3182942988948305,-0.055762253454998335,-0.09148004437427533,-0.00825935821195668,0.02083333333333326,0.0
LOST_POSITIVE_TARGET,4,31,4,2.5685302912873276,2.4375000000000036,0.38474007608641253,0.2795297437583526,0.009433953360736156,0.0,131.71950211729867,125.0,0.875,0.8333333333333334,79.64872373057939,69.7960879852976,0.13012210600791482,0.10863897097166719,0.0,0.0,-0.13103029128732402,-6.719502117298674,-9.852635745281788,-0.10521033232805993,-0.009433953360736156,-0.02148313503624763,-0.04166666666666663,0.0
LOST_POSITIVE_TARGET,4,32,1,4.419812602791061,4.631250000000006,0.5641023547225449,0.31969507764432065,0.8277496111038495,0.0,226.65705655338752,237.5,0.7395833333333334,0.7916666666666666,134.42703060295403,119.75900590982462,0.2902352139060703,0.33746614759647936,0.0,0.0,0.21143739720894494,10.84294344661248,-14.66802469312941,-0.24440727707822424,-0.8277496111038495,0.04723093369040904,0.05208333333333326,0.0
LOST_POSITIVE_TARGET,4,32,2,2.803125000000002,2.911041885655123,0.8045547436650087,0.07175821326155052,1.298689380834529,0.3279695927841577,143.75,149.28419926436524,0.71875,0.7395833333333334,70.3582941572481,64.96858692820753,0.12629399585921333,0.09472049689441002,0.0,0.0,0.10791688565512114,5.534199264365242,-5.389707229040567,-0.7327965304034582,-0.9707197880503713,-0.03157349896480331,0.02083333333333337,0.0
LOST_POSITIVE_TARGET,4,32,3,1.6979397495695256,1.5676575254832696,0.5038910563991958,0.1879540344655896,0.9191979000400415,0.39145329090587117,87.07383331125762,80.39269361452658,0.71875,0.6666666666666666,30.973385847200678,24.72009819499624,0.06607486569565334,0.04955614927173999,0.0,0.0,-0.130282224086256,-6.681139696731037,-6.253287652204438,-0.3159370219336063,-0.5277446091341704,-0.016518716423913345,-0.05208333333333337,0.0
LOST_POSITIVE_TARGET,4,32,4,2.5160069036265917,2.3876799513451594,1.1730887371916696,0.1912959041353726,0.0,0.05128034581680448,129.02599505777374,122.44512571000801,0.8541666666666666,0.8125,80.86628278179217,69.85224690535586,0.13579871371458385,0.13579871371458385,0.0,0.0,-0.12832695228143232,-6.580869347765727,-11.01403587643631,-0.981792833056297,0.05128034581680448,0.0,-0.04166666666666663,0.0
LOST_POSITIVE_TARGET,5,33,1,5.659745612841375,5.378225806451615,3.5961656614872832,1.6440366309892218,1.7686246963053527,0.0,290.243364761096,275.80645161290323,0.9516129032258065,0.9193548387096774,128.4589079239256,113.05011389429181,0.41802258282918775,0.41802258282918775,0.0,0.0,-0.2815198063897597,-14.436913148192787,-15.408794029633796,-1.9521290304980614,-1.7686246963053527,0.0,-0.032258064516129115,0.0
LOST_POSITIVE_TARGET,5,33,2,3.2640245856480843,3.1741278353281226,1.0074545473654495,0.2964159042897913,3.7076350262906086,4.548764096146508,167.38587618708112,162.7757864270831,0.8225806451612904,0.8064516129032258,66.64531637232855,58.297936455675625,0.1001803245842516,0.07513524343818871,0.0,0.0,-0.0898967503199617,-4.610089759998033,-8.347379916652926,-0.7110386430756581,0.8411290698558993,-0.025045081146062895,-0.016129032258064613,0.0
LOST_POSITIVE_TARGET,5,33,3,1.9625806451612922,2.1512903225806475,1.4740227480182626,0.2223065212160297,2.9118359464884147,1.051260264084421,100.64516129032258,110.3225806451613,0.8387096774193549,0.9193548387096774,28.938661762484223,23.40832110794803,0.08248700975554162,0.08248700975554162,0.0,0.0,0.1887096774193553,9.677419354838719,-5.530340654536193,-1.2517162268022328,-1.8605756824039936,0.0,0.08064516129032251,0.0
LOST_POSITIVE_TARGET,5,33,4,2.304926481137129,2.8306451612903243,2.311635051448014,3.683657098274503,0.0011823392346336904,0.24639179453861645,118.20135800703227,145.16129032258064,0.7741935483870968,0.967741935483871,76.8053110061259,66.54460027750625,0.16821518085935566,0.13457214468748452,0.0,0.0,0.5257186801531955,26.95993231554837,-10.260710728619657,1.3720220468264888,0.24520945530398278,-0.033643036171871143,0.19354838709677424,0.0
LOST_POSITIVE_TARGET,5,34,1,5.4393398201388194,5.000806451612904,0.34580920064825127,0.026470299604589194,0.0,0.0,278.9405035968624,256.4516129032258,0.9032258064516129,0.8548387096774194,132.2437339462204,116.01280353563085,0.32702974355250747,0.26276563216633597,0.0,0.0,-0.4385333685259152,-22.48889069363662,-16.23093041058955,-0.3193389010436621,0.0,-0.0642641113861715,-0.048387096774193505,0.0
LOST_POSITIVE_TARGET,5,34,2,2.9092604092464645,3.0711132867747097,0.0,0.0,0.17392595807799643,0.35238959157650873,149.19284149981854,157.4929890653696,0.7258064516129032,0.7741935483870968,68.19852299340288,59.83453232077968,0.060108194750550965,0.060108194750550965,0.0,0.0,0.1618528775282453,8.300147565551072,-8.363990672623196,0.0,0.1784636334985123,0.0,0.048387096774193505,0.0
LOST_POSITIVE_TARGET,5,34,3,1.8493548387096792,2.147325406977586,0.0,0.0965419887638313,0.17188324257025483,0.026470299604589194,94.83870967741936,110.11925163987608,0.7903225806451613,0.9032258064516129,29.318337738469797,24.327922583931002,0.06598960780443339,0.06598960780443339,0.0,0.0,0.2979705682679066,15.280541962456724,-4.990415154538795,0.0965419887638313,-0.14541294296566565,0.0,0.11290322580645162,0.0
LOST_POSITIVE_TARGET,5,34,4,2.217338709677419,2.5229889368186345,0.0,0.25584760281267743,0.0,0.0,113.70967741935483,129.38404804198123,0.7580645161290323,0.8548387096774194,77.86266787439975,68.16695744872948,0.14368581025638996,0.14718828325193548,0.0,0.0,0.3056502271412156,15.674370622626398,-9.69571042567027,0.25584760281267743,0.0,0.0035024729955455136,0.09677419354838712,0.0
LOST_POSITIVE_TARGET,5,35,1,5.2838709677419375,4.929640602579743,0.17824915620511614,0.3813914087341618,0.0,0.0,270.96774193548384,252.8020821835765,0.9032258064516129,0.8387096774193549,136.0842147402267,119.73222657496567,0.2402428636949355,0.27027322165680245,0.0,0.0,-0.35423036516219497,-18.165659751907356,-16.351988165261048,0.20314225252904564,0.0,0.030030357961866955,-0.06451612903225801,0.0
LOST_POSITIVE_TARGET,5,35,2,2.745991907367158,2.9389801637079707,0.0,0.09121971711551903,1.030952606499224,0.6778576492309759,140.8200978137003,150.7169314722035,0.6935483870967742,0.7096774193548387,68.73143446417659,61.004746722278014,0.060108194750550965,0.060108194750550965,0.0,0.0,0.19298825634081274,9.896833658503198,-7.726687741898573,0.09121971711551903,-0.35309495726824813,0.0,0.016129032258064502,0.0
