dataset_role,initial_state_id,a0,loc0,lfw0,seed_group,base_joint_seed,metric,frozen_value,step3i_value,absolute_difference,passed
validation-1,27,5,6,0,2,20260724,W3_failed_lines_mean,7.26646666666667,7.26646666666667,2.66453525910038e-15,1
validation-1,27,5,6,0,2,20260724,W3_failed_lines_q95,21,21,0,1
validation-1,27,5,6,0,2,20260724,W3_closed_roads_mean,3.724,3.724,0,1
validation-1,27,5,6,0,2,20260724,W3_closed_roads_q95,15,15,0,1
validation-1,27,5,6,0,2,20260724,D_upper_bound_hit_share,0.0395333333333333,0.0395333333333333,2.77555756156289e-17,1
validation-1,28,5,7,0,2,20260724,D_mean_kg,172.95473183682,172.95473183682,2.8421709430404e-13,1
validation-1,28,5,7,0,2,20260724,D_q95_kg,532.689632599624,532.689632599624,4.54747350886464e-13,1
validation-1,28,5,7,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,28,5,7,0,2,20260724,full_loss_probability,0.0187333333333333,0.0187333333333333,3.46944695195361e-17,1
validation-1,28,5,7,0,2,20260724,A0_pair_share,0.0642419191919192,0.0642419191919192,0,1
validation-1,28,5,7,0,2,20260724,reachable_pair_share,0.935758080808081,0.935758080808083,2.22044604925031e-15,1
validation-1,28,5,7,0,2,20260724,C_reachable_mean_km,20.0304113594149,20.0304113594149,2.1316282072803e-14,1
validation-1,28,5,7,0,2,20260724,C_reachable_q95_km,24.6350457437979,24.6350457437979,1.4210854715202e-14,1
validation-1,28,5,7,0,2,20260724,W3_failed_lines_mean,5.5374,5.5374,0,1
validation-1,28,5,7,0,2,20260724,W3_failed_lines_q95,20,20,0,1
validation-1,28,5,7,0,2,20260724,W3_closed_roads_mean,2.69306666666667,2.69306666666667,3.10862446895044e-15,1
validation-1,28,5,7,0,2,20260724,W3_closed_roads_q95,13,13,0,1
validation-1,28,5,7,0,2,20260724,D_upper_bound_hit_share,0.0187333333333333,0.0187333333333333,3.46944695195361e-17,1
validation-1,29,6,1,0,2,20260724,D_mean_kg,463.907572575438,463.907572575438,1.70530256582424e-13,1
validation-1,29,6,1,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,29,6,1,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,29,6,1,0,2,20260724,full_loss_probability,0.229,0.229,0,1
validation-1,29,6,1,0,2,20260724,A0_pair_share,0.256781481481479,0.256781481481479,3.33066907387547e-16,1
validation-1,29,6,1,0,2,20260724,reachable_pair_share,0.743218518518521,0.743218518518524,2.66453525910038e-15,1
validation-1,29,6,1,0,2,20260724,C_reachable_mean_km,22.7274499755186,22.7274499755186,3.5527136788005e-14,1
validation-1,29,6,1,0,2,20260724,C_reachable_q95_km,31.6075576859916,31.6075576859916,7.105427357601e-15,1
validation-1,29,6,1,0,2,20260724,W3_failed_lines_mean,14.3748666666667,14.3748666666667,3.37507799486048e-14,1
validation-1,29,6,1,0,2,20260724,W3_failed_lines_q95,27,27,0,1
validation-1,29,6,1,0,2,20260724,W3_closed_roads_mean,9.04473333333333,9.04473333333333,3.5527136788005e-15,1
validation-1,29,6,1,0,2,20260724,W3_closed_roads_q95,21,21,0,1
validation-1,29,6,1,0,2,20260724,D_upper_bound_hit_share,0.229,0.229,0,1
validation-1,30,6,2,0,2,20260724,D_mean_kg,471.637200083644,471.637200083644,2.27373675443232e-13,1
validation-1,30,6,2,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,30,6,2,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,30,6,2,0,2,20260724,full_loss_probability,0.236866666666667,0.236866666666667,3.33066907387547e-16,1
validation-1,30,6,2,0,2,20260724,A0_pair_share,0.283574242424239,0.283574242424239,2.77555756156289e-16,1
validation-1,30,6,2,0,2,20260724,reachable_pair_share,0.716425757575761,0.716425757575763,2.33146835171283e-15,1
validation-1,30,6,2,0,2,20260724,C_reachable_mean_km,23.0204125317577,23.0204125317577,2.1316282072803e-14,1
validation-1,30,6,2,0,2,20260724,C_reachable_q95_km,32.1164765167961,32.1164765167961,4.9737991503207e-14,1
validation-1,30,6,2,0,2,20260724,W3_failed_lines_mean,14.929,14.929,0,1
validation-1,30,6,2,0,2,20260724,W3_failed_lines_q95,28,28,0,1
validation-1,30,6,2,0,2,20260724,W3_closed_roads_mean,9.55486666666667,9.55486666666667,3.5527136788005e-15,1
validation-1,30,6,2,0,2,20260724,W3_closed_roads_q95,22,22,0,1
validation-1,30,6,2,0,2,20260724,D_upper_bound_hit_share,0.236866666666667,0.236866666666667,3.33066907387547e-16,1
validation-1,31,6,3,0,2,20260724,D_mean_kg,464.608406295174,464.608406295174,3.41060513164848e-13,1
validation-1,31,6,3,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,31,6,3,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,31,6,3,0,2,20260724,full_loss_probability,0.2216,0.2216,0,1
validation-1,31,6,3,0,2,20260724,A0_pair_share,0.288566666666664,0.288566666666664,1.11022302462516e-16,1
validation-1,31,6,3,0,2,20260724,reachable_pair_share,0.711433333333336,0.711433333333338,2.1094237467878e-15,1
validation-1,31,6,3,0,2,20260724,C_reachable_mean_km,23.0507117858935,23.0507117858935,1.06581410364015e-14,1
validation-1,31,6,3,0,2,20260724,C_reachable_q95_km,32.0549689648919,32.0549689648919,2.8421709430404e-14,1
validation-1,31,6,3,0,2,20260724,W3_failed_lines_mean,14.8491333333333,14.8491333333333,3.19744231092045e-14,1
validation-1,31,6,3,0,2,20260724,W3_failed_lines_q95,28,28,0,1
validation-1,31,6,3,0,2,20260724,W3_closed_roads_mean,9.50266666666667,9.50266666666667,3.5527136788005e-15,1
validation-1,31,6,3,0,2,20260724,W3_closed_roads_q95,22,22,0,1
validation-1,31,6,3,0,2,20260724,D_upper_bound_hit_share,0.2216,0.2216,0,1
validation-1,32,6,4,0,2,20260724,D_mean_kg,432.631935920863,432.631935920863,3.41060513164848e-13,1
validation-1,32,6,4,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,32,6,4,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,32,6,4,0,2,20260724,full_loss_probability,0.182933333333333,0.182933333333333,3.33066907387547e-16,1
validation-1,32,6,4,0,2,20260724,A0_pair_share,0.258540740740738,0.258540740740738,4.44089209850063e-16,1
validation-1,32,6,4,0,2,20260724,reachable_pair_share,0.741459259259261,0.741459259259264,2.55351295663786e-15,1
validation-1,32,6,4,0,2,20260724,C_reachable_mean_km,22.7336967835534,22.7336967835534,7.105427357601e-15,1
validation-1,32,6,4,0,2,20260724,C_reachable_q95_km,31.5189714710685,31.5189714710685,4.2632564145606e-14,1
validation-1,32,6,4,0,2,20260724,W3_failed_lines_mean,13.6580666666667,13.6580666666667,3.37507799486048e-14,1
validation-1,32,6,4,0,2,20260724,W3_failed_lines_q95,27,27,0,1
validation-1,32,6,4,0,2,20260724,W3_closed_roads_mean,8.53286666666667,8.53286666666667,3.5527136788005e-15,1
validation-1,32,6,4,0,2,20260724,W3_closed_roads_q95,21,21,0,1
validation-1,32,6,4,0,2,20260724,D_upper_bound_hit_share,0.182933333333333,0.182933333333333,3.33066907387547e-16,1
validation-1,33,6,5,0,2,20260724,D_mean_kg,390.820827537299,390.820827537299,2.8421709430404e-13,1
validation-1,33,6,5,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,33,6,5,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,33,6,5,0,2,20260724,full_loss_probability,0.1452,0.1452,0,1
validation-1,33,6,5,0,2,20260724,A0_pair_share,0.217585858585857,0.217585858585857,3.88578058618805e-16,1
validation-1,33,6,5,0,2,20260724,reachable_pair_share,0.782414141414143,0.782414141414146,2.55351295663786e-15,1
validation-1,33,6,5,0,2,20260724,C_reachable_mean_km,22.1601832533404,22.1601832533404,3.90798504668055e-14,1
validation-1,33,6,5,0,2,20260724,C_reachable_q95_km,30.5069849130751,30.5069849130751,1.06581410364015e-14,1
validation-1,33,6,5,0,2,20260724,W3_failed_lines_mean,12.1507333333333,12.1507333333333,3.37507799486048e-14,1
validation-1,33,6,5,0,2,20260724,W3_failed_lines_q95,26,26,0,1
validation-1,33,6,5,0,2,20260724,W3_closed_roads_mean,7.36906666666667,7.36906666666667,3.5527136788005e-15,1
validation-1,33,6,5,0,2,20260724,W3_closed_roads_q95,20,20,0,1
validation-1,33,6,5,0,2,20260724,D_upper_bound_hit_share,0.1452,0.1452,0,1
validation-1,34,6,6,0,2,20260724,D_mean_kg,330.017965432906,330.017965432906,5.6843418860808e-14,1
validation-1,34,6,6,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,34,6,6,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,34,6,6,0,2,20260724,full_loss_probability,0.0961333333333333,0.0961333333333333,2.77555756156289e-17,1
validation-1,34,6,6,0,2,20260724,A0_pair_share,0.16282441077441,0.16282441077441,3.88578058618805e-16,1
validation-1,34,6,6,0,2,20260724,reachable_pair_share,0.83717558922559,0.837175589225592,1.66533453693773e-15,1
validation-1,34,6,6,0,2,20260724,C_reachable_mean_km,21.5028993291717,21.5028993291717,0,1
validation-1,34,6,6,0,2,20260724,C_reachable_q95_km,29.3441046114344,29.3441046114344,4.61852778244065e-14,1
validation-1,34,6,6,0,2,20260724,W3_failed_lines_mean,9.9472,9.9472,0,1
validation-1,34,6,6,0,2,20260724,W3_failed_lines_q95,24,24,0,1
validation-1,34,6,6,0,2,20260724,W3_closed_roads_mean,5.67573333333333,5.67573333333333,3.5527136788005e-15,1
validation-1,34,6,6,0,2,20260724,W3_closed_roads_q95,18,18,0,1
validation-1,34,6,6,0,2,20260724,D_upper_bound_hit_share,0.0961333333333333,0.0961333333333333,2.77555756156289e-17,1
validation-1,35,6,7,0,2,20260724,D_mean_kg,265.458691323676,265.458691323676,3.97903932025656e-13,1
validation-1,35,6,7,0,2,20260724,D_q95_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,35,6,7,0,2,20260724,D_q99_kg,607.969887897881,607.969887897881,4.54747350886464e-13,1
validation-1,35,6,7,0,2,20260724,full_loss_probability,0.0650666666666667,0.0650666666666667,4.16333634234434e-17,1
validation-1,35,6,7,0,2,20260724,A0_pair_share,0.111854545454545,0.111854545454545,2.77555756156289e-17,1
validation-1,35,6,7,0,2,20260724,reachable_pair_share,0.888145454545455,0.888145454545457,1.99840144432528e-15,1
validation-1,35,6,7,0,2,20260724,C_reachable_mean_km,20.804345844509,20.804345844509,0,1
validation-1,35,6,7,0,2,20260724,C_reachable_q95_km,27.4970964131913,27.4970964131913,3.5527136788005e-15,1
validation-1,35,6,7,0,2,20260724,W3_failed_lines_mean,7.8886,7.8886,0,1
validation-1,35,6,7,0,2,20260724,W3_failed_lines_q95,22,22,0,1
validation-1,35,6,7,0,2,20260724,W3_closed_roads_mean,4.1942,4.1942,0,1
validation-1,35,6,7,0,2,20260724,W3_closed_roads_q95,16,16,0,1
validation-1,35,6,7,0,2,20260724,D_upper_bound_hit_share,0.0650666666666667,0.0650666666666667,4.16333634234434e-17,1
validation-2,1,2,1,0,3,20260725,D_mean_kg,3.04214057769413,3.04214057769413,3.10862446895044e-15,1
validation-2,1,2,1,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,1,2,1,0,3,20260725,D_q99_kg,117.284455718299,117.284455718299,7.105427357601e-14,1
validation-2,1,2,1,0,3,20260725,full_loss_probability,6.66666666666667e-05,6.66666666666667e-05,2.71050543121376e-20,1
validation-2,1,2,1,0,3,20260725,A0_pair_share,0.000553872053872054,0.000553872053872054,1.0842021724855e-19,1
validation-2,1,2,1,0,3,20260725,reachable_pair_share,0.999446127946128,0.999446127946128,0,1
validation-2,1,2,1,0,3,20260725,C_reachable_mean_km,19.0242537675146,19.0242537675146,2.1316282072803e-14,1
validation-2,1,2,1,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,1,2,1,0,3,20260725,W3_failed_lines_mean,0.0869333333333333,0.0869333333333333,2.77555756156289e-17,1
validation-2,1,2,1,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,1,2,1,0,3,20260725,W3_closed_roads_mean,0.0305333333333333,0.0305333333333333,3.12250225675825e-17,1
validation-2,1,2,1,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,1,2,1,0,3,20260725,D_upper_bound_hit_share,6.66666666666667e-05,6.66666666666667e-05,2.71050543121376e-20,1
validation-2,2,2,2,0,3,20260725,D_mean_kg,3.13564083681095,3.13564083681095,3.5527136788005e-15,1
validation-2,2,2,2,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,2,2,2,0,3,20260725,D_q99_kg,117.829964814663,117.829964814663,2.70006239588838e-13,1
validation-2,2,2,2,0,3,20260725,full_loss_probability,0.000133333333333333,0.000133333333333333,3.52365706057789e-19,1
validation-2,2,2,2,0,3,20260725,A0_pair_share,0.00046986531986532,0.00046986531986532,5.42101086242752e-20,1
validation-2,2,2,2,0,3,20260725,reachable_pair_share,0.999530134680135,0.999530134680135,3.33066907387547e-16,1
validation-2,2,2,2,0,3,20260725,C_reachable_mean_km,19.0251028460422,19.0251028460422,4.61852778244065e-14,1
validation-2,2,2,2,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,2,2,2,0,3,20260725,W3_failed_lines_mean,0.0833333333333333,0.0833333333333333,2.77555756156289e-17,1
validation-2,2,2,2,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,2,2,2,0,3,20260725,W3_closed_roads_mean,0.0277333333333333,0.0277333333333333,3.12250225675825e-17,1
validation-2,2,2,2,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,2,2,2,0,3,20260725,D_upper_bound_hit_share,0.000133333333333333,0.000133333333333333,3.52365706057789e-19,1
validation-2,3,2,3,0,3,20260725,D_mean_kg,2.87648764876488,2.87648764876488,3.10862446895044e-15,1
validation-2,3,2,3,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,3,2,3,0,3,20260725,D_q99_kg,95.4640918637318,95.4640918637318,1.4210854715202e-14,1
validation-2,3,2,3,0,3,20260725,full_loss_probability,6.66666666666667e-05,6.66666666666667e-05,2.71050543121376e-20,1
validation-2,3,2,3,0,3,20260725,A0_pair_share,0.000391077441077441,0.000391077441077441,1.0842021724855e-19,1
validation-2,3,2,3,0,3,20260725,reachable_pair_share,0.999608922558923,0.999608922558923,4.44089209850063e-16,1
validation-2,3,2,3,0,3,20260725,C_reachable_mean_km,19.0232376756035,19.0232376756035,3.5527136788005e-14,1
validation-2,3,2,3,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,3,2,3,0,3,20260725,W3_failed_lines_mean,0.0714666666666667,0.0714666666666667,4.16333634234434e-17,1
validation-2,3,2,3,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,3,2,3,0,3,20260725,W3_closed_roads_mean,0.0238,0.0238,0,1
validation-2,3,2,3,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,3,2,3,0,3,20260725,D_upper_bound_hit_share,6.66666666666667e-05,6.66666666666667e-05,2.71050543121376e-20,1
validation-2,4,2,4,0,3,20260725,D_mean_kg,2.82975570284301,2.82975570284301,1.77635683940025e-15,1
validation-2,4,2,4,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,4,2,4,0,3,20260725,D_q99_kg,109.374573821018,109.374573821018,4.40536496171262e-13,1
validation-2,4,2,4,0,3,20260725,full_loss_probability,0,0,0,1
validation-2,4,2,4,0,3,20260725,A0_pair_share,0.00033030303030303,0.00033030303030303,2.71050543121376e-19,1
validation-2,4,2,4,0,3,20260725,reachable_pair_share,0.999669696969697,0.999669696969697,0,1
validation-2,4,2,4,0,3,20260725,C_reachable_mean_km,19.0259933668594,19.0259933668594,3.90798504668055e-14,1
validation-2,4,2,4,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,4,2,4,0,3,20260725,W3_failed_lines_mean,0.0809333333333333,0.0809333333333333,2.77555756156289e-17,1
validation-2,4,2,4,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,4,2,4,0,3,20260725,W3_closed_roads_mean,0.0268,0.0268,0,1
validation-2,4,2,4,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,4,2,4,0,3,20260725,D_upper_bound_hit_share,0,0,0,1
validation-2,5,2,5,0,3,20260725,D_mean_kg,1.78950622334961,1.78950622334961,2.22044604925031e-15,1
validation-2,5,2,5,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,5,2,5,0,3,20260725,D_q99_kg,40.0949185827674,40.0949185827674,3.5527136788005e-14,1
validation-2,5,2,5,0,3,20260725,full_loss_probability,0,0,0,1
validation-2,5,2,5,0,3,20260725,A0_pair_share,0.00022037037037037,0.00022037037037037,3.79470760369927e-19,1
validation-2,5,2,5,0,3,20260725,reachable_pair_share,0.99977962962963,0.99977962962963,3.33066907387547e-16,1
validation-2,5,2,5,0,3,20260725,C_reachable_mean_km,19.0218555477493,19.0218555477493,2.48689957516035e-14,1
validation-2,5,2,5,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,5,2,5,0,3,20260725,W3_failed_lines_mean,0.056,0.056,0,1
validation-2,5,2,5,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,5,2,5,0,3,20260725,W3_closed_roads_mean,0.0161333333333333,0.0161333333333333,3.12250225675825e-17,1
validation-2,5,2,5,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,5,2,5,0,3,20260725,D_upper_bound_hit_share,0,0,0,1
validation-2,6,2,6,0,3,20260725,D_mean_kg,1.47572939112093,1.47572939112093,6.66133814775094e-16,1
validation-2,6,2,6,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,6,2,6,0,3,20260725,D_q99_kg,21.2748547582031,21.2748547582031,1.06581410364015e-14,1
validation-2,6,2,6,0,3,20260725,full_loss_probability,0,0,0,1
validation-2,6,2,6,0,3,20260725,A0_pair_share,0.000281986531986532,0.000281986531986532,5.42101086242752e-20,1
validation-2,6,2,6,0,3,20260725,reachable_pair_share,0.999718013468013,0.999718013468013,4.44089209850063e-16,1
validation-2,6,2,6,0,3,20260725,C_reachable_mean_km,19.0225974357322,19.0225974357322,3.5527136788005e-14,1
validation-2,6,2,6,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,6,2,6,0,3,20260725,W3_failed_lines_mean,0.0489333333333333,0.0489333333333333,3.46944695195361e-17,1
validation-2,6,2,6,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,6,2,6,0,3,20260725,W3_closed_roads_mean,0.0177333333333333,0.0177333333333333,3.46944695195361e-17,1
validation-2,6,2,6,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,6,2,6,0,3,20260725,D_upper_bound_hit_share,0,0,0,1
validation-2,7,2,7,0,3,20260725,D_mean_kg,1.10049186736856,1.10049186736856,4.88498130835069e-15,1
validation-2,7,2,7,0,3,20260725,D_q95_kg,0,0,0,1
validation-2,7,2,7,0,3,20260725,D_q99_kg,0,0,0,1
validation-2,7,2,7,0,3,20260725,full_loss_probability,0,0,0,1
validation-2,7,2,7,0,3,20260725,A0_pair_share,0.000144444444444444,0.000144444444444444,4.06575814682064e-19,1
validation-2,7,2,7,0,3,20260725,reachable_pair_share,0.999855555555556,0.999855555555555,5.55111512312578e-16,1
validation-2,7,2,7,0,3,20260725,C_reachable_mean_km,19.0194243286055,19.0194243286055,3.5527136788005e-15,1
validation-2,7,2,7,0,3,20260725,C_reachable_q95_km,19.0137618887991,19.0137618887991,3.90798504668055e-14,1
validation-2,7,2,7,0,3,20260725,W3_failed_lines_mean,0.0403333333333333,0.0403333333333333,3.46944695195361e-17,1
validation-2,7,2,7,0,3,20260725,W3_failed_lines_q95,0,0,0,1
validation-2,7,2,7,0,3,20260725,W3_closed_roads_mean,0.012,0.012,0,1
validation-2,7,2,7,0,3,20260725,W3_closed_roads_q95,0,0,0,1
validation-2,7,2,7,0,3,20260725,D_upper_bound_hit_share,0,0,0,1
validation-2,8,3,1,0,3,20260725,D_mean_kg,40.7905154151778,40.7905154151778,2.1316282072803e-14,1
validation-2,8,3,1,0,3,20260725,D_q95_kg,298.938984807572,298.938984807572,3.97903932025656e-13,1
validation-2,8,3,1,0,3,20260725,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-2,8,3,1,0,3,20260725,full_loss_probability,0.002,0.002,0,1
validation-2,8,3,1,0,3,20260725,A0_pair_share,0.00487272727272728,0.00487272727272728,5.20417042793042e-18,1
validation-2,8,3,1,0,3,20260725,reachable_pair_share,0.995127272727273,0.995127272727273,2.22044604925031e-16,1
validation-2,8,3,1,0,3,20260725,C_reachable_mean_km,19.1294754029618,19.1294754029618,3.90798504668055e-14,1
validation-2,8,3,1,0,3,20260725,C_reachable_q95_km,19.5369281727371,19.5369281727371,2.48689957516035e-14,1
validation-2,8,3,1,0,3,20260725,W3_failed_lines_mean,0.946866666666667,0.946866666666667,3.33066907387547e-16,1
validation-2,8,3,1,0,3,20260725,W3_failed_lines_q95,6,6,0,1
validation-2,8,3,1,0,3,20260725,W3_closed_roads_mean,0.285266666666667,0.285266666666667,3.33066907387547e-16,1
validation-2,8,3,1,0,3,20260725,W3_closed_roads_q95,2,2,0,1
validation-2,8,3,1,0,3,20260725,D_upper_bound_hit_share,0.002,0.002,0,1
validation-2,9,3,2,0,3,20260725,D_mean_kg,43.0749802252952,43.0749802252952,1.4210854715202e-14,1
validation-2,9,3,2,0,3,20260725,D_q95_kg,319.122821373046,319.122821373046,3.97903932025656e-13,1
validation-2,9,3,2,0,3,20260725,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-2,9,3,2,0,3,20260725,full_loss_probability,0.0018,0.0018,0,1
validation-2,9,3,2,0,3,20260725,A0_pair_share,0.00582087542087542,0.00582087542087543,6.07153216591882e-18,1
validation-2,9,3,2,0,3,20260725,reachable_pair_share,0.994179124579125,0.994179124579125,4.44089209850063e-16,1
validation-2,9,3,2,0,3,20260725,C_reachable_mean_km,19.1436103973052,19.1436103973052,1.77635683940025e-14,1
validation-2,9,3,2,0,3,20260725,C_reachable_q95_km,19.7387387063186,19.7387387063186,1.4210854715202e-14,1
validation-2,9,3,2,0,3,20260725,W3_failed_lines_mean,1.02046666666667,1.02046666666667,3.33066907387547e-15,1
validation-2,9,3,2,0,3,20260725,W3_failed_lines_q95,6,6,0,1
validation-2,9,3,2,0,3,20260725,W3_closed_roads_mean,0.3128,0.3128,0,1
validation-2,9,3,2,0,3,20260725,W3_closed_roads_q95,2,2,0,1
validation-2,9,3,2,0,3,20260725,D_upper_bound_hit_share,0.0018,0.0018,0,1
validation-2,10,3,3,0,3,20260725,D_mean_kg,38.178181454509,38.178181454509,2.1316282072803e-14,1
validation-2,10,3,3,0,3,20260725,D_q95_kg,260.207838965715,260.207838965715,2.8421709430404e-13,1
validation-2,10,3,3,0,3,20260725,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-2,10,3,3,0,3,20260725,full_loss_probability,0.0018,0.0018,0,1
validation-2,10,3,3,0,3,20260725,A0_pair_share,0.00516195286195286,0.00516195286195287,6.93889390390723e-18,1
validation-2,10,3,3,0,3,20260725,reachable_pair_share,0.994838047138047,0.994838047138048,8.88178419700125e-16,1
validation-2,10,3,3,0,3,20260725,C_reachable_mean_km,19.1404501972975,19.1404501972975,4.2632564145606e-14,1
validation-2,10,3,3,0,3,20260725,C_reachable_q95_km,19.5968768338034,19.5968768338034,3.90798504668055e-14,1
validation-2,10,3,3,0,3,20260725,W3_failed_lines_mean,0.9362,0.9362,0,1
validation-2,10,3,3,0,3,20260725,W3_failed_lines_q95,6,6,0,1
validation-2,10,3,3,0,3,20260725,W3_closed_roads_mean,0.291266666666667,0.291266666666667,3.33066907387547e-16,1
validation-2,10,3,3,0,3,20260725,W3_closed_roads_q95,2,2,0,1
validation-2,10,3,3,0,3,20260725,D_upper_bound_hit_share,0.0018,0.0018,0,1
validation-2,11,3,4,0,3,20260725,D_mean_kg,34.8986716853503,34.8986716853503,7.105427357601e-15,1
validation-2,11,3,4,0,3,20260725,D_q95_kg,243.842566074789,243.842566074789,3.12638803734444e-13,1
validation-2,11,3,4,0,3,20260725,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-2,11,3,4,0,3,20260725,full_loss_probability,0.00146666666666667,0.00146666666666667,3.25260651745651e-18,1
validation-2,11,3,4,0,3,20260725,A0_pair_share,0.00501616161616162,0.00501616161616162,3.46944695195361e-18,1
validation-2,11,3,4,0,3,20260725,reachable_pair_share,0.994983838383838,0.994983838383839,5.55111512312578e-16,1
validation-2,11,3,4,0,3,20260725,C_reachable_mean_km,19.1366254938594,19.1366254938594,4.2632564145606e-14,1
validation-2,11,3,4,0,3,20260725,C_reachable_q95_km,19.5306727563092,19.5306727563092,3.5527136788005e-15,1
validation-2,11,3,4,0,3,20260725,W3_failed_lines_mean,0.8924,0.8924,0,1
validation-2,11,3,4,0,3,20260725,W3_failed_lines_q95,6,6,0,1
validation-2,11,3,4,0,3,20260725,W3_closed_roads_mean,0.267333333333333,0.267333333333333,3.33066907387547e-16,1
validation-2,11,3,4,0,3,20260725,W3_closed_roads_q95,1,1,0,1
validation-2,11,3,4,0,3,20260725,D_upper_bound_hit_share,0.00146666666666667,0.00146666666666667,3.25260651745651e-18,1
validation-2,12,3,5,0,3,20260725,D_mean_kg,27.8622407695314,27.8622407695314,4.61852778244065e-14,1
validation-2,12,3,5,0,3,20260725,D_q95_kg,215.748847612034,215.748847612034,1.13686837721616e-13,1
validation-2,12,3,5,0,3,20260725,D_q99_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1
validation-2,12,3,5,0,3,20260725,full_loss_probability,0.00126666666666667,0.00126666666666667,3.46944695195361e-18,1
validation-2,12,3,5,0,3,20260725,A0_pair_share,0.00435185185185185,0.00435185185185186,7.80625564189563e-18,1
validation-2,12,3,5,0,3,20260725,reachable_pair_share,0.995648148148148,0.995648148148149,7.7715611723761e-16,1
validation-2,12,3,5,0,3,20260725,C_reachable_mean_km,19.113542363623,19.113542363623,7.105427357601e-15,1
validation-2,12,3,5,0,3,20260725,C_reachable_q95_km,19.27744378834,19.27744378834,1.4210854715202e-14,1
validation-2,12,3,5,0,3,20260725,W3_failed_lines_mean,0.755533333333333,0.755533333333333,3.33066907387547e-16,1
validation-2,12,3,5,0,3,20260725,W3_failed_lines_q95,5,5,0,1
validation-2,12,3,5,0,3,20260725,W3_closed_roads_mean,0.233066666666667,0.233066666666667,3.33066907387547e-16,1
validation-2,12,3,5,0,3,20260725,W3_closed_roads_q95,1,1,0,1
validation-2,12,3,5,0,3,20260725,D_upper_bound_hit_share,0.00126666666666667,0.00126666666666667,3.46944695195361e-18,1
validation-2,13,3,6,0,3,20260725,D_mean_kg,19.4575093873023,19.4575093873023,3.19744231092045e-14,1
validation-2,13,3,6,0,3,20260725,D_q95_kg,142.105119602869,142.105119602869,3.69482222595252e-13,1
