path_id,hours_before_stage7,current_inventory_kg,remaining_target_gap_kg,remaining_hours,remaining_electrolyzer_nameplate_max_kg,known_remaining_ordinary_demand_kg,simple_optimistic_additional_H2_upper_bound_kg,optimistic_final_inventory_kg,target_total_kg,optimistic_total_margin_kg,serve_all_remaining_demand_net_additional_H2_kg,serve_all_remaining_demand_final_inventory_kg,serve_all_remaining_demand_total_margin_kg,TARGET_STILL_PHYSICALLY_REACHABLE,reason,diagnostic_label
4962,4,366.173035862,29.3523288589,4,60.06,33.3106263059,60.06,426.233035862,395.525364721,30.7076711411,26.7493736941,392.922409557,-2.60295516485,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
4985,16,371.306343625,24.2190210966,16,240.24,98.5039340683,240.24,611.546343625,395.525364721,216.020978903,141.736065932,513.042409557,117.517044835,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
4985,8,452.415415487,0,8,120.12,59.4930059307,120.12,572.535415487,395.525364721,177.010050766,60.6269940693,513.042409557,117.517044835,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
4985,4,486.293035862,0,4,60.06,33.3106263059,60.06,546.353035862,395.525364721,150.827671141,26.7493736941,513.042409557,117.517044835,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5008,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.836278269,300.911202866,135.250928138,376.758409272,195.922131003,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5008,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.836278269,121.298196935,74.6239340683,256.638409272,75.8021310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5008,4,145.515295663,35.3209826055,4,60.06,8.99688639124,60.06,205.575295663,180.836278269,24.7390173945,51.0631136088,196.578409272,15.7421310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5052,16,182.014475204,0,16,240.24,84.5069940693,240.24,422.254475204,142.923283799,279.331191405,155.733005931,337.747481134,194.824197335,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5052,8,160.308409272,0,8,120.12,39.0109281376,120.12,280.428409272,142.923283799,137.505125473,81.1090718624,241.417481134,98.4941973354,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5052,4,193.220630112,0,4,60.06,32.8359897274,60.06,253.280630112,142.923283799,110.357346313,27.2240102726,220.444640384,77.5213565852,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5054,16,371.306343625,171.750519397,16,240.24,98.5039340683,240.24,611.546343625,543.056863022,68.4894806026,141.736065932,513.042409557,-30.0144534657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5054,8,452.415415487,90.641447535,8,120.12,59.4930059307,120.12,572.535415487,543.056863022,29.478552465,60.6269940693,513.042409557,-30.0144534657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5054,4,486.293035862,56.7638271598,4,60.06,33.3106263059,60.06,546.353035862,543.056863022,3.29617284024,26.7493736941,513.042409557,-30.0144534657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5055,16,352.335386323,194.596001297,16,240.24,98.5039340683,240.24,592.575386323,546.93138762,45.6439987027,141.736065932,494.071452255,-52.8599353655,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5055,8,433.444458186,113.486929435,8,120.12,59.4930059307,120.12,553.564458186,546.93138762,6.63307056517,60.6269940693,494.071452255,-52.8599353655,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5055,4,472.98521084,73.9461767808,4,60.06,33.3106263059,60.06,533.04521084,546.93138762,-13.8861767808,26.7493736941,499.734584534,-47.1968030867,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5091,16,182.014475204,0,16,240.24,84.5069940693,240.24,422.254475204,180.836278269,241.418196935,155.733005931,337.747481134,156.911202866,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5091,8,147.633409272,33.2028689967,8,120.12,39.0109281376,120.12,267.753409272,180.836278269,86.9171310033,81.1090718624,228.742481134,47.9062028657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5091,4,179.159357603,1.67692066611,4,60.06,32.8359897274,60.06,239.219357603,180.836278269,58.3830793339,27.2240102726,206.383367875,25.5470896065,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5102,16,160.308409272,20.5278689967,16,240.24,98.5039340683,240.24,400.548409272,180.836278269,219.712131003,141.736065932,302.044475204,121.208196935,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5102,8,193.616697824,0,8,120.12,59.4930059307,120.12,313.736697824,180.836278269,132.900419555,60.6269940693,254.243691893,73.407413624,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5102,4,177.779927694,3.05635057523,4,60.06,33.3106263059,60.06,237.839927694,180.836278269,57.0036494248,26.7493736941,204.529301388,23.6930231188,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5106,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.836278269,300.911202866,135.250928138,376.758409272,195.922131003,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5106,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.836278269,121.298196935,74.6239340683,256.638409272,75.8021310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5106,4,145.515295663,35.3209826055,4,60.06,8.99688639124,60.06,205.575295663,180.836278269,24.7390173945,51.0631136088,196.578409272,15.7421310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5138,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.836278269,300.911202866,135.250928138,376.758409272,195.922131003,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5138,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,180.836278269,121.298196935,74.6239340683,256.638409272,75.8021310033,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5138,4,147.795226262,33.0410520063,4,60.06,8.99688639124,60.06,207.855226262,180.836278269,27.0189479937,51.0631136088,198.858339871,18.0220616024,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5152,16,160.308409272,263.553117493,16,240.24,98.5039340683,240.24,400.548409272,423.861526765,-23.3131174931,141.736065932,302.044475204,-121.817051561,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5152,8,251.008038481,172.853488284,8,120.12,59.4930059307,120.12,371.128038481,423.861526765,-52.7334882837,60.6269940693,311.635032551,-112.226494214,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5152,4,311.068038481,112.793488284,4,60.06,33.3106263059,60.06,371.128038481,423.861526765,-52.7334882837,26.7493736941,337.817412176,-86.0441145897,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5172,16,452.415415487,0,16,240.24,104.989071862,240.24,692.655415487,374.764778406,317.890637081,135.250928138,587.666343625,212.901565219,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5172,8,463.018613266,0,8,120.12,45.4960659317,120.12,583.138613266,374.764778406,208.37383486,74.6239340683,537.642547334,162.877768928,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5172,4,436.907911476,0,4,60.06,8.99688639124,60.06,496.967911476,374.764778406,122.20313307,51.0631136088,487.971025084,113.206246679,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5212,16,154.458409272,269.403117493,16,240.24,98.5039340683,240.24,394.698409272,423.861526765,-29.1631174931,141.736065932,296.194475204,-127.667051561,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5212,8,256.812954062,167.048572703,8,120.12,59.4930059307,120.12,376.932954062,423.861526765,-46.9285727029,60.6269940693,317.439948132,-106.421578634,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5212,4,304.638522292,119.223004473,4,60.06,33.3106263059,60.06,364.698522292,423.861526765,-59.163004473,26.7493736941,331.387895986,-92.4736307789,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5230,16,184.939475204,4.41584606007,16,240.24,84.5069940693,240.24,425.179475204,189.355321264,235.82415394,155.733005931,340.672481134,151.317159871,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5230,8,163.233409272,26.1219119918,8,120.12,39.0109281376,120.12,283.353409272,189.355321264,93.9980880082,81.1090718624,244.342481134,54.9871598706,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5230,4,217.118470862,0,4,60.06,32.8359897274,60.06,277.178470862,189.355321264,87.823149598,27.2240102726,244.342481134,54.9871598706,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5235,16,182.014475204,192.750303202,16,240.24,84.5069940693,240.24,422.254475204,374.764778406,47.489696798,155.733005931,337.747481134,-37.0172972713,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5235,8,136.518409272,238.246369134,8,120.12,39.0109281376,120.12,256.638409272,374.764778406,-118.126369134,81.1090718624,217.627481134,-157.137297271,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5235,4,192.730823604,182.033954802,4,60.06,32.8359897274,60.06,252.790823604,374.764778406,-121.973954802,27.2240102726,219.954833877,-154.809944529,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5247,16,151.533409272,165.407322222,16,240.24,98.5039340683,240.24,391.773409272,316.940731494,74.8326777781,141.736065932,293.269475204,-23.6712562901,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5247,8,232.642481134,84.2982503594,8,120.12,59.4930059307,120.12,352.762481134,316.940731494,35.8217496406,60.6269940693,293.269475204,-23.6712562901,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5247,4,292.702481134,24.2382503594,4,60.06,33.3106263059,60.06,352.762481134,316.940731494,35.8217496406,26.7493736941,319.451854829,2.51112333464,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5254,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,156.407515605,325.33996553,135.250928138,376.758409272,220.350893667,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5254,8,182.014475204,0,8,120.12,45.4960659317,120.12,302.134475204,156.407515605,145.726959599,74.6239340683,256.638409272,100.230893667,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5254,4,145.515295663,10.8922199415,4,60.06,8.99688639124,60.06,205.575295663,156.407515605,49.1677800585,51.0631136088,196.578409272,40.1708936673,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5255,16,251.186343625,144.339021097,16,240.24,98.5039340683,240.24,491.426343625,395.525364721,95.9009789034,141.736065932,392.922409557,-2.60295516485,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5255,8,371.306343625,24.2190210966,8,120.12,59.4930059307,120.12,491.426343625,395.525364721,95.9009789034,60.6269940693,431.933337694,36.4079729727,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5255,4,431.366343625,0,4,60.06,33.3106263059,60.06,491.426343625,395.525364721,95.9009789034,26.7493736941,458.115717319,62.5903525975,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5265,16,160.308409272,263.553117493,16,240.24,98.5039340683,240.24,400.548409272,423.861526765,-23.3131174931,141.736065932,302.044475204,-121.817051561,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5265,8,194.506903452,229.354623313,8,120.12,59.4930059307,120.12,314.626903452,423.861526765,-109.234623313,60.6269940693,255.133897521,-168.727629244,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5265,4,228.384523827,195.477002938,4,60.06,33.3106263059,60.06,288.444523827,423.861526765,-135.417002938,26.7493736941,255.133897521,-168.727629244,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5273,16,371.306343625,0,16,240.24,98.5039340683,240.24,611.546343625,316.940731494,294.605612131,141.736065932,513.042409557,196.101678063,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5273,8,450.075415487,0,8,120.12,59.4930059307,120.12,570.195415487,316.940731494,253.254683993,60.6269940693,510.702409557,193.761678063,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5273,4,429.870222359,0,4,60.06,33.3106263059,60.06,489.930222359,316.940731494,172.989490865,26.7493736941,456.619596053,139.678864559,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5287,16,182.014475204,0,16,240.24,84.5069940693,240.24,422.254475204,180.836278269,241.418196935,155.733005931,337.747481134,156.911202866,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5287,8,160.308409272,20.5278689967,8,120.12,39.0109281376,120.12,280.428409272,180.836278269,99.5921310033,81.1090718624,241.417481134,60.5812028657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5287,4,195.127168218,0,4,60.06,32.8359897274,60.06,255.187168218,180.836278269,74.3508899492,27.2240102726,222.351178491,41.5149002218,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5295,16,241.507481134,0,16,240.24,104.989071862,240.24,481.747481134,180.565756528,301.181724607,135.250928138,376.758409272,196.192652744,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5295,8,184.939475204,0,8,120.12,45.4960659317,120.12,305.059475204,180.565756528,124.493718676,74.6239340683,259.563409272,78.9976527441,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5295,4,207.207726707,0,4,60.06,8.99688639124,60.06,267.267726707,180.565756528,86.7019701793,51.0631136088,258.270840316,77.705083788,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5299,16,160.308409272,20.2573472559,16,240.24,98.5039340683,240.24,400.548409272,180.565756528,219.982652744,141.736065932,302.044475204,121.478718676,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5299,8,179.51612768,1.04962884754,8,120.12,59.4930059307,120.12,299.63612768,180.565756528,119.070371152,60.6269940693,240.14312175,59.5773652217,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5299,4,161.380236162,19.1855203657,4,60.06,33.3106263059,60.06,221.440236162,180.565756528,40.8744796343,26.7493736941,188.129609856,7.56385332835,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5304,16,184.939475204,0,16,240.24,84.5069940693,240.24,425.179475204,180.836278269,244.343196935,155.733005931,340.672481134,159.836202866,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5304,8,157.383409272,23.4528689967,8,120.12,39.0109281376,120.12,277.503409272,180.836278269,96.6671310033,81.1090718624,238.492481134,57.6562028657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5304,4,211.268470862,0,4,60.06,32.8359897274,60.06,271.328470862,180.836278269,90.4921925931,27.2240102726,238.492481134,57.6562028657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5330,16,371.306343625,171.750519397,16,240.24,98.5039340683,240.24,611.546343625,543.056863022,68.4894806026,141.736065932,513.042409557,-30.0144534657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5330,8,452.415415487,90.641447535,8,120.12,59.4930059307,120.12,572.535415487,543.056863022,29.478552465,60.6269940693,513.042409557,-30.0144534657,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5330,4,508.155848798,34.9010142242,4,60.06,33.3106263059,60.06,568.215848798,543.056863022,25.1589857758,26.7493736941,534.905222492,-8.15164053013,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5334,16,182.014475204,204.751455346,16,240.24,84.5069940693,240.24,422.254475204,386.76593055,35.4885446535,155.733005931,337.747481134,-49.0184494157,NOT_IDENTIFIABLE,nameplate bound does not prove grid/HTT-feasible reachability,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5334,8,251.186343625,135.579586925,8,120.12,39.0109281376,120.12,371.306343625,386.76593055,-15.4595869254,81.1090718624,332.295415487,-54.470515063,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
5334,4,305.071405215,81.6945253356,4,60.06,32.8359897274,60.06,365.131405215,386.76593055,-21.6345253356,27.2240102726,332.295415487,-54.470515063,NO,nameplate upper bound still below total target,ELECTROLYZER_NAMEPLATE_UPPER_BOUND_DIAGNOSTIC
