path_id,terminal_gap_class,terminal_gap_kg,production_unreachable_at_minus8h_signal,spatial_redistribution_room_signal,flexibility_bottleneck_classification,Pmax_role,HTT_role,claim_scope
5781,PURE_SPATIAL_MISMATCH,1.98663208721,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5807,PURE_SPATIAL_MISMATCH,5.3222351369,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5816,PURE_SPATIAL_MISMATCH,0.276490770809,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5830,PURE_SPATIAL_MISMATCH,24.437211584,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5831,PURE_SPATIAL_MISMATCH,11.4136166454,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5887,PURE_QUANTITY_SHORTFALL,145.783240385,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5913,PURE_SPATIAL_MISMATCH,15.9425387521,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5938,PURE_QUANTITY_SHORTFALL,88.1982503594,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5962,MIXED_QUANTITY_AND_SPATIAL,58.2095680957,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
5984,MIXED_QUANTITY_AND_SPATIAL,1.90657825861,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6008,PURE_QUANTITY_SHORTFALL,112.927221038,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6018,PURE_SPATIAL_MISMATCH,50.1833618424,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6055,PURE_QUANTITY_SHORTFALL,109.612307913,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6065,PURE_QUANTITY_SHORTFALL,126.254453466,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6098,MIXED_QUANTITY_AND_SPATIAL,30.665857873,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6105,PURE_SPATIAL_MISMATCH,3.32343495461,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6206,MIXED_QUANTITY_AND_SPATIAL,26.7825122883,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6257,PURE_QUANTITY_SHORTFALL,54.470515063,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6260,PURE_QUANTITY_SHORTFALL,84.1929909333,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6264,PURE_SPATIAL_MISMATCH,15.9425387521,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6266,MIXED_QUANTITY_AND_SPATIAL,42.1319777437,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6287,MIXED_QUANTITY_AND_SPATIAL,30.28587734,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6312,PURE_SPATIAL_MISMATCH,10.4544590985,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6382,MIXED_QUANTITY_AND_SPATIAL,61.541265144,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6389,PURE_SPATIAL_MISMATCH,4.41891172255,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6413,PURE_QUANTITY_SHORTFALL,149.94096388,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6434,PURE_SPATIAL_MISMATCH,3.67000587218,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6445,PURE_SPATIAL_MISMATCH,3.51363150142,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6446,PURE_SPATIAL_MISMATCH,20.1023591218,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6471,PURE_SPATIAL_MISMATCH,40.7749667426,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6489,PURE_QUANTITY_SHORTFALL,1.90657825861,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6499,PURE_QUANTITY_SHORTFALL,119.012521278,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6526,PURE_QUANTITY_SHORTFALL,54.470515063,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6557,PURE_SPATIAL_MISMATCH,16.8490265513,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6663,MIXED_QUANTITY_AND_SPATIAL,88.1847364306,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6689,PURE_SPATIAL_MISMATCH,10.4544590985,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6698,MIXED_QUANTITY_AND_SPATIAL,65.977207099,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6740,MIXED_QUANTITY_AND_SPATIAL,55.5152865678,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6756,PURE_SPATIAL_MISMATCH,14.455440915,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6816,PURE_SPATIAL_MISMATCH,43.4963811367,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6844,MIXED_QUANTITY_AND_SPATIAL,48.9076523626,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6853,PURE_SPATIAL_MISMATCH,11.0233615846,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6913,PURE_SPATIAL_MISMATCH,33.1030484393,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6926,MIXED_QUANTITY_AND_SPATIAL,22.423893768,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6949,MIXED_QUANTITY_AND_SPATIAL,46.1044224273,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6960,MIXED_QUANTITY_AND_SPATIAL,61.3984513178,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6969,PURE_QUANTITY_SHORTFALL,116.071955449,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
6978,PURE_QUANTITY_SHORTFALL,26.7468004452,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7019,PURE_SPATIAL_MISMATCH,19.9710287696,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7091,MIXED_QUANTITY_AND_SPATIAL,32.147577841,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7183,PURE_QUANTITY_SHORTFALL,90.5382503594,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7243,MIXED_QUANTITY_AND_SPATIAL,29.767981013,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7249,PURE_QUANTITY_SHORTFALL,24.4278689967,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7268,PURE_SPATIAL_MISMATCH,23.7648919458,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7320,PURE_QUANTITY_SHORTFALL,27.381803065,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7329,PURE_SPATIAL_MISMATCH,15.2742850027,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7392,MIXED_QUANTITY_AND_SPATIAL,54.8526825205,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7445,PURE_SPATIAL_MISMATCH,1.37254457604,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7454,PURE_SPATIAL_MISMATCH,0.976894472096,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7458,MIXED_QUANTITY_AND_SPATIAL,79.880782631,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7463,MIXED_QUANTITY_AND_SPATIAL,36.9752003374,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7541,MIXED_QUANTITY_AND_SPATIAL,36.8697771009,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7564,MIXED_QUANTITY_AND_SPATIAL,81.7378544269,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7590,PURE_SPATIAL_MISMATCH,15.2136315014,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7606,PURE_SPATIAL_MISMATCH,13.5485201441,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7612,PURE_SPATIAL_MISMATCH,38.8568513058,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7623,MIXED_QUANTITY_AND_SPATIAL,63.5337730577,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7630,PURE_SPATIAL_MISMATCH,26.2478180955,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7669,MIXED_QUANTITY_AND_SPATIAL,41.0614092413,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7687,MIXED_QUANTITY_AND_SPATIAL,22.565339243,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7697,MIXED_QUANTITY_AND_SPATIAL,75.0306458021,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7699,PURE_QUANTITY_SHORTFALL,168.825519397,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7701,PURE_QUANTITY_SHORTFALL,21.8193735956,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7739,PURE_SPATIAL_MISMATCH,14.2037013068,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7767,PURE_QUANTITY_SHORTFALL,118.237955165,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7786,MIXED_QUANTITY_AND_SPATIAL,67.7390173926,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7789,PURE_SPATIAL_MISMATCH,2.15727771232,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7836,PURE_SPATIAL_MISMATCH,24.1590156921,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7856,PURE_QUANTITY_SHORTFALL,69.2887971343,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7862,MIXED_QUANTITY_AND_SPATIAL,72.9173932171,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7986,MIXED_QUANTITY_AND_SPATIAL,66.1226724631,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
7996,PURE_QUANTITY_SHORTFALL,68.8467372167,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8006,PURE_SPATIAL_MISMATCH,5.3222351369,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8041,PURE_SPATIAL_MISMATCH,4.01523080242e-05,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8055,MIXED_QUANTITY_AND_SPATIAL,44.2016759775,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8061,MIXED_QUANTITY_AND_SPATIAL,81.212206725,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8085,PURE_SPATIAL_MISMATCH,54.355556728,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8138,MIXED_QUANTITY_AND_SPATIAL,76.2757157849,True,True,both,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8215,MIXED_QUANTITY_AND_SPATIAL,40.1326523626,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8221,PURE_QUANTITY_SHORTFALL,45.8223807473,False,False,neither / not identifiable,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8238,PURE_SPATIAL_MISMATCH,3.29062263976,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8245,PURE_QUANTITY_SHORTFALL,135.525554093,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8246,PURE_SPATIAL_MISMATCH,0.000730915920506,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8254,PURE_SPATIAL_MISMATCH,0.568523807561,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8283,PURE_SPATIAL_MISMATCH,13.849808019,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8309,PURE_SPATIAL_MISMATCH,29.2756930345,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8332,PURE_QUANTITY_SHORTFALL,149.283117493,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8334,MIXED_QUANTITY_AND_SPATIAL,55.0688127709,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8357,PURE_SPATIAL_MISMATCH,34.1486126043,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8384,MIXED_QUANTITY_AND_SPATIAL,31.5594161696,False,True,redistribution-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
8395,PURE_QUANTITY_SHORTFALL,171.750519397,True,False,production-dominated,TEMPORAL_PRODUCTION_FLEXIBILITY,SPATIAL_REDISTRIBUTION_FLEXIBILITY,MECHANISM_SIGNAL_NOT_CAUSAL_POLICY_COUNTERFACTUAL
