path_id,dissipation_stage,inventory_at_resolution_kg,remaining_formal_demand_kg,inventory_minus_remaining_demand_kg,positive_preventive_inventory_kg
8774,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8775,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8776,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8777,5,196.327152155,104.989071862,91.338080293,91.338080293
8781,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8783,4,163.233409272,144,19.233409272,21.2512758297
8786,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8787,5,186.356815296,104.989071862,81.367743434,81.367743434
8789,4,160.308409272,144,16.308409272,18.3262758297
8790,4,163.233409272,144,19.233409272,21.2512758297
8791,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8793,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
8800,6,136.376260449,45.4960659317,90.8801945177,90.8801945177
8804,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8806,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8807,4,160.308409272,144,16.308409272,18.3262758297
8808,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8816,5,219.187481134,104.989071862,114.198409272,114.198409272
8818,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8819,4,155.546921843,144,11.546921843,13.5647884007
8820,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8824,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8825,4,163.233409272,144,19.233409272,21.2512758297
8826,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8829,5,214.382250236,104.989071862,109.393178373,109.393178373
8830,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8832,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8834,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8836,4,160.308409272,144,16.308409272,18.3262758297
8839,5,225.037481134,104.989071862,120.048409272,120.048409272
8844,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8847,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8852,5,207.487481134,104.989071862,102.498409272,102.498409272
8856,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8857,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8859,6,150.529475204,45.4960659317,105.033409272,105.033409272
8862,4,163.233409272,144,19.233409272,21.2512758297
8864,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8870,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8871,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8875,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8878,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8882,4,145.293409272,144,1.29340927205,6.30269498349
8884,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8885,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8886,4,145.293409272,144,1.29340927205,6.30269498349
8897,5,193.616697824,104.989071862,88.6276259611,88.6276259611
8899,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8905,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8907,5,100.291914399,104.989071862,-4.6971574633,5.60813793862
8910,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8918,5,199.257181415,104.989071862,94.2681095524,94.2681095524
8920,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8923,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8926,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8927,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8932,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8933,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8935,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8937,6,109.851190696,45.4960659317,64.3551247646,64.3551247646
8939,6,154.411588834,45.4960659317,108.915522902,108.915522902
8940,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8945,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8947,5,225.037481134,104.989071862,120.048409272,120.048409272
8949,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8951,4,160.308409272,144,16.308409272,18.3262758297
8952,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8954,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8956,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8959,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8960,4,145.293409272,144,1.29340927205,6.30269498349
8961,5,193.616697824,104.989071862,88.6276259611,88.6276259611
8962,4,150.558409272,144,6.55840927205,8.57627582974
8964,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8968,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8971,4,147.633409272,144,3.63340927205,6.30269498349
8972,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8973,4,136.518409272,144,-7.48159072795,5.60813793862
8975,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8979,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8983,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8985,5,199.177550046,104.989071862,94.1884781839,94.1884781839
8987,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8988,4,160.308409272,144,16.308409272,18.3262758297
8989,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8991,4,147.633409272,144,3.63340927205,4.91642247452
8998,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9013,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9015,4,145.293409272,144,1.29340927205,6.30269498349
9021,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9024,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9027,4,147.633409272,144,3.63340927205,6.30269498349
9030,4,145.293409272,144,1.29340927205,6.30269498349
9033,6,183.366716677,45.4960659317,137.870650745,137.870650745
9036,4,145.293409272,144,1.29340927205,6.30269498349
9039,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9048,5,222.112481134,104.989071862,117.123409272,117.123409272
9051,4,155.546921843,144,11.546921843,13.5647884007
9052,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9053,4,147.633409272,144,3.63340927205,6.30269498349
9057,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9058,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9062,4,147.385558521,144,3.38555852063,17.947359981
9065,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9066,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9068,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9071,5,227.962481134,104.989071862,122.973409272,122.973409272
9072,4,151.533409272,144,7.53340927205,10.2026949835
9074,4,160.308409272,144,16.308409272,18.3262758297
9078,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9085,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9086,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9087,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9089,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9091,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9093,4,160.308409272,144,16.308409272,18.3262758297
9097,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9101,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9102,4,162.478143683,144,18.4781436835,19.7310372279
9105,4,147.633409272,144,3.63340927205,4.91642247452
9108,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9109,5,189.660993705,104.989071862,84.671921843,84.671921843
9112,4,147.633409272,144,3.63340927205,4.91642247452
9113,6,133.345674407,45.4960659317,87.8496084751,87.8496084751
9116,6,168.469475204,45.4960659317,122.973409272,122.973409272
9121,5,194.506903452,104.989071862,89.5178315897,89.5178315897
9123,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9126,5,201.247481134,104.989071862,96.258409272,96.258409272
9127,5,156.451144954,104.989071862,51.4620730918,51.4620730918
9131,6,126.863809366,45.4960659317,81.367743434,81.367743434
9136,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9137,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9141,5,182.295601322,104.989071862,77.3065294594,77.3065294594
9145,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9148,4,147.385558521,144,3.38555852063,17.947359981
9149,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9153,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9156,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9157,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9158,4,156.408409272,144,12.408409272,13.808762375
9161,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9162,5,194.506903452,104.989071862,89.5178315897,89.5178315897
9167,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9174,4,160.308409272,144,16.308409272,18.3262758297
9175,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9176,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9179,5,165.988602245,104.989071862,60.9995303823,60.9995303823
9181,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9182,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9185,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9187,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9188,4,136.518409272,144,-7.48159072795,5.60813793862
9191,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9195,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9198,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9199,5,156.451144954,104.989071862,51.4620730918,51.4620730918
9212,4,168.230179337,144,24.2301793368,24.6366829784
9213,5,225.037481134,104.989071862,120.048409272,120.048409272
9215,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9219,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9221,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9225,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9231,4,163.233409272,144,19.233409272,21.2512758297
9232,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9235,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9240,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9243,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9244,4,155.546921843,144,11.546921843,13.5647884007
9246,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9247,4,151.533409272,144,7.53340927205,10.2026949835
9260,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9262,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9268,6,126.863809366,45.4960659317,81.367743434,81.367743434
9271,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9275,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9279,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9280,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9281,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9285,4,156.408409272,144,12.408409272,12.5758443706
9286,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9287,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9303,4,151.533409272,144,7.53340927205,10.2026949835
9305,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9306,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9309,6,150.529475204,45.4960659317,105.033409272,105.033409272
9312,4,163.233409272,144,19.233409272,21.2512758297
9315,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9318,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9320,4,147.633409272,144,3.63340927205,6.30269498349
9324,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9331,4,160.308409272,144,16.308409272,18.3262758297
9335,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9336,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9342,4,145.293409272,144,1.29340927205,6.30269498349
9344,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9345,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9346,4,145.293409272,144,1.29340927205,6.30269498349
9348,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9354,4,163.233409272,144,19.233409272,21.2512758297
9363,4,163.233409272,144,19.233409272,21.2512758297
9367,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9374,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9375,5,171.005172889,104.989071862,66.0161010264,66.0161010264
9382,5,227.962481134,104.989071862,122.973409272,122.973409272
9383,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9384,4,256.638409272,144,112.638409272,112.638409272
9386,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9388,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9389,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9391,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9392,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9394,5,161.351253753,104.989071862,56.3621818906,56.3621818906
9395,5,225.037481134,104.989071862,120.048409272,120.048409272
9396,4,136.518409272,144,-7.48159072795,5.60813793862
9399,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9401,4,156.408409272,144,12.408409272,13.808762375
9404,5,173.712545313,104.989071862,68.7234734504,68.7234734504
9405,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9409,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9412,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9416,4,163.233409272,144,19.233409272,21.2512758297
9417,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9419,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9420,5,210.022481134,104.989071862,105.033409272,105.033409272
9424,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9425,4,163.233409272,144,19.233409272,21.2512758297
9426,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9429,4,136.518409272,144,-7.48159072795,5.60813793862
9430,5,222.112481134,104.989071862,117.123409272,117.123409272
9431,6,154.411588834,45.4960659317,108.915522902,108.915522902
9432,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9440,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9444,4,149.443112104,144,5.44311210419,6.8672898456
9454,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9456,6,169.723213095,45.4960659317,124.227147163,124.227147163
9458,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9459,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9465,5,112.522481134,104.989071862,7.53340927205,10.2026949835
9473,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9477,5,202.137392866,104.989071862,97.1483210036,97.1483210036
9478,4,154.458409272,144,10.458409272,12.4762758297
9482,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9485,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9486,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9487,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
9494,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9499,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9502,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9503,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9504,4,153.703143683,144,9.70314368349,11.7210102412
9508,4,160.308409272,144,16.308409272,18.3262758297
9510,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9513,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9518,4,147.633409272,144,3.63340927205,5.26920416384
9519,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9522,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9528,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9532,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9540,5,173.712545313,104.989071862,68.7234734504,68.7234734504
9543,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9544,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9545,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9546,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9551,6,165.499352345,45.4960659317,120.003286414,120.003286414
9552,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9554,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9556,4,154.458409272,144,10.458409272,12.4762758297
9558,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9561,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9563,5,157.552841196,104.989071862,52.5637693332,52.5637693332
9566,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
9569,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9574,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
9575,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9577,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9578,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9583,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
9584,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
