profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,site,electrical_bus,realized_pel_kw,base_pmax_kw,candidate_pmax_kw,base_remaining_headroom_kw,nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site_hosting_kw,max_new_pel_kw,FULL_TO_CANDIDATE_HOSTABLE
600,33,1,229.376498235,0,0,8.48556758989,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92151196492,1,0.0215119649204,18,3.82490189388,0.63748364898,1,1,2,0.66259914503,False,False,False,False,3351.88792082,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
600,33,1,229.376498235,0,0,8.48556758989,4,31,8.48556758989,150,187.5,141.51443241,37.5,179.01443241,True,179.01443241,179.01443241,1,True,0.927801338961,1,0.0278013389608,33,3.85035356638,0.641725594397,1,1,2,0.666300259224,False,False,False,False,3380.90235323,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,179.01443241,187.5,YES
601,33,2,229.376498235,0,0,53.0697788097,1,24,229.376498235,300,375,70.6235017652,75,145.623501765,True,145.623501765,145.623501765,1,True,0.93146316549,1,0.0314631654902,18,3.8601858314,0.643364305233,1,1,2,0.667728086901,False,False,False,False,3392.09563381,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,145.623501765,375,YES
601,33,2,229.376498235,0,0,53.0697788097,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919056227572,1,0.019056227572,18,3.95221953264,0.65870325544,1,1,2,0.681042472435,False,False,False,False,3496.47213204,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
601,33,2,229.376498235,0,0,53.0697788097,3,18,0,120,150,120,30,150,True,150,150,1,True,0.920862333858,1,0.0208623338583,18,3.86403219549,0.644005365915,1,1,2,0.668286358023,False,False,False,False,3396.47213204,1842.4771,11.9752,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
601,33,2,229.376498235,0,0,53.0697788097,4,31,53.0697788097,150,187.5,96.9302211903,37.5,134.43022119,True,134.43022119,134.43022119,1,True,0.927801338961,1,0.0278013389608,33,3.85035356638,0.641725594397,1,1,2,0.666300259224,False,False,False,False,3380.90235323,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,134.43022119,187.5,YES
602,33,1,229.376498235,0,0,58.3267789652,1,24,229.376498235,300,375,70.6235017652,75,145.623501765,True,145.623501765,145.623501765,1,True,0.931387408357,1,0.0313874083571,18,3.86480617671,0.644134362785,1,1,2,0.668398675855,False,False,False,False,3397.35263397,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,145.623501765,375,YES
602,33,1,229.376498235,0,0,58.3267789652,2,14,0,200,250,200,50,250,True,250,250,1,True,0.918979447659,1,0.0189794476592,18,3.9568710845,0.659478514083,1,1,2,0.681713061389,False,False,False,False,3501.7291322,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
602,33,1,229.376498235,0,0,58.3267789652,3,18,0,120,150,120,30,150,True,150,150,1,True,0.920785704548,1,0.0207857045481,18,3.86865389417,0.644775649028,1,1,2,0.668956946977,False,False,False,False,3401.7291322,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
602,33,1,229.376498235,0,0,58.3267789652,4,31,58.3267789652,150,187.5,91.6732210348,37.5,129.173221035,True,129.173221035,129.173221035,1,True,0.927801338961,1,0.0278013389608,33,3.85035356638,0.641725594397,1,1,2,0.666300259224,False,False,False,False,3380.90235323,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,129.173221035,187.5,YES
603,33,1,229.376498235,0,0,64.0998771486,1,24,229.376498235,300,375,70.6235017652,75,145.623501765,True,145.623501765,145.623501765,1,True,0.931304206782,1,0.0313042067824,18,3.86988198952,0.644980331587,1,1,2,0.669135098865,False,False,False,False,3403.12573215,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,145.623501765,375,YES
603,33,1,229.376498235,0,0,64.0998771486,2,14,0,200,250,200,50,250,True,250,250,1,True,0.918895122604,1,0.0188951226035,18,3.96198103985,0.660330173309,1,1,2,0.682449484399,False,False,False,False,3507.50223038,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
603,33,1,229.376498235,0,0,64.0998771486,3,18,0,120,150,120,30,150,True,150,150,1,True,0.920701544924,1,0.0207015449236,18,3.87373118764,0.645621864607,1,1,2,0.669693369987,False,False,False,False,3407.50223038,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
603,33,1,229.376498235,0,0,64.0998771486,4,31,64.0998771486,150,187.5,85.9001228514,37.5,123.400122851,True,123.400122851,123.400122851,1,True,0.927801338961,1,0.0278013389608,33,3.85035356638,0.641725594397,1,1,2,0.666300259224,False,False,False,False,3380.90235323,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,123.400122851,187.5,YES
604,33,4,229.376498235,0,0,119.067968882,1,24,229.376498235,300,375,70.6235017652,75,145.623501765,True,145.623501765,145.623501765,1,True,0.92997929703,1,0.0299792970301,33,3.91830763963,0.653051273272,1,1,2,0.676146891536,False,False,False,False,3458.09382388,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,145.623501765,375,YES
604,33,4,229.376498235,0,0,119.067968882,2,14,0,200,250,200,50,250,True,250,250,1,True,0.918091840396,1,0.0180918403958,18,4.01072520375,0.668454200625,1,1,2,0.68946127707,False,False,False,False,3562.47032212,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
604,33,4,229.376498235,0,0,119.067968882,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919899840136,1,0.0198998401356,18,3.92217064845,0.653695108075,1,1,2,0.676705162658,False,False,False,False,3462.47032212,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
604,33,4,229.376498235,0,0,119.067968882,4,31,119.067968882,150,187.5,30.9320311183,37.5,68.4320311183,True,68.4320311183,68.4320311183,1,True,0.927801338961,1,0.0278013389608,33,3.85035356638,0.641725594397,1,1,2,0.666300259224,False,False,False,False,3380.90235323,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,68.4320311183,187.5,YES
605,33,1,229.376498235,0,0,146.327720919,1,24,229.376498235,300,375,70.6235017652,75,145.623501765,True,145.623501765,145.623501765,1,True,0.928884333868,1,0.028884333868,33,3.94238651241,0.657064418734,1,1,2,0.679624176695,False,False,False,False,3485.35357592,1842.4771,11.9752,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,145.623501765,375,YES
605,33,1,229.376498235,0,0,146.327720919,2,14,0,200,250,200,50,250,True,250,250,1,True,0.917693216222,1,0.0176932162219,18,4.03495772832,0.67249295472,1,1,2,0.692938562229,False,False,False,False,3589.73007415,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
605,33,1,229.376498235,0,0,146.327720919,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919501999769,1,0.0195019997693,18,3.94625618206,0.657709363677,1,1,2,0.680182447817,False,False,False,False,3489.73007415,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
605,33,1,229.376498235,0,0,146.327720919,4,31,146.327720919,150,187.5,3.67227908082,37.5,41.1722790808,True,41.1722790808,41.1722790808,1,True,0.927801338961,1,0.0278013389608,33,3.85035356638,0.641725594397,1,1,2,0.666300259224,False,False,False,False,3380.90235323,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,41.1722790808,187.5,YES
606,33,2,230.361526134,0,0,0,1,24,230.361526134,300,375,69.6384738662,75,144.638473866,True,144.638473866,144.638473866,1,True,0.932227594196,1,0.0322275941957,18,3.81363547345,0.635605912242,1,1,2,0.660958445198,False,False,False,False,3339.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,144.638473866,375,YES
606,33,2,230.361526134,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.91982705715,1,0.0198270571497,18,3.90621636566,0.651036060943,1,1,2,0.674398482018,False,False,False,False,3444.38738113,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
606,33,2,230.361526134,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921631652855,1,0.0216316528553,18,3.8183306325,0.636388438751,1,1,2,0.661642367606,False,False,False,False,3344.38738113,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
606,33,2,230.361526134,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.927797462536,1,0.0277974625361,33,3.8512185244,0.641869754067,1,1,2,0.66642591051,False,False,False,False,3381.88738113,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
607,33,3,230.361526134,0,0,0,1,24,230.361526134,300,375,69.6384738662,75,144.638473866,True,144.638473866,144.638473866,1,True,0.932227594196,1,0.0322275941957,18,3.81363547345,0.635605912242,1,1,2,0.660958445198,False,False,False,False,3339.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,144.638473866,375,YES
607,33,3,230.361526134,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.91982705715,1,0.0198270571497,18,3.90621636566,0.651036060943,1,1,2,0.674398482018,False,False,False,False,3444.38738113,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
607,33,3,230.361526134,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921631652855,1,0.0216316528553,18,3.8183306325,0.636388438751,1,1,2,0.661642367606,False,False,False,False,3344.38738113,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
607,33,3,230.361526134,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.927797462536,1,0.0277974625361,33,3.8512185244,0.641869754067,1,1,2,0.66642591051,False,False,False,False,3381.88738113,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
608,33,3,236.723215761,0,0,150,1,24,236.723215761,300,375,63.276784239,75,138.276784239,True,138.276784239,138.276784239,1,True,0.928736727977,1,0.0287367279772,33,3.94563344482,0.657605574137,1,1,2,0.680092616816,False,False,False,False,3489.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,138.276784239,375,YES
608,33,3,236.723215761,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.917610270161,1,0.0176102701607,18,4.04476398998,0.674127331663,1,1,2,0.694344158043,False,False,False,False,3600.74907076,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
608,33,3,236.723215761,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919419216889,1,0.0194192168889,18,3.95600378165,0.659333963609,1,1,2,0.681588043631,False,False,False,False,3500.74907076,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
608,33,3,236.723215761,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.927772426702,1,0.0277724267022,33,3.85680614363,0.642801023938,1,1,2,0.667237414918,False,False,False,False,3388.24907076,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
609,33,8,240.670718754,0,0,150,1,24,240.670718754,300,375,59.3292812462,75,134.329281246,True,134.329281246,134.329281246,1,True,0.928736727977,1,0.0287367279772,33,3.94563344482,0.657605574137,1,1,2,0.680092616816,False,False,False,False,3489.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,134.329281246,375,YES
609,33,8,240.670718754,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.917594562742,1,0.0175945627418,18,4.04827855426,0.674713092376,1,1,2,0.694847706041,False,False,False,False,3604.69657375,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
609,33,8,240.670718754,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919403540375,1,0.0194035403747,18,3.95949743504,0.659916239174,1,1,2,0.682091591629,False,False,False,False,3504.69657375,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
609,33,8,240.670718754,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.927756891334,1,0.027756891334,33,3.86027453156,0.643379088593,1,1,2,0.667740962916,False,False,False,False,3392.19657375,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
610,33,1,250.785621613,0,0,0,1,24,250.785621613,300,375,49.2143783866,75,124.214378387,True,124.214378387,124.214378387,1,True,0.932227594196,1,0.0322275941957,18,3.81363547345,0.635605912242,1,1,2,0.660958445198,False,False,False,False,3339.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,124.214378387,375,YES
610,33,1,250.785621613,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919745981078,1,0.019745981078,18,3.92423756066,0.654039593443,1,1,2,0.677003803005,False,False,False,False,3464.81147661,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
610,33,1,250.785621613,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921550735548,1,0.0215507355481,18,3.83623228405,0.639372047341,1,1,2,0.664247688593,False,False,False,False,3364.81147661,1842.4771,11.9752,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
610,33,1,250.785621613,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.927717083023,1,0.0277170830231,33,3.86916596283,0.644860993805,1,1,2,0.669031231497,False,False,False,False,3402.31147661,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
611,33,1,251.515219119,0,0,150,1,24,251.515219119,300,375,48.4847808812,75,123.484780881,True,123.484780881,123.484780881,1,True,0.928736727977,1,0.0287367279772,33,3.94563344482,0.657605574137,1,1,2,0.680092616816,False,False,False,False,3489.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,123.484780881,375,YES
611,33,1,251.515219119,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.917551410254,1,0.0175514102544,18,4.05793779187,0.676322965311,1,1,2,0.696231042915,False,False,False,False,3615.54107412,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
611,33,1,251.515219119,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919360472796,1,0.0193604727962,18,3.96909950843,0.661516584739,1,1,2,0.683474928503,False,False,False,False,3515.54107412,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
611,33,1,251.515219119,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.927714211546,1,0.0277142115459,33,3.86980754252,0.644967923754,1,1,2,0.66912429979,False,False,False,False,3403.04107412,1842.4771,11.9752,1.27897692437e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
612,33,12,262.640415723,0,0,150,1,24,262.640415723,300,375,37.3595842765,75,112.359584277,True,112.359584277,112.359584277,1,True,0.928736727977,1,0.0287367279772,33,3.94563344482,0.657605574137,1,1,2,0.680092616816,False,False,False,False,3489.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,112.359584277,375,YES
612,33,12,262.640415723,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.91750713871,1,0.0175071387102,18,4.06785325488,0.67797554248,1,1,2,0.697650185722,False,False,False,False,3626.66627072,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
612,33,12,262.640415723,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919316288371,1,0.019316288371,18,3.97895675386,0.663159458977,1,1,2,0.684894071311,False,False,False,False,3526.66627072,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
612,33,12,262.640415723,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.927670425005,1,0.0276704250048,33,3.87959446182,0.64659907697,1,1,2,0.670543442597,False,False,False,False,3414.16627072,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
613,33,5,262.640415723,0,0,150,1,24,262.640415723,300,375,37.3595842765,75,112.359584277,True,112.359584277,112.359584277,1,True,0.928736727977,1,0.0287367279772,33,3.94563344482,0.657605574137,1,1,2,0.680092616816,False,False,False,False,3489.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,112.359584277,375,YES
613,33,5,262.640415723,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.91750713871,1,0.0175071387102,18,4.06785325488,0.67797554248,1,1,2,0.697650185722,False,False,False,False,3626.66627072,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
613,33,5,262.640415723,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.919316288371,1,0.019316288371,18,3.97895675386,0.663159458977,1,1,2,0.684894071311,False,False,False,False,3526.66627072,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
613,33,5,262.640415723,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.927670425005,1,0.0276704250048,33,3.87959446182,0.64659907697,1,1,2,0.670543442597,False,False,False,False,3414.16627072,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
614,33,5,265.252793301,0,0,0,1,24,265.252793301,300,375,34.7472066992,75,109.747206699,True,109.747206699,109.747206699,1,True,0.932227594196,1,0.0322275941957,18,3.81363547345,0.635605912242,1,1,2,0.660958445198,False,False,False,False,3339.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,109.747206699,375,YES
614,33,5,265.252793301,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919688547456,1,0.0196885474564,18,3.93701686262,0.656169477103,1,1,2,0.678849251977,False,False,False,False,3479.2786483,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
614,33,5,265.252793301,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921493414411,1,0.0214934144108,18,3.84892790877,0.641487984795,1,1,2,0.666093137565,False,False,False,False,3379.2786483,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
614,33,5,265.252793301,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.927660142911,1,0.0276601429113,33,3.88189363526,0.646982272544,1,1,2,0.67087668047,False,False,False,False,3416.7786483,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
615,33,3,265.252793301,0,0,0,1,24,265.252793301,300,375,34.7472066992,75,109.747206699,True,109.747206699,109.747206699,1,True,0.932227594196,1,0.0322275941957,18,3.81363547345,0.635605912242,1,1,2,0.660958445198,False,False,False,False,3339.025855,1842.4771,11.9752,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,109.747206699,375,YES
615,33,3,265.252793301,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919688547456,1,0.0196885474564,18,3.93701686262,0.656169477103,1,1,2,0.678849251977,False,False,False,False,3479.2786483,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
615,33,3,265.252793301,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921493414411,1,0.0214934144108,18,3.84892790877,0.641487984795,1,1,2,0.666093137565,False,False,False,False,3379.2786483,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,150,150,YES
615,33,3,265.252793301,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.927660142911,1,0.0276601429113,33,3.88189363526,0.646982272544,1,1,2,0.67087668047,False,False,False,False,3416.7786483,1842.4771,11.9752,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
616,33,1,265.252793301,0,0,36.1831168892,1,24,265.252793301,300,375,34.7472066992,75,109.747206699,True,109.747206699,109.747206699,1,True,0.931706472696,1,0.0317064726963,18,3.84535531101,0.640892551836,1,1,2,0.665574004986,False,False,False,False,3375.20897189,1842.4771,11.9752,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,109.747206699,375,YES
616,33,1,265.252793301,0,0,36.1831168892,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919160316923,1,0.0191603169235,18,3.96902926249,0.661504877082,1,1,2,0.683464811765,False,False,False,False,3515.46176519,1842.4771,11.9752,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,250,250,YES
