profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,joint_nameplate_increment_kw,joint_increment_requested_from_realized_kw,joint_increment_feasible_kw,joint_hosting_ratio,FULL_CANDIDATE_STRESS_FEASIBLE,limiting_or_full_solution_min_voltage_pu,limiting_or_full_solution_max_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,STRESS_FAIL_POLICY_INTERPRETATION
99,23,23,14.4671716874,0,0,150,192.5,798.032828313,669.49018117,0.838925614859,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
100,23,178,55.821157483,0,0,150,192.5,756.678842517,628.136195374,0.830122583162,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
101,23,48,107.289705055,0,0,0,192.5,855.210294945,726.667647802,0.849694691583,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
102,23,5,255.651086549,0,0,150,192.5,556.848913451,428.306266308,0.76916063938,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
103,23,8,256.806149026,0,0,150,192.5,555.693850974,427.151203831,0.768680817832,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
104,23,6,261.829961679,0,0,150,192.5,550.670038321,422.127391178,0.766570471975,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
105,23,3148,300,0,0,150,192.5,512.5,383.957352857,0.749185078745,NO,0.9,1,0,18,1,1,2,4.94035524164,0.823392540273,0.845985036188,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
106,23,8,300,124.657531819,120,150,192.5,267.842468181,1.47792889038e-11,5.51790349163e-14,NO,0.9,1,0,18,1,1,2,4.81627541046,0.802712568409,0.828215791641,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
107,23,1,300,124.657531819,120,150,192.5,267.842468181,1.3869794202e-11,5.17834019984e-14,NO,0.9,1,0,18,1,1,2,4.81627541046,0.802712568409,0.828215791641,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
108,23,11,300,200,67.537284676,150,192.5,244.962715324,6.6165739554e-11,2.70105348344e-13,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
109,23,7,300,200,67.537284676,150,192.5,244.962715324,6.57109922031e-11,2.68248954198e-13,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
110,23,141,300,200,67.537284676,150,192.5,244.962715324,3.47881723428e-11,1.42014152222e-13,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
111,23,84,300,200,67.537284676,150,192.5,244.962715324,1.84172677109e-11,7.51839629412e-14,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
112,23,319,300,200,67.537284676,150,192.5,244.962715324,1.84172677109e-11,7.51839629412e-14,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
113,23,43,300,200,67.537284676,150,192.5,244.962715324,1.75077730091e-11,7.14711746478e-14,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
114,23,13,300,200,67.537284676,150,192.5,244.962715324,0,0,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
115,23,351,300,200,67.537284676,150,192.5,244.962715324,0,0,NO,0.9,1,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
116,24,496,0,0,0,0,192.5,962.5,921.920023854,0.957838985823,NO,0.9,1,0,18,1,1,2,4.69145153951,0.781908589918,0.799375740295,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
117,24,23,0,0,0,150,192.5,812.5,771.920023854,0.950055413975,NO,0.9,1,0,18,1,1,2,4.69145153951,0.781908589918,0.799375740295,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
118,24,1,0,0,120,116.187676144,192.5,726.312323856,681.118266301,0.937776000668,NO,0.9,1,0,18,1,1,2,4.68729869328,0.781216448881,0.798787162791,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
119,24,1,0,67.5701719824,120,0,192.5,774.929828018,729.735770463,0.941679806454,NO,0.9,1,0,18,1,1,2,4.68729869328,0.781216448881,0.798787162791,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
120,24,3,0,200,120,0,192.5,642.5,597.305942445,0.92965905439,NO,0.9,1,0,18,1,1,2,4.68729869328,0.781216448881,0.798787162791,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
121,24,4,237.583095764,0,0,150,192.5,574.916904236,534.336928091,0.929415928029,NO,0.9,1,0,18,1,1,2,4.69145153951,0.781908589918,0.799375740295,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
122,24,1,242.606908417,0,0,150,192.5,569.893091583,529.313115438,0.928793704039,NO,0.9,1,0,18,1,1,2,4.69145153951,0.781908589918,0.799375740295,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
123,24,928,300,0,0,150,192.5,512.5,471.920023854,0.92081955874,NO,0.9,1,0,18,1,1,2,4.69145153951,0.781908589918,0.799375740295,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
124,24,46,300,0,62.8052734433,150,192.5,449.694726557,409.114750411,0.909761058449,NO,0.9,1,0,18,1,1,2,4.69145153951,0.781908589918,0.799375740295,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
125,24,1558,300,0,120,150,192.5,392.5,347.305942445,0.884855904319,NO,0.9,1,0,18,1,1,2,4.68729869328,0.781216448881,0.798787162791,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
126,24,4844,300,200,120,150,192.5,192.5,147.305942445,0.76522567504,NO,0.9,1,0,18,1,1,2,4.68729869328,0.781216448881,0.798787162791,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
127,25,461,0,0,0,0,192.5,962.5,962.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
128,25,20,0,0,0,150,192.5,812.5,812.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
129,25,9,0,0,120,0,192.5,842.5,842.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
130,25,2,0,0,120,150,192.5,692.5,692.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
131,25,1,0,200,0,0,192.5,762.5,762.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
132,25,3,0,200,120,150,192.5,492.5,492.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
133,25,1,166.477018876,0,120,150,192.5,526.022981124,526.022981124,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
134,25,1,193.414305774,0,0,150,192.5,619.085694226,619.085694226,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
135,25,2,294.545561895,0,0,0,192.5,667.954438105,667.954438105,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
136,25,1125,300,0,0,150,192.5,512.5,512.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
137,25,29,300,0,62.2408900548,150,192.5,450.259109945,450.259109945,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
138,25,7,300,0,62.2408900548,150,192.5,450.259109945,450.259109945,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
139,25,7,300,0,119.91749457,150,192.5,392.58250543,392.58250543,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
140,25,1494,300,0,120,150,192.5,392.5,392.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
141,25,33,300,136.228178116,120,150,192.5,256.271821884,256.271821884,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
142,25,69,300,200,0,150,192.5,312.5,312.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
143,25,2590,300,200,120,150,192.5,192.5,192.5,1,YES,0.906307965521,1,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
144,26,382,0,0,0,0,192.5,962.5,962.5,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
145,26,1,0,0,0,64.9603074384,192.5,897.539692562,897.539692562,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
146,26,1,0,0,0,68.8736222566,192.5,893.626377743,893.626377743,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
147,26,2,0,0,0,77.3567282709,192.5,885.143271729,885.143271729,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
148,26,1,0,0,0,134.507623192,192.5,827.992376808,827.992376808,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
149,26,2,0,0,0,142.16678362,192.5,820.33321638,820.33321638,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
150,26,80,0,0,0,142.79144947,192.5,819.70855053,819.70855053,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
151,26,10,0,0,0,150,192.5,812.5,812.5,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
152,26,1,0,0,6.25972296609,0,192.5,956.240277034,956.240277034,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
153,26,1,0,0,64.0371335733,0,192.5,898.462866427,898.462866427,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
154,26,1,0,0,109.342905558,0,192.5,853.157094442,853.157094442,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
155,26,1,0,0,114.830220648,0,192.5,847.669779352,847.669779352,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
156,26,3,0,0,120,0,192.5,842.5,842.5,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
157,26,1,0,0,120,109.844423856,192.5,732.655576144,732.655576144,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
158,26,1,0,0,120,150,192.5,692.5,692.5,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
159,26,1,0,40.1703532583,0,0,192.5,922.329646742,922.329646742,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
160,26,1,0,200,120,20.7098741955,192.5,621.790125805,621.790125805,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
161,26,6,0,200,120,150,192.5,492.5,492.5,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
162,26,2,12.1133140998,0,0,150,192.5,800.3866859,800.3866859,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
163,26,2,37.9320638061,0,0,150,192.5,774.567936194,774.567936194,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
164,26,3,103.546138162,0,0,150,192.5,708.953861838,708.953861838,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
165,26,1,151.527024653,0,120,150,192.5,540.972975347,540.972975347,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
166,26,1,151.527024653,0,120,139.003275401,192.5,551.969699946,551.969699946,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
167,26,4,151.861463219,0,120,150,192.5,540.638536781,540.638536781,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
168,26,2,156.550837306,0,120,150,192.5,535.949162694,535.949162694,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
169,26,6,178.340984127,0,0,150,192.5,634.159015873,634.159015873,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
170,26,4,178.340984127,0,120,150,192.5,514.159015873,514.159015873,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
171,26,2,183.36479678,0,120,150,192.5,509.13520322,509.13520322,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
172,26,1,195.934103256,0,0,150,192.5,616.565896744,616.565896744,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
173,26,1,204.849955382,0,120,150,192.5,487.650044618,487.650044618,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
174,26,1,240.940466514,0,16.9329419349,150,192.5,554.626591551,554.626591551,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
175,26,4,255.891782085,0,0,0,192.5,706.608217915,706.608217915,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
176,26,1,267.872040831,200,120,150,192.5,224.627959169,224.627959169,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
177,26,2,290.698019323,0,0,150,192.5,521.801980677,521.801980677,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
178,26,2,297.128800585,0,0,150,192.5,515.371199415,515.371199415,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
179,26,419,300,0,0,150,192.5,512.5,512.5,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
180,26,12,300,0,9.24136084166,150,192.5,503.258639158,503.258639158,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
181,26,4,300,0,30.573533403,150,192.5,481.926466597,481.926466597,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
182,26,3,300,0,31.7953097326,150,192.5,480.704690267,480.704690267,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
183,26,5,300,0,31.7953097327,150,192.5,480.704690267,480.704690267,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
184,26,46,300,0,38.1087275556,150,192.5,474.391272444,474.391272444,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
185,26,4,300,0,45.2403198184,150,192.5,467.259680182,467.259680182,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
186,26,4,300,0,45.772919274,150,192.5,466.727080726,466.727080726,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
187,26,1,300,0,51.8215016023,150,192.5,460.678498398,460.678498398,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
188,26,11,300,0,52.8023484644,150,192.5,459.697651536,459.697651536,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
189,26,3,300,0,57.0561317679,150,192.5,455.443868232,455.443868232,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
190,26,1,300,0,57.149318746,150,192.5,455.350681254,455.350681254,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
191,26,9,300,0,60.872471299,150,192.5,451.627528701,451.627528701,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
192,26,35,300,0,62.2408900548,150,192.5,450.259109945,450.259109945,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
193,26,8,300,0,62.2408900548,150,192.5,450.259109945,450.259109945,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
194,26,52,300,0,62.2408900548,150,192.5,450.259109945,450.259109945,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
195,26,40,300,0,62.2408900548,150,192.5,450.259109945,450.259109945,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
196,26,4,300,0,62.2429491475,150,192.5,450.257050852,450.257050852,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
197,26,24,300,0,70.9426127788,150,192.5,441.557387221,441.557387221,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
198,26,1,300,0,70.9426127788,150,192.5,441.557387221,441.557387221,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
199,26,1,300,0,70.9426127788,150,192.5,441.557387221,441.557387221,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
200,26,10,300,0,75.7573994685,150,192.5,436.742600531,436.742600531,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
201,26,86,300,0,82.7519907553,150,192.5,429.748009245,429.748009245,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
202,26,39,300,0,84.4697051161,150,192.5,428.030294884,428.030294884,1,YES,0.910317139797,1,0.0103171397966,18,1,1,2,4.07377998465,0.678963330774,0.68889233879,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
