method,stage,markov_state,path_count,beginning_inventory_mean_kg,beginning_inventory_q10_kg,beginning_inventory_q90_kg,inventory_range_kg,corr_begin_inventory_production,corr_begin_inventory_total_htt,corr_begin_inventory_total_p_el,corr_begin_inventory_end_inventory,corr_begin_inventory_shortage,low_q25_production_mean_kg,high_q75_production_mean_kg,low_q25_htt_mean_kg,high_q75_htt_mean_kg,low_inventory_path_id,high_inventory_path_id,low_inventory_state_sequence,high_inventory_state_sequence,definition_cn
saa,3,91,319,327.3157753651297,322.9651015096968,329.2051015096968,53.393140716683206,-0.9429002431213814,,-0.9429002431213813,0.9046255773777907,,49.33527280201337,42.8208167016597,0.0,0.0,387,5010,65-106-91-84-101-22-15-40,65-122-91-109-111-112-88-56,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,92,283,331.0760714346785,322.9651015096968,338.8181478153038,77.6781791629819,-0.89148869143927,0.11714447849692611,-0.8914886914392679,0.9622206454518482,,46.20603467659661,42.78734263621833,35.70886320788881,41.45461804782767,3204,9721,65-106-92-87-96-80-96-112,65-139-92-77-70-79-88-80,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,93,186,334.67079693908886,322.9651015096971,341.6851015096976,98.93317916298128,-0.862376877228631,-0.31595822652747557,-0.8623768772286287,0.970553161313877,,47.04108241245302,43.08074654046777,31.70702952817341,0.3972439098116625,8366,5763,65-108-93-110-95-72-72-64,65-139-93-86-71-80-64-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,94,44,335.3716502803968,322.96510150969743,341.6851015096976,98.93317916298139,-0.985383619275391,-0.2109945467873906,-0.9853836192753906,0.8446030110952234,,83.75747932234715,65.13983931244577,34.828040314816754,0.31077835230956835,687,3365,65-108-94-111-96-32-56-48,65-124-94-103-112-96-24-16,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,99,246,324.1471258493549,318.6877640028079,329.2051015096968,50.45187542110432,-0.9460687501050492,,-0.946068750105047,0.8980312111153783,,45.55580949316704,37.67744569062675,0.0,0.0,24,7326,65-106-99-84-63-104-56-56,65-130-99-94-79-104-112-40,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,100,275,329.77500155522506,318.6877640028079,335.44510150969677,77.6781791629819,-0.9020126246547983,-0.23175176927277272,-0.9020126246547984,0.9632103365189434,,44.44207407815758,37.09886652434863,39.41851983131049,43.985263522631556,4681,239,65-106-100-110-111-104-168-168,65-139-100-87-16-8-16-32,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,101,163,333.54380749667274,322.9651015096968,341.6851015096976,98.93317916298105,-0.8136629850214009,-0.5085400442146427,-0.8136629850213984,0.9816728297179209,,38.46094950848633,35.9828854730058,50.990124572967545,7.632178111066434,9256,4209,65-108-101-38-7-32-48-56,65-148-101-110-87-64-80-64,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,102,46,336.2291076299144,329.2051015096968,341.68510150969746,98.93317916298088,-0.8579256060988832,-0.3470034208938398,-0.8579256060988832,0.7179258810720938,,78.6800824821729,66.68009083581832,55.46396094048543,6.858524467461693,9504,857,65-108-102-55-48-16-40-16,65-140-102-111-112-112-168-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,107,287,322.1410951172821,313.8001015096968,329.2051015096968,43.78655470706599,-0.9271154309696648,,-0.9271154309696654,0.9128005983010277,,43.63197705118206,37.69069010120179,0.0,0.0,5,5447,65-106-107-94-31-16-32-40,65-138-107-93-110-111-96-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,108,322,325.9396388530724,317.7308596605503,332.2931462522602,77.67817916298162,-0.8779079259452579,-0.006780116965262122,-0.8779079259452595,0.9401344116278758,,40.69041933880269,32.70124873133028,42.62647065164049,53.66012937454624,1900,2190,65-106-108-109-111-32-40-32,65-147-108-109-166-135-128-200,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,109,193,327.89239056705816,317.7308596605503,341.68510150969746,64.91109274859213,-0.876659769817748,-0.15970824453667737,-0.8766597698177477,0.9409141343857175,,34.81618024923293,23.78999999999998,51.503300922597425,25.540186707577146,287,7010,65-108-109-102-111-88-120-192,65-146-109-111-112-104-112-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,110,42,332.7055008117496,323.0835452802447,341.68510150969746,98.93317916298088,-0.9005354755070988,-0.24996642871943348,-0.9005354755070978,0.9557172551792132,,38.18525904010457,28.6388324180316,62.34085725388763,51.205997093683244,737,237,65-108-110-111-96-80-128-80,65-140-110-111-96-24-48-56,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,115,33,348.22836107896364,329.2051015096968,367.19324222638,44.228140716683185,,-0.42012836512947144,-0.429460310571237,0.9913776874961696,-0.9711510957011139,114.66793435276593,114.66793435276593,50.12208529883094,31.718485542878003,764,2683,65-82-115-132-150-135-152-136,65-122-115-86-111-112-104-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,116,29,349.0961632469645,329.2051015096968,391.4782806726784,72.79051666987078,-3.946423289298545e-15,-0.6119149963075771,0.5647902323398215,0.7987611336403141,-0.9874884697886277,114.66793435276591,114.6679343527659,42.88638633486417,29.98158171660432,4844,1679,65-90-116-135-144-96-80-144,65-139-116-134-151-216-224-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,117,21,347.70157464240225,329.2051015096968,391.4782806726779,68.51317916298188,2.297545248313557e-15,-0.5372492602792631,-0.1306435207159399,0.9962222136932757,-0.64313655499957,114.6679343527659,114.6679343527659,43.747327929179505,30.763741003226144,1808,2534,65-82-117-158-167-136-120-144,65-139-117-136-120-152-224-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,123,50,342.108558922009,322.9651015096968,364.53333057361095,48.505478223572084,0.46161548764519345,-0.6093709882228284,-0.15619335649628552,0.9854318613335468,-0.966375555813978,114.66793435276588,114.66793435276597,47.592606696063974,22.65650070431416,2934,2803,65-90-123-125-118-135-184-256,65-122-123-116-133-215-224-184,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,124,66,349.69954318598434,326.0851015096968,391.4782806726783,72.79051666987078,,-0.7393502394016388,0.70197363454239,0.82723104555379,-0.9816713830870626,114.6679343527659,114.66793435276594,45.55341117277024,19.35195223509532,3009,1293,65-90-124-133-134-119-72-80,65-139-124-189-230-239-248-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,125,43,353.6857104706841,329.2051015096968,391.4782806726783,68.513179162982,,-0.5181334093041651,0.6659303889378936,0.995885108928013,-0.7621288097545672,114.66793435276594,114.66793435276591,53.19133374793287,24.050587282018274,5568,7381,65-82-125-150-223-192-200-192,65-124-125-78-95-80-72-72,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,126,14,353.36894117497104,333.2387328294912,391.4782806726783,59.185134420418194,1.670470137978171e-16,-0.0693102346853723,-0.4190385373796322,0.9999999999999999,-1.670470137978171e-16,114.6679343527659,114.6679343527659,42.423182743051356,29.495089467890374,2197,788,65-83-126-183-176-184-184-184,65-147-126-191-200-216-224-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,131,68,342.75934803664796,322.9651015096968,367.19324222638,53.393140716683206,0.6392443092624279,-0.03286078327538026,0.34596244134802545,0.9759494938998566,-0.9724661542727884,114.66793435276587,114.667934352766,42.581834254462386,58.86724955841228,6284,1115,65-106-131-156-166-111-112-8,65-122-131-125-150-111-104-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,132,53,352.4245829235933,324.2131015096968,391.4782806726783,73.74742101212837,1.3063817346506745e-15,-0.7769735257829407,0.3959882815557741,0.8273327950420933,-0.9666298594032726,114.66793435276593,114.66793435276594,45.74038941978239,16.562271319621455,6009,8233,65-107-132-149-134-127-120-136,65-139-132-157-206-279-264-232,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,133,33,355.96102021813533,329.8227104582095,391.4782806726786,72.7905166698709,,-0.6209064403986366,0.521006064635314,0.9444534197803182,-0.9449332222490383,114.66793435276593,114.66793435276591,54.63111718977455,12.37914228535671,2814,5113,65-90-133-182-207-224-224-224,65-124-133-215-200-264-240-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,134,12,352.4510548730406,335.92229179681453,391.47828067267824,62.27317916298176,2.49193899720656e-15,0.0007739711971828761,-0.14891482356895377,1.0,-2.49193899720656e-15,114.6679343527659,114.6679343527659,59.406361062987166,30.7913667687592,9500,3226,65-91-134-127-128-88-104-112,65-116-134-135-72-144-128-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,139,41,342.2924616130865,322.9651015096968,367.0655133588993,48.93277029067076,0.515589509699937,-0.7525081695521587,-0.1349295704371886,0.9998049378005082,-0.4228129693165276,114.6679343527659,114.66793435276594,72.43812361425641,27.318716798220734,5618,5545,65-98-139-188-205-222-279-280,65-122-139-165-87-64-88-104,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,140,53,357.3206072477372,329.2051015096968,391.4782806726784,73.21780873696918,-5.526250769200033e-15,-0.8629899487814938,-0.05076296264217469,0.8381967755195019,-0.9963179076679773,114.66793435276594,114.66793435276593,74.15503961992086,26.459032877111532,4348,1893,65-98-140-165-110-111-112-112,65-131-140-149-214-207-224-280,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,141,36,353.1424679286883,329.2051015096968,391.47828067267847,73.21780873696957,,-0.7165585492869806,0.06903727016321774,0.9290104062956158,-0.956372713436488,114.66793435276593,114.66793435276591,62.13250276919165,15.606592620092652,8583,8025,65-98-141-128-64-88-144-152,65-124-141-183-200-248-264-280,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,147,43,341.0319530690229,322.9651015096968,366.50280607327966,53.393140716683206,-0.4155675336087603,-0.8129770545471016,-0.5488882883847813,0.9972225145257053,-0.34498048205556553,114.66793435276591,114.66793435276594,89.89541008057705,28.995757258358296,2543,2172,65-106-147-164-149-166-127-144,65-122-147-189-206-223-224-176,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,148,54,357.21552502000276,324.8371015096968,391.4782806726784,73.21780873696946,2.174933372857359e-15,-0.8977042372308093,-0.30091495603255014,0.9613254215131014,-0.9960562223708807,114.66793435276593,114.66793435276594,66.16322060568896,24.389169408523916,1749,419,65-98-148-221-206-271-280-280,65-139-148-126-119-88-104-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,149,23,356.58431837973694,329.2051015096968,391.4782806726784,77.67817916298202,2.3233700357752473e-15,-0.7030059090900862,0.7322134996016912,0.8632048440411322,-0.9573598171162795,114.6679343527659,114.6679343527659,58.797736401672864,8.193922253243246,5090,4832,65-106-149-70-79-152-144-192,65-124-149-215-224-216-224-200,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,155,27,336.2582884589527,318.6877640028079,364.2519769308011,53.393140716683206,0.5393734925401075,-0.5772040824914135,0.2572111792879126,0.9962398366380304,-0.4609469782577705,114.66793435276595,114.667934352766,63.686347404657255,33.81323713734797,4038,3890,65-106-155-84-101-94-87-72,65-122-155-108-53-47-56-48,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,156,38,350.8992544328136,322.9651015096968,391.4782806726787,77.6781791629819,1.0492769047765569e-15,-0.9074497692774538,-0.7241311844631156,0.8362583966485708,-0.9390998866769572,114.66793435276593,114.66793435276591,57.7417533509003,13.754196962868917,2317,389,65-106-156-198-215-224-280-272,65-139-156-142-159-96-152-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,157,15,332.6022558399446,317.4661015096968,340.53832003194,98.93317916298139,0.07349264203974926,-0.2973301933456292,0.25694357557427383,0.9446910036710572,-0.8065597894465182,114.6679343527659,114.66793435276593,45.51970074209114,30.29797747072532,2415,2239,65-108-157-167-160-136-72-32,65-124-157-142-111-96-112-160,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,163,35,336.79609645638897,318.4313887625487,357.5866562167628,50.45187542110432,0.62118493959933,-0.12051569154206408,0.5506215981594474,0.9980032923959191,-0.4038141636396393,114.66793435276591,114.667934352766,0.0,28.593373696318604,7606,7079,65-106-163-205-190-263-248-320,65-130-163-166-207-216-224-184,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,164,42,342.45958087913954,318.3032011424191,391.4782806726783,77.6781791629819,,-0.716115407504638,-0.7035786615690975,0.9593708224631736,-0.9295146249570173,114.66793435276594,114.66793435276593,52.566950623205585,37.36525706525334,9081,3713,65-106-164-149-158-143-136-128,65-139-164-165-110-103-96-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,165,17,349.1788167929421,318.51684717596845,391.4782806726784,73.21780873696923,,-0.5907258947749245,-0.573775294020009,0.9827635102924501,-0.9949519187084408,114.66793435276591,114.66793435276591,60.87680993540374,34.71035440148244,5421,8035,65-98-165-168-152-160-88-136,65-148-165-166-167-200-240-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,179,18,364.2634755548845,357.5866562167628,367.19324222638,9.737047968090451,,0.9615263741562654,-0.8354376764272725,0.9999999999999999,5.7697836322927364e-15,114.667934352766,114.667934352766,47.35014191559219,69.34357755775356,3606,1538,65-146-179-189-206-279-280-280,65-122-179-180-182-191-184-248,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,180,13,385.6379645571432,367.09105913239546,391.4782806726784,27.226303741877302,0.9770918724627211,0.7741344412403918,0.479488686452174,0.9999999999999997,0.0,114.66793435276594,114.667934352766,48.5036477257189,53.7215495548865,401,2004,65-130-180-181-198-215-224-152,65-131-180-173-182-135-184-192,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,195,13,364.6089811081605,364.2519769308011,367.19324222638,10.065272172222137,-8.616263970641458e-15,0.00535964043841301,-0.17316578305228825,-0.42646757171328126,-0.9453557427511766,114.6679343527659,114.6679343527659,35.80124541429595,25.52273940372189,3282,902,65-154-195-268-245-207-280-264,65-122-195-180-189-182-215-208,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,3,212,12,367.938610218514,357.46924045413687,391.4782806726784,34.02208641438915,0.8999884011602306,0.889585824624166,0.8939986457642092,1.0,-4.411080812460293e-15,114.6679343527659,114.667934352766,19.996943013802436,66.79218612008104,3916,8605,65-146-212-278-263-248-256-328,65-139-212-221-182-191-208-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,60,94,322.3742768324849,315.8696161139736,325.0740701918446,109.93484951553785,-0.9953726251022265,-0.8585973149179434,-0.9953726251022317,0.9910857419812426,,118.14986314930935,110.21624675750239,49.04517753142639,40.50676456023582,1925,384,65-90-107-60-21-31-24-16,65-138-123-60-78-71-64-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,61,169,330.5613804036008,316.29907019184463,339.72339967120587,160.80941986591586,-0.9882789350814576,-0.5101144123201977,-0.9882789350814597,0.8837425171072854,,110.66719231302604,90.82081023099276,46.25599183287141,11.562950628894813,5915,7367,65-106-108-61-70-63-80-104,65-115-132-61-22-7-32-48,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,62,156,340.88705053189267,321.8398788146386,360.7666080828375,160.6326882961564,-0.9883636683878764,-0.3877115762783932,-0.9883636683878767,0.8095999111165402,,101.05514529217056,60.07152682449823,35.78374726780416,12.8254410656527,715,168,65-100-109-62-79-16-8-24,65-131-124-62-95-104-112-32,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,68,217,322.38323504548345,315.3267362047843,326.9221182042092,114.82251200864874,-0.9800614846980578,-0.6281927185075447,-0.9800614846980584,0.9759392473511891,,119.85056360893124,109.41127249801298,47.293520967058164,40.898957842798794,2953,9890,65-106-107-68-69-86-71-64,65-138-115-68-93-86-103-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,69,328,330.9771715913171,316.29907019184463,340.4790701918437,155.82527393603874,-0.9866388585447724,-0.416862956093084,-0.9866388585447716,0.8727650767383103,,110.44766161240219,90.60352476240767,39.62917571204468,10.732366240454372,6935,12,65-82-108-69-22-15-56-24,65-114-132-69-94-23-32-40,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,70,264,337.9114000056675,316.29907019184463,357.5165012357531,202.05027913940893,-0.9749768860485316,-0.25171562794921376,-0.9749768860485314,0.9067641684722106,,93.49312074590867,62.96086915299058,28.000367623344818,12.992840814848304,3331,3463,65-107-109-70-79-64-80-96,65-132-125-70-63-72-104-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,76,214,321.0859856468529,315.51745861066155,326.9221182042092,114.82251200864948,-0.7923297919011802,-0.5512344594447851,-0.7923297919011781,0.9235350319068095,,114.24413828297659,113.12830725204657,45.51429552599769,45.487477377581016,1010,5897,65-106-107-76-87-96-80-72,65-138-147-76-79-88-80-72,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,77,294,329.49980405040725,314.6610409067973,340.4790701918443,151.34336522853465,-0.9784691146789609,-0.4471778008057597,-0.9784691146789614,0.8410743412151245,,112.00885915558128,90.52608943449792,35.90855623617695,11.027735191333537,4780,9474,65-82-108-77-95-104-168-144,65-115-124-77-71-80-96-80,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,78,248,338.37873465052485,316.2990701918447,357.5165012357532,194.87407667339272,-0.9729534680176005,-0.3141337818146597,-0.9729534680176001,0.8088347661130938,,101.56101137668003,67.78403750448183,30.837664883507813,14.471835539921171,2598,7381,65-75-109-78-95-88-112-112,65-124-125-78-95-80-72-72,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,84,205,320.49575665773114,307.0476893247181,326.9221182042092,114.69205005017596,-0.9262615038994044,-0.4326730270083622,-0.9262615038994029,0.9309322461872109,,113.8800000000001,107.10221356389516,42.20680988028967,45.74000596156299,4806,1755,65-106-107-84-93-103-88-64,65-146-131-84-101-80-96-104,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,85,288,329.3325158835059,307.7273338302743,341.4909840835264,161.79913830537743,-0.9453150184839543,-0.24554292867039026,-0.9453150184839536,0.8419221594540237,,101.79463647593089,81.58435487995115,21.786130731498364,10.355885391484147,7009,8114,65-106-108-85-102-111-96-112,65-122-132-85-48-56-56-56,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,86,248,335.1646774059248,307.9140701918443,357.51650123575314,159.3640480589944,-0.9748232618872444,-0.08632144771360833,-0.9748232618872449,0.8829305571007294,,99.16394741469674,63.91374610733474,15.492283381252268,13.589922175015962,13,9268,65-82-109-86-103-112-112-112,65-59-124-86-95-112-104-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,92,168,317.3248929869659,306.6753445170636,325.0740701918446,101.00563184882998,-0.926405768505455,-0.6636428031984667,-0.9264057685054538,0.9560463560085894,,111.14739810103829,105.95945508828244,31.328330807424383,28.13946088338248,2118,3337,65-106-107-92-109-102-111-112,65-82-131-92-54-55-32-48,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,93,235,326.80372029963837,307.0156309158606,340.4790701918437,157.38104149391438,-0.9910510378141741,-0.2598777946905719,-0.9910510378141738,0.969722150891453,,97.1639646546328,75.36889048990038,14.345843092865115,1.7646051681191275,7906,8294,65-106-108-93-78-95-136-216,65-139-124-93-79-64-128-152,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,94,189,327.27340285982126,300.7016026904667,349.4878548478629,183.87584109172258,-0.9735737100872013,-0.2622831472906124,-0.9735737100872002,0.9074405236701882,,91.50515647303115,51.83727842433883,10.041368285501573,0.7143149974786218,7736,8475,65-106-109-94-111-40-56-48,65-130-125-94-111-112-96-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,100,112,319.7344639167963,306.6753445170636,326.9221182042092,121.48783272268696,-0.9728753691592561,-0.6773111324521159,-0.9728753691592567,0.9597730362106937,,102.49214732866385,92.61978555165118,30.74551499523918,31.779665721888666,1094,8087,65-106-107-100-14-39-56-56,65-130-139-100-109-112-112-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,101,175,325.73253032867507,307.7273338302743,336.00845997513204,156.29073075377676,-0.9957553845326056,-0.26759130818297727,-0.9957553845326054,0.9784335312635547,,94.04857495398684,68.70428411273892,17.026746739800654,3.2115853519018245,5147,9878,65-90-108-101-87-72-64-80,65-138-132-101-110-151-184-192,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,102,147,328.89963695052427,304.7255051379115,345.25097306302104,181.50980234218792,-0.967703217009543,-0.3656661744436376,-0.9677032170095433,0.8540004307096797,,79.74773992349162,41.63195981093602,17.970028631224867,1.2505596675650834,287,2412,65-108-109-102-111-88-120-192,65-76-149-102-111-96-80-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,108,224,312.8852345294703,305.354440617857,321.8398788146386,124.42909801826642,-0.9831830577350402,-0.7026361544648173,-0.9831830577350386,0.9587201429231271,,106.50910154008785,94.75235819960703,41.01097321415796,36.97902940172073,1157,9156,65-106-107-108-94-79-72-80,65-122-131-108-93-102-167-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,109,406,317.28568017891087,304.7255051379115,330.16965240219713,150.85656588783735,-0.9916654906635518,-0.1860792403991293,-0.9916654906635515,0.9242318435298872,,96.11206155732775,69.45205980475494,24.92684848195578,8.628665886184812,1900,2867,65-106-108-109-111-32-40-32,65-123-148-109-38-55-32-40,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,110,313,317.010042612924,298.7516407685728,334.2390701918439,181.5098023421877,-0.9267685192188393,-0.15094687628872958,-0.9267685192188388,0.8311517382907105,,76.59320060848962,49.09876627954468,6.465088079692704,4.097887868574749,7727,7431,65-108-109-110-103-96-152-144,65-84-157-110-55-40-56-56,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,116,21,370.14098113979514,321.8398788146386,425.323168210111,106.48909801826642,9.26785042367437e-16,-0.6148416551089854,,0.9972668093058291,-0.9709305032717902,120.11999999999999,120.11999999999999,36.63249620970633,13.13614228792178,9220,2803,65-82-75-116-133-151-128-208,65-122-123-116-133-215-224-184,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,117,26,372.4468685807831,323.53137832895476,445.4170582337449,143.0370119762257,6.763559381010813e-16,0.12563348140503958,,0.9951471342069397,-0.9396560513534395,120.11999999999999,120.11999999999999,32.03888205908616,29.08336653828147,9790,2007,65-58-99-117-182-191-176-192,65-67-132-117-71-8-32-48,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,118,30,389.75260919917156,335.7268783281525,458.681895260963,154.72416084137467,-0.4216622990552102,0.5630269608235858,-0.42166229905521,0.9961757460041539,-0.8379370303221451,120.11999999999999,120.01146279624342,13.246961554798375,26.585620804393805,2698,3984,65-58-75-118-199-192-208-256,65-140-133-118-183-256-272-280,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,124,30,367.93170666170266,316.29907019184463,425.3231682101102,117.85722439116529,4.2076136821762905e-17,-0.6624146803502314,,0.9970128704970762,-0.9700291887688254,120.11999999999999,120.11999999999999,41.14429061623627,8.931105812844924,4041,6818,65-106-91-124-77-103-112-112,65-122-131-124-157-151-144-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,125,49,385.30539393151383,325.0740701918446,453.64051911343074,150.49170888210608,,0.13273875461790394,,0.9960304948754374,-0.938404864787361,120.11999999999996,120.11999999999996,22.20561543380824,23.517739186416243,2509,4196,65-82-100-125-198-207-248-184,65-114-132-125-150-167-152-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,126,39,390.19164314803464,322.39923191640344,455.1785581594048,144.51927782956358,,0.37418031782168154,,0.9977263531720665,-0.8185858813841802,120.11999999999998,120.11999999999998,18.85764215276775,24.93130082669263,4725,7755,65-90-75-126-143-224-280-280,65-115-132-126-199-232-240-208,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,132,34,369.6646216960773,317.705337219601,425.2848495498663,164.94617970721885,,-0.3867877755282894,,0.9939054928905617,-0.9351231576817751,120.11999999999996,120.11999999999998,41.95277847593663,29.857897076625623,547,218,65-82-99-132-141-150-167-104,65-146-211-132-159-144-208-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,133,48,384.9863578235204,316.17023396848333,449.7596554182259,153.24766362982302,,-0.27937979618751285,,0.9974403084913608,-0.9558418358722197,120.11999999999996,120.11999999999996,42.243379730689185,22.203278815709023,429,5339,65-90-100-133-223-224-200-224,65-114-132-133-142-135-136-152,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,134,43,419.22528236906123,335.4870701918438,456.3530358624639,196.07500853688555,-0.24636487026438222,0.4558726228698503,-0.24636487026438217,0.9891183136503858,-0.6456302315660412,120.11999999999998,118.23722730924271,10.691977307144569,22.585966066318687,4084,9477,65-91-108-134-159-168-168-216,65-115-125-134-151-168-224-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,140,31,371.9025411745668,315.8696161139736,422.38190291453157,109.52704046316853,-2.19008197919728e-15,-0.6007326561820187,,0.9965720246965696,-0.969526998074246,120.11999999999999,120.11999999999999,46.13280494022929,3.630655354281828,5924,8963,65-82-91-140-103-144-128-128,65-114-147-140-158-223-208-256,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,141,42,376.2152994173383,321.8547595797812,453.48608216807025,152.82344524367596,-1.2356403997501567e-15,-0.3376738976577934,,0.9968217075543689,-0.9470631367487615,120.11999999999996,120.11999999999998,45.72312803142634,15.288598224415717,8687,8267,65-74-108-141-166-199-136-152,65-114-132-141-207-240-248-280,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,142,49,386.50842376982513,315.70404945216393,458.3771256657737,192.84566467614383,-0.3587698483865872,0.4345289311719221,-0.3587698483865872,0.9935024375714424,-0.7612895480223738,120.11999999999996,117.50594345269604,21.75982303656014,26.551338564850198,4839,3650,65-107-108-142-127-120-128-144,65-132-125-142-207-192-224-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,148,27,377.94918036455425,315.4800701918446,425.195439342631,119.5414355251553,-1.179142437544145e-15,-0.7597503353521192,,0.9969370938935191,-0.9446584774171851,120.11999999999999,120.11999999999999,50.295918641094254,16.464429320972798,9729,5011,65-90-107-148-133-166-159-168,65-122-131-148-143-168-168-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,149,37,378.77182916759637,310.44907019184456,449.6713763563601,172.3228578845725,,-0.0719688034807638,,0.9959973435586943,-0.9253459346930423,120.11999999999998,120.11999999999998,32.93885650365737,23.59010020661093,2655,5827,65-90-108-149-134-151-112-168,65-138-212-149-119-136-112-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,150,32,401.60305506750893,313.5371149344074,453.4860821680704,205.90286119105946,-0.4315112761448319,0.13384016693151043,-0.4315112761448319,0.9885246644033646,-0.8375754261931931,120.11999999999999,114.00850392750392,30.726413847767237,28.900222862450292,9311,9132,65-107-101-150-223-272-248-176,65-147-189-150-159-168-160-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,156,18,360.0176242637267,316.10986879813004,422.38190291453157,110.15365653770584,,-0.8071078915477455,,0.9981887029969692,-0.9305478952520695,120.11999999999998,120.11999999999998,50.96439951737636,20.54952011841944,477,3913,65-90-75-156-165-143-104-152,65-114-139-156-111-96-88-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,157,36,385.84886648341444,311.91157019184465,449.6082066564094,154.9491104403644,,0.24073208547690403,,0.9984582629450178,-0.9693965459455937,120.11999999999999,120.11999999999998,25.562269342331014,27.861381895948245,7655,8233,65-107-108-157-143-160-152-224,65-139-132-157-206-279-264-232,同一 method、stage、current Markov state 下比较不同进入库存历史
