method,stage,markov_state,site,records,htt_in_mean_kg,htt_out_mean_kg,net_htt_mean_kg,htt_in_active_frequency,htt_out_active_frequency,net_orientation,schema_boundary
saa,4,196,2,6,9.605923447381233,8.248158993083164,1.3577644542980696,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,196,3,6,11.388574438875883,2.7480628800981,8.640511558777783,0.8333333333333334,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,196,4,6,6.999418219319311,4.512385622145,2.487032597174311,0.3333333333333333,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,197,1,21,2.251338499245299,19.67486658748137,-17.423528088236072,0.19047619047619047,0.8095238095238095,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,197,2,21,11.580164901540574,6.701090663060922,4.879074238479651,0.6190476190476191,0.38095238095238093,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,197,3,21,11.29283743883981,4.842344930780818,6.450492508058989,0.5714285714285714,0.42857142857142855,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,197,4,21,11.630599637768778,5.536638296071328,6.09396134169745,0.5714285714285714,0.42857142857142855,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,198,1,17,0.37668107121403943,11.331979443550958,-10.955298372336918,0.17647058823529413,0.7647058823529411,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,198,2,17,14.185363582195679,2.2251205261145173,11.960243056081163,0.7647058823529411,0.23529411764705882,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,198,3,17,2.8641409441930765,6.451477116730566,-3.58733617253749,0.35294117647058826,0.6470588235294118,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,198,4,17,9.729370883032864,7.146979394239619,2.5823914887932453,0.6470588235294118,0.35294117647058826,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,204,1,8,6.4545944619235875,10.244909580998407,-3.79031511907482,0.25,0.75,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,204,2,8,13.720230617015442,20.264189036838125,-6.543958419822682,0.625,0.375,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,204,3,8,6.919183526838962,7.172578820417325,-0.2533952935783619,0.75,0.25,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,204,4,8,17.68150261499901,7.093833782523118,10.587668832475893,0.375,0.625,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,205,1,17,3.4575915921110347,20.68427501361091,-17.226683421499875,0.17647058823529413,0.8235294117647058,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,205,2,17,8.387433587820013,6.779976018595577,1.6074575692244375,0.7058823529411765,0.29411764705882354,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,205,3,17,7.464647907306337,5.546923605461982,1.9177243018443548,0.47058823529411764,0.5294117647058824,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,205,4,17,16.574238728303822,2.872737177872766,13.701501550431056,0.7058823529411765,0.29411764705882354,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,206,1,7,0.5660106130510014,14.861340756635679,-14.295330143584676,0.14285714285714285,0.8571428571428571,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,206,2,7,3.041185979129486,8.416004831984871,-5.374818852855385,0.2857142857142857,0.7142857142857143,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,206,3,7,18.71620755884533,2.1167885410027716,16.59941901784256,0.7142857142857143,0.2857142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,206,4,7,10.968757974607886,7.898027996010419,3.070729978597467,0.42857142857142855,0.5714285714285714,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,212,1,5,12.052154135810799,6.89654698939416,5.1556071464166395,0.6,0.4,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,212,2,5,19.451737453778634,12.130092376149,7.321645077629633,0.8,0.2,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,212,3,5,11.034150293846798,13.509366617309558,-2.475216323462763,0.6,0.4,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,212,4,5,0.0,10.002035900583504,-10.002035900583504,0.0,0.8,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,213,1,11,1.304644969499709,16.175836711676872,-14.871191742177162,0.09090909090909091,0.8181818181818182,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,213,2,11,8.614594091789469,2.9590810398422907,5.655513051947177,0.9090909090909091,0.09090909090909091,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,213,3,11,2.4881275687386104,4.35365359005942,-1.86552602132081,0.6363636363636364,0.36363636363636365,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,213,4,11,14.932428917010446,3.8512242054596615,11.081204711550784,0.6363636363636364,0.36363636363636365,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,214,1,12,1.5001532318523232,12.684054349086486,-11.183901117234162,0.25,0.75,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,214,2,12,6.949289709786858,9.417613097122674,-2.4683233873358157,0.4166666666666667,0.5833333333333334,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,214,3,12,4.724555705844121,3.7406400648258358,0.9839156410182861,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,214,4,12,15.904410523346469,3.236101659794769,12.6683088635517,0.8333333333333334,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,220,1,9,12.825306012956434,7.572331251087991,5.252974761868442,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,220,2,9,4.23709421808677,29.598455022217074,-25.361360804130307,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,220,3,9,7.9838626514987965,6.3472808563784895,1.6365817951203065,0.7777777777777778,0.2222222222222222,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,220,4,9,23.97478675239531,5.502982505253759,18.471804247141552,0.5555555555555556,0.4444444444444444,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,221,1,21,2.720410496224982,11.287460749329846,-8.567050253104863,0.2857142857142857,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,221,2,21,10.972419513881524,4.123672499745922,6.8487470141356015,0.7142857142857143,0.2857142857142857,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,221,3,21,8.621772405885574,6.234373746433743,2.38739865945183,0.42857142857142855,0.5238095238095238,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,221,4,21,8.40358994530556,9.072685365788132,-0.6690954204825704,0.5238095238095238,0.42857142857142855,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,222,1,17,1.510530038100475,12.957322771472523,-11.44679273337205,0.11764705882352941,0.8823529411764706,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,222,2,17,4.565177408429015,10.06915781194662,-5.503980403517605,0.47058823529411764,0.47058823529411764,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,222,3,17,9.563947350250793,2.910079655883158,6.653867694367635,0.7058823529411765,0.29411764705882354,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,222,4,17,16.60526706421368,6.30836162169167,10.296905442522013,0.7058823529411765,0.29411764705882354,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,228,1,1,0.0,19.5114257962063,-19.5114257962063,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,228,2,1,13.0838593229138,0.0,13.0838593229138,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,228,3,1,10.0592060291319,0.0,10.0592060291319,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,228,4,1,0.0,3.63163955583942,-3.63163955583942,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,229,1,1,21.6527527437402,0.0,21.6527527437402,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,229,2,1,36.1485843701499,0.0,36.1485843701499,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,229,3,1,0.0,34.40133711389,-34.40133711389,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,229,4,1,0.0,23.4,-23.4,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,236,1,3,11.559487293205096,0.156150605538907,11.40333668766619,0.6666666666666666,0.3333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,236,2,3,21.2264226694638,3.9347525913848003,17.291670078079,0.6666666666666666,0.3333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,236,3,3,0.0,28.676545764074334,-28.676545764074334,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,236,4,3,11.512185748142166,11.530646749813032,-0.018461001670866988,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,238,1,4,0.0,4.387549326310067,-4.387549326310067,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,238,2,4,11.051558190167274,5.72581548422135,5.325742705945925,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,238,3,4,11.9828517192616,1.8627462589643153,10.120105460297285,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,238,4,4,0.0,11.05829883993316,-11.05829883993316,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,244,1,1,0.0,17.1150462331558,-17.1150462331558,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,244,2,1,25.2031912177593,0.0,25.2031912177593,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,244,3,1,4.14965142432811,0.0,4.14965142432811,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,244,4,1,0.0,12.2377964089316,-12.2377964089316,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,245,1,2,9.73401336255335,16.31911826336365,-6.585104900810299,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,245,2,2,7.7646412366861,12.65219735505375,-4.887556118367649,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
saa,4,245,3,2,25.07108445832715,0.0,25.07108445832715,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
