candidate,path_id,checkpoint_relative_hour,failure_type,tail_group,current_inventory_kg,target_total_kg,arrival_stage,final_intensity,final_location,final_gap,optimistic_margin_kg
B1111,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,12.711796157
B1111,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,28.422948439
B1111,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,12.115379483
B1111,8611,-8,mixed,difficult4,228.742481134,374.764778406,6,4,1,44.1688953611,4.127702728
B1111,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,55.503087584
B1111,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,20.021021937
B1111,8716,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.5638992717,5.006021937
B1111,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,58.452948439
B1111,8873,-8,pure_quantity,difficult4,171.005172889,316.940731494,6,4,5,53.2182013418,4.214441395
B1111,8916,-16,mixed,difficult4,145.293409272,423.861526765,6,4,4,87.496595664,21.731882507
B1111,9063,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,85.7837225155,30.896882507
B1111,9276,-8,mixed,difficult4,257.252655161,395.525364721,6,4,2,51.7999497552,11.87729044
B1111,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,12.158112131
B1111,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,50.106511555
B1111,9638,-8,mixed,difficult4,254.111343625,386.76593055,5,4,3,29.8830375765,17.495413075
B1111,9638,-4,mixed,difficult4,314.171343625,386.76593055,5,4,3,29.8830375765,2.480413075
B1111,9657,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,14.570413075
B1111,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,59.377612182
B1111,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,23.895546535
B1111,9825,-4,mixed,difficult4,470.687471146,543.056863022,5,5,2,54.7076288417,2.705608124
B1111,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,29.610100051
