a0,loc0,lfw0,stage,stage_index,distribution_type,state_a,state_loc,state_lfw,exact_probability
2,5,0,W2,2,joint,2,4,0,0.00935547010944
2,5,0,W2,2,joint,3,4,0,0.000246642827946667
2,5,0,W2,2,joint,4,4,0,0.000111264802133333
2,5,0,W2,2,joint,5,4,0,4.4751616e-06
2,5,0,W2,2,joint,6,4,0,3.29056e-07
2,5,0,W2,2,joint,1,5,0,0.00439271775538526
2,5,0,W2,2,joint,2,5,0,0.0119324178477979
2,5,0,W2,2,joint,3,5,0,0.000314580159820351
2,5,0,W2,2,joint,4,5,0,0.000141912495607018
2,5,0,W2,2,joint,5,5,0,5.70783696842106e-06
2,5,0,W2,2,joint,6,5,0,4.19693894736842e-07
2,5,0,W2,2,joint,1,6,0,0.00398013792766316
2,5,0,W2,2,joint,2,6,0,0.0108116823090947
2,5,0,W2,2,joint,3,6,0,0.000285033661417544
2,5,0,W2,2,joint,4,6,0,0.000128583564350877
2,5,0,W2,2,joint,5,6,0,5.17173642105263e-06
2,5,0,W2,2,joint,6,6,0,3.80274736842105e-07
2,5,0,W2,2,joint,1,7,0,0.00349559939733895
2,5,0,W2,2,joint,2,7,0,0.00949547750624842
2,5,0,W2,2,joint,3,7,0,0.00025033391133193
2,5,0,W2,2,joint,4,7,0,0.000112929913038597
2,5,0,W2,2,joint,5,7,0,4.54213372631579e-06
2,5,0,W2,2,joint,6,7,0,3.33980421052632e-07
2,5,0,W2,2,joint,1,8,0,0.00215901007011368
2,5,0,W2,2,joint,2,8,0,0.00586475428853053
2,5,0,W2,2,joint,3,8,0,0.000154615381804912
2,5,0,W2,2,joint,4,8,0,6.97496456982456e-05
2,5,0,W2,2,joint,5,8,0,2.80538795789474e-06
2,5,0,W2,2,joint,6,8,0,2.06278526315789e-07
2,5,0,W2,2,joint,1,9,0,0.00107950503505684
2,5,0,W2,2,joint,2,9,0,0.00293237714426526
2,5,0,W2,2,joint,3,9,0,7.73076909024561e-05
2,5,0,W2,2,joint,4,9,0,3.48748228491228e-05
2,5,0,W2,2,joint,5,9,0,1.40269397894737e-06
2,5,0,W2,2,joint,6,9,0,1.03139263157895e-07
2,5,0,W2,2,joint,1,10,0,0.000315597424042105
2,5,0,W2,2,joint,2,10,0,0.000857291668863158
2,5,0,W2,2,joint,3,10,0,2.26011989894737e-05
2,5,0,W2,2,joint,4,10,0,1.01957877894737e-05
2,5,0,W2,2,joint,5,10,0,4.10082947368421e-07
2,5,0,W2,2,joint,6,10,0,3.01531578947369e-08
2,5,0,W2,2,joint,1,-2,1,0
2,5,0,W2,2,joint,2,-2,1,0
2,5,0,W2,2,joint,3,-2,1,0
2,5,0,W2,2,joint,4,-2,1,0
2,5,0,W2,2,joint,5,-2,1,0
2,5,0,W2,2,joint,6,-2,1,0
2,5,0,W2,2,joint,1,-1,1,0.0001291563632
2,5,0,W2,2,joint,2,-1,1,0.0003508415016
2,5,0,W2,2,joint,3,-1,1,9.24940586666667e-06
2,5,0,W2,2,joint,4,-1,1,4.17256533333333e-06
2,5,0,W2,2,joint,5,-1,1,1.67824e-07
2,5,0,W2,2,joint,6,-1,1,1.234e-08
2,5,0,W2,2,joint,1,0,1,0.000645781816
2,5,0,W2,2,joint,2,0,1,0.001754207508
2,5,0,W2,2,joint,3,0,1,4.62470293333333e-05
2,5,0,W2,2,joint,4,0,1,2.08628266666667e-05
2,5,0,W2,2,joint,5,0,1,8.3912e-07
2,5,0,W2,2,joint,6,0,1,6.17e-08
2,5,0,W2,2,joint,1,1,1,0.0022279472652
2,5,0,W2,2,joint,2,1,1,0.0060520159026
2,5,0,W2,2,joint,3,1,1,0.0001595522512
2,5,0,W2,2,joint,4,1,1,7.1976752e-05
2,5,0,W2,2,joint,5,1,1,2.894964e-06
2,5,0,W2,2,joint,6,1,1,2.12865e-07
2,5,0,W2,2,joint,1,2,1,0.0047142072568
2,5,0,W2,2,joint,2,2,1,0.0128057148084
2,5,0,W2,2,joint,3,2,1,0.000337603314133333
2,5,0,W2,2,joint,4,2,1,0.000152298634666667
2,5,0,W2,2,joint,5,2,1,6.125576e-06
2,5,0,W2,2,joint,6,2,1,4.5041e-07
2,5,0,W2,2,joint,1,3,1,0.0086211872436
2,5,0,W2,2,joint,2,3,1,0.0234186702318
2,5,0,W2,2,joint,3,3,1,0.0006173978416
2,5,0,W2,2,joint,4,3,1,0.000278518736
2,5,0,W2,2,joint,5,3,1,1.1202252e-05
2,5,0,W2,2,joint,6,3,1,8.23695e-07
2,5,0,W2,2,joint,1,4,1,0.0117532290512
2,5,0,W2,2,joint,2,4,1,0.0319265766456
2,5,0,W2,2,joint,3,4,1,0.000841695933866667
2,5,0,W2,2,joint,4,4,1,0.000379703445333333
2,5,0,W2,2,joint,5,4,1,1.5271984e-05
2,5,0,W2,2,joint,6,4,1,1.12294e-06
2,5,0,W2,2,joint,1,5,1,0.0149906352603579
2,5,0,W2,2,joint,2,5,1,0.0407206958633368
2,5,0,W2,2,joint,3,5,1,0.00107353959407719
2,5,0,W2,2,joint,4,5,1,0.00048429208954386
2,5,0,W2,2,joint,5,5,1,1.94786250526316e-05
2,5,0,W2,2,joint,6,5,1,1.43225184210526e-06
2,5,0,W2,2,joint,1,6,1,0.0135826609588947
2,5,0,W2,2,joint,2,6,1,0.0368960618623421
2,5,0,W2,2,joint,3,6,1,0.000972708899859649
2,5,0,W2,2,joint,4,6,1,0.000438805637192983
2,5,0,W2,2,joint,5,6,1,1.7649122631579e-05
2,5,0,W2,2,joint,6,6,1,1.29772960526316e-06
2,5,0,W2,2,joint,1,7,1,0.0119291196247684
2,5,0,W2,2,joint,2,7,1,0.0324043673747526
2,5,0,W2,2,joint,3,7,1,0.000854292164224562
2,5,0,W2,2,joint,4,7,1,0.000385385820491228
2,5,0,W2,2,joint,5,7,1,1.55005337894737e-05
2,5,0,W2,2,joint,6,7,1,1.13974513157895e-06
2,5,0,W2,2,joint,1,8,1,0.00736786069281053
2,5,0,W2,2,joint,2,8,1,0.0200141227656158
2,5,0,W2,2,joint,3,8,1,0.000527642093880702
2,5,0,W2,2,joint,4,8,1,0.000238028381614035
2,5,0,W2,2,joint,5,8,1,9.57369673684211e-06
2,5,0,W2,2,joint,6,8,1,7.03948289473684e-07
2,5,0,W2,2,joint,1,9,1,0.00368393034640526
2,5,0,W2,2,joint,2,9,1,0.0100070613828079
2,5,0,W2,2,joint,3,9,1,0.000263821046940351
2,5,0,W2,2,joint,4,9,1,0.000119014190807018
2,5,0,W2,2,joint,5,9,1,4.78684836842105e-06
2,5,0,W2,2,joint,6,9,1,3.51974144736842e-07
2,5,0,W2,2,joint,1,10,1,0.00107701112076316
2,5,0,W2,2,joint,2,10,1,0.00292560265314474
2,5,0,W2,2,joint,3,10,1,7.71290916842106e-05
2,5,0,W2,2,joint,4,10,1,3.47942536842105e-05
2,5,0,W2,2,joint,5,10,1,1.39945342105263e-06
2,5,0,W2,2,joint,6,10,1,1.02900986842105e-07
2,5,0,W2,2,joint,1,-2,2,0
2,5,0,W2,2,joint,2,-2,2,0
2,5,0,W2,2,joint,3,-2,2,0
2,5,0,W2,2,joint,4,-2,2,0
2,5,0,W2,2,joint,5,-2,2,0
2,5,0,W2,2,joint,6,-2,2,0
2,5,0,W2,2,joint,1,-1,2,0.00023909626912
2,5,0,W2,2,joint,2,-1,2,0.00064948324656
2,5,0,W2,2,joint,3,-1,2,1.71226440533333e-05
2,5,0,W2,2,joint,4,-1,2,7.72431786666667e-06
2,5,0,W2,2,joint,5,-1,2,3.106784e-07
2,5,0,W2,2,joint,6,-1,2,2.2844e-08
2,5,0,W2,2,joint,1,0,2,0.0011954813456
2,5,0,W2,2,joint,2,0,2,0.0032474162328
2,5,0,W2,2,joint,3,0,2,8.56132202666667e-05
2,5,0,W2,2,joint,4,0,2,3.86215893333333e-05
2,5,0,W2,2,joint,5,0,2,1.553392e-06
2,5,0,W2,2,joint,6,0,2,1.1422e-07
2,5,0,W2,2,joint,1,1,2,0.00412441064232
2,5,0,W2,2,joint,2,1,2,0.01120358600316
2,5,0,W2,2,joint,3,1,2,0.00029536560992
2,5,0,W2,2,joint,4,1,2,0.0001332444832
2,5,0,W2,2,joint,5,1,2,5.3592024e-06
2,5,0,W2,2,joint,6,1,2,3.94059e-07
2,5,0,W2,2,joint,1,2,2,0.00872701382288
2,5,0,W2,2,joint,2,2,2,0.02370613849944
2,5,0,W2,2,joint,3,2,2,0.000624976507946667
2,5,0,W2,2,joint,4,2,2,0.000281937602133333
2,5,0,W2,2,joint,5,2,2,1.13397616e-05
2,5,0,W2,2,joint,6,2,2,8.33806e-07
2,5,0,W2,2,joint,1,3,2,0.01595967596376
2,5,0,W2,2,joint,2,3,2,0.04335300670788
2,5,0,W2,2,joint,3,3,2,0.00114293649056
2,5,0,W2,2,joint,4,3,2,0.0005155982176
2,5,0,W2,2,joint,5,3,2,2.07377832e-05
2,5,0,W2,2,joint,6,3,2,1.524837e-06
2,5,0,W2,2,joint,1,4,2,0.02175776048992
2,5,0,W2,2,joint,2,4,2,0.05910297543696
2,5,0,W2,2,joint,3,4,2,0.00155816060885333
2,5,0,W2,2,joint,4,4,2,0.000702912925866667
2,5,0,W2,2,joint,5,4,2,2.82717344e-05
2,5,0,W2,2,joint,6,4,2,2.078804e-06
2,5,0,W2,2,joint,1,5,2,0.0277508972356253
2,5,0,W2,2,joint,2,5,2,0.0753827857619179
2,5,0,W2,2,joint,3,5,2,0.00198735319992702
2,5,0,W2,2,joint,4,5,2,0.000896529051340351
2,5,0,W2,2,joint,5,5,2,3.60591337684211e-05
2,5,0,W2,2,joint,6,5,2,2.65140689473684e-06
2,5,0,W2,2,joint,1,6,2,0.0251444333018632
2,5,0,W2,2,joint,2,6,2,0.0683025637911947
2,5,0,W2,2,joint,3,6,2,0.00180069384995088
2,5,0,W2,2,joint,4,6,2,0.000812323823017544
2,5,0,W2,2,joint,5,6,2,3.26723304210526e-05
2,5,0,W2,2,joint,6,6,2,2.40237723684211e-06
2,5,0,W2,2,joint,1,7,2,0.022083371856419
2,5,0,W2,2,joint,2,7,2,0.0599874690687884
2,5,0,W2,2,joint,3,7,2,0.0015814789464786
2,5,0,W2,2,joint,4,7,2,0.00071343222717193
2,5,0,W2,2,joint,5,7,2,2.86948293263158e-05
2,5,0,W2,2,joint,6,7,2,2.10991392105263e-06
2,5,0,W2,2,joint,1,8,2,0.0136394983522337
2,5,0,W2,2,joint,2,8,2,0.0370504554665905
2,5,0,W2,2,joint,3,8,2,0.000976779253858246
2,5,0,W2,2,joint,4,8,2,0.000440641843564912
2,5,0,W2,2,joint,5,8,2,1.77229763578947e-05
2,5,0,W2,2,joint,6,8,2,1.30316002631579e-06
2,5,0,W2,2,joint,1,9,2,0.00681974917611684
2,5,0,W2,2,joint,2,9,2,0.0185252277332953
2,5,0,W2,2,joint,3,9,2,0.000488389626929123
2,5,0,W2,2,joint,4,9,2,0.000220320921782456
2,5,0,W2,2,joint,5,9,2,8.86148817894737e-06
2,5,0,W2,2,joint,6,9,2,6.51580013157895e-07
2,5,0,W2,2,joint,1,10,2,0.00199377974414211
2,5,0,W2,2,joint,2,10,2,0.00541592115141316
2,5,0,W2,2,joint,3,10,2,0.000142782574589474
2,5,0,W2,2,joint,4,10,2,6.44116637894737e-05
2,5,0,W2,2,joint,5,10,2,2.59068994736842e-06
2,5,0,W2,2,joint,6,10,2,1.90491907894737e-07
2,5,0,W2,2,joint,1,-2,3,0
2,5,0,W2,2,joint,2,-2,3,0
2,5,0,W2,2,joint,3,-2,3,0
2,5,0,W2,2,joint,4,-2,3,0
2,5,0,W2,2,joint,5,-2,3,0
2,5,0,W2,2,joint,6,-2,3,0
2,5,0,W2,2,joint,1,-1,3,1.2559776e-05
2,5,0,W2,2,joint,2,-1,3,3.4117488e-05
2,5,0,W2,2,joint,3,-1,3,8.99456e-07
2,5,0,W2,2,joint,4,-1,3,4.0576e-07
2,5,0,W2,2,joint,5,-1,3,1.632e-08
2,5,0,W2,2,joint,6,-1,3,1.2e-09
2,5,0,W2,2,joint,1,0,3,6.279888e-05
2,5,0,W2,2,joint,2,0,3,0.00017058744
2,5,0,W2,2,joint,3,0,3,4.49728e-06
2,5,0,W2,2,joint,4,0,3,2.0288e-06
2,5,0,W2,2,joint,5,0,3,8.16e-08
2,5,0,W2,2,joint,6,0,3,6e-09
2,5,0,W2,2,joint,1,1,3,0.000216656136
2,5,0,W2,2,joint,2,1,3,0.000588526668
2,5,0,W2,2,joint,3,1,3,1.5515616e-05
2,5,0,W2,2,joint,4,1,3,6.99936e-06
2,5,0,W2,2,joint,5,1,3,2.8152e-07
2,5,0,W2,2,joint,6,1,3,2.07e-08
2,5,0,W2,2,joint,1,2,3,0.000458431824
2,5,0,W2,2,joint,2,2,3,0.001245288312
2,5,0,W2,2,joint,3,2,3,3.2830144e-05
2,5,0,W2,2,joint,4,2,3,1.481024e-05
2,5,0,W2,2,joint,5,2,3,5.9568e-07
2,5,0,W2,2,joint,6,2,3,4.38e-08
2,5,0,W2,2,joint,1,3,3,0.000838365048
2,5,0,W2,2,joint,2,3,3,0.002277342324
2,5,0,W2,2,joint,3,3,3,6.0038688e-05
2,5,0,W2,2,joint,4,3,3,2.708448e-05
2,5,0,W2,2,joint,5,3,3,1.08936e-06
2,5,0,W2,2,joint,6,3,3,8.01e-08
2,5,0,W2,2,joint,1,4,3,0.001142939616
2,5,0,W2,2,joint,2,4,3,0.003104691408
2,5,0,W2,2,joint,3,4,3,8.1850496e-05
2,5,0,W2,2,joint,4,4,3,3.692416e-05
2,5,0,W2,2,joint,5,4,3,1.48512e-06
2,5,0,W2,2,joint,6,4,3,1.092e-07
2,5,0,W2,2,joint,1,5,3,0.00145776031705263
2,5,0,W2,2,joint,2,5,3,0.00395987317957895
2,5,0,W2,2,joint,3,5,3,0.000104396070736842
2,5,0,W2,2,joint,4,5,3,4.70948547368421e-05
2,5,0,W2,2,joint,5,5,3,1.89419368421053e-06
2,5,0,W2,2,joint,6,5,3,1.39278947368421e-07
2,5,0,W2,2,joint,1,6,3,0.00132084223263158
2,5,0,W2,2,joint,2,6,3,0.00358794766894737
2,5,0,W2,2,joint,3,6,3,9.45908168421053e-05
2,5,0,W2,2,joint,4,6,3,4.26715368421053e-05
2,5,0,W2,2,joint,5,6,3,1.71628421052632e-06
2,5,0,W2,2,joint,6,6,3,1.26197368421053e-07
2,5,0,W2,2,joint,1,7,3,0.00116004404778947
2,5,0,W2,2,joint,2,7,3,0.00315115403968421
2,5,0,W2,2,joint,3,7,3,8.30754130526316e-05
2,5,0,W2,2,joint,4,7,3,3.74767410526316e-05
2,5,0,W2,2,joint,5,7,3,1.50734526315789e-06
2,5,0,W2,2,joint,6,7,3,1.10834210526316e-07
2,5,0,W2,2,joint,1,8,3,0.000716485642736842
2,5,0,W2,2,joint,2,8,3,0.00194626801610526
2,5,0,W2,2,joint,3,8,3,5.13104143157895e-05
2,5,0,W2,2,joint,4,8,3,2.31470063157895e-05
2,5,0,W2,2,joint,5,8,3,9.30991578947368e-07
2,5,0,W2,2,joint,6,8,3,6.84552631578947e-08
2,5,0,W2,2,joint,1,9,3,0.000358242821368421
2,5,0,W2,2,joint,2,9,3,0.000973134008052631
2,5,0,W2,2,joint,3,9,3,2.56552071578947e-05
2,5,0,W2,2,joint,4,9,3,1.15735031578947e-05
2,5,0,W2,2,joint,5,9,3,4.65495789473684e-07
2,5,0,W2,2,joint,6,9,3,3.42276315789474e-08
2,5,0,W2,2,joint,1,10,3,0.000104733658421053
2,5,0,W2,2,joint,2,10,3,0.000284499447631579
2,5,0,W2,2,joint,3,10,3,7.50039789473684e-06
2,5,0,W2,2,joint,4,10,3,3.38355789473684e-06
2,5,0,W2,2,joint,5,10,3,1.36089473684211e-07
2,5,0,W2,2,joint,6,10,3,1.00065789473684e-08
2,5,0,W3,3,intensity,1,NaN,NaN,0.362967675333333
2,5,0,W3,3,intensity,2,NaN,NaN,0.603245176555555
2,5,0,W3,3,intensity,3,NaN,NaN,0.0221606475555556
2,5,0,W3,3,intensity,4,NaN,NaN,0.0107260938888889
2,5,0,W3,3,intensity,5,NaN,NaN,0.0008466
2,5,0,W3,3,intensity,6,NaN,NaN,5.38066666666667e-05
2,5,0,W3,3,loc,NaN,-2,NaN,0.00234663565891473
2,5,0,W3,3,loc,NaN,-1,NaN,0.00726421705426357
2,5,0,W3,3,loc,NaN,0,NaN,0.0182049302325581
2,5,0,W3,3,loc,NaN,1,NaN,0.0368951937984496
2,5,0,W3,3,loc,NaN,2,NaN,0.0649005671154631
2,5,0,W3,3,loc,NaN,3,NaN,0.0969137192982456
2,5,0,W3,3,loc,NaN,4,NaN,0.128676631578947
2,5,0,W3,3,loc,NaN,5,NaN,0.14663783933518
2,5,0,W3,3,loc,NaN,6,NaN,0.150898154178772
2,5,0,W3,3,loc,NaN,7,NaN,0.132826415302269
2,5,0,W3,3,loc,NaN,8,NaN,0.104546331208852
2,5,0,W3,3,loc,NaN,9,NaN,0.0699796544077352
2,5,0,W3,3,loc,NaN,10,NaN,0.0399097108303493
2,5,0,W3,3,lfw,NaN,NaN,0,0.036217
2,5,0,W3,3,lfw,NaN,NaN,1,0.151885
2,5,0,W3,3,lfw,NaN,NaN,2,0.348903
2,5,0,W3,3,lfw,NaN,NaN,3,0.462995
2,5,0,W3,3,joint,1,-2,0,3.08479344160647e-05
2,5,0,W3,3,joint,2,-2,0,5.12686635968439e-05
2,5,0,W3,3,joint,3,-2,0,1.88339141160023e-06
2,5,0,W3,3,joint,4,-2,0,9.11590379284142e-07
2,5,0,W3,3,joint,5,-2,0,7.19509285576373e-08
2,5,0,W3,3,joint,6,-2,0,4.57292656420734e-09
2,5,0,W3,3,joint,1,-1,0,9.54924938699756e-05
2,5,0,W3,3,joint,2,-1,0,0.000158706656925914
2,5,0,W3,3,joint,3,-1,0,5.830203747235e-06
2,5,0,W3,3,joint,4,-1,0,2.82190818781003e-06
2,5,0,W3,3,joint,5,-1,0,2.2273042698934e-07
2,5,0,W3,3,joint,6,-1,0,1.41558963401131e-08
2,5,0,W3,3,joint,1,0,0,0.000239314736281945
2,5,0,W3,3,joint,2,0,0,0.000397736410572013
2,5,0,W3,3,joint,3,0,0,1.46111345059158e-05
2,5,0,W3,3,joint,4,0,0,7.07201358357183e-06
2,5,0,W3,3,joint,5,0,0,5.58187049439684e-07
2,5,0,W3,3,joint,6,0,0,3.54762396726332e-08
2,5,0,W3,3,joint,1,1,0,0.000485009470574966
2,5,0,W3,3,joint,2,1,0,0.000806076253042147
2,5,0,W3,3,joint,3,1,0,2.96117937462277e-05
2,5,0,W3,3,joint,4,1,0,1.43325631231758e-05
2,5,0,W3,3,joint,5,1,0,1.13125505573377e-06
2,5,0,W3,3,joint,6,1,0,7.18982561999152e-08
2,5,0,W3,3,joint,1,2,0,0.000853156914384022
2,5,0,W3,3,joint,2,2,0,0.00141793010348522
2,5,0,W3,3,joint,3,2,0,5.20886871589507e-05
2,5,0,W3,3,joint,4,2,0,2.52117248656753e-05
2,5,0,W3,3,joint,5,2,0,1.98993655028427e-06
2,5,0,W3,3,joint,6,2,0,1.2647277657567e-07
2,5,0,W3,3,joint,1,3,0,0.00127398901724344
2,5,0,W3,3,joint,2,3,0,0.00211734482672892
2,5,0,W3,3,joint,3,3,0,7.77821925185293e-05
2,5,0,W3,3,joint,4,3,0,3.76477762098708e-05
2,5,0,W3,3,joint,5,3,0,2.97150180386667e-06
2,5,0,W3,3,joint,6,3,0,1.8885731993864e-07
2,5,0,W3,3,joint,1,4,0,0.0016915315663716
2,5,0,W3,3,joint,2,4,0,0.00281129237601677
2,5,0,W3,3,joint,3,4,0,0.000103274857291446
2,5,0,W3,3,joint,4,4,0,4.99866176244451e-05
2,5,0,W3,3,joint,5,4,0,3.94539437368648e-06
2,5,0,W3,3,joint,6,4,0,2.50754216788909e-07
2,5,0,W3,3,joint,1,5,0,0.00192764242439624
2,5,0,W3,3,joint,2,5,0,0.00320370400359478
2,5,0,W3,3,joint,3,5,0,0.000117690382045596
2,5,0,W3,3,joint,4,5,0,5.6963953082851e-05
2,5,0,W3,3,joint,5,5,0,4.4961085721894e-06
2,5,0,W3,3,joint,6,5,0,2.85755510560994e-07
2,5,0,W3,3,joint,1,6,0,0.00198364682047181
2,5,0,W3,3,joint,2,6,0,0.00329678221439541
2,5,0,W3,3,joint,3,6,0,0.000121109677391531
2,5,0,W3,3,joint,4,6,0,5.86189445636911e-05
2,5,0,W3,3,joint,5,6,0,4.62673541567905e-06
2,5,0,W3,3,joint,6,6,0,2.94057654460553e-07
2,5,0,W3,3,joint,1,7,0,0.00174608296451966
2,5,0,W3,3,joint,2,7,0,0.00290195573268333
2,5,0,W3,3,joint,3,7,0,0.000106605441225433
2,5,0,W3,3,joint,4,7,0,5.15986714189569e-05
2,5,0,W3,3,joint,5,7,0,4.07263218798974e-06
2,5,0,W3,3,joint,6,7,0,2.58840966920743e-07
2,5,0,W3,3,joint,1,8,0,0.00137432428264657
2,5,0,W3,3,joint,2,8,0,0.00228410007521565
2,5,0,W3,3,joint,3,8,0,8.39080670938617e-05
2,5,0,W3,3,joint,4,8,0,4.06127936211107e-05
2,5,0,W3,3,joint,5,8,0,3.20552770055922e-06
2,5,0,W3,3,joint,6,8,0,2.03731113246818e-07
2,5,0,W3,3,joint,1,9,0,0.000919924565804583
2,5,0,W3,3,joint,2,9,0,0.00152889663413401
2,5,0,W3,3,joint,3,9,0,5.61651228632719e-05
2,5,0,W3,3,joint,4,9,0,2.71847823761543e-05
2,5,0,W3,3,joint,5,9,0,2.14566803144367e-06
2,5,0,W3,3,joint,6,9,0,1.36370475484541e-07
2,5,0,W3,3,joint,1,10,0,0.000524637106566468
2,5,0,W3,3,joint,2,10,0,0.000871936608921549
2,5,0,W3,3,joint,3,10,0,3.20312215199573e-05
2,5,0,W3,3,joint,4,10,0,1.55036033372919e-05
2,5,0,W3,3,joint,5,10,0,1.22368410358106e-06
2,5,0,W3,3,joint,6,10,0,7.77726939129281e-08
2,5,0,W3,3,joint,1,-2,1,0.000129368487693182
2,5,0,W3,3,joint,2,-2,1,0.000215007896026911
2,5,0,W3,3,joint,3,-2,1,7.89847045726873e-06
2,5,0,W3,3,joint,4,-2,1,3.82298105192512e-06
2,5,0,W3,3,joint,5,-2,1,3.0174411972214e-07
2,5,0,W3,3,joint,6,-2,1,1.91777052545664e-08
2,5,0,W3,3,joint,1,-1,1,0.000400471530812636
2,5,0,W3,3,joint,2,-1,1,0.000665575850766004
2,5,0,W3,3,joint,3,-1,1,2.44504099221026e-05
2,5,0,W3,3,joint,4,-1,1,1.18343740537738e-05
2,5,0,W3,3,joint,5,-1,1,9.34075459129024e-07
2,5,0,W3,3,joint,6,-1,1,5.93662731760796e-08
2,5,0,W3,3,joint,1,0,1,0.0010036258861911
2,5,0,W3,3,joint,2,0,1,0.00166800659137229
2,5,0,W3,3,joint,3,0,1,6.12754276839887e-05
2,5,0,W3,3,joint,4,0,1,2.96582484231385e-05
2,5,0,W3,3,joint,5,0,1,2.34089626429981e-06
2,5,0,W3,3,joint,6,0,1,1.48778437271941e-07
2,5,0,W3,3,joint,1,1,1,0.00203400788133414
2,5,0,W3,3,joint,2,1,1,0.00338048131245842
2,5,0,W3,3,joint,3,1,1,0.000124184424252307
2,5,0,W3,3,joint,4,1,1,6.01071692841361e-05
2,5,0,W3,3,joint,5,1,1,4.74419952343163e-06
2,5,0,W3,3,joint,6,1,1,3.01523225085571e-07
2,5,0,W3,3,joint,1,2,1,0.00357792577908764
2,5,0,W3,3,joint,2,2,1,0.00594644265863689
2,5,0,W3,3,joint,3,2,1,0.000218446868849911
2,5,0,W3,3,joint,4,2,1,0.000105731640699757
2,5,0,W3,3,joint,5,2,1,8.34529400391876e-06
2,5,0,W3,3,joint,6,2,1,5.30395053985576e-07
2,5,0,W3,3,joint,1,3,1,0.00534278990209071
2,5,0,W3,3,joint,2,3,1,0.0088796123093498
2,5,0,W3,3,joint,3,3,1,0.000326198975913986
2,5,0,W3,3,joint,4,3,1,0.000157885316001773
2,5,0,W3,3,joint,5,3,1,1.24617321004028e-05
2,5,0,W3,3,joint,6,3,1,7.92020157353739e-07
2,5,0,W3,3,joint,1,4,1,0.00709385846310711
2,5,0,W3,3,joint,2,4,1,0.0117898540058897
2,5,0,W3,3,joint,3,4,1,0.000433108808010361
2,5,0,W3,3,joint,4,4,1,0.00020963131727887
2,5,0,W3,3,joint,5,4,1,1.65459928886261e-05
2,5,0,W3,3,joint,6,4,1,1.05160019374834e-06
2,5,0,W3,3,joint,1,5,1,0.00808404808872693
2,5,0,W3,3,joint,2,5,1,0.0134355297950132
2,5,0,W3,3,joint,3,5,1,0.000493563897534177
2,5,0,W3,3,joint,4,5,1,0.000238892509428965
2,5,0,W3,3,joint,5,5,1,1.8855549893337e-05
2,5,0,W3,3,joint,6,5,1,1.19838682722358e-06
2,5,0,W3,3,joint,1,6,1,0.00831891645711572
2,5,0,W3,3,joint,2,6,1,0.0138258764291202
2,5,0,W3,3,joint,3,6,1,0.000507903563260699
2,5,0,W3,3,joint,4,6,1,0.000245833127952515
2,5,0,W3,3,joint,5,6,1,1.9403366060425e-05
2,5,0,W3,3,joint,6,6,1,1.2332039331734e-06
2,5,0,W3,3,joint,1,7,1,0.00732263332319265
2,5,0,W3,3,joint,2,7,1,0.0121700733483891
2,5,0,W3,3,joint,3,7,1,0.000447076440360188
2,5,0,W3,3,joint,4,7,1,0.000216391865932249
2,5,0,W3,3,joint,5,7,1,1.70795963186576e-05
2,5,0,W3,3,joint,6,7,1,1.08551399234495e-06
2,5,0,W3,3,joint,1,8,1,0.00576357080017048
2,5,0,W3,3,joint,2,8,1,0.00957894193125133
2,5,0,W3,3,joint,3,8,1,0.000351889355014253
2,5,0,W3,3,joint,4,8,1,0.000170319854188431
2,5,0,W3,3,joint,5,8,1,1.34431779219548e-05
2,5,0,W3,3,joint,6,8,1,8.54397110072425e-07
2,5,0,W3,3,joint,1,9,1,0.00385793253657755
2,5,0,W3,3,joint,2,9,1,0.0064118084124981
2,5,0,W3,3,joint,3,9,1,0.000235542416160589
2,5,0,W3,3,joint,4,9,1,0.000114006148250882
2,5,0,W3,3,joint,5,9,1,8.99839271490799e-06
2,5,0,W3,3,joint,6,9,1,5.71903516828273e-07
2,5,0,W3,3,joint,1,10,1,0.00220019623190347
2,5,0,W3,3,joint,2,10,1,0.0036566831003686
2,5,0,W3,3,joint,3,10,1,0.000134330896555726
2,5,0,W3,3,joint,4,10,1,6.50182177674732e-05
2,5,0,W3,3,joint,5,10,1,5.13182373118727e-06
2,5,0,W3,3,joint,6,10,1,3.2615914114822e-07
2,5,0,W3,3,joint,1,-2,2,0.000297179138569407
2,5,0,W3,3,joint,2,-2,2,0.000493905915314069
2,5,0,W3,3,joint,3,-2,2,1.81439907690189e-05
2,5,0,W3,3,joint,4,-2,2,8.78197029304953e-06
2,5,0,W3,3,joint,5,-2,2,6.9315224415455e-07
2,5,0,W3,3,joint,6,-2,2,4.40541126275405e-08
2,5,0,W3,3,joint,1,-1,2,0.00091994415850888
2,5,0,W3,3,joint,2,-1,2,0.0015289291968253
2,5,0,W3,3,joint,3,-1,2,5.61663190772713e-05
2,5,0,W3,3,joint,4,-1,2,2.71853613621085e-05
2,5,0,W3,3,joint,5,-1,2,2.14571373023336e-06
2,5,0,W3,3,joint,6,-1,2,1.36373379925297e-07
2,5,0,W3,3,joint,1,0,2,0.00230548166421789
2,5,0,W3,3,joint,2,0,2,0.00383166542943389
2,5,0,W3,3,joint,3,0,2,0.000140758998882225
2,5,0,W3,3,joint,4,0,2,6.81295180536478e-05
2,5,0,W3,3,joint,5,0,2,5.37739559076274e-06
2,5,0,W3,3,joint,6,0,2,3.41766751815466e-07
