unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,namespace,wind_seed,wind_stream_position,resistance_seed,resistance_stream_position,joint_stream_position,wind_q_W1,wind_q_W2,wind_q_W3,wind_W1_mps,wind_W2_mps,wind_W3_mps,failed_lines_W1,failed_lines_W2,failed_lines_W3,closed_roads_W1,closed_roads_W2,closed_roads_W3,damage_sha256,formal_scenario_sha256
16,14,4,SO-P0014-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,69,2704202601,69,69,0.92022664822695,0.709436229859959,0.911871881274156,30.9822964409649,47.3171090771854,58.1107703134884,1,2,29,2,2,24,86af998ab79a145517d19f1538b09f819db3897097e41d0d140b254bc61bd01c,7eb6cea63658b8669c96962ac0fbd44f7b422e39b675de30070a3d20e7e6ffd1
16,14,5,SO-P0014-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,70,2704202601,70,70,0.930530088062605,0.461108461015392,0.826495752275324,31.0903773779165,46.0135099210769,57.3491657854839,5,5,28,0,0,21,137ed8e1341dd1656dcef97b948f5db76e81166d82ba62e2353165a805586ce2,559b222c30b46b99469ded699aba68a9fe619c93ecd6ba6bd6c9c580ee5b07f5
18,15,1,SO-P0015-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,71,2704202601,71,71,0.0754047039338851,0.819810085104564,0.297665443979543,34.3892871337869,48.0785127255151,54.4720959781048,8,21,31,2,17,27,e8b8d5c44c89f854ff9ccf7224470ea59e2ecc5041c31ddaf3ccdcfec2eab526,ddf81f24cb931df96429abf3372410c137309617a62b55d9cf5c64eb86d9e902
18,15,2,SO-P0015-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,72,2704202601,72,72,0.832109898158395,0.900662814548766,0.236205502097417,38.8793253077409,48.8050735446714,54.0929472732243,10,21,28,4,12,21,722260c06625521ecc79fafb0f5d988ddfe333b722ed2e240570d57f7ef4c58d,76792621e2be85ddf2246f873d976a6aa89d64ebdd7c1186650444cfe6fd4eab
18,15,3,SO-P0015-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,73,2704202601,73,73,0.732524269081068,0.274447607329706,0.52400194004615,38.2183936389574,44.982110752378,55.6093370172455,11,18,30,3,7,24,b247be8af836d9b7943e54466761cd7438c073fc58c3cd2d3e849983f5d564be,c07df62232ca09ef03ca5dff9c471635ffd61db505f92cd0513baafc503709fd
18,15,4,SO-P0015-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,74,2704202601,74,74,0.74181637863273,0.956630874886892,0.175110787572097,38.2741466524092,49.5157861626551,53.663078462357,9,26,32,2,17,29,a3ce669f64949e84adfdda7c4d73ecd88cfe80a424917f18064ed4e22d3a6c11,d0da913b01d4869f8260dab927ce8853d915da26bb8ef569ff24396871523139
18,15,5,SO-P0015-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,75,2704202601,75,75,0.561674469758365,0.835455401023652,0.28781533984865,37.3271104002202,48.2037840622875,54.4141647974095,9,23,31,4,19,31,36d24d18f4da58683c74fda0bcb01231255fb0e51dee08e7cfa5d09f86da1449,6dedd3620214a2ce3cf3576b4448abb905a2ec5a88f3db3df7e50a1facfcda4c
19,16,1,SO-P0016-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,76,2704202601,76,76,0.746022923358722,0.714953453664457,0.408722680598046,38.2997157444052,56.602297080881,55.0685708257594,8,30,30,5,24,24,e826ca7acfff673436a1fb007cafa43c3eed9466e74fb0e4af3f2611035a8071,5e49083d11395de363a3367a22250030c747d2bdf096fcd7b091545a6587a4d2
19,16,2,SO-P0016-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,77,2704202601,77,77,0.397745971723246,0.970107437770405,0.782743510701604,36.5797804448018,58.899705143928,57.0337080695614,11,31,31,1,28,28,5e9b2f32832914501319ed4594bccc8d1bd3b38fc75f17a7ad66ee56a3447211,03410567eec337613cf00507dff8aa77f62c8ef39e4ddce205b296587cbaa4f0
19,16,3,SO-P0016-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,78,2704202601,78,78,0.271826634281457,0.101950567170403,0.0483924334447634,35.9073788323773,53.031993595069,52.3999619832384,4,28,28,4,17,17,330c2ae00439789438dc76869d53be696e7486566105750c16aafd77a4b9a7f7,b119a209729fa2fc1d3c73b53ff1a1e49feed0a0e14291173226603615926698
19,16,4,SO-P0016-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,79,2704202601,79,79,0.472918165740179,0.427829986600441,0.516597212992794,36.9305540987484,55.1625850690788,55.5753177657834,10,28,28,5,26,26,fe85ac8fd557a874f0e9a30aae527aefb61cc7a73353994725524e208345077e,27420c510b7decfdd65aac0213caf5eb7b4379a006c61f53f8008b364528540f
19,16,5,SO-P0016-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,80,2704202601,80,80,0.284607595890699,0.639005932473564,0.514591786088382,35.9819162796274,56.1763551766906,55.5661492285576,8,30,30,2,26,26,4a2ba236c6b6d002542e3d9e08d9134a06798200368a7af41fbe97a0215836cb,c3a6a8a7afc29e1de0595a66cf2e4fd3807e7f9f541c6d0bb0fd3838b9bacb21
20,17,1,SO-P0017-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,81,2704202601,81,81,0.0680952274716546,0.832539241410625,0.0251976512499813,34.3053236071474,57.395741809484,52.0102004135934,6,30,32,1,28,31,ab201f5e2f173d2c32c8bea0e5b4fa723fe873dd22fe70d7dad48120d6638dc2,a5464ad2a104fa61ecbc33e3ffa1cf8d64d8e38e6da6a422d42fe80bbfe9f3e5
20,17,2,SO-P0017-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,82,2704202601,82,82,0.613699477669973,0.954526146317515,0.165849098190848,37.5764488668804,58.6429108083325,53.5916960617961,7,28,32,2,23,25,a2872b4556d1750d4f26fd313d181240641b8b78a28b91b66be760cad2e51738,b9166cb78ffbc0d10c397b8df542ac19b9e3edbe1ea88998c00a3d95dc1d299d
20,17,3,SO-P0017-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,83,2704202601,83,83,0.263026596761834,0.408721542788735,0.722943388497922,35.8550343190608,55.0685651626764,56.6502548207611,7,26,32,2,25,31,bb2d78d94bdcae783f999a89c33300787a5676b0d5e0e8abed56faf6dd3f7a6a,5708418a1c48baf41b36e785a64120028677c2871360c5f28a195d76f4d009a6
20,17,4,SO-P0017-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,84,2704202601,84,84,0.239442782364141,0.202970399191618,0.343601637772349,35.7102677785491,53.8671067589576,54.7303976101456,9,29,32,5,23,27,1ccd95378d56f4e15ffa0b6adbbdc21404f7c4cce76adfa9735fb47016920b0d,a547aa7a4c1aecde9e47bf911ea337ce246f84cbb4395b699c390021dfa77c09
20,17,5,SO-P0017-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,85,2704202601,85,85,0.670400584632133,0.169081290766289,0.494083262119741,37.8681888676492,53.6168286676882,55.4732954424953,8,27,32,4,21,29,2cc09c42cc4aaf9f73afd2803cbb0784598bafbf073c8868547d268e7c0c189c,29dce7079f9c6ad19e75cad07f388238fcde8ed2c0bb6c558a4b03c5f9b7af09
24,18,1,SO-P0018-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,86,2704202601,86,86,0.626377083041993,0.921852802571724,0.249454121402476,37.6397128710329,49.0418979623333,54.1785046667891,14,26,30,4,20,27,1b6c4ec2b4ffbaf3a3d097a63aa4cb7f09d6bf5c0f266f5a234c20005e6e897c,37005654057d2fb0e71723d8f7332dddb0c5979161800a00e8b6eb8a85b4c31e
24,18,2,SO-P0018-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,87,2704202601,87,87,0.130260392784177,0.212117129682732,0.349620491672659,34.920293801486,44.5612635935808,54.7629283693345,4,16,25,2,13,26,3400b8a068ebc7d12a0f86dbe778b1153d3b0b6e7851052ae8d11af2ad49fa28,ad2a9e0450586eb8ebf3da0bd64bb141d92abf0ce5a589522c5931d5e6a3072d
24,18,3,SO-P0018-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,88,2704202601,88,88,0.348803206155732,0.627732724990818,0.0498061131003792,36.3332433633,46.844538471406,52.4202632081996,8,20,29,1,9,16,9e73299f4e17220194d6214478626496f23180aac301c1db2f56f8a2770a9a38,ed8b54d8aa7200328fd13594825e5576a37d0d5b48fc7ce349709496b45b68c3
24,18,4,SO-P0018-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,89,2704202601,89,89,0.98636055511155,0.415726036949461,0.692577335298425,40.6815399859398,45.7856477121232,56.4714566857676,14,20,29,3,14,25,5992e053c206795d63550124212545c78e7189023c9a196f14ac1de0205664a7,50396c114aaea0ad0cff1986e5fa435f3091cbd53b5dbeebb0c341a86e70ec2f
24,18,5,SO-P0018-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,90,2704202601,90,90,0.208135412492293,0.376598921087561,0.136932985244645,35.5065788222979,45.5789876603942,53.3549492356329,3,19,28,2,16,26,88eb232a352ed1ec7396ee5e79e2d42ae922c98ad6dabd2af8f52abe0b0a9d46,83af1aa1916f55b0c51d13bfcd42aa09fe10db7d69ee84f5d49f9f266ac6f3af
25,19,1,SO-P0019-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,91,2704202601,91,91,0.154031424606582,0.530724174434249,0.0193912397933064,35.1143983234413,46.3466928531566,51.886197050113,5,17,27,2,13,24,d3fcc67718862604014dc2c433f0cdd9410fa0082a64c8c69448d7da3937fcc9,13b2711d85c3a87072154a02d4bada00d63d747a47c662092800722d492adf6a
25,19,2,SO-P0019-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,92,2704202601,92,92,0.507992047549575,0.43367688155378,0.589473865901938,37.0849054517327,45.8771959776832,55.9224629454815,5,20,31,3,15,25,6e22edcc81fc0c08884c77f2912b5409bd689c347f25f4dfb91bd3ffc14a44d3,f3c4e378d450f717ff5eb1e6eb9d67007c091faf754fcc8cc206ace0a314ee1a
25,19,3,SO-P0019-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,93,2704202601,93,93,0.747722288272472,0.319193898204473,0.0541276153078676,38.3101051797305,45.2552611657079,52.4805973186416,13,19,28,5,12,22,02337d80f7a99eb45de575d25252458f124bbd64476384db1500249c9f4489c2,e7eb4f026841f99d8e5f07dff595ae42e01d8d2a54c8d601df2578a25db00988
25,19,4,SO-P0019-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,94,2704202601,94,94,0.378129527833272,0.358508884794209,0.621616242219999,36.4828972998021,45.4798143838888,56.0853426471669,7,21,29,3,8,22,86eff9f22721bf6bdb605134fa4ef56fa6a4d422591e052681d4c62fa7b55b15,7f0df605ef74e5f0aee3b73c799036fdbd2f8036b5565438ec0bb1db35b8d564
25,19,5,SO-P0019-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,95,2704202601,95,95,0.119747681394402,0.117713847108561,0.448972774179096,34.8288144593579,43.7804819151347,55.2641994974735,5,18,31,2,14,25,9bed2e312caad66a65923f0a3fbae7713820bb9fe0ec8613996ec82ba06e51da,42650447701063a90016155e6eda36b3146803ff0be378a5872303a151b6c37a
26,20,1,SO-P0020-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,96,2704202601,96,96,0.0932801855788445,0.191337776771459,0.958042553303085,34.5788796191431,44.4074564446889,58.6964369630796,5,7,26,3,3,16,398ed9eadeb6844079f3822f1ffaf9b053f4ffdefbbb194a03cef726d6836665,f78596ad30d0aea1fe37ee59c36928857dd1656278bf0505ee6603b64b28c3f2
26,20,2,SO-P0020-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,97,2704202601,97,97,0.0208775194889467,0.666081177697083,0.505826809110268,33.5888811647567,47.0590972975949,55.5262974807176,4,10,21,1,2,11,1c3d5c2eea3336f36cc1019b11fa1e0ab9613d997e7d504a89a326095fb5aef5,b7b05f4992fe7b3348e04644594425aeef50decc87b93fbeb84e2cb83877828c
26,20,3,SO-P0020-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,98,2704202601,98,98,0.820555611647027,0.257580580599391,0.937747301185613,38.7940312977286,44.8734122266455,58.4121604923725,10,10,26,6,6,18,a4b6278a05d443df5d2ac42a0285dd79dff9179cee67e60662f24c30d0a830e6,58f57807745bec572eaf807b43e0c7bd2ee60ac4d97efadc9c3a5efe2a85838b
26,20,4,SO-P0020-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,99,2704202601,99,99,0.853401566924042,0.0265838874264827,0.631906465689474,39.0445769594912,42.5837325068955,56.1389395058383,11,11,24,3,3,16,66d08787175352524514e4fe4171b55d1ef3c27963d6e699761cbd1f5921532e,0c147904c3f963fe2bd9254b03403aaba96d54f502ccab1ca6d635c2e7327474
26,20,5,SO-P0020-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,100,2704202601,100,100,0.903221257162376,0.848584772531574,0.586737032264209,39.4862101675759,48.3135884415749,55.9088937690034,10,10,19,7,8,18,f78d776461136972649f6c794bd4055c5652bfb96354f83a2ecee8d3140cbe60,017ff97ba9830b5dfc2f2699c84a944b6f3898016e40f08faa46ba9a8b5cda63
27,21,1,SO-P0021-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,101,2704202601,101,101,0.257198112366627,0.56203831591455,0.323021038277401,35.8198818186776,46.5012334452832,54.6169534210762,2,4,24,3,4,21,4577ee53320c76a5fdb2b55789a5f62ce8aadf494b1400b76acc084dbc94aa11,ba7989a1089c93e8235a9deb0155d82eb4744d3b126bacd8a2039c8d3b8420cb
27,21,2,SO-P0021-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,102,2704202601,102,102,0.167029624204866,0.69800969805592,0.663838150734308,35.2142068586401,47.2473391151259,56.3102093697256,9,10,31,3,5,23,f31f958f96856fe8a2d6c923ea34dd3a9f6874af88cd9c10d38dcdd5a70edfdf,89203d939a533d2b16808cac355ef00c8c5f3feb3f508e94928454565b542d67
27,21,3,SO-P0021-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,103,2704202601,103,103,0.629400597091272,0.284559996029354,0.23770236237845,37.6549586914053,45.0456819688992,54.1027319697852,6,7,24,2,2,15,a9656294e41664363936046d505e523edb41b3a4fc090aeaf69377d4c9ccbf7f,b55fb7f7f19698e56b46b5f4ceae67fb8377f17a3b3784632a4b93d7227cd10b
27,21,4,SO-P0021-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,104,2704202601,104,104,0.476804348475353,0.288369544206612,0.443241668615997,36.9479007248345,45.0693369780742,55.2368959839661,4,6,26,2,3,20,1e2427222742efc8f3accfb7229d3f5f0d0796bb0b935e49d8826eb56ae1cfa6,7c2fe22041e9048b231f81ebe7dbdd5d3177cf0c33dd85eeba82769becfbedcc
27,21,5,SO-P0021-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,105,2704202601,105,105,0.00177068388725243,0.197094185433101,0.516914603802282,32.9588658565997,44.4508678575013,55.5767705750201,10,16,29,2,4,20,5745515b1ad7ecf6588b59772dc8769d921aa3221c76a5203f04a42b35ddc529,8d2529b1a6c48ec7ddc1cc2c7da889300a2b132ed9ba036d5e9db78a36d483d9
28,22,1,SO-P0022-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,106,2704202601,106,106,0.609339382526022,0.474636175241438,0.903880665696593,37.5549315912064,46.0792386072541,58.0269736344164,11,12,26,3,5,26,547d9e8842f5d3b5fb37b611465f31d9f9e928e9a4970b5f3245dd751d774060,e21a7ed637df8806e4f089a4b405941475b7e858e11fcd6c4b811f33842a7af3
28,22,2,SO-P0022-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,107,2704202601,107,107,0.0371894328011466,0.218346459433155,0.514050684945231,33.8863532713148,44.6058890156857,55.5636786343054,5,5,27,2,2,22,fbe3c9ea231a17723266e64c5fbce1d9a98ad8b7fde737b73becf1db20517894,9343545346053ed3bf4572d684f944225026dc2877f374e600efdd5456399e0a
28,22,3,SO-P0022-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,108,2704202601,108,108,0.848049274131092,0.204433026569837,0.544561588040593,39.0019642995758,44.5053038305395,55.7052059788209,4,7,27,7,10,25,ae4d3418cbd310984fd1b96b7ee5a5322da5ad83d5288769868ef40a0d7e87cd,194e14a0a57802673057095a497c89fb1732f70dd82f702d9f9d755aa2fe9805
28,22,4,SO-P0022-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,109,2704202601,109,109,0.588516594201887,0.396706909665999,0.0576818633708528,37.4537879564791,45.6864676362112,52.5284356272083,13,13,23,5,7,15,d5d3582b60aee7850c438f0b46884c31f8027aacf8cd271ce5c3d51872e2d6e1,914ee60f7e756db9cc8ebe5cf34989819b578560013840f49efba7072ec0dd29
28,22,5,SO-P0022-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,110,2704202601,110,110,0.479245974011096,0.914557988126517,0.626754177707065,36.9587631874113,48.9571083188787,56.1120113422408,8,11,30,4,5,17,0493a0201d033102488557bd788fc4011c609192fb3a65dbab0e7ebe3e5f2796,035cef99da2c948c087026fdc37f3861e3fc006865823fa3b5fa1e80cc1703ba
29,23,1,SO-P0023-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,111,2704202601,111,111,0.632459073357448,0.256245149165518,0.502372933790099,37.6704442129407,54.221479247365,37.0603345381569,13,16,16,5,8,8,478b77a52aa72de90e97ae00b1ea48dc930be018ac7b3490f2fe880ea16cd570,95b69ee4c45dd216ad6e10e229bb4e6af1630ae51ecbdba05f955cecbc64d59e
29,23,2,SO-P0023-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,112,2704202601,112,112,0.998320239506167,0.106159763123949,0.426387440647672,41.1478680189086,53.0735164350735,36.7170427793728,13,14,14,7,8,8,34db8463c3cda22694f9581d5bcc0536017fb2f8bbab5f69721941874a6d902a,7036b99439cfe1d49e0fdb56fb657770fa34270f0bc1add06b0803d99c66b080
29,23,3,SO-P0023-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,113,2704202601,113,113,0.889977351641715,0.279072094817538,0.963295626547583,39.3594591091774,54.3619071730359,40.221408886294,11,15,15,7,11,11,4faa8f2567c616e31842ea90391e42d7d2555ec9390453a536ebe4e8177c05c2,d3b66de34b344a0a55a154f03a3c3f400f98fd9341afbf07e4fcfdebcb12bc38
29,23,4,SO-P0023-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,114,2704202601,114,114,0.334321869872243,0.430054025229377,0.212038148258205,36.2570227951638,55.1733904708031,35.5327696201477,11,15,15,2,8,8,1dbdbd8a79c65492666fc6c85ca1344896e1248e21a7b82257960d6a335122f2,0d6e106e6708691fe1ddf798ea4efdf0f7a8fabe20835055a8ec442ac3359770
29,23,5,SO-P0023-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,115,2704202601,115,115,0.203592361631022,0.838583859565875,0.221133572888765,35.4757796969367,57.4431750768615,35.5928878419281,5,16,16,3,6,6,20b6f6570f47567b32c4ab0a87656604e2de2a9b5b411f6637abed2d438b2197,b7242bec9e6aab5caf60f3fa378c3576910d6f8e6c7f05e98294d6a7cc23a448
30,24,1,SO-P0024-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,116,2704202601,116,116,0.293489134625288,0.87642311244483,0.293804008296252,36.0327310572403,57.7628446754898,36.0345183601191,7,15,15,1,11,11,ac7a02198b72e9cd684ba2d0c0da4319a25ca9c94533c87b3f109822911b1ab7,3f615830b150a894264217de85874f8dc6ee89736f98bb22113b69706fdb5a93
30,24,2,SO-P0024-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,117,2704202601,117,117,0.374989650856261,0.118400918879392,0.149066812470433,36.4671585228996,53.1898030081757,35.0751702082048,8,13,13,3,6,6,c6cbc22243a7c5d95e129ce05b8305aec46490d10e51b28503809a86ff6a4719,77c47786a385983fc7a75a558715909db95959a29eb7cbfa31a9e0770475e1ee
30,24,3,SO-P0024-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,118,2704202601,118,118,0.109305512131305,0.654227514804543,0.0422412936038843,34.7338798161664,56.2578367686035,33.9643661480912,3,9,9,1,10,10,face7c5126176b253836c1124279a3f53a0796c1d3c98cd166ecf8f43396d1bd,82304f34052e1dcba7ff84a94cdd73c445d28c209af7d2cadd3dc23f7c37a4b1
30,24,4,SO-P0024-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,119,2704202601,119,119,0.862863433253622,0.749423150841726,0.302621673497926,39.1218574740555,56.8143505542966,36.084186347341,8,13,13,8,11,11,9fb3169e79432a1c502b4ed1787fafc9cd252b6966f06424abd85ab47afeb243,a3b386df10e4e50df56d6378b40aec2eba3da45e7f27fbf875c6a2837318bc07
30,24,5,SO-P0024-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,120,2704202601,120,120,0.738725892743025,0.0816176495757821,0.543833564049756,38.2554939037839,52.8181074797215,37.2450488849402,7,11,11,7,10,10,d5d63a091f02c7ac3a258bdd5b029459008cdde80b9027362a538a405d3d6a09,1437ffc166fa26bea12f7be7c897b7c0ff14473577efeb98c23f0e42bbc6060c
31,25,1,SO-P0025-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,121,2704202601,121,121,0.166345532999584,0.840289435505256,0.16003108942493,35.2090529481,57.4567190752815,35.1609706579491,8,31,31,2,29,29,c1560e1546b4eefae158b639e9b21563e18cb333391ef6b11e560b59017ccc8e,807a28252aac433938278577a47414f7c701722f3e962be84bd4ba7342552d61
31,25,2,SO-P0025-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,122,2704202601,122,122,0.24973809939174,0.030485202354088,0.574200522561971,35.7743029082184,52.1111483678342,37.3857278089743,10,29,29,0,18,18,8afcd60239e0d39c8eaaef67c77aaa7eeabdc4f167c62bed7528ce2be5a908cf,08956c3afe78f9a7ffbc154b4e8b3004fd8b72c24b726a85ea76f09495b55ac3
31,25,3,SO-P0025-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,123,2704202601,123,123,0.819341580662475,0.575225384707789,0.993681372222401,38.7852308171028,55.8523052282823,40.9109923638191,11,30,30,5,23,23,5d4d74c3958fe8ee3829a611a6a51dfca003e7d6c93f4215f7d2d04a73a86f96,3b4d542e5cc185abcfa501ef9f14bdd373cdf5da5d1bb9683632226a6b2fff46
31,25,4,SO-P0025-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,124,2704202601,124,124,0.593794405750695,0.963961629826029,0.583940536818517,37.4791772911333,58.7918799761423,37.4319059506983,9,31,31,4,27,27,b74223a248a5c23e97f05949285a8bbcf29912c747eaa832e63b2712d1eb2197,11e71230d4d7f8b8380228c84de31a966900eae83397d99226126c20202aecf4
31,25,5,SO-P0025-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,125,2704202601,125,125,0.913733409704017,0.595155948459225,0.208802610350162,39.5931355585569,55.9507798173721,35.5110736007266,11,30,30,6,21,21,00225095ff445099ba6eb4d20ccc5c101f7d0e27d857c6132e449db9682d4711,9c898d829ba83b120be4d5e16463eabcc535a99908a05e75d99511e250cc2426
32,26,1,SO-P0026-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,126,2704202601,126,126,0.0402472455907397,0.192016965984244,0.609846233614609,33.9341624728461,53.7886712108748,56.0249242097026,6,30,30,5,26,30,8d38ee1807356bbdf3965a5feca902ce25dab5d067cfe83536efb725ee098bd1,072a2e73211effb455dea3b5d752d9e2f52a91d511147322a497ca745e8c26d8
32,26,2,SO-P0026-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,127,2704202601,127,127,0.64373197094911,0.677274873516009,0.693379689764746,37.7280844836202,56.3847036604724,56.4760643359267,7,29,29,5,21,21,01e0f73f606007178216424816d001bee74f29463847fa098978631866c03765,48179c2b649fcefdb36a2836a26639062e48ea9f2c39d3ea62ac6dd2f4c02b9d
32,26,3,SO-P0026-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,128,2704202601,128,128,0.701259562538164,0.29693981706254,0.706623852728576,38.0375854128702,54.467861385787,56.5530108841929,6,29,29,5,24,29,8a166250fc717bc77c24a0ffceb3364abc1ce0b4d33e7802c973268ca23b3b37,8b31c49fd421bb2d5443ac575d9165d500cbab110a280e9720f900a8ae5e976a
32,26,4,SO-P0026-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,129,2704202601,129,129,0.895578431128682,0.053790360472792,0.46163147378292,39.412077900436,52.4759775063151,55.3238957767514,12,30,30,6,18,22,4e8a4f8cd3a81db262b6361d638c20cb7799a2cdcc422da5cad864e04f590a68,ffece20d1398e96718ed341d9ebace9901b0ffe3137fc21ae434791fb4d5ba46
32,26,5,SO-P0026-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,130,2704202601,130,130,0.381534409141264,0.4596785338629,0.523672704850518,36.4998907502652,55.3147399251227,55.6078188273303,10,29,29,1,23,24,b4b3b7797cc1534fb51f91fe3c67075641d6a3890c022c5e7f23b9a95ad001f0,a1505a8f98040072feb37d2bcf45e729199ca12d6563c2b7257ceda52fbea3e9
33,27,1,SO-P0027-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,131,2704202601,131,131,0.76732913408303,0.835799791757504,0.596232794218239,38.432605701861,57.4212195840241,55.9561686689278,8,31,32,7,29,32,e49cc76282d51af16ae35fc921e77698874a2e3ef7fa16e48a4ae955783f94cc,0316499917f766aec3b887af8297adbc04146f6b219c056cba86e3c37ea4166d
33,27,2,SO-P0027-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,132,2704202601,132,132,0.285981316483357,0.57289113141058,0.256688876682605,35.9898271873022,55.8409244803837,54.2242672819798,5,29,32,1,20,23,a31ece0ef63e14a947e0f18000f37be310a723002aa647eb40b98630c064cd9c,13d8e976f525977d64b5afc8705087e1cf331ca61822a0f238794b8ae37017b7
33,27,3,SO-P0027-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,133,2704202601,133,133,0.0828962364337669,0.0377470704302859,0.0449399163638627,34.4712165502377,52.236428870751,52.34909844442,5,25,31,0,18,20,327f530c66cc6b8b81c4788701d08f95db55b445ff5513a8994fe72f0c543c03,c0f25337f111314c093fe1f7447a0b4d9cfb6d9218ecba01789fe7a8d9dd7d5b
33,27,4,SO-P0027-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,134,2704202601,134,134,0.399017100447318,0.721585014677953,0.850707767243423,36.585975059934,56.6420531711263,57.5410702680553,8,29,32,4,25,33,1d2d67997ec80013112e4ed66742c73ad6be8446ed6adf17d4dd36e6cdfcc706,bf43b32bd72ab12e62edfe1be8da96ac065d95ccaf80d9d70a104d3a4f129858
33,27,5,SO-P0027-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,135,2704202601,135,135,0.906708239380342,0.819246764132956,0.448463614115401,39.5210038103682,57.2943566287082,55.2617808920302,10,29,32,5,24,26,2b79d5e0f2ddd0064b12e67c2c7673b2cf62ef2fc151e5f6165035d1155085c2,9172d553e5e5b2cd3a99e6251b4fe23cb53a5f5c0e6d236566d76583ed736045
34,28,1,SO-P0028-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,136,2704202601,136,136,0.000642864147513245,0.954117337531927,0.132895264275958,32.8559781832906,58.6368243583613,53.3199694401384,4,14,23,1,10,18,822ff76c56e76484f0f23f535d557e6c142c67fde894ff0f278f6cf7a1c64403,1fee5f42ba914ae164bdb333583dabbd893607bb1742a3727e36e811f6cc911e
34,28,2,SO-P0028-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,137,2704202601,137,137,0.115939106085999,0.664783461519366,0.792635843898938,34.7946874396493,56.3154009976029,57.1020268596667,6,16,28,5,14,24,8fc921bf6e2555373c97b5915a5d77133465fc75e6743a9e94088159f2905965,24d557802c2d3a29a5944a8e9af2ab1a118a917d93f6020a08563f6d85d19fa9
