unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,D_finite,D_nonnegative,C_domain_exact,D_persistent_nondecreasing,A_persistent_nonincreasing,C_nondecreasing_while_reachable,failed_line_persistent,closed_road_persistent,source_demand_zero,passed,formal_scenario_sha256
170,140,1,SO-P0140-R01,1,1,1,1,1,1,1,1,1,1,90dde77b9796eca7fdeba9badf460f552a8eb3d306cafa88c84b2acbd184a42f
170,140,2,SO-P0140-R02,1,1,1,1,1,1,1,1,1,1,414356dfa8302440296b7580e676bb325c12cfedb50529dd7ff740a04ae50573
170,140,3,SO-P0140-R03,1,1,1,1,1,1,1,1,1,1,fd97e83964c5aac05f90d6e4604fddef84567fc480f543371108109cec6abfe6
170,140,4,SO-P0140-R04,1,1,1,1,1,1,1,1,1,1,82aed33cff5027edcc3ab2765e401500b0fe57f582c69bb5e9fe79651a5aace9
170,140,5,SO-P0140-R05,1,1,1,1,1,1,1,1,1,1,534bcb0139f3b0e6af01d6060cf579875555418bbed6cc619a2c82cf0ca851a6
171,141,1,SO-P0141-R01,1,1,1,1,1,1,1,1,1,1,b63995b148cf6a1a576de608913b36a535230d9bd9f93ca7821b0514d107c9f9
171,141,2,SO-P0141-R02,1,1,1,1,1,1,1,1,1,1,4008bb771259a0a429c0c82424454ef8f9a0acc6b474ef9b5ee4c9eae7bebb98
171,141,3,SO-P0141-R03,1,1,1,1,1,1,1,1,1,1,ea5cc1771384d0d8e668429c4583d66bd1531534fcfbabbdcc0c5ae0954507bf
171,141,4,SO-P0141-R04,1,1,1,1,1,1,1,1,1,1,0e3d66a81852db1f3d249917c0f0a8a40979618abed46b383af990be38750227
171,141,5,SO-P0141-R05,1,1,1,1,1,1,1,1,1,1,20b9ff6ea00d3e623e5a14c5c1bd40afaa93531680b847d98c8e6c3439064758
173,142,1,SO-P0142-R01,1,1,1,1,1,1,1,1,1,1,4273538dc34bde7848350a9b8be91a1a7862d8bd0f4fb63bba09da15a1d2b74d
173,142,2,SO-P0142-R02,1,1,1,1,1,1,1,1,1,1,e10796f20eb71a348e3c186f3a777d69b47b25de10c0c457174bb9ba67ee6d1a
173,142,3,SO-P0142-R03,1,1,1,1,1,1,1,1,1,1,534d22610b357eb08a00621b8218fa527a2156d7d493e46f800c864c1e0c6a9b
173,142,4,SO-P0142-R04,1,1,1,1,1,1,1,1,1,1,69f1d3680c27e87554e1645bc89d2fa931400b7b5347754a21b56c1841148a7e
173,142,5,SO-P0142-R05,1,1,1,1,1,1,1,1,1,1,0538b514b7fea5a91ee00a31e8b477250d42d1d156e3fa91383919d6340c95dc
174,143,1,SO-P0143-R01,1,1,1,1,1,1,1,1,1,1,77d36606a8fd1630a625c2be19e78dd2cd74e0b9b76359f4588b34304b923c82
174,143,2,SO-P0143-R02,1,1,1,1,1,1,1,1,1,1,6513cdedb0d2f919911abe7b249e1842df477085ac5c421eecaf33cf86c1185c
174,143,3,SO-P0143-R03,1,1,1,1,1,1,1,1,1,1,4b52ff0dd0e6ae458cf3bfa9513f3a58a12947a33b6ef7da68022d96f1177533
174,143,4,SO-P0143-R04,1,1,1,1,1,1,1,1,1,1,ac579e18a11da27ffe31f87c067502b0b5010b0b76b36cdebf618dabfc19741e
174,143,5,SO-P0143-R05,1,1,1,1,1,1,1,1,1,1,ca547f9f8019b113c4019d8d126e21f10ad76a0934b1527fe940b9d8ceef758c
175,144,1,SO-P0144-R01,1,1,1,1,1,1,1,1,1,1,9747532d8358bf7826e6135231e71041bb301077a2d804419a6d4bacaa85da7f
175,144,2,SO-P0144-R02,1,1,1,1,1,1,1,1,1,1,47984c470a588edf1f3f78549a3ade290662382e3e38ec4f1336da7276531235
175,144,3,SO-P0144-R03,1,1,1,1,1,1,1,1,1,1,92ee1dc6ea68905876e1ce15dba287ba1919114dc205a59118e5c0325dcaa065
175,144,4,SO-P0144-R04,1,1,1,1,1,1,1,1,1,1,5546e8c3b224d117b4dbe45f814135ded8a147380f63a612350bf9c0f8316e32
175,144,5,SO-P0144-R05,1,1,1,1,1,1,1,1,1,1,cf0606e63b96d7a0e419ddc95f9ce5ecf7d3ef0a84e0677854fad56aeaabb1a8
176,145,1,SO-P0145-R01,1,1,1,1,1,1,1,1,1,1,a0028c83ab11517b91b489c37f056d274f4d13dd62691ed777d4ec9e8607e563
176,145,2,SO-P0145-R02,1,1,1,1,1,1,1,1,1,1,a959e19a187225eddcd2aa3e61fb6e965d2cf52c77312514d3323dfe9c7a8d3d
176,145,3,SO-P0145-R03,1,1,1,1,1,1,1,1,1,1,143db40dd4b53b4570c56fc2d45915f5def43e79a704783d1c60349b939ab048
176,145,4,SO-P0145-R04,1,1,1,1,1,1,1,1,1,1,0d43a13a1712ae53925ebce92b7a409db0506466f87391c7fc7c3558e245f3c8
176,145,5,SO-P0145-R05,1,1,1,1,1,1,1,1,1,1,654ad0ff0e3c6df9469a68452464e32e53b4a06ab0c4c4fe0fadfe87897e4f31
177,146,1,SO-P0146-R01,1,1,1,1,1,1,1,1,1,1,0985ba26465dff559147f06d6187329b18d9cb4607298623c74e463d08ddaa0f
177,146,2,SO-P0146-R02,1,1,1,1,1,1,1,1,1,1,69d109256da7efc7c4c6b8ff6d070ec8ef50879db9d3bf0fb49c3c1f05d39ffd
177,146,3,SO-P0146-R03,1,1,1,1,1,1,1,1,1,1,4637cadfc8c197ea0b80ff2921e9cc0e7045fe608ad07e69979be528639a15ad
177,146,4,SO-P0146-R04,1,1,1,1,1,1,1,1,1,1,3552ac3370d9e0874c7aa3f559b5e8cdef1fc201a30c77d22f04d89e94e80c78
177,146,5,SO-P0146-R05,1,1,1,1,1,1,1,1,1,1,d6126ae1cd6b12511e3d72a88905eb1f8b7266989aa6453e9dc9c319fc9f962e
178,147,1,SO-P0147-R01,1,1,1,1,1,1,1,1,1,1,746f36fce3ab90fd37f0a7148ae3bc2977fba88d6fc310da4d4a6af3e9a8e70d
178,147,2,SO-P0147-R02,1,1,1,1,1,1,1,1,1,1,2e11229b4065ec2f7428935ea8ffacb98a1dc7258a607b64a00f5e684ccf85de
178,147,3,SO-P0147-R03,1,1,1,1,1,1,1,1,1,1,60517754f294db743f688ad135f20d2bb49e5291833faa8e13d3b4704409bade
178,147,4,SO-P0147-R04,1,1,1,1,1,1,1,1,1,1,9c94c2903420135f9edbe1d642fa52400e7b7a34e985d2f762e818b144434b91
178,147,5,SO-P0147-R05,1,1,1,1,1,1,1,1,1,1,e23dfbb9554611d24643fd18d83e69b16034609318ded4f5f98ba3fcc537ec02
179,148,1,SO-P0148-R01,1,1,1,1,1,1,1,1,1,1,5b496b2780056c18a8d6a71dc43a5923aeb5d03b51f668589232a74c0bcf0237
179,148,2,SO-P0148-R02,1,1,1,1,1,1,1,1,1,1,fb4ee7d5b24c5adf4ec5dcfd74ebfe9722158f8f7e5cb6265eb135fc8a168921
179,148,3,SO-P0148-R03,1,1,1,1,1,1,1,1,1,1,dafe819c6afcd3852e642febe22232bbfca9712273157c8dd9ac808f18049e47
179,148,4,SO-P0148-R04,1,1,1,1,1,1,1,1,1,1,8d350c6f5a643af46d33847101ae19b88530ee6d8242db66532cd6ba5932fb8e
179,148,5,SO-P0148-R05,1,1,1,1,1,1,1,1,1,1,d4e698aa655bff26ef1deda93a5d0847a679c291faa97a483f599ee80c9496d5
180,149,1,SO-P0149-R01,1,1,1,1,1,1,1,1,1,1,4229c59ad8c4e3f3add5538aa2fd29fb8167f95c2a5187d4a163e7a34f082a30
180,149,2,SO-P0149-R02,1,1,1,1,1,1,1,1,1,1,96a32e7f1d57e1224e7b3e175bb7df41af663565ca8faa29be2624998fb4638c
180,149,3,SO-P0149-R03,1,1,1,1,1,1,1,1,1,1,59732bbbb04de2d1c800505473807694918ff7105ff313ada0f5c5708d5aa0dc
180,149,4,SO-P0149-R04,1,1,1,1,1,1,1,1,1,1,0df9ce83cc80eba26e216b4d6bead5c3387880c60cbfa8fb4a923bf93f782c44
180,149,5,SO-P0149-R05,1,1,1,1,1,1,1,1,1,1,80c3a293cfb450188b85ead330546dfa9ea0e06d2e42eb70d56af167ef52048e
181,150,1,SO-P0150-R01,1,1,1,1,1,1,1,1,1,1,71540a18688e84b0588e80a0aa6d4401c66cbad3b10421cf298ec2ae510cd9fc
181,150,2,SO-P0150-R02,1,1,1,1,1,1,1,1,1,1,eeb53f19c3d1c68c3ff8ff5d76d50852daeb1e1c91e53588397dc08e4ebce3eb
181,150,3,SO-P0150-R03,1,1,1,1,1,1,1,1,1,1,c470fa60b1f5bcd5206180022b9d3362498cab54e986cb9ee305a9c152ac89fa
181,150,4,SO-P0150-R04,1,1,1,1,1,1,1,1,1,1,73aaf8bc0dcf60ac5225e525d1ba46fd081272d9f3e6a1a4489888f53f9d4374
181,150,5,SO-P0150-R05,1,1,1,1,1,1,1,1,1,1,887c39992ea6ec49eaedcc3ada20fa2a4acf9957c3b911c7fb83e128444bc535
182,151,1,SO-P0151-R01,1,1,1,1,1,1,1,1,1,1,03734ce5ce8ff96857ff8af58768b3cd55034f3e62dc603a0445acb155b74171
182,151,2,SO-P0151-R02,1,1,1,1,1,1,1,1,1,1,a9cfc7eb7765dcc715fbb9523c64952f8389949073d3c389cfed9ec7f6184738
182,151,3,SO-P0151-R03,1,1,1,1,1,1,1,1,1,1,4fa4b65a391b1fde69e73f0ee945e73cd800fcff800d9ffceac8f4a4a268ede3
182,151,4,SO-P0151-R04,1,1,1,1,1,1,1,1,1,1,bc7e76615314fd81b06295a40930ef5632c5dd48335e77bcf5afc9511adc9d9f
182,151,5,SO-P0151-R05,1,1,1,1,1,1,1,1,1,1,dc6fdca6568c74ade86db9b10fc4f5ae64d683d79a3e45f350fec60605e9f563
183,152,1,SO-P0152-R01,1,1,1,1,1,1,1,1,1,1,68bfd7ba05b9b7901ce7016bcc5c4514e8fb20bd7d0f92d92e24f8de39754ef3
183,152,2,SO-P0152-R02,1,1,1,1,1,1,1,1,1,1,e8fa8786a45c3567fd23ad5c8f60d99a1cc51c6a51deeaa32288d4065e7ab1d4
183,152,3,SO-P0152-R03,1,1,1,1,1,1,1,1,1,1,0d35141577153ccf288e0b46f58c2fd810f9b5370173d54cab629a1f6f0c31ca
183,152,4,SO-P0152-R04,1,1,1,1,1,1,1,1,1,1,22489ebc2826c6cb1f084d4556a8dbc7664657c860e3616a3d1556b611b29bb7
183,152,5,SO-P0152-R05,1,1,1,1,1,1,1,1,1,1,735301c3a3f37cafbe8854e9af856e191c3bdab3ce40658936e1699436d5af78
184,153,1,SO-P0153-R01,1,1,1,1,1,1,1,1,1,1,2feb7cebad5974285f54c58c9350544610978455ca84f77df19354f5d1487b66
184,153,2,SO-P0153-R02,1,1,1,1,1,1,1,1,1,1,f485092e57c1f0c733bd6722b0205cbca9db085969fcc90d1e13fee6e710cbb9
184,153,3,SO-P0153-R03,1,1,1,1,1,1,1,1,1,1,fae8cbde09c56e0b5963047ca89a1a6489b9e230aa14ef69502ab3a7bdb31c06
184,153,4,SO-P0153-R04,1,1,1,1,1,1,1,1,1,1,fcfff3d5426b3330893bc833f2ccfa6305e358ccf3b34cc9e5d3ff2ead90d813
184,153,5,SO-P0153-R05,1,1,1,1,1,1,1,1,1,1,cdd67227e1fbcea6cd343c9344ace7fa3badaee8af8ad69fdc100db00b5110a1
185,154,1,SO-P0154-R01,1,1,1,1,1,1,1,1,1,1,ef669ac80621bd186b0a535e979404e0ff452016c46db96929de0e1b628d203a
185,154,2,SO-P0154-R02,1,1,1,1,1,1,1,1,1,1,b254b6105ecbe2e4a2e67f135e86ec40b9c81ee3815874906ea68cb92adf8363
185,154,3,SO-P0154-R03,1,1,1,1,1,1,1,1,1,1,921213175f2b15646520632e0d394c3c933ee7489e7c87d81d3bbe6a34ee3fd5
185,154,4,SO-P0154-R04,1,1,1,1,1,1,1,1,1,1,d7bb8400c794d5829087ebeefd9ffba95bf23cfdd8602696322474ea3d7b42d3
185,154,5,SO-P0154-R05,1,1,1,1,1,1,1,1,1,1,81887c5bd0e95fa99c5f6eeef0ca51b51cf3f3a89655bb8a731e07d6df2bf505
186,155,1,SO-P0155-R01,1,1,1,1,1,1,1,1,1,1,30e58249ec2f3de61e0cc609c50e27a73e7a285c4f0c058fca77049b3c4f3332
186,155,2,SO-P0155-R02,1,1,1,1,1,1,1,1,1,1,5959d314cb4fa509f0189979aef49794594988dc1598c7199ed01be90c577838
186,155,3,SO-P0155-R03,1,1,1,1,1,1,1,1,1,1,68c7e9c6e08b05856abfc5361194e937f775a4179947687478242b94e91c9763
186,155,4,SO-P0155-R04,1,1,1,1,1,1,1,1,1,1,605b9d03cdf84940ffffe5fec3bf9bfd812ca52739142c683eeb2c421bc640be
186,155,5,SO-P0155-R05,1,1,1,1,1,1,1,1,1,1,3f43ed4a747bc8680924641fafb92989de92d2be68e408a44088ccebe940509d
187,156,1,SO-P0156-R01,1,1,1,1,1,1,1,1,1,1,40c756a3bdcf8dff10bb938c6c830dd076736b463d83a84e63b3a521cec9bfdb
187,156,2,SO-P0156-R02,1,1,1,1,1,1,1,1,1,1,b7f4a3f4fb913aab4f500f62f6b8dfc78877cc349896b98fe637858d9849105c
187,156,3,SO-P0156-R03,1,1,1,1,1,1,1,1,1,1,999d72792f5133609b7b05b071337ed2628f5fdcb4a8245813fbf6af9cd7d5f4
187,156,4,SO-P0156-R04,1,1,1,1,1,1,1,1,1,1,dca9d28b311355dd08280efe17e451c029c3f098e840a9c801a9f4e03a43a2f5
187,156,5,SO-P0156-R05,1,1,1,1,1,1,1,1,1,1,8dc5a86853fa7b425c91e4f97afa8b024aca8e3b2dfd453be622eabf587c502f
188,157,1,SO-P0157-R01,1,1,1,1,1,1,1,1,1,1,bb27c1bcf0c0360038ba942b17465c06a55591ca70b9b06f77f645380108ee94
188,157,2,SO-P0157-R02,1,1,1,1,1,1,1,1,1,1,4f68cb452da2f94d79f8ca90db4cf6b828f7deba4dfa46db634bca73630a4a3e
188,157,3,SO-P0157-R03,1,1,1,1,1,1,1,1,1,1,020552687521a871e8ea1e00e44e0bfaafeb723220b9a1369cc008731656f406
188,157,4,SO-P0157-R04,1,1,1,1,1,1,1,1,1,1,a2efb67f7bfdbb237b5c3b86fed8418fa239db782e5f17598f46dcdf4412e385
188,157,5,SO-P0157-R05,1,1,1,1,1,1,1,1,1,1,f74abe6f5cb795896ca1a0f02ec3b410fe16c2c725e2ca7b10deb8c7b7facec1
189,158,1,SO-P0158-R01,1,1,1,1,1,1,1,1,1,1,07dd3162ba56a4cdeab2775eef456163100ccb9cabedc853a5b81a846071dd59
189,158,2,SO-P0158-R02,1,1,1,1,1,1,1,1,1,1,b5b2e8c52a2bf0834f2dbfb300f4e474cb737becf42d26070b108843fe6847b1
189,158,3,SO-P0158-R03,1,1,1,1,1,1,1,1,1,1,981cbd3ece96afe313f80a98e6635afef5d925115fcd1eb1b0bffa1b511fa665
189,158,4,SO-P0158-R04,1,1,1,1,1,1,1,1,1,1,4a1308cb66c0784b3e9b240256e82081301ffd13ac760d299753fbd4995b36f9
189,158,5,SO-P0158-R05,1,1,1,1,1,1,1,1,1,1,1e92c3b167aef7b9b77801104f2f69ede8cd636d18024672e68f03232ce78ab8
191,159,1,SO-P0159-R01,1,1,1,1,1,1,1,1,1,1,e1aeec93973eb3cba90e8a396d75bad414bc44ea475f85871a06b821fa6743aa
191,159,2,SO-P0159-R02,1,1,1,1,1,1,1,1,1,1,7a4439456022b4dc918d5c007b96354e55de54a21eed51a7e3048bf911c3f6ff
191,159,3,SO-P0159-R03,1,1,1,1,1,1,1,1,1,1,e80a729cac918b7d1af2e0240fa5d66de5f50e6be9bb95ea39d8fcebb0bf7b31
191,159,4,SO-P0159-R04,1,1,1,1,1,1,1,1,1,1,f3fbc19906dfa6e921c41bffe4e851091254d81cd29783cf5663a3fdfc776f97
191,159,5,SO-P0159-R05,1,1,1,1,1,1,1,1,1,1,bb6106f4db317b58287a3cab31c9c448530be3cd646453090ae4a2f270268f73
192,160,1,SO-P0160-R01,1,1,1,1,1,1,1,1,1,1,82c4fda03fd372e98de729c1e5bb166387c8b24ac51697a9a6abba68594016ee
192,160,2,SO-P0160-R02,1,1,1,1,1,1,1,1,1,1,4b33572801032b8f8e3adcaf3080c123be146ed0317d2d158b2460b817339cfa
192,160,3,SO-P0160-R03,1,1,1,1,1,1,1,1,1,1,8cdc8051756c658a1fee3787b71c90e0e0d05a2f09c5f74578f2bbbda7c38d28
192,160,4,SO-P0160-R04,1,1,1,1,1,1,1,1,1,1,347440691f1f95704d0dea617a227425b921bb977c970b5a8bda138d7baebbd2
192,160,5,SO-P0160-R05,1,1,1,1,1,1,1,1,1,1,b3f56a09365792e54d7beaad5b7ca4c647849112f2ba4e1097a2ce420d8e2314
193,161,1,SO-P0161-R01,1,1,1,1,1,1,1,1,1,1,aeeda02ad37e5d0c2b1cf6249cbc6d5c4fbbe0be553c3b7e75e5745248b2926d
193,161,2,SO-P0161-R02,1,1,1,1,1,1,1,1,1,1,8548c44439d2c4d2f21058b1afa5d97c7c2c55b419cf6e8c3c683bdf76997bd7
193,161,3,SO-P0161-R03,1,1,1,1,1,1,1,1,1,1,7ceb19ae5ada7e015ad2d0e7a64c576c831b68e882fc6561cf2409ffead014f6
193,161,4,SO-P0161-R04,1,1,1,1,1,1,1,1,1,1,bc730195ae354e97d7b5d69499d15c3bf60142d8ff1f13f3d553a704cd2e78fa
193,161,5,SO-P0161-R05,1,1,1,1,1,1,1,1,1,1,59f1201ae79ba5405bc869c553c37fe028870054a4506d5b7bbad870be72a1f1
194,162,1,SO-P0162-R01,1,1,1,1,1,1,1,1,1,1,5fd605d4868ce0439922f57d02f483fba6752bb826e1fc8cef2e282862b0e399
194,162,2,SO-P0162-R02,1,1,1,1,1,1,1,1,1,1,5f722e259a68ce3d5c38c3dd3ca8862b8852c020edd38006be12e1bff2462ac0
194,162,3,SO-P0162-R03,1,1,1,1,1,1,1,1,1,1,076973e4d843cafaa9ef6b343b0e9e293aad26fc8e271bff8b5bcbaf2dfbe647
194,162,4,SO-P0162-R04,1,1,1,1,1,1,1,1,1,1,be09885d7fd4622554eb364bee6285b5a1dece9e5325f9e0aac63121bbb8f055
194,162,5,SO-P0162-R05,1,1,1,1,1,1,1,1,1,1,ada49a4f2bf999dff7b7fbb1830581bfcc3ab83aa655569d4a28fc714f4f1d5f
198,163,1,SO-P0163-R01,1,1,1,1,1,1,1,1,1,1,29b6904b5ffb6d8a528e4b1fa7241a298a11fd838c4b491074157ac2b2fec30c
198,163,2,SO-P0163-R02,1,1,1,1,1,1,1,1,1,1,89ed8beee2495e8efcb6d209569b30990d9aeff56e00f0142f272a6d45170844
198,163,3,SO-P0163-R03,1,1,1,1,1,1,1,1,1,1,f73ea9c043d2de0babd951e9c47c4e175887fc3601775f87c96e582144001864
198,163,4,SO-P0163-R04,1,1,1,1,1,1,1,1,1,1,24ac4823f219d7e5700753ef0543fcb2f83d11b753fe4627a410226b72fb7eef
198,163,5,SO-P0163-R05,1,1,1,1,1,1,1,1,1,1,3a70b762d7b918613f83d480ee0314a07bea267ca8ef8b0e2991a01e14175a07
199,164,1,SO-P0164-R01,1,1,1,1,1,1,1,1,1,1,5a74afd6d55968ad435d107c8269c9db7463d63486a8956cc0c58f232fe246ed
199,164,2,SO-P0164-R02,1,1,1,1,1,1,1,1,1,1,44f32c81485ef7ad77aa5dd2f236a4f7f034fc7012a4b375416cb168e1ca54ab
199,164,3,SO-P0164-R03,1,1,1,1,1,1,1,1,1,1,fd259ac8bd1e3ef608f5845e8b250607a723144a16f8c37ee9f062da63e9f6fd
199,164,4,SO-P0164-R04,1,1,1,1,1,1,1,1,1,1,8c1b12fcd7cb3604de63899feb136b386407493e525f7a18de7e3c64d39b228f
199,164,5,SO-P0164-R05,1,1,1,1,1,1,1,1,1,1,3b1abac7e460003dea6868cfa42d970c8fde57c001b4da388d84466fe810987a
200,165,1,SO-P0165-R01,1,1,1,1,1,1,1,1,1,1,469022d20483f9196d288eafa18eb6df87e7adae07733ced7cd144be4c5d3839
200,165,2,SO-P0165-R02,1,1,1,1,1,1,1,1,1,1,0e26a9cbd8c386a4f092586687a8db16cbd4397eaefab74380c71e7e628770ab
200,165,3,SO-P0165-R03,1,1,1,1,1,1,1,1,1,1,ab8767dbee74a26b875894c63d031c0e236208dca5732a9fe28cdb7153b8499e
200,165,4,SO-P0165-R04,1,1,1,1,1,1,1,1,1,1,f38309631c3bfb356d08733fdcc834d78e3dbfa169b72c9e565461a4060538f7
200,165,5,SO-P0165-R05,1,1,1,1,1,1,1,1,1,1,d99f8d29c1105dbab4a81feda971f6ffb4f52a7f61cdbafefbc1b5098b74271c
201,166,1,SO-P0166-R01,1,1,1,1,1,1,1,1,1,1,df5a597af4e0aabc053725b6d2def5d896fff9455d9c2ae52364d1d7cd27f0a0
201,166,2,SO-P0166-R02,1,1,1,1,1,1,1,1,1,1,b5caeddb2114431e18746ce3653f7d90cce4605606c33fe9607098b586689caf
201,166,3,SO-P0166-R03,1,1,1,1,1,1,1,1,1,1,b7b0aca89436999ec64d7c78aa748c61c51a9ae011b8bcd72b5a43975f2bd025
201,166,4,SO-P0166-R04,1,1,1,1,1,1,1,1,1,1,bda357cc5e58e181bea1fb993af010ffbb8535dfc921a1ff7fff839e222e5a9b
201,166,5,SO-P0166-R05,1,1,1,1,1,1,1,1,1,1,662b902a61deab3026d2a70b0158b870de1a1fd1e52eb075c6670f296a4b0510
202,167,1,SO-P0167-R01,1,1,1,1,1,1,1,1,1,1,f07495a429dbfec1711ae85cc91852920f9b8b9b51a866592800c76ca2d0c480
202,167,2,SO-P0167-R02,1,1,1,1,1,1,1,1,1,1,1a06dbcd14a2378b7d31982d1ccf2687e650ddaf906cb01329638d6d6b7832b5
202,167,3,SO-P0167-R03,1,1,1,1,1,1,1,1,1,1,518aeaa66f7a68334b8c97366eeeb296858c1074feb016aa5bf3db6b41af86be
202,167,4,SO-P0167-R04,1,1,1,1,1,1,1,1,1,1,de22f96ab6ca952dfd43401a1e1facd01ad8a6ea6ed7901fd125e8123fdc8a89
202,167,5,SO-P0167-R05,1,1,1,1,1,1,1,1,1,1,2eb633c13c92854dde4ca48352b1a55bd1ae906c9ba6e6d0e4db8d5fa07dd577
203,168,1,SO-P0168-R01,1,1,1,1,1,1,1,1,1,1,dd5505fa9925dea95e756e525df477756932f153adf9bd482660a3b0f6f50f5d
203,168,2,SO-P0168-R02,1,1,1,1,1,1,1,1,1,1,79cc3c3b43ddf3d9d0b1de1d99c2eddc6cd54ccf5409afa7b660a44d9623ea9f
203,168,3,SO-P0168-R03,1,1,1,1,1,1,1,1,1,1,3ed6145b4c0b8c6dc92b7904410213f5b3a93dddc1f14c79d4a0295db243e9f8
203,168,4,SO-P0168-R04,1,1,1,1,1,1,1,1,1,1,5a39da95e6d773e087ba8c56c61c11c89a57e7577279c3bd5ba92b03b75ec752
203,168,5,SO-P0168-R05,1,1,1,1,1,1,1,1,1,1,ad11c56b5e03cb8c58c5e03f1d4ce5118a27471dab52ec575fb72c1ed251843a
204,169,1,SO-P0169-R01,1,1,1,1,1,1,1,1,1,1,7d0f67b1327b16d34a8c86edd253b6ff1a0040bc62e57baf995641f5e24bfc66
204,169,2,SO-P0169-R02,1,1,1,1,1,1,1,1,1,1,bf16a050573b84439b131b13c04b6db366cf5d33a27dfbb5b66eb392a25d58f4
204,169,3,SO-P0169-R03,1,1,1,1,1,1,1,1,1,1,2b7c99577cd0828f1d8147b08d2373e12c513f3fcf45c37c5254019e1ddfa076
204,169,4,SO-P0169-R04,1,1,1,1,1,1,1,1,1,1,a499c5b3206bcd84ce34403b57479c6822ff72fddc9eeec27a3cacd6a6702b8a
204,169,5,SO-P0169-R05,1,1,1,1,1,1,1,1,1,1,7ac497d7ab5c4b32ebe67896878eaf8397c2ec44a0dd3c13f384daa5a97ef2b7
205,170,1,SO-P0170-R01,1,1,1,1,1,1,1,1,1,1,1d44096430d42529ad39a00cdae201468a3f6dffb48af6541fd8d4dcdaf7ca72
205,170,2,SO-P0170-R02,1,1,1,1,1,1,1,1,1,1,c0637696ddbb9d715a049b5fe214d9282e055496cd6c93ffbbbe78af7b07e715
205,170,3,SO-P0170-R03,1,1,1,1,1,1,1,1,1,1,bdf648349e4046b12cdc65bde4a22cfbde52f2a519a7c3668b292ae473bd3fa5
205,170,4,SO-P0170-R04,1,1,1,1,1,1,1,1,1,1,bd8270c770f910f2ce88b997a2f428c110ed897e61b9d84deea7ac3dbfe2f54f
205,170,5,SO-P0170-R05,1,1,1,1,1,1,1,1,1,1,3b3acd7e1d40e7e516c29037f363e4ef85d340cf88fc07cbed7a3d028a861a05
206,171,1,SO-P0171-R01,1,1,1,1,1,1,1,1,1,1,b12ebb8d5fef8ea5a33bb311f4f227f10e6c354ba310db4d465dd9d199e3e86c
206,171,2,SO-P0171-R02,1,1,1,1,1,1,1,1,1,1,aaa1375853ac5b03a623d1d8e8468fa00303c24b63af2b636034d9820de65e60
206,171,3,SO-P0171-R03,1,1,1,1,1,1,1,1,1,1,6a9163d55ff95d32ed6cee96fe4d0d250fc013e7a4d655aedaa97fcb8ca08183
206,171,4,SO-P0171-R04,1,1,1,1,1,1,1,1,1,1,44ddec735e081bb411cfd7cbe338c0be90dbc865142f4a1b0be9b85fd79873a2
206,171,5,SO-P0171-R05,1,1,1,1,1,1,1,1,1,1,5071e7dae44e60e23f967758ab3fac350222cd3b4b2a4b7620e7e3da5e81e27e
207,172,1,SO-P0172-R01,1,1,1,1,1,1,1,1,1,1,a856d1c9416838ea0ef96632ea908feb8ca06f80033da8fc60cbcdc9ad3fcdc9
207,172,2,SO-P0172-R02,1,1,1,1,1,1,1,1,1,1,69becea6c0471312ff98a0bffc63385a1c0e84c784ba6ba8e97e13c9d8315903
207,172,3,SO-P0172-R03,1,1,1,1,1,1,1,1,1,1,808fcc71847c56daf77c49045b92095d91b84abae075a1c9c41759606c88ec41
207,172,4,SO-P0172-R04,1,1,1,1,1,1,1,1,1,1,642bd8a2d4de66fb7acb69188865d34ea1a45b76de21feef2553535eb46c7430
207,172,5,SO-P0172-R05,1,1,1,1,1,1,1,1,1,1,393ee36b95f7c44e507048a7f38c469008d09e9fca4c503f12ec73f3a2d81f04
208,173,1,SO-P0173-R01,1,1,1,1,1,1,1,1,1,1,3e0311153e9775a638eccef726afc8603017a1026e8bfe83b108540e574f4ac8
208,173,2,SO-P0173-R02,1,1,1,1,1,1,1,1,1,1,ff79a4ef3fab8009e18d172f07701a76ee7329571d01df1d5fd8061fddd5634d
208,173,3,SO-P0173-R03,1,1,1,1,1,1,1,1,1,1,8f6dba6e6b918068ec0237a5186889d3d3f22bd434eb9c90e583cacdebc7f5a1
208,173,4,SO-P0173-R04,1,1,1,1,1,1,1,1,1,1,9c445fb9594679e05871000042d20d663de09cf60ec0e81c2ab153a0c4897cc2
208,173,5,SO-P0173-R05,1,1,1,1,1,1,1,1,1,1,af86689f5f6b58e520e4f0db28432c22a9d8deb363222562a97a9a2539a0cc2e
209,174,1,SO-P0174-R01,1,1,1,1,1,1,1,1,1,1,8a55f2be5d31d5a3108c6e669476f844d7a458cac81be828d44ba474b108d561
209,174,2,SO-P0174-R02,1,1,1,1,1,1,1,1,1,1,b158095e67ce55099d934f64c7aa5d6e77c3f8b4d1ec8d4da426057dcb99fc4e
209,174,3,SO-P0174-R03,1,1,1,1,1,1,1,1,1,1,d19c63146d33ab2637a3d5de8e89587e9da3b0f2d596960137bf42545efff1ff
209,174,4,SO-P0174-R04,1,1,1,1,1,1,1,1,1,1,4213ce796d4951151abac4be57958f55c0c28d34760b9e5fe0483ede902da706
209,174,5,SO-P0174-R05,1,1,1,1,1,1,1,1,1,1,177632ae9e3ee6070f69967007ddb8609701d288acc52ccfcd5ce7c8b80b509d
