path_id,positive_target,first_system_total_adequate_relative_hour,first_all_sites_adequate_relative_hour,stable_all_sites_adequate_relative_hour,stable_preparation_bin,terminal_only_flag
1275,True,-39,-39,-39,>24h,False
1276,False,-39,-39,-39,>24h,False
1277,False,-31,-31,-31,>24h,False
1279,True,-31,-31,-31,>24h,False
1281,True,-39,-39,-39,>24h,False
1286,False,-39,-39,-39,>24h,False
1289,False,-31,-31,-31,>24h,False
1293,False,-39,-39,-39,>24h,False
1294,False,-23,-23,-23,16-24h,False
1297,True,-23,-21,-7,4-8h,False
1300,False,-23,-23,-23,16-24h,False
1302,False,-39,-39,-39,>24h,False
1305,False,-31,-31,-31,>24h,False
1306,False,-31,-31,-31,>24h,False
1308,True,-39,-39,-39,>24h,False
1311,False,-39,-39,-39,>24h,False
1312,False,-39,-39,-39,>24h,False
1315,False,-31,-31,-31,>24h,False
1316,False,-31,-31,-31,>24h,False
1317,False,-47,-47,-47,>24h,False
1318,False,-39,-39,-39,>24h,False
1319,False,-31,-31,-31,>24h,False
1321,False,-31,-31,-31,>24h,False
1323,False,-39,-39,-39,>24h,False
1325,False,-31,-31,-31,>24h,False
1326,False,-47,-47,-47,>24h,False
1332,False,-31,-31,-31,>24h,False
1333,False,-31,-31,-31,>24h,False
1334,False,-31,-31,-31,>24h,False
1336,False,-39,-39,-39,>24h,False
1339,False,-23,-23,-23,16-24h,False
1340,False,-23,-23,-23,16-24h,False
1341,False,-31,-31,-31,>24h,False
1342,False,-39,-39,-39,>24h,False
1347,False,-31,-31,-31,>24h,False
1350,True,-39,-39,-39,>24h,False
1352,False,-31,-31,-31,>24h,False
1354,False,-31,-31,-31,>24h,False
1355,True,-39,-39,-39,>24h,False
1359,False,-39,-39,-39,>24h,False
1360,False,-39,-39,-39,>24h,False
1362,True,-20,-8,-8,8-16h,False
1363,True,-39,-8,-8,8-16h,False
1365,False,-31,-31,-31,>24h,False
1368,False,-23,-23,-23,16-24h,False
1371,False,-39,-39,-39,>24h,False
1374,False,-31,-31,-31,>24h,False
1377,False,-39,-39,-39,>24h,False
1378,False,-23,-23,-23,16-24h,False
1379,False,-23,-23,-23,16-24h,False
1380,False,-23,-23,-23,16-24h,False
1382,False,-39,-39,-39,>24h,False
1384,False,-39,-39,-39,>24h,False
1387,False,-31,-31,-31,>24h,False
1393,False,-23,-23,-23,16-24h,False
1394,False,-31,-31,-31,>24h,False
1397,False,-31,-31,-31,>24h,False
1398,False,-39,-39,-39,>24h,False
1400,False,-31,-31,-31,>24h,False
1402,False,-31,-31,-31,>24h,False
1403,False,-31,-31,-31,>24h,False
1404,False,-47,-47,-47,>24h,False
1407,False,-31,-31,-31,>24h,False
1408,False,-39,-39,-39,>24h,False
1409,False,-31,-31,-31,>24h,False
1412,False,-39,-39,-39,>24h,False
1414,False,-31,-31,-31,>24h,False
1415,False,-31,-31,-31,>24h,False
1418,False,-47,-47,-47,>24h,False
1419,False,-31,-31,-31,>24h,False
1422,False,-31,-31,-31,>24h,False
1423,False,-39,-39,-39,>24h,False
1424,False,-39,-39,-39,>24h,False
1425,False,-23,-23,-23,16-24h,False
1428,False,-23,-23,-23,16-24h,False
1431,False,-39,-39,-39,>24h,False
1433,False,-31,-31,-31,>24h,False
1434,False,-39,-39,-39,>24h,False
1436,False,-23,-23,-23,16-24h,False
1437,False,-39,-39,-39,>24h,False
1438,False,-31,-31,-31,>24h,False
1441,False,-31,-31,-31,>24h,False
1442,False,-31,-31,-31,>24h,False
1443,False,-23,-23,-23,16-24h,False
1444,False,-31,-31,-31,>24h,False
1446,False,-31,-31,-31,>24h,False
1448,False,-39,-39,-39,>24h,False
1452,False,-31,-31,-31,>24h,False
1456,True,-23,-21,0,0-4h,True
1457,False,-31,-31,-31,>24h,False
1458,False,-23,-23,-23,16-24h,False
1461,False,-31,-31,-31,>24h,False
1467,False,-15,-15,-15,8-16h,False
1469,False,-23,-23,-23,16-24h,False
1470,False,-23,-23,-23,16-24h,False
1471,False,-39,-39,-39,>24h,False
1473,False,-39,-39,-39,>24h,False
1475,False,-47,-47,-47,>24h,False
1476,False,-23,-23,-23,16-24h,False
1481,False,-31,-31,-31,>24h,False
1483,False,-23,-23,-23,16-24h,False
1485,False,-31,-31,-31,>24h,False
1487,False,-23,-23,-23,16-24h,False
1488,False,-31,-31,-31,>24h,False
1490,False,-23,-23,-23,16-24h,False
1491,True,-39,-39,-6,4-8h,False
1492,False,-39,-39,-39,>24h,False
1493,False,-39,-39,-39,>24h,False
1494,False,-31,-31,-31,>24h,False
1496,False,-23,-23,-23,16-24h,False
1499,False,-39,-39,-39,>24h,False
1500,True,-6,0,0,0-4h,True
1501,False,-39,-39,-39,>24h,False
1502,False,-31,-31,-31,>24h,False
1503,True,-31,-29,-3,0-4h,False
1504,False,-47,-47,-47,>24h,False
1505,False,-23,-23,-23,16-24h,False
1508,False,-31,-31,-31,>24h,False
1510,False,-15,-15,-15,8-16h,False
1512,False,-31,-31,-31,>24h,False
1516,False,-23,-23,-23,16-24h,False
1517,False,-47,-47,-47,>24h,False
1519,False,-39,-39,-39,>24h,False
1520,False,-23,-23,-23,16-24h,False
1521,False,-23,-23,-23,16-24h,False
1522,False,-31,-31,-31,>24h,False
1524,False,-23,-23,-23,16-24h,False
1525,False,-39,-39,-39,>24h,False
1526,True,-31,-20,-20,16-24h,False
1527,False,-23,-23,-23,16-24h,False
1528,False,-31,-31,-31,>24h,False
1529,False,-39,-39,-39,>24h,False
1532,False,-31,-31,-31,>24h,False
1535,False,-31,-31,-31,>24h,False
1537,False,-39,-39,-39,>24h,False
1541,False,-23,-23,-23,16-24h,False
1543,False,-39,-39,-39,>24h,False
1546,False,-39,-39,-39,>24h,False
1549,False,-39,-39,-39,>24h,False
1550,False,-15,-15,-15,8-16h,False
1551,False,-23,-23,-23,16-24h,False
1552,False,-23,-23,-23,16-24h,False
1553,False,-31,-31,-31,>24h,False
1555,False,-39,-39,-39,>24h,False
1556,False,-39,-39,-39,>24h,False
1557,False,-39,-39,-39,>24h,False
1558,False,-39,-39,-39,>24h,False
1559,False,-31,-31,-31,>24h,False
1560,False,-31,-31,-31,>24h,False
1561,False,-39,-39,-39,>24h,False
1567,False,-39,-39,-39,>24h,False
1569,True,-39,-15,-4,4-8h,False
1570,False,-23,-23,-23,16-24h,False
1571,False,-47,-47,-47,>24h,False
1572,False,-23,-23,-23,16-24h,False
1573,False,-23,-23,-23,16-24h,False
1574,False,-39,-39,-39,>24h,False
1577,False,-39,-39,-39,>24h,False
1578,False,-23,-23,-23,16-24h,False
1582,False,-39,-39,-39,>24h,False
1583,False,-31,-31,-31,>24h,False
1586,False,-31,-31,-31,>24h,False
1589,False,-31,-31,-31,>24h,False
1590,True,-39,-39,-39,>24h,False
1591,False,-23,-23,-23,16-24h,False
1594,False,-39,-39,-39,>24h,False
1595,True,-30,0,0,0-4h,True
1597,False,-39,-39,-39,>24h,False
1598,False,-39,-39,-39,>24h,False
1601,False,-23,-23,-23,16-24h,False
1602,False,-39,-39,-39,>24h,False
1604,False,-31,-31,-31,>24h,False
1605,True,-39,-12,-12,8-16h,False
1606,False,-23,-23,-23,16-24h,False
1609,True,-31,-31,-31,>24h,False
1611,False,-47,-47,-47,>24h,False
1613,True,-38,-4,-4,4-8h,False
1615,False,-31,-31,-31,>24h,False
1617,False,-31,-31,-31,>24h,False
1618,False,-31,-31,-31,>24h,False
1619,False,-31,-31,-31,>24h,False
1620,False,-39,-39,-39,>24h,False
1621,False,-31,-31,-31,>24h,False
1622,True,-31,-31,-31,>24h,False
1623,False,-31,-31,-31,>24h,False
1626,False,-23,-23,-23,16-24h,False
1627,False,-31,-31,-31,>24h,False
1630,False,-23,-23,-23,16-24h,False
1631,False,-47,-47,-47,>24h,False
1632,False,-31,-31,-31,>24h,False
1634,False,-23,-23,-23,16-24h,False
1635,False,-15,-15,-15,8-16h,False
1636,False,-31,-31,-31,>24h,False
1637,False,-31,-31,-31,>24h,False
1640,False,-47,-47,-47,>24h,False
1641,False,-31,-31,-31,>24h,False
1644,False,-23,-23,-23,16-24h,False
1647,False,-31,-31,-31,>24h,False
1648,False,-31,-31,-31,>24h,False
1650,False,-39,-39,-39,>24h,False
1651,False,-39,-39,-39,>24h,False
1652,False,-39,-39,-39,>24h,False
1653,False,-23,-23,-23,16-24h,False
1659,False,-39,-39,-39,>24h,False
1660,False,-39,-39,-39,>24h,False
1661,False,-39,-39,-39,>24h,False
1662,True,-30,-29,0,0-4h,True
1664,False,-39,-39,-39,>24h,False
1670,False,-39,-39,-39,>24h,False
1672,False,-23,-23,-23,16-24h,False
1673,False,-39,-39,-39,>24h,False
1676,False,-39,-39,-39,>24h,False
1677,False,-31,-31,-31,>24h,False
1679,True,-31,-31,-31,>24h,False
1680,False,-31,-31,-31,>24h,False
1681,True,-38,-3,-3,0-4h,False
1682,False,-39,-39,-39,>24h,False
1683,False,-39,-39,-39,>24h,False
1684,False,-31,-31,-31,>24h,False
1687,False,-31,-31,-31,>24h,False
1688,False,-39,-39,-39,>24h,False
1690,True,-22,-21,-5,4-8h,False
1691,False,-23,-23,-23,16-24h,False
1693,False,-31,-31,-31,>24h,False
1697,False,-39,-39,-39,>24h,False
1698,False,-23,-23,-23,16-24h,False
1699,False,-31,-31,-31,>24h,False
1701,False,-15,-15,-15,8-16h,False
1702,False,-39,-39,-39,>24h,False
1703,False,-23,-23,-23,16-24h,False
1704,False,-47,-47,-47,>24h,False
1706,False,-31,-31,-31,>24h,False
1708,True,-39,-37,-11,8-16h,False
1709,False,-39,-39,-39,>24h,False
1712,False,-31,-31,-31,>24h,False
1713,False,-23,-23,-23,16-24h,False
1714,False,-39,-39,-39,>24h,False
1717,False,-31,-31,-31,>24h,False
1718,True,-39,-39,-39,>24h,False
1723,False,-31,-31,-31,>24h,False
1724,False,-39,-39,-39,>24h,False
1726,False,-31,-31,-31,>24h,False
1728,False,-31,-31,-31,>24h,False
1730,False,-31,-31,-31,>24h,False
1731,False,-31,-31,-31,>24h,False
1732,True,-38,-27,-6,4-8h,False
1733,False,-31,-31,-31,>24h,False
1735,True,-31,-21,-21,16-24h,False
1736,False,-31,-31,-31,>24h,False
1738,True,-31,-29,-29,>24h,False
1739,False,-31,-31,-31,>24h,False
1741,False,-39,-39,-39,>24h,False
1742,False,-23,-23,-23,16-24h,False
1745,False,-39,-39,-39,>24h,False
1746,False,-31,-31,-31,>24h,False
1747,False,-31,-31,-31,>24h,False
1749,False,-31,-31,-31,>24h,False
1750,False,-23,-23,-23,16-24h,False
1752,False,-47,-47,-47,>24h,False
1754,False,-39,-39,-39,>24h,False
1755,False,-31,-31,-31,>24h,False
1756,False,-31,-31,-31,>24h,False
1757,False,-31,-31,-31,>24h,False
1758,False,-31,-31,-31,>24h,False
1759,True,-31,-31,-31,>24h,False
1762,False,-47,-47,-47,>24h,False
1763,False,-31,-31,-31,>24h,False
1764,False,-31,-31,-31,>24h,False
1765,False,-39,-39,-39,>24h,False
1766,False,-15,-15,-15,8-16h,False
1768,True,-31,-29,0,0-4h,True
1769,False,-31,-31,-31,>24h,False
1771,False,-23,-23,-23,16-24h,False
1773,False,-31,-31,-31,>24h,False
1774,False,-39,-39,-39,>24h,False
1778,False,-31,-31,-31,>24h,False
1780,False,-47,-47,-47,>24h,False
1781,False,-15,-15,-15,8-16h,False
1782,False,-23,-23,-23,16-24h,False
1783,False,-31,-31,-31,>24h,False
1785,False,-31,-31,-31,>24h,False
1786,False,-39,-39,-39,>24h,False
1788,False,-31,-31,-31,>24h,False
1789,False,-31,-31,-31,>24h,False
1791,False,-23,-23,-23,16-24h,False
1792,False,-31,-31,-31,>24h,False
1793,False,-39,-39,-39,>24h,False
1794,False,-39,-39,-39,>24h,False
1796,False,-31,-31,-31,>24h,False
1797,False,-31,-31,-31,>24h,False
1798,False,-31,-31,-31,>24h,False
1800,False,-39,-39,-39,>24h,False
1802,False,-39,-39,-39,>24h,False
1803,False,-23,-23,-23,16-24h,False
1805,False,-31,-31,-31,>24h,False
1813,False,-47,-47,-47,>24h,False
1814,False,-31,-31,-31,>24h,False
1815,False,-23,-23,-23,16-24h,False
1817,False,-31,-31,-31,>24h,False
1821,False,-31,-31,-31,>24h,False
1822,False,-23,-23,-23,16-24h,False
1823,False,-31,-31,-31,>24h,False
1825,False,-47,-47,-47,>24h,False
1826,False,-39,-39,-39,>24h,False
1828,False,-47,-47,-47,>24h,False
1830,False,-39,-39,-39,>24h,False
1831,False,-39,-39,-39,>24h,False
1833,True,-31,-31,-31,>24h,False
1835,False,-39,-39,-39,>24h,False
1836,False,-31,-31,-31,>24h,False
1837,False,-39,-39,-39,>24h,False
1838,False,-39,-39,-39,>24h,False
1839,False,-23,-23,-23,16-24h,False
1843,False,-39,-39,-39,>24h,False
1844,False,-23,-23,-23,16-24h,False
1846,False,-39,-39,-39,>24h,False
1850,False,-31,-31,-31,>24h,False
1851,True,-22,-13,-1,0-4h,False
1854,False,-39,-39,-39,>24h,False
1858,False,-23,-23,-23,16-24h,False
1859,False,-23,-23,-23,16-24h,False
1861,False,-31,-31,-31,>24h,False
1862,False,-31,-31,-31,>24h,False
1863,False,-31,-31,-31,>24h,False
1865,False,-23,-23,-23,16-24h,False
1871,False,-39,-39,-39,>24h,False
1872,False,-31,-31,-31,>24h,False
1873,False,-31,-31,-31,>24h,False
1875,False,-39,-39,-39,>24h,False
1876,False,-31,-31,-31,>24h,False
1878,True,-39,-39,-39,>24h,False
1880,False,-31,-31,-31,>24h,False
1881,False,-47,-47,-47,>24h,False
1882,False,-39,-39,-39,>24h,False
1883,False,-15,-15,-15,8-16h,False
1884,False,-39,-39,-39,>24h,False
1885,False,-39,-39,-39,>24h,False
1887,False,-23,-23,-23,16-24h,False
1889,True,-39,-39,-39,>24h,False
1890,False,-31,-31,-31,>24h,False
1892,True,-38,-16,-6,4-8h,False
1893,False,-31,-31,-31,>24h,False
1895,False,-39,-39,-39,>24h,False
1896,False,-23,-23,-23,16-24h,False
1902,False,-39,-39,-39,>24h,False
1903,False,-23,-23,-23,16-24h,False
1904,False,-31,-31,-31,>24h,False
1905,True,-30,-19,-3,0-4h,False
1906,True,-39,-37,-10,8-16h,False
1907,False,-31,-31,-31,>24h,False
1908,False,-23,-23,-23,16-24h,False
1910,False,-31,-31,-31,>24h,False
1911,False,-39,-39,-39,>24h,False
1912,False,-31,-31,-31,>24h,False
1913,False,-31,-31,-31,>24h,False
1915,False,-39,-39,-39,>24h,False
1918,False,-39,-39,-39,>24h,False
1919,False,-39,-39,-39,>24h,False
1920,False,-39,-39,-39,>24h,False
1922,False,-23,-23,-23,16-24h,False
1923,False,-39,-39,-39,>24h,False
1924,False,-39,-39,-39,>24h,False
1925,False,-39,-39,-39,>24h,False
1926,False,-47,-47,-47,>24h,False
1929,False,-31,-31,-31,>24h,False
1931,False,-39,-39,-39,>24h,False
1932,False,-39,-39,-39,>24h,False
1933,False,-23,-23,-23,16-24h,False
1936,False,-47,-47,-47,>24h,False
1938,False,-39,-39,-39,>24h,False
1939,False,-31,-31,-31,>24h,False
1940,False,-23,-23,-23,16-24h,False
1942,True,-30,-29,0,0-4h,True
1943,False,-39,-39,-39,>24h,False
1945,False,-23,-23,-23,16-24h,False
1947,False,-31,-31,-31,>24h,False
1949,False,-39,-39,-39,>24h,False
1950,False,-39,-39,-39,>24h,False
1951,False,-23,-23,-23,16-24h,False
1952,False,-31,-31,-31,>24h,False
1955,False,-39,-39,-39,>24h,False
1956,False,-31,-31,-31,>24h,False
1957,False,-15,-15,-15,8-16h,False
1959,False,-31,-31,-31,>24h,False
1961,False,-39,-39,-39,>24h,False
1963,False,-31,-31,-31,>24h,False
1964,False,-31,-31,-31,>24h,False
1965,False,-39,-39,-39,>24h,False
1966,False,-39,-39,-39,>24h,False
1969,False,-39,-39,-39,>24h,False
1970,False,-31,-31,-31,>24h,False
1971,False,-39,-39,-39,>24h,False
1972,False,-39,-39,-39,>24h,False
1973,False,-31,-31,-31,>24h,False
1975,False,-39,-39,-39,>24h,False
1976,False,-31,-31,-31,>24h,False
1977,False,-39,-39,-39,>24h,False
1982,False,-39,-39,-39,>24h,False
1983,False,-39,-39,-39,>24h,False
1984,False,-39,-39,-39,>24h,False
1985,False,-23,-23,-23,16-24h,False
1986,False,-31,-31,-31,>24h,False
1988,False,-23,-23,-23,16-24h,False
1989,False,-39,-39,-39,>24h,False
1991,True,-39,-39,-39,>24h,False
1992,True,-38,-9,-6,4-8h,False
1993,False,-47,-47,-47,>24h,False
1995,False,-31,-31,-31,>24h,False
1998,False,-31,-31,-31,>24h,False
2001,False,-31,-31,-31,>24h,False
2002,True,-38,-2,-2,0-4h,False
2003,False,-31,-31,-31,>24h,False
2004,False,-31,-31,-31,>24h,False
2006,False,-31,-31,-31,>24h,False
2007,False,-39,-39,-39,>24h,False
2009,False,-23,-23,-23,16-24h,False
2010,False,-39,-39,-39,>24h,False
2011,False,-39,-39,-39,>24h,False
2012,False,-23,-23,-23,16-24h,False
2013,False,-31,-31,-31,>24h,False
2014,False,-39,-39,-39,>24h,False
2016,False,-31,-31,-31,>24h,False
2017,False,-39,-39,-39,>24h,False
2019,False,-31,-31,-31,>24h,False
2020,False,-31,-31,-31,>24h,False
2021,False,-47,-47,-47,>24h,False
2022,False,-23,-23,-23,16-24h,False
2023,True,-39,-39,-39,>24h,False
2024,False,-31,-31,-31,>24h,False
2030,False,-31,-31,-31,>24h,False
2033,False,-31,-31,-31,>24h,False
2034,False,-39,-39,-39,>24h,False
2035,False,-31,-31,-31,>24h,False
2037,False,-39,-39,-39,>24h,False
2040,False,-39,-39,-39,>24h,False
2041,False,-47,-47,-47,>24h,False
2042,False,-31,-31,-31,>24h,False
2043,False,-23,-23,-23,16-24h,False
2044,True,-31,-31,-31,>24h,False
2051,False,-31,-31,-31,>24h,False
2053,False,-23,-23,-23,16-24h,False
2054,False,-31,-31,-31,>24h,False
2055,False,-31,-31,-31,>24h,False
2056,False,-31,-31,-31,>24h,False
2057,False,-39,-39,-39,>24h,False
2058,False,-31,-31,-31,>24h,False
2060,False,-31,-31,-31,>24h,False
2062,False,-39,-39,-39,>24h,False
2063,False,-31,-31,-31,>24h,False
2064,False,-39,-39,-39,>24h,False
2067,False,-39,-39,-39,>24h,False
2068,False,-39,-39,-39,>24h,False
2070,False,-39,-39,-39,>24h,False
2071,False,-31,-31,-31,>24h,False
2072,False,-39,-39,-39,>24h,False
2075,False,-31,-31,-31,>24h,False
2077,False,-31,-31,-31,>24h,False
2082,False,-31,-31,-31,>24h,False
2083,False,-31,-31,-31,>24h,False
2088,False,-39,-39,-39,>24h,False
2089,False,-23,-23,-23,16-24h,False
2090,True,-39,-7,-7,4-8h,False
2091,False,-39,-39,-39,>24h,False
2094,False,-39,-39,-39,>24h,False
2095,False,-39,-39,-39,>24h,False
2096,False,-23,-23,-23,16-24h,False
2097,False,-31,-31,-31,>24h,False
2098,False,-39,-39,-39,>24h,False
2100,False,-31,-31,-31,>24h,False
2101,False,-31,-31,-31,>24h,False
2105,False,-15,-15,-15,8-16h,False
2108,False,-23,-23,-23,16-24h,False
2110,False,-47,-47,-47,>24h,False
2111,False,-23,-23,-23,16-24h,False
2112,False,-31,-31,-31,>24h,False
2113,False,-39,-39,-39,>24h,False
2116,False,-31,-31,-31,>24h,False
2119,False,-31,-31,-31,>24h,False
2120,False,-39,-39,-39,>24h,False
2122,False,-31,-31,-31,>24h,False
2124,False,-23,-23,-23,16-24h,False
2125,True,-39,-15,-15,8-16h,False
2127,False,-23,-23,-23,16-24h,False
2128,False,-39,-39,-39,>24h,False
2129,False,-23,-23,-23,16-24h,False
2133,False,-31,-31,-31,>24h,False
2138,False,-39,-39,-39,>24h,False
2139,False,-31,-31,-31,>24h,False
2141,False,-39,-39,-39,>24h,False
2142,False,-23,-23,-23,16-24h,False
2143,False,-31,-31,-31,>24h,False
2145,False,-39,-39,-39,>24h,False
2146,True,-31,-29,-4,4-8h,False
2148,False,-23,-23,-23,16-24h,False
2151,False,-31,-31,-31,>24h,False
2152,False,-31,-31,-31,>24h,False
2155,False,-39,-39,-39,>24h,False
2156,False,-23,-23,-23,16-24h,False
2157,False,-23,-23,-23,16-24h,False
2162,False,-31,-31,-31,>24h,False
2164,False,-31,-31,-31,>24h,False
2166,False,-31,-31,-31,>24h,False
2170,False,-31,-31,-31,>24h,False
2174,False,-23,-23,-23,16-24h,False
2176,False,-31,-31,-31,>24h,False
2177,False,-31,-31,-31,>24h,False
2178,False,-31,-31,-31,>24h,False
2179,False,-31,-31,-31,>24h,False
2181,False,-47,-47,-47,>24h,False
2182,False,-31,-31,-31,>24h,False
2183,False,-31,-31,-31,>24h,False
2187,True,-31,-31,-31,>24h,False
2188,False,-23,-23,-23,16-24h,False
2189,False,-39,-39,-39,>24h,False
2190,False,-47,-47,-47,>24h,False
2191,False,-39,-39,-39,>24h,False
2192,False,-23,-23,-23,16-24h,False
2193,False,-39,-39,-39,>24h,False
2195,False,-31,-31,-31,>24h,False
2197,False,-31,-31,-31,>24h,False
2199,False,-39,-39,-39,>24h,False
2200,False,-31,-31,-31,>24h,False
2201,True,-39,-39,-39,>24h,False
2203,False,-23,-23,-23,16-24h,False
2204,False,-31,-31,-31,>24h,False
2206,False,-39,-39,-39,>24h,False
2207,True,-31,-31,-31,>24h,False
2208,False,-23,-23,-23,16-24h,False
2209,False,-31,-31,-31,>24h,False
2210,False,-31,-31,-31,>24h,False
2211,False,-31,-31,-31,>24h,False
2212,True,-39,-37,-5,4-8h,False
2213,False,-39,-39,-39,>24h,False
2215,False,-23,-23,-23,16-24h,False
2220,False,-47,-47,-47,>24h,False
2221,True,-39,-15,-15,8-16h,False
2222,False,-39,-39,-39,>24h,False
2223,False,-39,-39,-39,>24h,False
2225,False,-23,-23,-23,16-24h,False
2226,False,-23,-23,-23,16-24h,False
2227,False,-31,-31,-31,>24h,False
2230,False,-39,-39,-39,>24h,False
2231,True,-38,-27,-27,>24h,False
2232,True,-47,-47,-47,>24h,False
2234,False,-39,-39,-39,>24h,False
2236,False,-23,-23,-23,16-24h,False
2237,False,-31,-31,-31,>24h,False
2238,False,-23,-23,-23,16-24h,False
2241,False,-31,-31,-31,>24h,False
2242,False,-39,-39,-39,>24h,False
2243,False,-31,-31,-31,>24h,False
2244,False,-23,-23,-23,16-24h,False
2246,False,-23,-23,-23,16-24h,False
2247,False,-23,-23,-23,16-24h,False
2248,False,-31,-31,-31,>24h,False
2249,False,-23,-23,-23,16-24h,False
2250,False,-39,-39,-39,>24h,False
2251,False,-39,-39,-39,>24h,False
2252,False,-31,-31,-31,>24h,False
2253,True,-39,-12,-12,8-16h,False
2254,False,-39,-39,-39,>24h,False
2255,False,-31,-31,-31,>24h,False
2256,False,-23,-23,-23,16-24h,False
2257,False,-31,-31,-31,>24h,False
2258,True,-39,-39,-39,>24h,False
2259,False,-31,-31,-31,>24h,False
2263,False,-39,-39,-39,>24h,False
2264,False,-31,-31,-31,>24h,False
2265,False,-31,-31,-31,>24h,False
2266,False,-31,-31,-31,>24h,False
2267,False,-31,-31,-31,>24h,False
2271,True,-31,-31,-31,>24h,False
2274,False,-31,-31,-31,>24h,False
2276,False,-39,-39,-39,>24h,False
2277,False,-39,-39,-39,>24h,False
2278,False,-39,-39,-39,>24h,False
2279,False,-31,-31,-31,>24h,False
2285,False,-23,-23,-23,16-24h,False
2286,False,-31,-31,-31,>24h,False
2291,True,-39,-15,-8,8-16h,False
2292,False,-31,-31,-31,>24h,False
2295,False,-31,-31,-31,>24h,False
2298,False,-31,-31,-31,>24h,False
2299,False,-31,-31,-31,>24h,False
2300,False,-39,-39,-39,>24h,False
2301,False,-39,-39,-39,>24h,False
2302,True,-47,-37,-17,16-24h,False
2304,False,-39,-39,-39,>24h,False
2308,False,-39,-39,-39,>24h,False
2309,False,-31,-31,-31,>24h,False
2310,False,-31,-31,-31,>24h,False
2311,False,-23,-23,-23,16-24h,False
2313,True,-14,-2,-2,0-4h,False
2314,False,-31,-31,-31,>24h,False
2318,True,-31,-31,-31,>24h,False
2319,False,-31,-31,-31,>24h,False
2320,False,-23,-23,-23,16-24h,False
2321,False,-39,-39,-39,>24h,False
2322,False,-47,-47,-47,>24h,False
2324,False,-39,-39,-39,>24h,False
2327,False,-31,-31,-31,>24h,False
2328,False,-23,-23,-23,16-24h,False
2329,False,-39,-39,-39,>24h,False
2336,False,-31,-31,-31,>24h,False
2337,False,-23,-23,-23,16-24h,False
2339,True,-31,-31,-31,>24h,False
2341,False,-23,-23,-23,16-24h,False
2342,False,-39,-39,-39,>24h,False
2344,False,-39,-39,-39,>24h,False
2345,False,-31,-31,-31,>24h,False
2346,False,-23,-23,-23,16-24h,False
2348,False,-39,-39,-39,>24h,False
2349,False,-31,-31,-31,>24h,False
2351,False,-23,-23,-23,16-24h,False
2352,True,-23,-23,-23,16-24h,False
2357,False,-31,-31,-31,>24h,False
2359,False,-39,-39,-39,>24h,False
2360,False,-31,-31,-31,>24h,False
2361,False,-15,-15,-15,8-16h,False
2364,False,-39,-39,-39,>24h,False
