subset,candidate,window_start_relative_hour,path_id,stage,global_hour,relative_hour,profile_id,requested_increment_from_realized_kw,grid_hostable_increment_kw,grid_hosting_ratio,full_to_candidate_hostable,resulting_min_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,site3_plus30_hostable,site3_voltage_limited_flag,site3_max_additional_hosting_kw,site1_full_to_candidate_hostable,site1_voltage_limited_flag,site1_hosting_ratio,site2_full_to_candidate_hostable,site2_voltage_limited_flag,site2_hosting_ratio,site3_full_to_candidate_hostable,site3_hosting_ratio,site4_full_to_candidate_hostable,site4_voltage_limited_flag,site4_hosting_ratio
BASE_UNRECOVERABLE_-4H,S4_125,-4,6055,3,23,-1,115,37.5,0,0,NO,0.9,0,18,1,1,2,4.83659842094,0.806099736823,0.831134359092,True,False,False,NO,True,0,NO,True,0,NO,True,0,NO,0,NO,True,0
BASE_UNRECOVERABLE_-4H,S4_125,-4,55,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,152,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,201,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,222,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,467,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,488,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,518,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,643,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,766,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,801,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,838,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,869,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,1165,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,1278,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,1320,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,1666,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2000,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2052,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2092,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2103,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2289,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2414,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2419,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2435,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2467,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2478,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2509,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2676,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2813,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,2916,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,3349,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,3381,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,3514,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,3618,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,3724,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,3911,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4007,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4119,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4329,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4448,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4674,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4689,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4694,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4711,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,4723,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5235,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5334,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5444,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5445,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5557,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5666,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5685,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5887,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,5938,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6008,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6098,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6257,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6260,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6266,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6499,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6526,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6663,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,6969,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7183,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7541,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7623,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7669,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7699,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7786,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,7862,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8138,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8332,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8395,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8707,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8716,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8747,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8749,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8764,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8842,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,8898,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9334,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9408,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9428,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9541,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9638,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9657,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9744,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9825,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,9870,4,29,-3,465,37.5,37.5,1,YES,0.918942607567,0.0189426075673,18,1,1,2,3.76390210657,0.627317017762,0.63917264477,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,55,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,152,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,201,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,222,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,467,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,488,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,518,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,643,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,766,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,801,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
BASE_UNRECOVERABLE_-4H,S4_125,-4,838,4,30,-2,511,37.5,37.5,1,YES,0.920780645829,0.0207806458285,18,1,1,2,3.6727647071,0.612127451184,0.623062827971,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
