group,path_id,real_hour_count,first_HTT_hour_gt0,first_meaningful_HTT_hour_ge1kg,first_meaningful_HTT_hour_ge5kg,peak_HTT_hour,peak_HTT_kg,last_HTT_hour,final16h_HTT_kg,final8h_HTT_kg,final4h_HTT_kg,cumulative_HTT_by_-24h_kg,checkpoint_-24h_available,cumulative_HTT_by_-16h_kg,checkpoint_-16h_available,cumulative_HTT_by_-8h_kg,checkpoint_-8h_available,cumulative_HTT_by_-4h_kg,checkpoint_-4h_available,cumulative_HTT_by_0h_kg,checkpoint_0h_available
positive_target_adequate,9898,40,-1,-1,-1,-1,22.5715079749,-1,22.5715079749,22.5715079749,22.5715079749,0,True,0,True,0,True,0,True,22.5715079749,True
positive_target_adequate,9909,40,-8,-8,,-8,4.29723883048,-5,5.30293762905,5.30293762905,0,0,True,0,True,0,True,5.30293762905,True,5.30293762905,True
positive_target_adequate,9920,24,-8,-8,,-8,3.74077957951,-8,3.74077957951,3.74077957951,0,0,True,0,True,0,True,3.74077957951,True,3.74077957951,True
positive_target_adequate,9934,48,-8,-8,-8,-8,30.1954402405,-8,30.1954402405,30.1954402405,0,0,True,0,True,0,True,30.1954402405,True,30.1954402405,True
positive_target_adequate,9960,40,-8,-8,,-8,3.63527629087,-8,3.63527629087,3.63527629087,0,0,True,0,True,0,True,3.63527629087,True,3.63527629087,True
positive_target_adequate,9986,40,-24,-24,-24,-24,21.8980539775,-8,23.0889627134,9.36703228565,0,0,True,21.8980539775,True,35.6199844053,True,44.9870166909,True,44.9870166909,True
positive_target_adequate,9998,48,-24,-24,-24,-24,23.1239088452,-1,9.09437662794,4.71589399123,4.71589399123,0,True,24.8939129243,True,29.272395561,True,29.272395561,True,33.9882895522,True
pure_location,11,40,-16,-16,-16,-16,60.8935294415,-1,70.3701988337,9.47666939222,2.98765947656,0,True,0,True,60.8935294415,True,67.3825393572,True,70.3701988337,True
pure_location,16,24,-16,-16,-16,-11,49.5214496123,-1,166.349979021,70.103201571,39.3733421457,0,True,0,True,96.2467774503,True,126.976636876,True,166.349979021,True
pure_location,24,32,-16,-16,-16,-2,51.2886248055,-2,93.3186127319,63.3849160793,54.6111954426,0,True,0,True,29.9336966525,True,38.7074172892,True,93.3186127319,True
pure_location,156,48,-24,-24,-24,-24,59.6995580386,-8,43.6923824178,28.6789911895,0,0,True,59.6995580386,True,74.7129492669,True,103.391940456,True,103.391940456,True
pure_location,182,48,,,,-48,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,202,40,-24,-24,-16,-16,63.6816762692,-2,79.3982051918,15.7165289226,5.88524212042,0,True,2.91324829607,True,66.5949245653,True,76.4262113675,True,82.3114534879,True
pure_location,216,40,-17,-17,-17,-6,34.1892577645,-6,94.5453829229,40.2590108086,0,0,True,9.38143750247,True,63.6678096167,True,103.926820425,True,103.926820425,True
pure_location,230,40,-10,-10,-10,-4,31.1744414544,-1,74.9847538584,50.5411200886,50.5411200886,0,True,0,True,24.4436337698,True,24.4436337698,True,74.9847538584,True
pure_location,285,40,-16,-16,-16,-8,23.6414130434,-5,50.0751241365,26.3904334945,0,0,True,0,True,23.684690642,True,50.0751241365,True,50.0751241365,True
pure_location,289,40,-16,-16,-16,-4,35.9580643484,-4,50.6868196862,35.9580643484,35.9580643484,0,True,0,True,14.7287553378,True,14.7287553378,True,50.6868196862,True
pure_location,313,48,-16,-16,-16,-1,29.8805912877,-1,43.034705329,36.8663982877,29.8805912877,0,True,0,True,6.16830704128,True,13.1541140413,True,43.034705329,True
pure_location,439,32,-16,-16,-16,-2,51.0702203767,-2,81.5283161432,55.3926375473,51.0702203767,0,True,0,True,26.1356785959,True,30.4580957665,True,81.5283161432,True
pure_location,462,32,-16,-16,-16,-8,21.0709482891,-8,50.3851147761,21.0709482891,0,0,True,0,True,29.3141664871,True,50.3851147761,True,50.3851147761,True
pure_location,484,32,-24,-24,-24,-19,49.5214496123,-3,78.5039870212,37.1187382126,37.1187382126,0,True,96.2467774503,True,137.632026259,True,137.632026259,True,174.750764472,True
pure_location,521,40,,,,-40,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,550,24,-1,-1,-1,-1,23.073265734,-1,23.073265734,23.073265734,23.073265734,0,True,0,True,0,True,0,True,23.073265734,True
pure_location,634,40,-12,-12,-12,-8,28.896550557,-4,52.1804696896,33.241954376,4.34540381895,0,True,0,True,18.9385153136,True,47.8350658706,True,52.1804696896,True
pure_location,749,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,806,32,-8,-8,-8,-3,45.9500677951,-2,65.3581266178,65.3581266178,47.6564062151,0,True,0,True,0,True,17.7017204027,True,65.3581266178,True
pure_location,889,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,942,48,-24,-24,-24,-24,42.9059529644,-2,91.41981105,63.8595392637,23.3585197552,0,True,42.9059529644,True,70.4662247506,True,110.967244259,True,134.325764014,True
pure_location,996,32,-22,-22,-22,-22,40.7767589702,-16,40.2584643491,0,0,0,True,46.0223787977,True,86.2808431469,True,86.2808431469,True,86.2808431469,True
pure_location,1159,40,-16,-16,-16,-16,50.2600616008,-16,50.2600616008,0,0,0,True,0,True,50.2600616008,True,50.2600616008,True,50.2600616008,True
pure_location,1353,32,-16,-16,-16,-16,63.1505767924,-1,94.4226487831,31.2720719907,6.79358134774,0,True,0,True,63.1505767924,True,87.6290674353,True,94.4226487831,True
pure_location,1364,24,-8,-8,-8,-1,9.25048466509,-1,14.9621460617,14.9621460617,9.25048466509,0,True,0,True,0,True,5.71166139664,True,14.9621460617,True
pure_location,1389,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,1420,48,-24,-24,-24,-24,59.6995580386,-5,55.9373051201,37.5585901987,0,0,True,59.6995580386,True,78.07827296,True,115.636863159,True,115.636863159,True
pure_location,1455,24,-8,-8,-8,-8,9.36574142711,-8,9.36574142711,9.36574142711,0,0,True,0,True,0,True,9.36574142711,True,9.36574142711,True
pure_location,1459,24,-16,-16,-16,-16,51.189007347,-2,150.657518379,55.0464922189,34.3948380806,0,True,0,True,95.6110261601,True,116.262680298,True,150.657518379,True
pure_location,1460,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,1511,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,1538,16,,,,-16,0,,0,0,0,0,False,0,True,0,True,0,True,0,True
pure_location,1564,40,-16,-16,-16,-16,61.6261441187,-7,124.267239729,56.890089788,0,0,True,0,True,67.3771499407,True,124.267239729,True,124.267239729,True
pure_location,1616,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,1624,40,-24,-24,-24,-19,38.9073806297,-5,62.5184398302,23.7943140061,0,0,True,55.9434385207,True,94.6675643448,True,118.461878351,True,118.461878351,True
pure_location,1671,40,-8,-8,-8,-8,39.6722087332,-8,39.6722087332,39.6722087332,0,0,True,0,True,0,True,39.6722087332,True,39.6722087332,True
pure_location,1674,48,-32,-24,-24,-24,41.4941046754,-1,38.7986755713,38.7986755713,31.9110204177,0.132955672006,True,41.6270603474,True,41.6270603474,True,48.514715501,True,80.4257359187,True
pure_location,1710,48,-24,-24,-24,-1,61.9260224284,-1,120.487174304,101.601120856,101.601120856,0,True,46.5288984096,True,65.4149518573,True,65.4149518573,True,167.016072713,True
pure_location,1719,48,-20,-20,-20,-9,43.5729895086,-7,54.9081903643,10.8403398702,0,0,True,18.9385153136,True,63.0063658077,True,73.8467056779,True,73.8467056779,True
pure_location,1743,32,-16,-16,-16,-8,55.5611069282,-8,85.4948035807,55.5611069282,0,0,True,0,True,29.9336966525,True,85.4948035807,True,85.4948035807,True
pure_location,1897,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,1974,40,-16,-16,-16,-16,22.2477984646,-1,44.2732034522,22.0254049876,8.67275846713,0,True,0,True,22.2477984646,True,35.6004449851,True,44.2732034522,True
pure_location,2018,32,-8,-8,-8,-8,63.4780068642,-8,63.4780068642,63.4780068642,0,0,True,0,True,0,True,63.4780068642,True,63.4780068642,True
pure_location,2032,24,-1,-1,-1,-1,23.073265734,-1,23.073265734,23.073265734,23.073265734,0,True,0,True,0,True,0,True,23.073265734,True
pure_location,2081,40,-16,-16,-16,-8,49.2974913838,-8,62.0313684421,49.2974913838,0,0,True,0,True,12.7338770584,True,62.0313684421,True,62.0313684421,True
pure_location,2132,32,-13,-13,-13,-13,17.2133804541,-13,17.2133804541,0,0,0,True,0,True,17.2133804541,True,17.2133804541,True,17.2133804541,True
pure_location,2158,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,2180,48,-19,-19,-19,-19,28.7270593497,-1,20.6842830256,5.11043045809,5.11043045809,0,True,28.7270593497,True,44.3009119172,True,44.3009119172,True,49.4113423753,True
pure_location,2219,40,-24,-16,-16,-16,41.4941046754,-2,65.9601280454,24.46602337,4.58015211259,0,True,0.132955672006,True,41.6270603474,True,61.5129316048,True,66.0930837174,True
pure_location,2224,40,-16,-16,-16,-16,33.7166736354,-16,33.7166736354,0,0,0,True,0,True,33.7166736354,True,33.7166736354,True,33.7166736354,True
pure_location,2240,32,-9,-9,-8,-8,61.9926700362,-8,64.9315944492,61.9926700362,0,0,True,0,True,2.93892441302,True,64.9315944492,True,64.9315944492,True
pure_location,2306,40,-5,-5,,-5,2.78325442567,-5,2.78325442567,2.78325442567,0,0,True,0,True,0,True,2.78325442567,True,2.78325442567,True
pure_location,2422,48,-24,-24,-24,-24,41.4941046754,-5,71.2439772419,47.1375147817,0,0,True,41.4941046754,True,65.6005671356,True,112.738081917,True,112.738081917,True
pure_location,2425,40,-5,-1,,-1,1.44502810789,-1,2.29214842206,2.29214842206,1.44502810789,0,True,0,True,0,True,0.84712031417,True,2.29214842206,True
pure_location,2470,32,-16,-16,-16,-8,64.8186859499,-8,94.132852437,64.8186859499,0,0,True,0,True,29.3141664871,True,94.132852437,True,94.132852437,True
pure_location,2532,40,-17,-17,-16,-16,40.6255319547,-1,66.6248808797,25.999348925,9.25531155565,0,True,2.93892441302,True,43.5644563677,True,60.3084937371,True,69.5638052927,True
pure_location,2623,24,-8,,,-8,0.617513454709,-8,0.617513454709,0.617513454709,0,0,True,0,True,0,True,0.617513454709,True,0.617513454709,True
pure_location,2632,24,-8,-1,-1,-1,28.9697577081,-1,29.7016124647,29.7016124647,28.9697577081,0,True,0,True,0,True,0.731854756653,True,29.7016124647,True
pure_location,2674,32,-16,-16,-16,-16,63.1505767924,-8,90.7829684767,27.6323916843,0,0,True,0,True,63.1505767924,True,90.7829684767,True,90.7829684767,True
pure_location,2699,48,-14,-14,-14,-14,25.6463922678,-8,30.643341089,4.99694882118,0,0,True,0,True,25.6463922678,True,30.643341089,True,30.643341089,True
pure_location,2700,32,-13,-13,-8,-8,49.3345277055,-8,51.6840280711,49.3345277055,0,0,True,0,True,2.34950036567,True,51.6840280711,True,51.6840280711,True
pure_location,2776,32,-16,-16,,-16,1.03349081966,-16,1.03349081966,0,0,0,True,0,True,1.03349081966,True,1.03349081966,True,1.03349081966,True
pure_location,2783,32,-16,-16,-16,-16,21.8980539775,-1,46.0624960059,24.1644420284,18.4882630072,0,True,0,True,21.8980539775,True,27.5742329987,True,46.0624960059,True
pure_location,2802,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,2824,32,-8,-8,-8,-8,20.3789418477,-7,24.8939129243,24.8939129243,0,0,True,0,True,0,True,24.8939129243,True,24.8939129243,True
pure_location,2825,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,2834,48,-24,-24,-24,-19,45.9500677951,-1,76.9640310648,59.2333376441,23.3354312627,0,True,77.3024206041,True,95.0331140247,True,130.931020406,True,154.266451669,True
pure_location,2854,48,-32,-24,-24,-24,70.8704090649,-1,57.3475231228,13.9205641891,2.62210805581,0.132955672006,True,71.0033647369,True,114.430323671,True,125.728779804,True,128.35088786,True
pure_location,2906,40,,,,-40,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,2937,32,-9,-8,-8,-1,10.6437813687,-1,18.7528442208,18.1260754659,10.6437813687,0,True,0,True,0.626768754987,True,8.10906285217,True,18.7528442208,True
pure_location,3005,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,3013,40,-16,-16,-16,-8,37.3068403537,-1,72.3526315953,38.6359579599,1.32911760622,0,True,0,True,33.7166736354,True,71.0235139891,True,72.3526315953,True
pure_location,3070,32,-13,-13,-13,-8,22.3777206636,-6,52.702901035,35.4895205809,0,0,True,0,True,17.2133804541,True,52.702901035,True,52.702901035,True
pure_location,3129,40,-24,-24,-24,-24,21.8980539775,-4,15.9156926278,0.70608509155,0.70608509155,0,True,21.8980539775,True,37.1076615138,True,37.1076615138,True,37.8137466053,True
pure_location,3136,40,-8,-8,,-8,1.48411940164,-8,1.48411940164,1.48411940164,0,0,True,0,True,0,True,1.48411940164,True,1.48411940164,True
pure_location,3160,40,-21,-21,-16,-16,31.9064572212,-8,47.8386770427,3.56715838819,0,0,True,2.34950036567,True,46.6210190202,True,50.1881774084,True,50.1881774084,True
pure_location,3245,16,,,,-16,0,,0,0,0,0,False,0,True,0,True,0,True,0,True
pure_location,3247,40,-24,-24,-24,-18,29.9766292001,-1,53.4972823367,22.0889304604,19.4825164049,0,True,54.987412724,True,86.3957646003,True,89.0021786559,True,108.484695061,True
pure_location,3272,32,-16,-16,-16,-16,21.8980539775,-7,40.8441058352,18.9460518577,0,0,True,0,True,21.8980539775,True,40.8441058352,True,40.8441058352,True
pure_location,3428,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,3447,48,-24,-24,-24,-19,45.9500677951,-2,60.2736736951,55.7176209253,27.4264082743,0,True,77.3024206041,True,81.8584733739,True,110.149686025,True,137.576094299,True
pure_location,3495,32,-16,-16,-16,-16,36.3066889803,-4,97.0523330846,43.3721269029,7.5475092696,0,True,0,True,53.6802061817,True,89.504823815,True,97.0523330846,True
pure_location,3503,32,-16,-16,-16,-16,39.7178207199,-8,49.7750118628,7.7838937641,0,0,True,0,True,41.9911180987,True,49.7750118628,True,49.7750118628,True
pure_location,3507,32,-16,-16,,-16,1.03349081966,-16,1.03349081966,0,0,0,True,0,True,1.03349081966,True,1.03349081966,True,1.03349081966,True
pure_location,3527,40,-16,-16,-16,-16,50.2600616008,-16,50.2600616008,0,0,0,True,0,True,50.2600616008,True,50.2600616008,True,50.2600616008,True
pure_location,3548,48,-24,-24,-24,-17,22.0218921213,-2,67.5979722588,41.4658507454,41.4658507454,0,True,35.9930209188,True,62.1251424322,True,62.1251424322,True,103.590993178,True
pure_location,3557,32,-16,-8,-8,-8,32.1248782025,-1,38.3689073189,38.2359516469,6.11107344439,0,True,0,True,0.132955672006,True,32.2578338746,True,38.3689073189,True
pure_location,3660,32,-16,-16,,-1,3.55750579161,-1,4.94377830058,3.55750579161,3.55750579161,0,True,0,True,1.38627250897,True,1.38627250897,True,4.94377830058,True
pure_location,3702,32,-14,-14,-8,-8,15.8725612575,-8,17.8613797706,15.8725612575,0,0,True,0,True,1.98881851304,True,17.8613797706,True,17.8613797706,True
pure_location,3758,40,-21,-21,-13,-13,31.9969247543,-13,31.9969247543,0,0,0,True,2.34950036567,True,34.34642512,True,34.34642512,True,34.34642512,True
pure_location,3762,40,-24,-24,-24,-24,37.0400749645,-3,28.2015849332,15.8923786768,10.9332331906,0,True,40.2091476915,True,52.5183539479,True,57.4774994342,True,68.4107326248,True
pure_location,3813,48,-16,-16,-16,-16,40.9552220509,-1,63.5924491664,8.75044914237,6.13968907502,0,True,0,True,54.8420000241,True,57.4527600914,True,63.5924491664,True
pure_location,3959,32,-16,-16,-16,-6,42.6710472317,-6,85.9643164468,49.295892269,0,0,True,0,True,36.6684241779,True,85.9643164468,True,85.9643164468,True
pure_location,3989,48,-9,-9,-9,-8,25.9887956725,-8,33.4407270596,25.9887956725,0,0,True,0,True,7.45193138718,True,33.4407270596,True,33.4407270596,True
pure_location,4012,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,4059,32,-8,-8,-8,-8,61.7446589414,-8,61.7446589414,61.7446589414,0,0,True,0,True,0,True,61.7446589414,True,61.7446589414,True
pure_location,4070,32,-16,-16,,-16,1.70898598414,-16,1.70898598414,0,0,0,True,0,True,1.70898598414,True,1.70898598414,True,1.70898598414,True
pure_location,4102,32,-8,-8,-8,-8,23.1239088452,-2,30.8477487703,30.8477487703,7.72383992513,0,True,0,True,0,True,23.1239088452,True,30.8477487703,True
pure_location,4106,32,-16,-9,-9,-9,28.9697577081,-8,47.0929091133,17.3912966486,0,0,True,0,True,29.7016124647,True,47.0929091133,True,47.0929091133,True
pure_location,4114,32,-9,-9,-8,-8,47.5657738961,-3,55.0441325301,52.6520970654,5.08632316937,0,True,0,True,2.39203546461,True,49.9578093607,True,55.0441325301,True
pure_location,4120,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,4209,24,-16,-16,-16,-16,51.189007347,-1,157.421240585,61.8102144248,37.793067313,0,True,0,True,95.6110261601,True,119.628173272,True,157.421240585,True
pure_location,4321,40,-24,-24,-24,-15,49.0254667286,-7,71.5483888562,13.6031818158,0,0,True,29.3141664871,True,87.2593735274,True,100.862555343,True,100.862555343,True
pure_location,4326,32,-16,-16,-16,-16,39.7178207199,-2,69.0592800741,27.0681619754,19.3587640127,0,True,0,True,41.9911180987,True,49.7005160614,True,69.0592800741,True
pure_location,4395,24,-8,-8,-8,-2,26.8384610748,-2,52.208673578,52.208673578,26.8384610748,0,True,0,True,0,True,25.3702125032,True,52.208673578,True
pure_location,4406,32,-8,-8,-8,-2,45.3329012649,-2,64.9315944492,64.9315944492,45.3329012649,0,True,0,True,0,True,19.5986931843,True,64.9315944492,True
pure_location,4434,32,-16,-16,-16,-10,29.9766292001,-8,59.1784803295,4.19106760549,0,0,True,0,True,54.987412724,True,59.1784803295,True,59.1784803295,True
pure_location,4483,40,-24,-24,-24,-24,41.3344625162,-2,48.2696740903,26.9115747206,0.554323773591,0,True,41.9039295104,True,63.2620288801,True,89.6192798271,True,90.1736036007,True
pure_location,4500,32,-16,-16,-16,-16,21.8980539775,-4,35.6199844053,13.7219304278,13.7219304278,0,True,0,True,21.8980539775,True,21.8980539775,True,35.6199844053,True
pure_location,4569,32,-3,-3,-3,-3,28.7270593497,-3,28.7270593497,28.7270593497,28.7270593497,0,True,0,True,0,True,0,True,28.7270593497,True
pure_location,4665,32,-14,-14,-8,-6,23.6539931358,-1,46.9350067903,44.9461882773,8.60814570787,0,True,0,True,1.98881851304,True,38.3268610825,True,46.9350067903,True
pure_location,4787,40,-21,-21,-16,-16,31.3062759114,-2,58.6126799531,27.3064040417,6.58254211663,0,True,2.34950036567,True,33.6557762771,True,54.3796382022,True,60.9621803188,True
pure_location,4789,40,-16,-16,-16,-8,33.2017659928,-8,73.3237222555,33.2017659928,0,0,True,0,True,40.1219562627,True,73.3237222555,True,73.3237222555,True
pure_location,4852,24,-12,-12,-12,-12,43.8709621935,-8,65.2171194213,17.8941999754,0,0,True,0,True,47.3229194459,True,65.2171194213,True,65.2171194213,True
pure_location,4863,32,-16,-16,,-16,2.87456468029,-16,2.87456468029,0,0,0,True,0,True,2.87456468029,True,2.87456468029,True,2.87456468029,True
pure_location,4869,40,-21,-21,-16,-16,31.3062759114,-8,37.7910925966,6.48481668518,0,0,True,2.34950036567,True,33.6557762771,True,40.1405929623,True,40.1405929623,True
pure_location,4961,48,-24,-24,-24,-16,33.1063105328,-4,56.5999933064,23.3580389304,19.17746573,0,True,14.7287553378,True,47.9707097138,True,52.1512829142,True,71.3287486442,True
pure_location,4985,40,-16,-16,-16,-10,45.3329012649,-8,75.8810626447,10.9494681955,0,0,True,0,True,64.9315944492,True,75.8810626447,True,75.8810626447,True
pure_location,5052,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
pure_location,5172,48,-24,-24,-24,-24,34.8837732771,-1,36.1232086269,33.7219629732,23.4113597574,0,True,34.8837732771,True,37.2850189308,True,47.5956221466,True,71.006981904,True
pure_location,5230,32,-8,-8,-8,-8,55.7911284352,-1,56.5239328833,56.5239328833,0.732804448073,0,True,0,True,0,True,55.7911284352,True,56.5239328833,True
pure_location,5247,40,-11,-11,-11,-8,39.0946465914,-3,73.9725477815,45.2454884318,6.15084184036,0,True,0,True,28.7270593497,True,67.8217059411,True,73.9725477815,True
pure_location,5254,24,,,,-24,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
