arm,penalty,path_id,stage,state_id,hurricane_a,hurricane_loc,hurricane_lf,beta,hour_in_stage,global_hour,site,electrical_bus,tariff_yuan_per_kwh,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,H2_production_kg,P_EL_kW,pv_available_kw,pv_used_kw,root_grid_import,site_voltage_pu,begin_inventory_kg,inventory_before_HTT_kg,end_inventory_kg,HTT_in_kg,HTT_out_kg,begin_inventory_source,inventory_before_HTT_source,end_inventory_source,electrolyzer_capacity_binding,storage_capacity_binding,end_hour,relative_hour,case,final_target_kg,P_EL_utilization,min_voltage_pu,min_voltage_bus,max_line_loading_pct,total_HTT_kg
Arm-A,1000,3909,1,81,2,4,1,0,7,7,2,14,0.45,3.78881987578,3.78881987578,0,3.9,200,0,0,3232.001085,0.928900145494,67.8820509821,67.9932311063,67.9932311063,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-33,最严重不足,132.558988567,1.14285714286,0.922643705772,18,0.595566498652,0
Arm-A,1000,3909,1,81,2,4,1,0,7,7,3,18,0.45,0.792898388348,0.792898388348,0,2.34,120,0,0,3232.001085,0.922643705772,37.7163366656,39.2634382773,39.2634382773,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-33,最严重不足,40.9131822127,1.14285714286,0.922643705772,18,0.595566498652,0
Arm-A,1000,3909,1,81,2,4,1,0,7,7,4,31,0.45,2.08586824266,2.08586824266,0,2.925,150,0,0,3232.001085,0.936462519745,47.7055120126,48.5446437699,48.5446437699,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-33,最严重不足,81.8263755451,1,0.922643705772,18,0.595566498652,0
Arm-A,1000,3909,1,81,2,4,1,0,8,8,1,24,0.58,5.39945836154,5.39945836154,0,5.85,300,0,0,3080.000815,0.977126469102,89.5548143231,90.0053559616,90.0053559616,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-32,最严重不足,168.56298044,1,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,1,81,2,4,1,0,8,8,2,14,0.58,3.03105590062,3.03105590062,0,0,0,0,0,3080.000815,0.941683950077,67.9932311063,64.9621752057,64.9621752057,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-32,最严重不足,132.558988567,0,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,1,81,2,4,1,0,8,8,3,18,0.58,1.5857967767,1.5857967767,0,0,0,0,0,3080.000815,0.937958455296,39.2634382773,37.6776415006,37.6776415006,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-32,最严重不足,40.9131822127,0,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,1,81,2,4,1,0,8,8,4,31,0.58,2.60733530332,2.60733530332,0,2.925,150,0,0,3080.000815,0.93736685999,48.5446437699,48.8623084666,48.8623084666,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-32,最严重不足,81.8263755451,1,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,1,9,1,24,0.68,4.31956668923,4.31956668923,0,0,0,2.9938,2.9938,2964.025855,0.978978071796,90.0053559616,85.6857892724,85.6857892724,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-31,最严重不足,168.56298044,0,0.933695183383,18,0.581668365163,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,1,9,2,14,0.68,1.55279503106,1.55279503106,0,0,0,2.9938,2.9938,2964.025855,0.937861977187,64.9621752057,63.4093801746,63.4093801746,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-31,最严重不足,132.558988567,0,0.933695183383,18,0.581668365163,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,1,9,3,18,0.68,1.70473153495,1.70473153495,0,0,0,2.9938,2.9938,2964.025855,0.933695183383,37.6776415006,35.9729099656,35.9729099656,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-31,最严重不足,40.9131822127,0,0.933695183383,18,0.581668365163,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,1,9,4,31,0.68,2.08586824266,2.08586824266,0,0,0,2.9938,2.9938,2964.025855,0.937150630562,48.8623084666,46.776440224,46.776440224,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-31,最严重不足,81.8263755451,0,0.933695183383,18,0.581668365163,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,2,10,1,24,0.74,2.32735274204,2.32735274204,0,0,0,8.6468,8.6468,2941.413855,0.979111005617,85.6857892724,83.3584365303,83.3584365303,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-30,最严重不足,168.56298044,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,2,10,2,14,0.74,1.24223602484,1.24223602484,0,0,0,8.6468,8.6468,2941.413855,0.938543832496,63.4093801746,62.1671441498,62.1671441498,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-30,最严重不足,132.558988567,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,2,10,3,18,0.74,1.36378522796,1.36378522796,0,0,0,8.6468,8.6468,2941.413855,0.934506838152,35.9729099656,34.6091247377,34.6091247377,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-30,最严重不足,40.9131822127,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,2,10,4,31,0.74,1.30366765166,1.30366765166,0,0,0,8.6468,8.6468,2941.413855,0.937559696081,46.776440224,45.4727725723,45.4727725723,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-30,最严重不足,81.8263755451,0,0.934506838152,18,0.578471101036,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,3,11,1,24,0.78,1.86188219364,1.86188219364,0,0,0,18.9976,18.9976,3057.01027,0.978229512459,83.3584365303,81.4965543367,81.4965543367,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-29,最严重不足,168.56298044,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,3,11,2,14,0.78,1.24223602484,1.24223602484,0,0,0,18.9976,18.9976,3057.01027,0.936386110775,62.1671441498,60.924908125,60.924908125,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-29,最严重不足,132.558988567,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,3,11,3,18,0.78,0.852365767474,0.852365767474,0,0,0,18.9976,18.9976,3057.01027,0.932348215698,34.6091247377,33.7567589702,33.7567589702,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-29,最严重不足,40.9131822127,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,3,11,4,31,0.78,1.04293412133,1.04293412133,0,0,0,18.9976,18.9976,3057.01027,0.934867934583,45.4727725723,44.429838451,44.429838451,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-29,最严重不足,81.8263755451,0,0.932348215698,18,0.603408379471,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,4,12,1,24,0.82,1.86188219364,1.86188219364,0,0,0,34.8842,34.8842,3105.46369,0.977800408747,81.4965543367,79.634672143,79.634672143,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-28,最严重不足,168.56298044,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,4,12,2,14,0.82,1.39751552795,1.39751552795,0,0,0,34.8842,34.8842,3105.46369,0.935872485773,60.924908125,59.527392597,59.527392597,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-28,最严重不足,132.558988567,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,4,12,3,18,0.82,0.792898388348,0.792898388348,0,0,0,34.8842,34.8842,3105.46369,0.932029559841,33.7567589702,32.9638605818,32.9638605818,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-28,最严重不足,40.9131822127,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,4,12,4,31,0.82,1.23066226317,1.23066226317,0,0,0,34.8842,34.8842,3105.46369,0.933560922939,44.429838451,43.1991761878,43.1991761878,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-28,最严重不足,81.8263755451,0,0.932029559841,18,0.616442690195,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,1,24,0.86,2.32735274204,2.32735274204,0,0,0,43.9456,43.9456,3125.218,0.977612117958,79.634672143,77.307319401,77.307319401,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,最严重不足,168.56298044,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,2,14,0.86,1.67701863354,1.67701863354,0,0,0,43.9456,43.9456,3125.218,0.935750794045,59.527392597,57.8503739635,57.8503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,最严重不足,132.558988567,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,3,18,0.86,0.792898388348,0.792898388348,0,0,0,43.9456,43.9456,3125.218,0.932031097679,32.9638605818,32.1709621935,32.1709621935,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,最严重不足,40.9131822127,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,4,31,0.86,1.53832782896,1.53832782896,0,0,0,43.9456,43.9456,3125.218,0.932988021271,43.1991761878,41.6608483588,41.6608483588,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,最严重不足,81.8263755451,0,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,1,24,0.88,2.79282329045,2.79282329045,0,0,0,67.001,67.001,3133.996105,0.977430553788,77.307319401,74.5144961105,74.5144961105,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,最严重不足,168.56298044,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,2,14,0.88,1.95652173913,1.95652173913,0,0,0,67.001,67.001,3133.996105,0.936342889847,57.8503739635,55.8938522243,55.8938522243,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,最严重不足,132.558988567,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,3,18,0.88,0.991122985435,0.991122985435,0,0,0,67.001,67.001,3133.996105,0.932999291692,32.1709621935,31.1798392081,31.1798392081,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,最严重不足,40.9131822127,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,4,31,0.88,1.84599339475,1.84599339475,0,0,0,67.001,67.001,3133.996105,0.932442286835,41.6608483588,39.8148549641,39.8148549641,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,最严重不足,81.8263755451,0,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,1,24,0.8,3.25829383886,3.25829383886,0,0,0,77.1168,77.1168,2992.5332,0.978392990494,74.5144961105,71.2562022717,71.2562022717,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,最严重不足,168.56298044,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,2,14,0.8,2.48447204969,2.48447204969,0,0,0,77.1168,77.1168,2992.5332,0.93975377079,55.8938522243,53.4093801746,53.4093801746,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,最严重不足,132.558988567,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,3,18,0.8,1.18934758252,1.18934758252,0,0,0,77.1168,77.1168,2992.5332,0.936792217772,31.1798392081,29.9904916255,29.9904916255,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,最严重不足,40.9131822127,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,4,31,0.8,2.15365896054,2.15365896054,0,0,0,77.1168,77.1168,2992.5332,0.935396500924,39.8148549641,37.6611960036,37.6611960036,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,最严重不足,81.8263755451,0,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,1,24,0.72,3.72376438727,3.72376438727,0,0,0,66.483,66.483,3035.0684,0.978142731522,71.2562022717,67.5324378844,67.5324378844,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,最严重不足,168.56298044,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,2,14,0.72,3.10559006211,3.10559006211,0,0,0,66.483,66.483,3035.0684,0.938472382903,53.4093801746,50.3037901125,50.3037901125,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,最严重不足,132.558988567,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,3,18,0.72,1.38757217961,1.38757217961,0,0,0,66.483,66.483,3035.0684,0.935268569447,29.9904916255,28.6029194459,28.6029194459,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,最严重不足,40.9131822127,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,4,31,0.72,2.08586824266,2.08586824266,0,0,0,66.483,66.483,3035.0684,0.934625082639,37.6611960036,35.5753277609,35.5753277609,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,最严重不足,81.8263755451,0,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,1,24,0.7,5.02708192282,5.02708192282,0,0,0,54.6124,54.6124,3048.55112,0.978107087434,67.5324378844,62.5053559616,62.5053559616,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,最严重不足,168.56298044,0,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,2,14,0.7,2.7950310559,2.7950310559,0,0,0,54.6124,54.6124,3048.55112,0.937777793161,50.3037901125,47.5087590566,47.5087590566,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,最严重不足,132.558988567,0,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,3,18,0.7,1.5857967767,1.5857967767,0,0,0,54.6124,54.6124,3048.55112,0.93435386433,28.6029194459,27.0171226692,27.0171226692,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,最严重不足,40.9131822127,0,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,4,31,0.7,2.60733530332,2.60733530332,0,0,0,54.6124,54.6124,3048.55112,0.934510174314,35.5753277609,32.9679924576,32.9679924576,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,最严重不足,81.8263755451,0,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,1,24,0.78,4.52437373053,4.52437373053,0,0,0,35.5048,35.5048,2990.98147,0.978617935866,62.5053559616,57.9809822311,57.9809822311,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,最严重不足,168.56298044,0,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,2,14,0.78,1.86335403727,1.86335403727,0,0,0,35.5048,35.5048,2990.98147,0.938378923913,47.5087590566,45.6454050194,45.6454050194,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,最严重不足,132.558988567,0,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,3,18,0.78,2.47780746359,2.47780746359,0,0,0,35.5048,35.5048,2990.98147,0.934719750392,27.0171226692,24.5393152056,24.5393152056,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,最严重不足,40.9131822127,0,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,4,31,0.78,2.34660177299,2.34660177299,0,0,0,35.5048,35.5048,2990.98147,0.936064849523,32.9679924576,30.6213906846,30.6213906846,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,最严重不足,81.8263755451,0,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,1,24,0.92,3.01624915369,3.01624915369,0,0,0,10.5576,10.5576,3168.77041,0.977471414179,57.9809822311,54.9647330774,54.9647330774,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,最严重不足,168.56298044,0,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,2,14,0.92,1.24223602484,1.24223602484,0,0,0,10.5576,10.5576,3168.77041,0.933667463683,45.6454050194,44.4031689945,44.4031689945,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,最严重不足,132.558988567,0,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,3,18,0.92,2.23002671723,2.23002671723,0,0,0,10.5576,10.5576,3168.77041,0.929315773171,24.5393152056,22.3092884884,22.3092884884,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,最严重不足,40.9131822127,0,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,4,31,0.92,1.56440118199,1.56440118199,0,0,0,10.5576,10.5576,3168.77041,0.93254032153,30.6213906846,29.0569895026,29.0569895026,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,最严重不足,81.8263755451,0,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,1,24,0.98,1.86188219364,1.86188219364,0,0,0,0,0,3625.00041,0.97424724705,54.9647330774,53.1028508837,53.1028508837,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,最严重不足,168.56298044,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,2,14,0.98,0.931677018634,0.931677018634,0,0,0,0,0,3625.00041,0.923309231213,44.4031689945,43.4714919759,43.4714919759,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,最严重不足,132.558988567,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,3,18,0.98,1.48668447815,1.48668447815,0,0,0,0,0,3625.00041,0.918067572957,22.3092884884,20.8226040103,20.8226040103,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,最严重不足,40.9131822127,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,4,31,0.98,0.938640709195,0.938640709195,0,0,0,0,0,3625.00041,0.922608220695,29.0569895026,28.1183487934,28.1183487934,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,最严重不足,81.8263755451,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,1,24,0.95,1.39641164523,1.39641164523,0,0,0,0,0,3715,0.973599205347,53.1028508837,51.7064392385,51.7064392385,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,最严重不足,168.56298044,0,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,2,14,0.95,0.621118012422,0.621118012422,0,0,0,0,0,3715,0.92132398373,43.4714919759,42.8503739635,42.8503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,最严重不足,132.558988567,0,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,3,18,0.95,0.991122985435,0.991122985435,0,0,0,0,0,3715,0.915940163768,20.8226040103,19.8314810248,19.8314810248,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,最严重不足,40.9131822127,0,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,4,31,0.95,0.703980531896,0.703980531896,0,0,0,0,0,3715,0.92060401287,28.1183487934,27.4143682615,27.4143682615,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,最严重不足,81.8263755451,0,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,1,24,0.8,0.930941096818,0.930941096818,0,0,0,0,0,3625.00041,0.97424724705,51.7064392385,50.7754981417,50.7754981417,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,最严重不足,168.56298044,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,2,14,0.8,0.310559006211,0.310559006211,0,0,0,0,0,3625.00041,0.923309231213,42.8503739635,42.5398149573,42.5398149573,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,最严重不足,132.558988567,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,3,18,0.8,0.594673791261,0.594673791261,0,0,0,0,0,3625.00041,0.918067572957,19.8314810248,19.2368072336,19.2368072336,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,最严重不足,40.9131822127,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,4,31,0.8,0.469320354598,0.469320354598,0,0,0,0,0,3625.00041,0.922608220695,27.4143682615,26.9450479069,26.9450479069,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,最严重不足,81.8263755451,0,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,1,24,0.55,0.465470548409,0.465470548409,0,5.85,300,0,0,4030.99995,0.970277246672,50.7754981417,56.1600275933,56.1600275933,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,最严重不足,168.56298044,1,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,2,14,0.55,0.310559006211,0.310559006211,0,0,0,0,0,4030.99995,0.920908693988,42.5398149573,42.229255951,42.229255951,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-17,最严重不足,132.558988567,0,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,3,18,0.55,0.396449194174,0.396449194174,0,0,0,0,0,4030.99995,0.915717265128,19.2368072336,18.8403580394,18.8403580394,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-17,最严重不足,40.9131822127,0,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,4,31,0.55,0.260733530332,0.260733530332,0,2.925,150,0,0,4030.99995,0.916308526206,26.9450479069,29.6093143766,29.6093143766,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,最严重不足,81.8263755451,1,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,1,24,0.35,0.465470548409,0.465470548409,0,5.85,300,0,0,4071.0004,0.97109643355,56.1600275933,61.5445570449,61.5445570449,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,最严重不足,168.56298044,1,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,2,14,0.35,0.621118012422,0.621118012422,0,3.9,200,0,0,4071.0004,0.910338880106,42.229255951,45.5081379386,45.5081379386,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,最严重不足,132.558988567,1.14285714286,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,3,18,0.35,0.198224597087,0.198224597087,0,2.34,120,0,0,4071.0004,0.902717507319,18.8403580394,20.9821334423,20.9821334423,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,最严重不足,40.9131822127,1.14285714286,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,4,31,0.35,0.260733530332,0.260733530332,0,2.925,150,0,0,4071.0004,0.917891034754,29.6093143766,32.2735808462,32.2735808462,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,最严重不足,81.8263755451,1,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,1,24,0.3,0.930941096818,0.930941096818,0,5.85,300,0,0,3359.00103,0.97512205903,61.5445570449,66.4636159481,66.4636159481,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,最严重不足,168.56298044,1,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,2,14,0.3,0.310559006211,0.310559006211,0,0,0,0,0,3359.00103,0.935636807572,45.5081379386,45.1975789324,45.1975789324,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-15,最严重不足,132.558988567,0,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,3,18,0.3,0.198224597087,0.198224597087,0,0,0,0,0,3359.00103,0.931488473475,20.9821334423,20.7839088452,20.7839088452,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-15,最严重不足,40.9131822127,0,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,4,31,0.3,0.521467060664,0.521467060664,0,2.925,150,0,0,3359.00103,0.931238213366,32.2735808462,34.6771137856,34.6771137856,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,最严重不足,81.8263755451,1,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3299.13253929,0.975925040031,66.4636159481,71.8481453996,71.8481453996,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,最严重不足,168.56298044,1,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,2,14,0.3,0.310559006211,0.310559006211,0,0,0,0,0,3299.13253929,0.933735336601,45.1975789324,44.8870199262,44.8870199262,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-14,最严重不足,132.558988567,0,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,3,18,0.3,0.396449194174,0.396449194174,0,2.1085591662,108.131239292,0,0,3299.13253929,0.927379169394,20.7839088452,22.4960188172,22.4960188172,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-14,最严重不足,40.9131822127,1.02982132659,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3299.13253929,0.933379692086,34.6771137856,37.3413802552,37.3413802552,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,最严重不足,81.8263755451,1,0.927379169394,18,0.618331918148,0
