path_id,relative_hour,current_inventory_kg,current_production_kg,current_ordinary_demand_kg,current_ordinary_served_kg,target_total,failure_type,remaining_hours,known_remaining_ordinary_demand_kg,checkpoint_present,candidate,candidate_type,expanded_site,multiplier,pmax_site1_kw,pmax_site2_kw,pmax_site3_kw,pmax_site4_kw,total_pmax_kw,added_kw,added_theoretical_kg_per_h,added_theoretical_8h_kg,hours_before_stage7,remaining_electrolyzer_nameplate_max_kg,optimistic_final_inventory_kg,optimistic_total_margin_kg,PHYSICALLY_UNRECOVERABLE,recoverability_status,base_physically_unrecoverable,recovered_relative_to_base,newly_unrecoverable_relative_to_base,monotonicity_violation
8041,-4,189.376736759,8.775,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,253.336736759,96.929221154,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8055,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,416.148409272,235.582652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8055,-8,210.022481134,0,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,337.942481134,157.376724607,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8055,-4,183.84010151,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,247.80010151,67.2343449818,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8061,-16,223.828846024,8.775,12.6236463422,12.6236463422,423.861526765,mixed,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,479.668846024,55.8073192583,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8061,-8,284.455840093,15.015,10.3027948716,10.3027948716,423.861526765,mixed,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,412.375840093,-11.4856866724,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8061,-4,306.724091596,13.7224310439,5.21888439962,5.21888439962,423.861526765,mixed,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,370.684091596,-53.177435169,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8085,-16,254.111343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,509.951343625,114.425978903,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8085,-8,335.220415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,463.140415487,67.6150507659,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8085,-4,384.90350229,15.015,5.2829583731,2.02356065151,395.525364721,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,448.86350229,53.3381375683,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8138,-16,182.014475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,42.3291104824,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8138,-8,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,379.106343625,-16.4190210966,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8138,-4,305.071405215,15.015,1.54554668825,1.54554668825,395.525364721,mixed,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,369.031405215,-26.4939595068,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8215,-16,241.507481134,8.775,12.6236463422,12.6236463422,180.565756528,mixed,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,497.347481134,316.781724607,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8215,-8,187.986245268,0,10.3027948716,10.3027948716,180.565756528,mixed,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,315.906245268,135.340488741,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8215,-4,151.487065728,0,5.21888439962,5.21888439962,180.565756528,mixed,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,215.447065728,34.8813092001,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8221,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,416.148409272,235.312131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8221,-8,194.506903452,0,12.6236463422,12.6236463422,180.836278269,pure_quantity,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,322.426903452,141.590625183,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8221,-4,168.324523827,0,5.2829583731,5.2829583731,180.836278269,pure_quantity,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,232.284523827,51.4482455586,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8238,-16,241.507481134,8.775,12.6236463422,12.6236463422,386.76593055,pure_location,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,497.347481134,110.581550584,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8238,-8,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,pure_location,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,430.054475204,43.2885446535,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8238,-4,360.901906248,13.7224310439,5.21888439962,0,386.76593055,pure_location,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,424.861906248,38.0959756975,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8245,-16,241.507481134,8.775,12.6236463422,12.6236463422,552.327963649,pure_quantity,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,497.347481134,-54.9804825147,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8245,-8,302.134475204,15.015,10.3027948716,10.3027948716,552.327963649,pure_quantity,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,430.054475204,-122.273488445,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8245,-4,360.901906248,13.7224310439,5.21888439962,0,552.327963649,pure_quantity,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,424.861906248,-127.466057401,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8246,-16,160.308409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,416.148409272,259.740893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8246,-8,225.037481134,8.775,12.6236463422,12.6236463422,156.407515605,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,352.957481134,196.54996553,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8246,-4,198.85510151,0,5.2829583731,5.2829583731,156.407515605,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,262.81510151,106.407585905,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8254,-16,302.134475204,15.015,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,557.974475204,241.03374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8254,-8,416.802409557,15.015,1.54554668825,0,316.940731494,pure_location,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,544.722409557,227.781678063,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8254,-4,470.687471146,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,534.647471146,217.706739652,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8283,-16,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,507.026343625,111.500978903,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8283,-8,332.295415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,460.215415487,64.6900507659,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8283,-4,392.355415487,15.015,5.2829583731,0,395.525364721,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,456.315415487,60.7900507659,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8309,-16,416.802409557,15.015,1.54554668825,0,543.056863022,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,672.642409557,129.585546534,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8309,-8,497.911481419,15.015,12.6236463422,12.6236463422,543.056863022,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,625.831481419,82.7746183968,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8309,-4,534.6906162,15.015,5.2829583731,4.86591601695,543.056863022,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,598.6506162,55.5937531778,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8332,-16,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,13.9929484386,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
8332,-8,154.458409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,282.378409272,-141.483117493,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8332,-4,214.518409272,15.015,1.54554668825,0,423.861526765,pure_quantity,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,278.478409272,-145.383117493,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8334,-16,182.014475204,0,10.3027948716,10.3027948716,156.407515605,mixed,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,281.446959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8334,-8,145.293409272,8.775,1.54554668825,1.54554668825,156.407515605,mixed,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,273.213409272,116.805893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8334,-4,139.118470862,0,1.54554668825,1.54554668825,156.407515605,mixed,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,203.078470862,46.6709552571,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8357,-16,367.422817367,15.015,1.54554668825,1.54554668825,543.056863022,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,623.262817367,80.2059543449,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8357,-8,461.782762489,15.015,12.6236463422,8.81251580435,543.056863022,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,589.702762489,46.6458994669,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8357,-4,510.850180123,15.015,5.2829583731,3.0925444568,543.056863022,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,574.810180123,31.753317101,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8384,-16,241.507481134,8.775,12.6236463422,12.6236463422,386.76593055,mixed,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,497.347481134,110.581550584,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8384,-8,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,mixed,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,430.054475204,43.2885446535,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8384,-4,324.402726707,13.7224310439,5.21888439962,5.21888439962,386.76593055,mixed,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,388.362726707,1.59679615697,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
8395,-16,182.014475204,0,10.3027948716,10.3027948716,543.056863022,pure_quantity,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,-105.202387818,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8395,-8,251.186343625,15.015,1.54554668825,1.54554668825,543.056863022,pure_quantity,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,379.106343625,-163.950519397,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8395,-4,311.246343625,15.015,1.54554668825,0,543.056863022,pure_quantity,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,375.206343625,-167.850519397,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8399,-16,163.233409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,419.073409272,276.150125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8399,-8,203.382783755,0,12.6236463422,12.6236463422,142.923283799,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,331.302783755,188.379499956,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8399,-4,177.20040413,0,5.2829583731,5.2829583731,142.923283799,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,241.16040413,98.2371203312,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8440,-16,241.507481134,8.775,12.6236463422,12.6236463422,423.861526765,mixed,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,497.347481134,73.4859543693,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8440,-8,302.134475204,15.015,10.3027948716,10.3027948716,423.861526765,mixed,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,430.054475204,6.19294843859,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
8440,-4,360.901906248,13.7224310439,5.21888439962,0,423.861526765,mixed,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,424.861906248,1.0003794825,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
8456,-16,251.186343625,15.015,1.54554668825,1.54554668825,332.579156112,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,507.026343625,174.447187512,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8456,-8,332.295415487,15.015,12.6236463422,12.6236463422,332.579156112,pure_location,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,460.215415487,127.636259375,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8456,-4,388.678514803,15.015,5.2829583731,0.792898388348,332.579156112,pure_location,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,452.638514803,120.059358691,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8468,-16,182.014475204,0,10.3027948716,10.3027948716,180.836278269,mixed,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,257.018196935,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8468,-8,147.633409272,11.115,1.54554668825,1.54554668825,180.836278269,mixed,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,275.553409272,94.7171310033,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8468,-4,179.159357603,8.775,1.54554668825,1.54554668825,180.836278269,mixed,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,243.119357603,62.2830793339,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8483,-16,182.014475204,0,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,120.91374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8483,-8,251.186343625,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,379.106343625,62.1656121309,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8483,-4,305.071405215,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,369.031405215,52.0906737207,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8534,-16,452.415415487,15.015,12.6236463422,12.6236463422,552.327963649,pure_location,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,708.255415487,155.927451838,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8534,-8,513.042409557,15.015,10.3027948716,10.3027948716,552.327963649,pure_location,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,640.962409557,88.6344459074,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8534,-4,528.265059681,7.75329406251,5.21888439962,5.21888439962,552.327963649,pure_location,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,592.225059681,39.897096032,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8558,-16,182.014475204,0,10.3027948716,10.3027948716,180.565756528,mixed,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,257.288718676,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8558,-8,147.633409272,11.115,1.54554668825,1.54554668825,180.565756528,mixed,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,275.553409272,94.9876527441,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8558,-4,181.418677398,8.95520653641,1.54554668825,1.54554668825,180.565756528,mixed,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,245.378677398,64.8129208703,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8578,-16,182.014475204,0,10.3027948716,10.3027948716,142.923283799,pure_location,16,84.5069940693,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,437.854475204,294.931191405,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8578,-8,160.308409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,8,39.0109281376,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,288.228409272,145.305125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8578,-4,189.233470862,8.775,1.54554668825,1.54554668825,142.923283799,pure_location,4,32.8359897274,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,253.193470862,110.270187063,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8598,-16,232.642481134,15.015,12.6236463422,12.6236463422,423.861526765,pure_location,16,104.989071862,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,488.482481134,64.6209543693,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8598,-8,352.762481134,15.015,10.3027948716,0,423.861526765,pure_location,8,45.4960659317,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,480.682481134,56.8209543693,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8598,-4,389.891255982,13.7224310439,5.21888439962,2.80052290283,423.861526765,pure_location,4,8.99688639124,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,453.851255982,29.9897292169,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8611,-16,147.633409272,11.115,1.54554668825,1.54554668825,374.764778406,mixed,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,403.473409272,28.7086308662,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
8611,-8,228.742481134,15.015,12.6236463422,12.6236463422,374.764778406,mixed,8,59.4930059307,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,8,127.92,356.662481134,-18.1022972713,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8611,-4,288.802481134,15.015,5.2829583731,0,374.764778406,mixed,4,33.3106263059,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,4,63.96,352.762481134,-22.0022972713,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
8612,-16,155.546921843,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,16,98.5039340683,True,S2_125,TARGETED,2,1.25,300,250,120,150,820,50,0.975,7.8,16,255.84,411.386921843,268.463638044,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
