selection_path_id,run005_unique_path_id,source_category,run005_theoretical_path_probability,step3b_path_probability,matrix_recomputed_path_probability,step3b_minus_run005,recomputed_minus_run005,physical_key_match,scenario_count,stage_row_count,is_finite_nonnegative,run005_step3b_pass,matrix_recompute_pass,twenty_repeats_pass,pending_identity_pass
868,868,observed_candidate,1.5439248e-07,1.5439248e-07,1.5439248e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
869,869,unobserved_candidate,1.056e-14,1.056e-14,1.056e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
870,870,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
871,871,unobserved_candidate,3.456e-15,3.456e-15,3.456e-15,0,0,1,20,60,1,1,1,1,1
872,872,unobserved_candidate,5.376e-15,5.376e-15,5.376e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
873,873,observed_candidate,9.2169e-08,9.2169e-08,9.2169e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
874,874,observed_candidate,4.147605e-08,4.147605e-08,4.147605e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
875,875,unobserved_candidate,7.68e-16,7.68e-16,7.68e-16,0,2.95822839457879e-31,1,20,60,1,1,1,1,1
876,876,unobserved_candidate,1.92e-15,1.92e-15,1.92e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
877,877,unobserved_candidate,4.224e-15,4.224e-15,4.224e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
878,878,unobserved_candidate,3.456e-15,3.456e-15,3.456e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
879,879,unobserved_candidate,3.6e-14,3.6e-14,3.6e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
880,880,unobserved_candidate,1.3824e-13,1.3824e-13,1.3824e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
881,881,unobserved_candidate,3.84e-14,3.84e-14,3.84e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
882,882,unobserved_candidate,3.6e-14,3.6e-14,3.6e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
883,883,unobserved_candidate,1.92e-15,1.92e-15,1.92e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
884,884,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
885,885,unobserved_candidate,4.224e-15,4.224e-15,4.224e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
886,886,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
887,887,unobserved_candidate,3.6e-14,3.6e-14,3.6e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
888,888,unobserved_candidate,4.97664e-12,4.97664e-12,4.97664e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
889,889,unobserved_candidate,1.3824e-12,1.3824e-12,1.3824e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
890,890,unobserved_candidate,1.296e-12,1.296e-12,1.296e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
891,891,unobserved_candidate,4.97664e-12,4.97664e-12,4.97664e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
892,892,unobserved_candidate,1.9961856e-10,1.9961856e-10,1.9961856e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
893,893,unobserved_candidate,5.54496e-11,5.54496e-11,5.54496e-11,0,6.46234853557053e-27,1,20,60,1,1,1,1,1
894,894,observed_candidate,3.46275e-08,3.46275e-08,3.46275e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
895,895,observed_candidate,3.859812e-07,3.859812e-07,3.859812e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
896,896,observed_candidate,2.347488e-08,2.347488e-08,2.347488e-08,0,-2.31610571514848e-23,1,20,60,1,1,1,1,1
897,897,unobserved_candidate,3.456e-15,3.456e-15,3.456e-15,0,0,1,20,60,1,1,1,1,1
898,898,observed_candidate,1.91850365794573e-09,1.91850365794573e-09,1.91850365794573e-09,0,4.54949336904165e-24,1,20,60,1,1,1,1,1
899,899,unobserved_candidate,1.93536e-12,1.93536e-12,1.93536e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
900,900,unobserved_candidate,4.8384e-14,4.8384e-14,4.8384e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
901,901,unobserved_candidate,1.93536e-12,1.93536e-12,1.93536e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
902,902,unobserved_candidate,5.376e-13,5.376e-13,5.376e-13,0,3.02922587604869e-28,1,20,60,1,1,1,1,1
903,903,unobserved_candidate,3.2e-14,3.2e-14,3.2e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
904,904,unobserved_candidate,3.04e-12,3.04e-12,3.04e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
905,905,unobserved_candidate,1.9e-13,1.9e-13,1.9e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
906,906,unobserved_candidate,1.0944e-10,1.0944e-10,1.0944e-10,0,1.29246970711411e-26,1,20,60,1,1,1,1,1
907,907,unobserved_candidate,7.1136e-13,7.1136e-13,7.1136e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
908,908,unobserved_candidate,1.0944e-11,1.0944e-11,1.0944e-11,0,4.8467614016779e-27,1,20,60,1,1,1,1,1
909,909,unobserved_candidate,3.93984e-10,3.93984e-10,3.93984e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
910,910,observed_candidate,5.80580055e-06,5.80580055e-06,5.80580055e-06,0,0,1,20,60,1,1,1,1,1
911,911,unobserved_candidate,2.560108032e-07,2.560108032e-07,2.560108032e-07,0,-5.29395592033938e-23,1,20,60,1,1,1,1,1
912,912,observed_candidate,3.73349088e-07,3.73349088e-07,3.73349088e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
913,913,unobserved_candidate,1.5803136e-08,1.5803136e-08,1.5803136e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
914,914,observed_candidate,2.409100288e-08,2.409100288e-08,2.409100288e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
915,915,observed_candidate,1.677766272e-06,1.677766272e-06,1.677766272e-06,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
916,916,observed_candidate,8.78829952e-08,8.78829952e-08,8.78829952e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
917,917,observed_candidate,7.19042688e-08,7.19042688e-08,7.19042688e-08,0,0,1,20,60,1,1,1,1,1
918,918,observed_candidate,1.14912e-10,1.14912e-10,1.14912e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
919,919,unobserved_candidate,1.52e-13,1.52e-13,1.52e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
920,920,unobserved_candidate,3.344e-13,3.344e-13,3.344e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
921,921,unobserved_candidate,3.04e-12,3.04e-12,3.04e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
922,922,unobserved_candidate,2.85e-12,2.85e-12,2.85e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
923,923,unobserved_candidate,1.52e-13,1.52e-13,1.52e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
924,924,unobserved_candidate,1.9e-13,1.9e-13,1.9e-13,0,1.26217744835362e-28,1,20,60,1,1,1,1,1
925,925,unobserved_candidate,3.344e-13,3.344e-13,3.344e-13,0,1.51461293802434e-28,1,20,60,1,1,1,1,1
926,926,unobserved_candidate,1.9e-13,1.9e-13,1.9e-13,0,1.26217744835362e-28,1,20,60,1,1,1,1,1
927,927,unobserved_candidate,1.5803136e-08,1.5803136e-08,1.5803136e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
928,928,unobserved_candidate,4.38976e-09,4.38976e-09,4.38976e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
929,929,observed_candidate,1.2996e-07,1.2996e-07,1.2996e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
930,930,observed_candidate,1.0188864e-06,1.0188864e-06,1.0188864e-06,0,6.35274710440725e-22,1,20,60,1,1,1,1,1
931,931,unobserved_candidate,5.9136e-14,5.9136e-14,5.9136e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
932,932,unobserved_candidate,2.36544e-12,2.36544e-12,2.36544e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
933,933,unobserved_candidate,7.90400000000001e-12,7.90400000000001e-12,7.904e-12,0,-6.46234853557053e-27,1,20,60,1,1,1,1,1
934,934,unobserved_candidate,5.9136e-14,5.9136e-14,5.9136e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
935,935,unobserved_candidate,2.84544e-10,2.84544e-10,2.84544e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
936,936,observed_candidate,1.7561016e-08,1.7561016e-08,1.7561016e-08,0,0,1,20,60,1,1,1,1,1
937,937,unobserved_candidate,2.736e-12,2.736e-12,2.736e-12,0,0,1,20,60,1,1,1,1,1
938,938,unobserved_candidate,1.0944e-10,1.0944e-10,1.0944e-10,0,1.29246970711411e-26,1,20,60,1,1,1,1,1
939,939,unobserved_candidate,8.6944e-13,8.6944e-13,8.6944e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
940,940,observed_candidate,6.741504e-10,6.741504e-10,6.741504e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
941,941,unobserved_candidate,1.3376e-11,1.3376e-11,1.3376e-11,0,4.8467614016779e-27,1,20,60,1,1,1,1,1
942,942,unobserved_candidate,4.81536e-10,4.81536e-10,4.81536e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
943,943,unobserved_candidate,3.129020928e-07,3.129020928e-07,3.129020928e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
944,944,unobserved_candidate,1.9314944e-08,1.9314944e-08,1.9314944e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
945,945,observed_candidate,4.62241728e-08,4.62241728e-08,4.62241728e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
946,946,observed_candidate,2.70409216e-09,2.70409216e-09,2.70409216e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
947,947,observed_candidate,2.21243904e-07,2.21243904e-07,2.21243904e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
948,948,unobserved_candidate,8.6944e-13,8.6944e-13,8.6944e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
949,949,unobserved_candidate,7.904e-12,7.904e-12,7.904e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
950,950,unobserved_candidate,7.41e-12,7.41e-12,7.41e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
951,951,unobserved_candidate,4.94e-13,4.94e-13,4.94e-13,0,0,1,20,60,1,1,1,1,1
952,952,unobserved_candidate,1.1413376e-08,1.1413376e-08,1.1413376e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
953,953,observed_candidate,2.907200868e-06,2.907200868e-06,2.907200868e-06,0,-4.2351647362715e-22,1,20,60,1,1,1,1,1
954,954,unobserved_candidate,6.08e-14,6.08e-14,6.08e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
955,955,unobserved_candidate,1.52e-13,1.52e-13,1.52e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
956,956,unobserved_candidate,7.6e-14,7.6e-14,7.6e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
957,957,unobserved_candidate,3.04e-12,3.04e-12,3.04e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
958,958,unobserved_candidate,1.52e-13,1.52e-13,1.52e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
959,959,unobserved_candidate,2.736e-12,2.736e-12,2.736e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
960,960,unobserved_candidate,1.0944e-10,1.0944e-10,1.0944e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
961,961,unobserved_candidate,5.472e-12,5.472e-12,5.472e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
962,962,unobserved_candidate,1.09744e-10,1.09744e-10,1.09744e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
963,963,unobserved_candidate,4.38976e-09,4.38976e-09,4.38976e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
964,964,unobserved_candidate,2.19488e-10,2.19488e-10,2.19488e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
965,965,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
966,966,unobserved_candidate,1.0752e-12,1.0752e-12,1.0752e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
967,967,unobserved_candidate,9.8496e-11,9.8496e-11,9.8496e-11,0,1.29246970711411e-26,1,20,60,1,1,1,1,1
968,968,unobserved_candidate,6.08e-12,6.08e-12,6.08e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
969,969,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
970,970,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
971,971,unobserved_candidate,2.28e-12,2.28e-12,2.28e-12,0,-1.21169035041947e-27,1,20,60,1,1,1,1,1
972,972,unobserved_candidate,3.545856e-09,3.545856e-09,3.545856e-09,0,0,1,20,60,1,1,1,1,1
973,973,unobserved_candidate,2.1888e-10,2.1888e-10,2.1888e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
974,974,observed_candidate,6.72864192e-08,6.72864192e-08,6.72864192e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
975,975,observed_candidate,2.96436672e-08,2.96436672e-08,2.96436672e-08,0,9.92616735063633e-24,1,20,60,1,1,1,1,1
976,976,unobserved_candidate,6.33333333333333e-14,6.33333333333333e-14,6.33333333333333e-14,0,0,1,20,60,1,1,1,1,1
977,977,unobserved_candidate,2.28e-12,2.28e-12,2.28e-12,0,-1.21169035041947e-27,1,20,60,1,1,1,1,1
978,978,observed_candidate,1.3333896e-07,1.3333896e-07,1.3333896e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
979,979,unobserved_candidate,3.952e-13,3.952e-13,3.952e-13,0,1.51461293802434e-28,1,20,60,1,1,1,1,1
980,980,unobserved_candidate,6.08e-12,6.08e-12,6.08e-12,0,3.23117426778526e-27,1,20,60,1,1,1,1,1
981,981,unobserved_candidate,5.7e-12,5.7e-12,5.7e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
982,982,unobserved_candidate,2.1888e-10,2.1888e-10,2.1888e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
983,983,observed_candidate,3.94221025000001e-06,3.94221025000001e-06,3.94221025000001e-06,0,-3.3881317890172e-21,1,20,60,1,1,1,1,1
984,984,unobserved_candidate,1.42228224e-07,1.42228224e-07,1.42228224e-07,0,7.94093388050907e-23,1,20,60,1,1,1,1,1
985,985,unobserved_candidate,8.77952e-09,8.77952e-09,8.77952e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
986,986,observed_candidate,3.63888e-08,3.63888e-08,3.63888e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
987,987,unobserved_candidate,3.952e-13,3.952e-13,3.952e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
988,988,unobserved_candidate,1.976e-13,1.976e-13,1.976e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
989,989,unobserved_candidate,3.952e-13,3.952e-13,3.952e-13,0,0,1,20,60,1,1,1,1,1
990,990,unobserved_candidate,6.08e-14,6.08e-14,6.08e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
991,991,observed_candidate,9.959268e-08,9.959268e-08,9.959268e-08,0,3.97046694025453e-23,1,20,60,1,1,1,1,1
992,992,unobserved_candidate,1.0752e-14,1.0752e-14,1.0752e-14,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
993,993,unobserved_candidate,4.3008e-13,4.3008e-13,4.3008e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
994,994,unobserved_candidate,1.0752e-14,1.0752e-14,1.0752e-14,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
995,995,unobserved_candidate,1.4183424e-09,1.4183424e-09,1.4183424e-09,0,0,1,20,60,1,1,1,1,1
996,996,observed_candidate,1.00355112e-07,1.00355112e-07,1.00355112e-07,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
997,997,observed_candidate,3.85596288e-09,3.85596288e-09,3.85596288e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
998,998,observed_candidate,1.321488e-08,1.321488e-08,1.321488e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
999,999,unobserved_candidate,3.93984e-11,3.93984e-11,3.93984e-11,0,0,1,20,60,1,1,1,1,1
1000,1000,unobserved_candidate,1.5808e-13,1.5808e-13,1.5808e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1001,1001,unobserved_candidate,6.08e-14,6.08e-14,6.08e-14,0,0,1,20,60,1,1,1,1,1
1002,1002,unobserved_candidate,2.432e-12,2.432e-12,2.432e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
1003,1003,unobserved_candidate,2.28e-12,2.28e-12,2.28e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1004,1004,unobserved_candidate,1.4183424e-09,1.4183424e-09,1.4183424e-09,0,0,1,20,60,1,1,1,1,1
1005,1005,unobserved_candidate,8.7552e-11,8.7552e-11,8.7552e-11,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
1006,1006,unobserved_candidate,5.68912896e-08,5.68912896e-08,5.68912896e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
1007,1007,unobserved_candidate,3.511808e-09,3.511808e-09,3.511808e-09,0,1.24077091882954e-24,1,20,60,1,1,1,1,1
1008,1008,observed_candidate,2.4445476e-05,2.4445476e-05,2.4445476e-05,0,3.3881317890172e-21,1,20,60,1,1,1,1,1
1009,1009,observed_candidate,2.2470084e-05,2.2470084e-05,2.2470084e-05,0,6.7762635780344e-21,1,20,60,1,1,1,1,1
1010,1010,observed_candidate,4.025355048e-06,4.025355048e-06,4.025355048e-06,0,0,1,20,60,1,1,1,1,1
1011,1011,observed_candidate,2.17362432e-07,2.17362432e-07,2.17362432e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
1012,1012,observed_candidate,8.409856e-09,8.409856e-09,8.409856e-09,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
1013,1013,observed_candidate,6.261663408e-06,6.261663408e-06,6.261663408e-06,0,0,1,20,60,1,1,1,1,1
1014,1014,unobserved_candidate,2.79552e-14,2.79552e-14,2.79552e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1015,1015,unobserved_candidate,6.3232e-12,6.3232e-12,6.3232e-12,0,2.42338070083895e-27,1,20,60,1,1,1,1,1
1016,1016,unobserved_candidate,2.432e-12,2.432e-12,2.432e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1017,1017,unobserved_candidate,2.28e-12,2.28e-12,2.28e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1018,1018,observed_candidate,1.300266e-08,1.300266e-08,1.300266e-08,0,4.96308367531817e-24,1,20,60,1,1,1,1,1
1019,1019,unobserved_candidate,4.81536e-11,4.81536e-11,4.81536e-11,0,6.46234853557053e-27,1,20,60,1,1,1,1,1
1020,1020,unobserved_candidate,1.3376e-11,1.3376e-11,1.3376e-11,0,4.8467614016779e-27,1,20,60,1,1,1,1,1
1021,1021,unobserved_candidate,2.79552e-14,2.79552e-14,2.79552e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1022,1022,observed_candidate,6.1236e-08,6.1236e-08,6.1236e-08,0,0,1,20,60,1,1,1,1,1
1023,1023,observed_candidate,3.901365e-07,3.901365e-07,3.901365e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
1024,1024,unobserved_candidate,2.276352e-10,2.276352e-10,2.276352e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
1025,1025,observed_candidate,1.93171176e-07,1.93171176e-07,1.93171176e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
1026,1026,unobserved_candidate,1.7335296e-09,1.7335296e-09,1.7335296e-09,0,2.06795153138257e-25,1,20,60,1,1,1,1,1
1027,1027,unobserved_candidate,4.81536e-10,4.81536e-10,4.81536e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
1028,1028,observed_candidate,9.824976e-08,9.824976e-08,9.824976e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
1029,1029,unobserved_candidate,6.3232e-12,6.3232e-12,6.3232e-12,0,0,1,20,60,1,1,1,1,1
1030,1030,unobserved_candidate,2.736e-13,2.736e-13,2.736e-13,0,0,1,20,60,1,1,1,1,1
1031,1031,unobserved_candidate,2.276352e-10,2.276352e-10,2.276352e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
1032,1032,unobserved_candidate,9.1307008e-09,9.1307008e-09,9.1307008e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
1033,1033,unobserved_candidate,1.47136e-12,1.47136e-12,1.47136e-12,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
1034,1034,unobserved_candidate,1.3376e-11,1.3376e-11,1.3376e-11,0,4.8467614016779e-27,1,20,60,1,1,1,1,1
1035,1035,unobserved_candidate,8.36e-13,8.36e-13,8.36e-13,0,3.02922587604869e-28,1,20,60,1,1,1,1,1
1036,1036,unobserved_candidate,1.47136e-12,1.47136e-12,1.47136e-12,0,6.05845175209737e-28,1,20,60,1,1,1,1,1
1037,1037,observed_candidate,6.86830848e-07,6.86830848e-07,6.86830848e-07,0,3.17637355220363e-22,1,20,60,1,1,1,1,1
1038,1038,observed_candidate,1.9231263744e-06,1.9231263744e-06,1.9231263744e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
1039,1039,unobserved_candidate,6.95337984e-08,6.95337984e-08,6.95337984e-08,0,0,1,20,60,1,1,1,1,1
1040,1040,unobserved_candidate,1.9314944e-08,1.9314944e-08,1.9314944e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
1041,1041,observed_candidate,1.1770044e-07,1.1770044e-07,1.1770044e-07,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
1042,1042,unobserved_candidate,2.1888e-13,2.1888e-13,2.1888e-13,0,0,1,20,60,1,1,1,1,1
1043,1043,unobserved_candidate,5.472e-13,5.472e-13,5.472e-13,0,0,1,20,60,1,1,1,1,1
1044,1044,unobserved_candidate,2.736e-13,2.736e-13,2.736e-13,0,0,1,20,60,1,1,1,1,1
1045,1045,unobserved_candidate,5.472e-13,5.472e-13,5.472e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
1046,1046,observed_candidate,7.093632672e-06,7.093632672e-06,7.093632672e-06,0,8.470329472543e-22,1,20,60,1,1,1,1,1
1047,1047,observed_candidate,2.839296768e-06,2.839296768e-06,2.839296768e-06,0,8.470329472543e-22,1,20,60,1,1,1,1,1
1048,1048,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1049,1049,unobserved_candidate,6.02112e-14,6.02112e-14,6.02112e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1050,1050,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1051,1051,unobserved_candidate,5.9136e-14,5.9136e-14,5.9136e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
1052,1052,unobserved_candidate,3.33333333333333e-14,3.33333333333333e-14,3.33333333333333e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1053,1053,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
1054,1054,unobserved_candidate,3.87072e-12,3.87072e-12,3.87072e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
1055,1055,unobserved_candidate,1.0752e-12,1.0752e-12,1.0752e-12,0,6.05845175209737e-28,1,20,60,1,1,1,1,1
1056,1056,unobserved_candidate,3.87072e-12,3.87072e-12,3.87072e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
1057,1057,unobserved_candidate,2.688e-14,2.688e-14,2.688e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
1058,1058,unobserved_candidate,2.1888e-11,2.1888e-11,2.1888e-11,0,3.23117426778526e-27,1,20,60,1,1,1,1,1
1059,1059,unobserved_candidate,6.08e-12,6.08e-12,6.08e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
1060,1060,unobserved_candidate,3.87072e-14,3.87072e-14,3.87072e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
1061,1061,unobserved_candidate,2.1888e-13,2.1888e-13,2.1888e-13,0,0,1,20,60,1,1,1,1,1
1062,1062,unobserved_candidate,6.02112e-14,6.02112e-14,6.02112e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
1063,1063,observed_candidate,7.75656e-07,7.75656e-07,7.75656e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
1064,1064,unobserved_candidate,7.87968e-10,7.87968e-10,7.87968e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
1065,1065,unobserved_candidate,2.1888e-10,2.1888e-10,2.1888e-10,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
1066,1066,observed_candidate,4.3609104e-07,4.3609104e-07,4.3609104e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
1067,1067,observed_candidate,2.07765e-07,2.07765e-07,2.07765e-07,0,-2.64697796016969e-23,1,20,60,1,1,1,1,1
1068,1068,observed_candidate,1.3827744e-06,1.3827744e-06,1.3827744e-06,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
1069,1069,unobserved_candidate,2.1888e-13,2.1888e-13,2.1888e-13,0,0,1,20,60,1,1,1,1,1
1070,1070,observed_candidate,1.3827744e-06,1.3827744e-06,1.3827744e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
1071,1071,unobserved_candidate,1.216e-13,1.216e-13,1.216e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
1072,1072,unobserved_candidate,6.688e-13,6.688e-13,6.688e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
1073,1073,unobserved_candidate,5.7e-12,5.7e-12,5.7e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
1074,1074,unobserved_candidate,6.08e-12,6.08e-12,6.08e-12,0,3.23117426778526e-27,1,20,60,1,1,1,1,1
1075,1075,unobserved_candidate,5.7e-12,5.7e-12,5.7e-12,0,2.42338070083895e-27,1,20,60,1,1,1,1,1
1076,1076,unobserved_candidate,3.8e-13,3.8e-13,3.8e-13,0,2.52435489670724e-28,1,20,60,1,1,1,1,1
1077,1077,unobserved_candidate,6.688e-13,6.688e-13,6.688e-13,0,3.02922587604869e-28,1,20,60,1,1,1,1,1
1078,1078,unobserved_candidate,3.8e-13,3.8e-13,3.8e-13,0,2.52435489670724e-28,1,20,60,1,1,1,1,1
1079,1079,unobserved_candidate,3.1606272e-08,3.1606272e-08,3.1606272e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
