method,path_id,state_id,terminal_state_k,terminal_stage,terminal_loh_total_target_kg,actual_terminal_total_inventory_kg,preserved_ordinary_service_total_kg,initial_total_inventory_kg,total_storage_capacity_kg,max_feasible_terminal_total_inventory_kg,min_feasible_station_gap_kg,system_total_capacity_gap_kg,capacity_gap_share_of_target,system_total_sufficient,station_targets_feasible,max_total_status,min_gap_status,solve_pass,max_lp_residual,step05b4_dro_reproduction_residual,completed_backward_iterations
chi2_eta003,8988,16,183,6,585.059146032685,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,9042,18,199,5,571.966287503776,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,60.3680068310979,60.3680068310979,0.10554469406678,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,9072,17,191,5,578.512356224272,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.914075551593,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,9095,19,207,6,542.961636332278,579.419596804063,37.6688124679836,166.638409272046,750,579.419596804063,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,2.27373675443232e-13,1198
chi2_eta003,9122,16,183,6,585.059146032685,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,9151,16,183,5,585.059146032685,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,179.792052892023,179.792052892023,0.307305772606414,0,0,OPTIMAL,OPTIMAL,1,1.59872115546023e-14,1.13686837721616e-13,1198
chi2_eta003,9164,18,199,7,571.966287503776,535.237764884632,144,166.638409272046,750,563.178409272046,8.78787823173013,8.78787823173025,0.0153643290238015,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,2.27373675443232e-13,1198
chi2_eta003,9170,19,207,5,542.961636332278,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,31.363355659599,31.3633556595989,0.0577634837545049,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,9203,17,191,6,578.512356224272,450.221654995913,144,166.638409272046,750,473.088409272046,105.423946952225,105.423946952225,0.182232835336979,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.55795384873636e-13,1198
chi2_eta003,9211,16,183,6,585.059146032685,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,9225,16,183,5,585.059146032685,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,123.254044522988,123.254044522988,0.210669374812409,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.13686837721616e-13,1198
chi2_eta003,9229,17,191,5,578.512356224272,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.914075551593,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,9266,19,207,7,542.961636332278,493.458478459856,185.779286424776,166.638409272046,750,521.39912284727,21.5625134850073,21.5625134850072,0.0397127753457181,0,0,OPTIMAL,OPTIMAL,1,2.75335310107039e-14,3.41060513164848e-13,1198
chi2_eta003,9388,18,199,6,571.966287503776,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,20.0711859940793,20.0711859940793,0.035091554227218,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,9507,16,183,5,585.059146032685,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,179.792052892023,179.792052892023,0.307305772606414,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.13686837721616e-13,1198
chi2_eta003,9540,18,199,6,571.966287503776,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,76.6091943631143,76.6091943631143,0.133940052126951,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,1.70530256582424e-13,1198
chi2_eta003,9570,17,191,6,578.512356224272,445.147764884632,144,166.638409272046,750,473.088409272046,105.423946952225,105.423946952225,0.182232835336979,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.8421709430404e-13,1198
chi2_eta003,9606,18,199,6,571.966287503776,439.235668205235,144,166.638409272046,750,473.088409272046,98.8778782317302,98.8778782317302,0.172873612294986,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.8421709430404e-13,1198
chi2_eta003,9630,19,207,6,542.961636332278,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,47.6045431916155,47.6045431916154,0.0876757030444831,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,9643,17,191,6,578.512356224272,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,9691,18,199,5,571.966287503776,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,60.3680068310979,60.3680068310979,0.10554469406678,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,9692,18,199,6,571.966287503776,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,76.6091943631143,76.6091943631143,0.133940052126951,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,9774,17,191,5,578.512356224272,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,173.245263083609,173.245263083609,0.299466832850926,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,4.2632564145606e-13,1198
chi2_eta003,9789,19,207,7,542.961636332278,585.447093140662,121.731316131384,166.638409272046,750,585.447093140662,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,9887,19,207,6,542.961636332278,435.648409272046,144,166.638409272046,750,473.088409272046,69.8732270602313,69.8732270602313,0.128689068222623,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,2.27373675443232e-13,1198
chi2_eta003,9913,19,207,6,542.961636332278,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,9934,16,183,4,585.059146032685,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,163.550865360006,163.550865360006,0.27954586552326,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,5.11590769747272e-13,1198
chi2_eta003,9957,17,191,7,578.512356224272,585.447093140662,121.731316131384,166.638409272046,750,585.447093140662,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,9965,17,191,4,578.512356224272,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,157.004075551593,157.004075551593,0.271392778153086,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,9982,17,191,6,578.512356224272,551.895101509698,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,9993,18,199,5,571.966287503776,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161185994079,110.161185994079,0.192600837498402,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.12638803734444e-13,1198
