seed_id,distribution_id,distribution_label,candidate_label,eta,metric,difference_direction,paired_sample_count,paired_mean_difference,paired_sd,paired_standard_error,student_t_critical_975,paired_mean_difference_CI95_lower,paired_mean_difference_CI95_upper,improved_share,worsened_share,equal_share
1,7,combined-strong,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-78.15378252654187,879.1341428104035,7.178100217815217,1.9601221590464062,-92.22373582333732,-64.08382922974643,0.1172,0.018266666666666667,0.8645333333333334
1,7,combined-strong,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.039556735505465256,0.44761949537340834,0.00365479787528982,1.9601221590464062,-0.046720585807656555,-0.032392885203273956,0.012866666666666667,0.0026666666666666666,0.9844666666666667
1,7,combined-strong,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-68.91011111276889,879.1341428104047,7.178100217815226,1.9601221590464062,-82.98006440956435,-54.84015781597343,0.024,0.976,0.0
1,7,combined-strong,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-220.2348519906737,1895.22521802727,15.4744491060727,1.9601221590464062,-250.56666258252264,-189.90304139882474,0.13513333333333333,0.0,0.8648666666666667
1,7,combined-strong,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.11068069620525507,0.9639681148574138,0.007870766699044239,1.9601221590464062,-0.12610836042073623,-0.09525303198977392,0.015466666666666667,0.0,0.9845333333333334
1,7,combined-strong,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-186.16111048047117,1895.2252180272776,15.474449106072763,1.9601221590464062,-216.49292107232023,-155.8292998886221,0.035333333333333335,0.9646666666666667,0.0
2,7,combined-strong,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-69.02809923278147,813.4300087685361,6.6416282098352,1.9601221590464062,-82.04650185902716,-56.00969660653578,0.1192,0.0206,0.8602
2,7,combined-strong,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.0348865476548026,0.4141160454620982,0.0033812433522711393,1.9601221590464062,-0.04151419767471761,-0.028258897634887585,0.010866666666666667,0.002,0.9871333333333333
2,7,combined-strong,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-59.784427819011015,813.4300087685298,6.641628209835147,1.9601221590464062,-72.8028304452566,-46.766025192765426,0.024266666666666666,0.9757333333333333,0.0
2,7,combined-strong,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-188.23681835494193,1795.9810215028529,14.66412363468164,1.9601221590464062,-216.98029203427754,-159.49334467560632,0.13946666666666666,0.0,0.8605333333333334
2,7,combined-strong,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.09437623694135565,0.9135013865980266,0.007458707588300255,1.9601221590464062,-0.10899621496303055,-0.07975625891968074,0.012866666666666667,0.0,0.9871333333333333
2,7,combined-strong,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-154.16307684473963,1795.9810215028526,14.664123634681639,1.9601221590464062,-182.90655052407524,-125.41960316540403,0.03306666666666667,0.9669333333333333,0.0
3,7,combined-strong,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-70.48807232351442,830.0018596995319,6.776936806083219,1.9601221590464062,-83.77169632757531,-57.20444831945352,0.12166666666666667,0.019266666666666668,0.8590666666666666
3,7,combined-strong,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.035569327513591875,0.4223211752187672,0.0034482379561950253,1.9601221590464062,-0.042328295141194634,-0.028810359885989116,0.013,0.0033333333333333335,0.9836666666666667
3,7,combined-strong,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-61.24440090974089,830.0018596995288,6.776936806083194,1.9601221590464062,-74.52802491380174,-47.96077690568004,0.025933333333333333,0.9740666666666666,0.0
3,7,combined-strong,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-217.94289194545797,1850.5566754522188,15.109731983197161,1.9601221590464062,-247.55981242297491,-188.32597146794103,0.14066666666666666,0.0,0.8593333333333333
3,7,combined-strong,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.10953027632682018,0.9414925834701802,0.007687254753722138,1.9601221590464062,-0.12459823471182577,-0.09446231794181459,0.016266666666666665,0.0,0.9837333333333333
3,7,combined-strong,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-183.86915043525636,1850.5566754522163,15.109731983197142,1.9601221590464062,-213.48607091277327,-154.25222995773944,0.036866666666666666,0.9631333333333333,0.0
