candidate,profile_id,global_hour,site1_lp_pel_kw,site2_lp_pel_kw,site3_lp_pel_kw,site4_lp_pel_kw,site1_effective_increment_above_base_kw,site2_effective_increment_above_base_kw,site3_effective_increment_above_base_kw,site4_effective_increment_above_base_kw,effective_total_physical_pmax_kw,candidate_increment_hostable,missing_candidate_increment_kw,minimum_voltage_pu,minimum_voltage_margin_pu,critical_bus,critical_branch,voltage_limited_flag,branch_limited_flag,substation_limited_flag,source,site_resolved_joint_witness
B0101,299,27,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.914193247845,0.0141932478454,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,314,27,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.914193247845,0.0141932478454,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,338,28,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.924519709134,0.0245197091344,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,389,28,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.915520079856,0.0155200798561,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,413,29,22.8324484035,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.926409547438,0.0264095474383,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,457,29,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.916324712816,0.0163247128158,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,465,29,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.916324712816,0.0163247128158,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,466,30,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.928322607437,0.028322607437,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,496,30,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.927141918481,0.0271419184812,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,499,30,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.918167991735,0.0181679917351,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,511,30,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.918167991735,0.0181679917351,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,512,31,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.929629273255,0.0296292732548,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,518,31,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.929629273255,0.0296292732548,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,544,31,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.928450245957,0.0284502459575,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,551,31,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.919489088168,0.0194890881682,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,552,32,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.925703742593,0.0257037425935,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,567,32,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.924519709134,0.0245197091344,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,570,32,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.915520079856,0.0155200798561,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,661,33,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.907733534875,0.00773353487488,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,728,34,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908568382356,0.00856838235587,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,761,35,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.906347985147,0.0063479851466,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,785,36,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.906020184809,0.00602018480889,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,812,37,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.906021766794,0.00602176679416,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,840,38,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.907017724833,0.00701772483347,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,883,39,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.91091884059,0.0109188405901,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,957,40,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.909351841622,0.00935184162153,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,993,41,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908411040583,0.00841104058343,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1029,42,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908787371522,0.00878737152177,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1056,43,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.903228255276,0.00322825527649,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1057,44,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.902104176806,0.00210417680632,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1080,44,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1083,45,0,248.857963769,0,187.5,0,48.8579637686,0,37.5,856.357963769,NO,1.14203623142,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1107,45,300,200,25.4407801931,150,0,0,0,2.5397639547e-10,770,NO,87.4999999997,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1137,46,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.900889127106,0.000889127105968,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1148,46,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1189,47,300,124.657531819,120,150.000000001,0,-75.342468181,0,1.29853106046e-09,694.65753182,NO,162.84246818,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,1194,47,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,26,16,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.921408846697,0.0214088466975,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,27,16,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.909717203067,0.00971720306724,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,28,17,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.920480368919,0.0204803689193,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,36,17,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.908776780266,0.00877678026559,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,37,17,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.908776780266,0.00877678026559,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,38,18,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.920851767414,0.0208517674139,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,41,18,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.909152959811,0.0091529598112,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,42,18,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.909152959811,0.0091529598112,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,43,19,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.915365922482,0.0153659224822,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,48,19,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.914168499549,0.0141684995492,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,49,19,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.903596092746,0.003596092746,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,50,19,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.903596092746,0.003596092746,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,51,20,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.90394415441,0.00394415440972,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,55,20,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.902731581268,0.00273158126757,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,56,20,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.902731581268,0.00273158126757,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,60,20,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,61,20,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,62,20,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,63,20,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,65,21,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.901783427094,0.00178342709361,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,72,21,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.900567944637,0.000567944636629,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,73,21,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.900567944637,0.000567944636629,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,77,21,300,200,25.4407801931,150,0,0,-94.5592198069,2.5397639547e-10,675.440780193,NO,162.059219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,78,21,300,200,25.4407801931,150,0,0,-94.5592198069,2.5397639547e-10,675.440780193,NO,162.059219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,79,21,300,200,25.4407801931,150,0,0,-94.5592198069,2.5397639547e-10,675.440780193,NO,162.059219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,80,22,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.90394415441,0.00394415440972,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,89,22,300,200,46.4194302316,187.5,0,0,-73.5805697684,37.5,733.919430232,NO,103.580569768,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,90,22,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,92,22,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,93,22,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,96,23,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.904998648244,0.00499864824434,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,97,23,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.904998648244,0.00499864824434,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,105,23,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.903787489873,0.00378748987272,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,108,23,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,110,23,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,111,23,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,112,23,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,113,23,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,115,23,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,125,24,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.91047813698,0.0104781369798,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,126,24,300,200,148.204973397,187.5,0,0,28.2049733968,37.5,835.704973397,NO,1.79502660324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,143,25,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.909255930237,0.0092559302368,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,246,26,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.913252163048,0.0132521630478,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,314,27,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.914556675172,0.0145566751723,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,389,28,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.915882980689,0.015882980689,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,465,29,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.916687295108,0.0166872951083,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,499,30,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.928932304038,0.0289323040379,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,511,30,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.918529846408,0.0185298464083,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,544,31,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.930238113441,0.0302381134412,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,551,31,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.919850423143,0.019850423143,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,552,32,0,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.927496904325,0.0274969043245,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,567,32,300,0,150,187.5,0,0,30,37.5,837.5,YES,0,0.926315162921,0.0263151629213,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,570,32,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.915882980689,0.015882980689,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,661,33,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.908099547424,0.00809954742443,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,728,34,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.908934058726,0.00893405872636,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,761,35,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.906714557,0.00671455699979,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,785,36,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.906386889235,0.00638688923503,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,812,37,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.90638847058,0.00638847058027,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,840,38,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.90738402612,0.0073840261202,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,883,39,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.911283573778,0.0112835737782,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,957,40,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.909717203067,0.00971720306724,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,993,41,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.908776780266,0.00877678026559,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,1029,42,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.909152959811,0.0091529598112,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,1056,43,300,200,150,187.5,0,0,30,37.5,837.5,YES,0,0.903596092746,0.003596092746,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,1080,44,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,1107,45,300,200,25.4407801931,150,0,0,-94.5592198069,2.5397639547e-10,675.440780193,NO,162.059219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,1148,46,300,200,53.7144125081,150,0,0,-66.2855874919,1.99463556783e-10,703.714412508,NO,133.785587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0011,1194,47,300,200,67.537284676,150,0,0,-52.462715324,2.47837306233e-11,717.537284676,NO,119.962715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,26,16,375,250,150,0,75,50,30,0,925,YES,0,0.909541978431,0.0095419784311,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,27,16,375,250,150,150,75,50,30,0,925,YES,0,0.907325663204,0.00732566320351,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,28,17,375,250,150,0,75,50,30,0,925,YES,0,0.908601374268,0.00860137426804,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,36,17,375,250,150,150,75,50,30,0,925,YES,0,0.906382759049,0.00638275904889,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,37,17,375,250,150,150,75,50,30,0,925,YES,0,0.906382759049,0.00638275904889,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,38,18,375,250,150,0,75,50,30,0,925,YES,0,0.908977626405,0.00897762640526,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,41,18,375,250,150,150,75,50,30,0,925,YES,0,0.906759931782,0.00675993178165,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,42,18,375,250,150,150,75,50,30,0,925,YES,0,0.906759931782,0.00675993178165,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,43,19,375,250,150,0,75,50,30,0,925,YES,0,0.903419680878,0.003419680878,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,48,19,375,250,150,150,75,50,30,0,925,YES,0,0.901188309055,0.00118830905479,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,49,19,375,250,150,150,75,50,30,0,925,YES,0,0.901188309055,0.00118830905479,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,50,19,375,250,150,150,75,50,30,0,925,YES,0,0.901188309055,0.00118830905479,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,51,20,375,250,44.1093920719,0,75,50,-75.8906079281,0,819.109392072,NO,105.890607928,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,55,20,375,250,44.1093920719,0,75,50,-75.8906079281,0,819.109392072,NO,105.890607928,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,56,20,375,250,14.9294629657,150,75,50,-105.070537034,0,789.929462966,NO,135.070537034,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,60,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,61,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,62,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,63,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,65,21,375,250,15.8357597569,0,75,50,-104.164240243,0,790.835759757,NO,134.164240243,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,72,21,375,250,3.98200593225,60.9344548861,75,50,-116.017994068,0,778.982005932,NO,146.017994068,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,73,21,375,230.8362444,0,150,75,30.8362443997,-120,0,755.8362444,NO,169.1637556,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,77,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,249.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,78,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,249.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,79,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,249.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,80,22,375,250,44.1093920719,0,75,50,-75.8906079281,0,819.109392072,NO,105.890607928,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,89,22,375,250,14.9294629657,150,75,50,-105.070537034,0,789.929462966,NO,135.070537034,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,90,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,92,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,93,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,221.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,96,23,375,250,57.9322642398,0,75,50,-62.0677357602,0,832.93226424,NO,92.0677357602,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,97,23,375,250,28.7523351336,150,75,50,-91.2476648664,0,803.752335134,NO,121.247664866,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1110,105,23,375,250,28.7523351336,150,75,50,-91.2476648664,0,803.752335134,NO,121.247664866,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
