unique_path_id,a0,loc0,lfw0,in_nominal_path_support,path_probability,sampling_coverage_R15000,absence_probability_R15000,absence_interpretation
780,5,3,0,False,9e-14,1.3499999990888106e-09,0.99999999865,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
781,5,3,0,False,5.59872e-11,8.398076473848694e-07,0.9999991601923526,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
782,5,3,0,False,3.456e-12,5.1839998656396806e-08,0.9999999481600014,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
783,5,3,0,False,2.2457088e-09,3.3685064683291757e-05,0.9999663149353167,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
784,5,3,0,False,1.38624e-10,2.0793578382766178e-06,0.9999979206421618,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
785,5,3,0,True,7.076322e-07,0.010558351880887206,0.9894416481191128,appeared once in the realized nominal sample
786,5,3,0,True,7.64242776e-07,0.011398188795379627,0.9886018112046204,appeared once in the realized nominal sample
787,5,3,0,True,1.08074736e-06,0.016080524539552773,0.9839194754604472,appeared once in the realized nominal sample
788,5,3,0,True,5.1581124e-06,0.07445440743099656,0.9255455925690035,appeared once in the realized nominal sample
789,5,3,0,True,1.76849568e-07,0.002649228339040511,0.9973507716609595,appeared once in the realized nominal sample
790,5,3,0,False,3.12e-15,4.679999999890495e-11,0.9999999999532,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
791,5,3,0,True,6.3900252e-09,9.584578480549655e-05,0.9999041542151945,appeared once in the realized nominal sample
792,5,3,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
793,5,4,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
794,5,4,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
795,5,4,0,True,1.06203825e-07,0.0015917892171100603,0.99840821078289,appeared once in the realized nominal sample
796,5,4,0,True,1.17306e-07,0.0017580429321349407,0.998241957067865,appeared once in the realized nominal sample
797,5,4,0,True,2.2931493984e-07,0.003433815416838188,0.9965661845831618,appeared once in the realized nominal sample
798,5,4,0,True,1.49688e-09,2.2452947945595976e-05,0.9999775470520544,appeared once in the realized nominal sample
799,5,4,0,False,6.2208e-13,9.331199956467255e-09,0.9999999906688001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
800,5,4,0,False,2.496e-15,3.743999999929917e-11,0.99999999996256,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
801,5,4,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
802,5,4,0,False,3.84e-14,5.759999998341231e-10,0.999999999424,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
803,5,4,0,False,3.6e-14,5.399999998542097e-10,0.99999999946,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
804,5,4,0,False,2.239488e-11,3.3592314358156967e-07,0.9999996640768564,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
805,5,4,0,False,1.3824e-12,2.0735999785023486e-08,0.9999999792640002,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
806,5,4,0,False,8.9828352e-10,1.347416202871523e-05,0.9999865258379713,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
807,5,4,0,False,5.54496e-11,8.317436541241151e-07,0.9999991682563458,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
808,5,4,0,True,1.9513494e-07,0.002922744826181991,0.997077255173818,appeared once in the realized nominal sample
809,5,4,0,True,5.17621104e-08,0.0007761303310173833,0.9992238696689826,appeared once in the realized nominal sample
810,5,4,0,True,9.690912e-10,1.4536262354558052e-05,0.9999854637376454,appeared once in the realized nominal sample
811,5,4,0,True,3.04210368e-08,0.0004562114628302909,0.9995437885371697,appeared once in the realized nominal sample
812,5,5,0,True,1.167474e-08,0.00017510576821728067,0.9998248942317827,appeared once in the realized nominal sample
813,5,5,0,True,1.0144721664e-08,0.00015215924833901793,0.999847840751661,appeared once in the realized nominal sample
814,5,5,0,True,2.04687e-07,0.003065596747010211,0.9969344032529898,appeared once in the realized nominal sample
815,5,5,0,False,2.496e-15,3.743999999929917e-11,0.99999999996256,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
816,5,5,0,False,9.984e-14,1.4975999988786718e-09,0.9999999985024,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
817,5,5,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
818,5,5,0,False,3.84e-14,5.759999998341231e-10,0.999999999424,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
819,5,5,0,False,3.59424e-12,5.3913598546758775e-08,0.9999999460864014,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
820,5,5,0,False,1.4416896e-10,2.162532061880055e-06,0.9999978374679381,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
821,5,5,0,True,9.64953e-08,0.0014463825488792168,0.9985536174511208,appeared once in the realized nominal sample
822,5,5,0,True,4.002768e-09,6.0039717664171206e-05,0.9999399602823358,appeared once in the realized nominal sample
823,5,5,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
824,5,5,0,False,2.3232e-14,3.4847999993928486e-10,0.99999999965152,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
825,5,5,0,False,7.6032e-13,1.1404799934969604e-08,0.9999999885952001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
826,5,5,0,False,2.112e-13,3.167999994982222e-09,0.999999996832,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
827,5,5,0,False,1.98e-13,2.9699999955898434e-09,0.99999999703,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
828,5,5,0,False,1.32e-14,1.9799999998039927e-10,0.999999999802,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
829,5,5,0,False,2.3232e-14,3.4847999993928486e-10,0.99999999965152,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
830,5,5,0,False,7.6032e-13,1.1404799934969604e-08,0.9999999885952001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
831,5,5,0,False,2.737152e-11,4.1057271572061847e-07,0.9999995894272843,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
832,5,5,0,False,7.6032e-12,1.1404799349696067e-07,0.9999998859520065,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
833,5,5,0,False,1.09790208e-09,1.6468395603524734e-05,0.9999835316043965,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
834,5,5,0,False,3.049728e-10,4.574581537267532e-06,0.9999954254184628,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
835,5,5,0,True,6.9476616e-07,0.010367380382383344,0.9896326196176166,appeared once in the realized nominal sample
836,5,5,0,False,3.456e-15,5.183999999865639e-11,0.99999999994816,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
837,5,5,0,False,8.64e-15,1.2959999999160249e-10,0.9999999998704,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
838,5,5,0,False,4.32e-15,6.479999999790061e-11,0.9999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
839,5,5,0,False,1.728e-13,2.591999996640992e-09,0.999999997408,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
840,5,5,0,False,8.64e-15,1.2959999999160249e-10,0.9999999998704,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
841,5,5,0,False,1.5552e-13,2.3327999972792037e-09,0.9999999976672,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
842,5,6,0,False,5.376e-15,8.06399999967488e-11,0.99999999991936,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
843,5,6,0,False,5.376e-15,8.06399999967488e-11,0.99999999991936,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
844,5,6,0,True,6.2272287e-07,0.009297355773814625,0.9907026442261854,appeared once in the realized nominal sample
845,5,6,0,True,1.389257521344e-07,0.0020817166429049918,0.997918283357095,appeared once in the realized nominal sample
846,5,6,0,True,1.9649952e-07,0.0029431534965211493,0.9970568465034788,appeared once in the realized nominal sample
