unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,initial_state_valid,all_stage_states_in_formal_space,all_transitions_positive,path_complete_no_nan,formal_three_period_DAC_recoverable,validity_status
1069,6,6,0,6,3,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1070,6,6,0,6,4,1,6,1,3,5,2,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1071,6,6,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1072,6,6,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1073,6,6,0,6,4,2,4,1,1,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1074,6,6,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1075,6,6,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1076,6,6,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1077,6,6,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1078,6,6,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1079,6,6,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1080,6,6,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1081,6,6,0,6,4,2,6,5,2,5,3,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1082,6,6,0,6,4,2,6,5,3,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1083,6,6,0,6,4,2,6,7,3,4,8,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1084,6,6,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1085,6,6,0,6,5,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1086,6,6,0,6,5,2,6,3,2,6,3,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1087,6,6,0,6,5,2,6,5,2,6,7,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1088,6,6,0,6,7,2,6,4,2,4,3,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1089,6,7,0,4,4,2,5,1,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1090,6,7,0,4,4,2,5,1,1,6,4,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1091,6,7,0,4,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1092,6,7,0,4,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1093,6,7,0,4,4,2,5,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1094,6,7,0,4,4,2,5,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1095,6,7,0,4,4,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1096,6,7,0,4,4,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1097,6,7,0,4,4,2,5,7,1,6,4,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1098,6,7,0,4,4,2,6,1,2,4,-2,1,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1099,6,7,0,4,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1100,6,7,0,4,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1101,6,7,0,4,5,2,5,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1102,6,7,0,4,7,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1103,6,7,0,5,4,1,6,4,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1104,6,7,0,5,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1105,6,7,0,5,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1106,6,7,0,6,4,1,5,2,2,6,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1107,6,7,0,6,4,1,6,3,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1108,6,7,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1109,6,7,0,6,4,2,4,1,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1110,6,7,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1111,6,7,0,6,4,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1112,6,7,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1113,6,7,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1114,6,7,0,6,4,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1115,6,7,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1116,6,7,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1117,6,7,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1118,6,7,0,6,4,2,5,3,2,5,2,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1119,6,7,0,6,4,2,5,3,3,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1120,6,7,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1121,6,7,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1122,6,7,0,6,4,2,6,6,3,5,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1123,6,7,0,6,5,1,6,2,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1124,6,7,0,6,5,2,5,5,2,5,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1125,6,7,0,6,6,1,6,3,2,6,0,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1126,6,7,0,6,7,2,6,4,2,6,4,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
